Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Travel Staff,https://www.crunchbase.com/organization/travel-staff,"Human Resources, Recruiting, Staffing Agency","Inglewood, California, United States",Travel Staff is a recruitment firm for travel and hospitality companies.,"2,148,000","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,2017-01-01,year,,,,,For Profit,https://www.travelstaff.net,"Travel Staff offers post their open jobs on various social media sites and job boards, screen applicants, conduct reference and background checks, and submit the qualified candidates for their consideration. They help them find travel and hospitality talent for management and directorship positions in their company.","Administrative Services, Professional Services",2,"Imelda Bermudez, Nick Reid",11-50,,,,,,,,,,,,,Private,,,,,,
Population,https://www.crunchbase.com/organization/population,,"San Mateo, California, United States",Stealth App,"2,148,002","San Francisco Bay Area, Silicon Valley, West Coast",,Active,2018-01-01,year,,,,,For Profit,,,,,,1-10,,,,,,,,,,,,,Private,,,,,,
One AM Creative,https://www.crunchbase.com/organization/one-am-creative,"Advertising, Graphic Design","Raleigh, North Carolina, United States",One AM Creative is provide full marketing communications services including for public relations.,"2,148,002","Research Triangle, East Coast, Southern US",,Active,,,,,,,For Profit,https://www.oneamcreative.co.nz/,,"Advertising, Design, Sales and Marketing",,,,,,,,,,,,,,,,Private,,,,,,
Moxie,https://www.crunchbase.com/organization/moxie-992d,"Advertising, Animation, Brand Marketing, Content Creators, Marketing, Sales","Orlando, Florida, United States",Moxie is a sales and marketing strategy agency.,"2,148,003","East Coast, Southern US",,Active,2007-01-01,year,,,,,For Profit,https://moxiebrands.com,"Moxie provides brand strategy, identity, systematic marketing, and product launch. They create concepts, design, direct, and produce commercials, photoshoots, testimonials, videos, webinars, and animation productions to express the brand story. Their services include clarity strategy sessions, creative content, professional copywriting services, and strategy and branding services.","Advertising, Media and Entertainment, Sales and Marketing, Video",,,1-10,,,,,,,,,,,,,Private,,,,,,
Projectsly by 500apps,https://www.crunchbase.com/organization/projectsly-com-by-500apps,"Apps, Project Management, Software","New York, New York, United States",Projectsly is a all-in-one project management software to enable teams to centralise project planning and execution.,"2,148,014","Greater New York Area, East Coast, Northeastern US",,Active,2018-01-01,year,,,,,For Profit,https://projectsly.com,"Projectsly by 500apps is a Project management software that enables teams to centralize project planning and execute successfully. Streamline your project planning and plan every aspect of a project from start to finish to accelerate business growth. Monitor project status, plan sprints and product roadmaps and create custom reports for data-driven decision-making. Keep tabs on who’s doing what and when. Communicate with your team in real-time to keep projects on track. Get access to 40+ other business apps along with Projectsly for just $14.99/month. Multiple Views: Enhance your team productivity by monitoring your task progress with multiple views - kanban, list, calendar, and gantt. Gantt Chart: Plan, manage and track tasks in a project. Prepare timelines, identify resources, and prioritize the tasks accordingly. Unlimited Projects: Organize unlimited projects and track their progress from one place to emphasize your team's growth. Time Tracking Integration: Track the time spent on a specific activity in your projects to better understand what you are doing.","Administrative Services, Apps, Other, Software",0,,101-250,,,,,,,,,,,,,Private,,,,,,
HomeValue.us.org,https://www.crunchbase.com/organization/homevalue-us-org,Search Engine,"Wilmington, Delaware, United States",Search the value of any home on HomeValue.us.,"2,148,015","Greater Philadelphia Area, East Coast, Southern US",$50M to $100M,Active,,,,,,,For Profit,http://homevalue.us.org,"Search the value of any home on HomeValue.us.org and obtain the information you are looking for! Don't get scammed, read reviews on http://ow.ly/lhYAp.",Internet Services,,,11-50,,,,,,,,,,,,,Private,,,,,,
Custom Affiliations Dot Com,https://www.crunchbase.com/organization/custom-affiliations-dot-com,"Advertising, Digital Marketing, E-Commerce, Internet, Marketing, Web Design","Omaha, Nebraska, United States",Custom Affiliations Dot Com is a full-service digital marketing company.,"2,148,018",Midwestern US,,Active,2014-01-01,year,,,,,For Profit,https://customaffiliations.com/,"Custom Affiliations Dot Com is a full-service  Web Design & Digital Marketing Agency company. These include Web Design, Affiliate Marketing, SEO Services, PPC Management, Social Media Marketing Services. They are committed to achieving new standards of distinction by providing superior client services and promoting only products.","Advertising, Commerce and Shopping, Design, Internet Services, Sales and Marketing",1,Ezequiel Valadez,1-10,,,,,,,,,,,,,Private,,,,,,
Cozmic Group,https://www.crunchbase.com/organization/cozmic-group,"Advertising, Digital Media, Web Development","Kew Gardens, New York, United States","Cozmic Group is a marketing agency that offers digital marketing, content development, website creation, and event management services.","2,148,032","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,https://cozmicgroup.com/,,"Advertising, Media and Entertainment, Sales and Marketing, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
Eco-Health Therapy,https://www.crunchbase.com/organization/eco-health-therapy,"Health Care, Medical, Therapeutics","Cedar Park, Texas, United States","Eco-Health therapy is a mental health counseling service that provides CBT, DBT, and trauma-focused therapy.","2,148,033",Southern US,$1M to $10M,Active,,,,,,,For Profit,https://eco-healththerapy.com,,Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
TCB Entertainment,https://www.crunchbase.com/organization/tcb-entertainment,"Media and Entertainment, Music, Non Profit, Theatre","Everett, Washington, United States",TCB Entertainment is an organization that offers music and theater entertainment services.,"2,148,036","Greater Seattle Area, West Coast, Western US",,Active,2020-01-01,year,,,,,Non-profit,https://tcbentertainment.org,,"Media and Entertainment, Music and Audio, Other, Social Impact",,,,,,,,,,,,,,,,Private,,,,,,
Digital Print Specialties,https://www.crunchbase.com/organization/digital-print-specialties,"Graphic Design, Manufacturing, Printing, Textiles","Detroit, Michigan, United States",Digital Print Specialties is a comprehensive print resource for professionals specializing in surface imaging and digital textile printing.,"2,148,038","Greater Detroit Area, Great Lakes, Midwestern US",,Active,1924-01-01,year,,,,,For Profit,https://www.digitalprintspecialties.com,,"Content and Publishing, Design, Manufacturing, Media and Entertainment",,,1-10,,,,,,,,,,,,,Private,,,,,,
eLottery,https://www.crunchbase.com/organization/elottery,"E-Commerce, Enterprise Software, Gambling","Stamford, Connecticut, United States",eLottery offers a range of software solutions and services that focus on the lottery industry.,"2,148,041","East Coast, New England, Northeastern US",,Closed,1993-01-01,year,1998-06-01,month,1997-08-20,day,For Profit,,"Positioned itself as a lottery software provider, to lead the lottery industry into e-commerce. Owned the domain www.Lottery.com. Sold in 1997 to lottery technology solutions (LTS) / unistar ltd.","Commerce and Shopping, Gaming, Software",1,Oded David Kobo,,1,M&A,25000,USD,25000,25000,USD,25000,Oded David Kobo,,1,,Private,,,,,,
Chadwick Financial Advisors,https://www.crunchbase.com/organization/chadwick-financial-advisors,"Accounting, Asset Management, Consulting, Financial Services, Retirement","Canton, Connecticut, United States","Chadwick Financial Advisors is a consultancy that specializes in accounting, asset management, financial, and retirement planning services.","2,148,043","East Coast, New England, Northeastern US",Less than $1M,Active,,,,,,,For Profit,https://www.fiscalwisdom.com,,"Community and Lifestyle, Financial Services, Other, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
"Matthews, Shiels, Knott, Eden, Davis & Beanland",https://www.crunchbase.com/organization/matthews-shiels-knott-eden-davis-beanland,"Law Enforcement, Legal, Transaction Processing","Dallas, Texas, United States","Matthews, Shiels, Knott, Eden, Davis & Beanland is a law firm.","2,148,046","Dallas/Fort Worth Metroplex, Southern US",$1M to $10M,Active,1930-01-01,year,,,,,For Profit,https://www.mssattorneys.com,"Matthews, Shiels, Knott, Eden, Davis & Beanland provide legal services. They represent businesses and municipalities in consultation, transactional, and litigation matters. They handle transactions, negotiations, and litigation for governmental defense, insurance defense, commercial collections, employment law, subrogation, insurance coverage, and construction litigation.","Financial Services, Government and Military, Payments, Privacy and Security, Professional Services, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
relivantMEDIA,https://www.crunchbase.com/organization/relivantmedia,"Advertising, Search Engine","New York, New York, United States",RelivantMEDIA is a visionary and uniquely creative marketing system which helps its clients achieve notoriety and recognition.,"2,148,049","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2009-03-16,day,,,,,For Profit,http://relivantmedia.com,,"Advertising, Internet Services, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
Acadia Trust,https://www.crunchbase.com/organization/acadia-trust-n-a,Financial Services,"Portland, Maine, United States",Acadia Trust is a privately owned investment manager.,"2,148,050","East Coast, New England, Northeastern US",,Active,1984-01-01,year,2001-07-19,day,,,For Profit,,"Acadia Trust, N.A is a privately owned investment manager. The firm also provides fiduciary services and retirement plan services to its clients.",Financial Services,,,,,M&A,,,,,,,,,,,Private,,,,,,
DuraMet Fluid Solutions,https://www.crunchbase.com/organization/duramet-fluid-solutions,"Industrial, Machinery Manufacturing, Manufacturing","Mchenry, Illinois, United States",DuraMet Fluid Solutions is a manufacturer of commercial coatings.,"2,148,051","Greater Chicago Area, Great Lakes, Midwestern US",$1M to $10M,Active,1935-01-01,year,,,,,For Profit,https://durametsolutions.com,"DuraMet Fluid Solutions is a commercial coatings company. They concentrated on developing, producing, and marketing metalworking fluids, lubricants, and specialty chemicals. They have a longer sump life, a longer tool life, and are environmentally friendly.",Manufacturing,,,11-50,,,,,,,,,,,,,Private,,,,,,
Greenway Dodge,https://www.crunchbase.com/organization/greenway-dodge,"Automotive, Customer Service, Sales Automation","Orlando, Florida, United States","Greenway Dodge is in car dealership service that provides cars, trucks and SUVs.","2,148,054","East Coast, Southern US",,Active,2003-01-01,year,,,,,For Profit,https://www.greenwaychryslerjeepdodge.net,,"Information Technology, Other, Professional Services, Sales and Marketing, Software, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
