Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
U.S. Army Medical Research & Development Command,https://www.crunchbase.com/organization/u-s-army-medical-research-development-command,,"Maryland, Louisiana, United States","USAMRMC is conducts research to deliver the medical solutions to enhance, protect and treat the warfighter.","362,000",Southern US,,Active,1994-11-03,day,,,,,For Profit,https://mrdc.health.mil,,,,,,,,,,,,,,,,,,Private,,,,,,
God's Love We Deliver,https://www.crunchbase.com/organization/gods-love-we-deliver,Food and Beverage,"New York, New York, United States",God's Love We Deliver is an organization offering food services too sick to cook.,"362,002","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,1985-01-01,year,,,,,For Profit,https://www.glwd.org,,Food and Beverage,1,Ganga Stone,101-250,,,,,,,,,,,,,Private,,,,,,
Maine Course Hospitality Group,https://www.crunchbase.com/organization/maine-course-hospitality-group,"Food and Beverage, Hotel, Restaurants","Freeport, Maine, United States",Maine Course Hospitality Group is a hotel management firm that deals with establishing the main course culture.,"362,005","East Coast, New England, Northeastern US",$50M to $100M,Active,1986-01-01,year,,,,,For Profit,https://www.mchg.com/,,"Food and Beverage, Travel and Tourism",,,501-1000,,,,,,,,,,,,,Private,,,,,,
"Haney Truck Line, LLC",https://www.crunchbase.com/organization/haney-truck-line-llc,"Automotive, Transportation, Travel","Yakima, Washington, United States",Haney Truck Line is a transportation company offering trucking services.,"362,005","West Coast, Western US",$1M to $10M,Active,,,,,,,For Profit,http://gohaney.com,,"Transportation, Travel and Tourism",,,501-1000,,,,,,,,,,,,,Private,,,,,,
Woodland Park Zoo,https://www.crunchbase.com/organization/woodland-park-zoo,"Communities, Museums and Historical Sites, Non Profit","Seattle, Washington, United States",Woodland Park Zoo is a non profit organization specializes in saving animals and their habitats.,"362,007","Greater Seattle Area, West Coast, Western US",,Active,1899-01-01,year,,,,,Non-profit,https://www.zoo.org,,"Community and Lifestyle, Other, Social Impact, Travel and Tourism",,,251-500,,,,,,,,,,,,,Private,,,,,,
General Sciences,https://www.crunchbase.com/organization/general-sciences,"Chemical, Test and Measurement","Souderton, Pennsylvania, United States",General Sciences provides processing and testing services for reactive materials.,"362,008","Greater Philadelphia Area, Great Lakes, Northeastern US",,Active,1985-01-01,year,,,,,For Profit,https://generalsciences.wordpress.com,"General Sciences developed darts, torches, enhanced blast concepts, reactive-shaped charge liners, and portable mine destruction devices. They offer processing and testing of reactive materials, from acquiring raw materials, formulation development, machining, device fabrication, and loading to testing, safety characterization, shipping, and storage. They address inquiries through phone calls and emails.","Data and Analytics, Science and Engineering",,,,,,,,,,,,,,,,Private,,,,,,
Greycell Labs,https://www.crunchbase.com/organization/greycell-labs,"Cloud Computing, Mobile Apps, Software, Technical Support","Edison, New Jersey, United States","Greycell Labs specializes in cloud computing, outsourcing, technical support, mobile apps and IT infrastructure.","362,009","Greater New York Area, East Coast, Northeastern US",$10M to $50M,Active,2004-01-01,year,,,,,For Profit,http://greylabs.com/,,"Apps, Information Technology, Internet Services, Mobile, Other, Software",,,101-250,,,,,,,,,,,,,Private,,,,,,
IQHi,https://www.crunchbase.com/organization/iqhi,"Electric Vehicle, Energy, Software","Irvine, California, United States",IQHi is a software company that focuses on energizing and accelerating electric vehicles and the energy storage industry.,"362,011","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,2020-01-01,year,,,,,For Profit,https://iqhibattery.com,,"Energy, Software, Transportation",,,11-50,1,Seed,,USD,,,USD,,Los Angeles Cleantech Incubator,,1,,Private,,,,,,
RFI Ingredients,https://www.crunchbase.com/organization/rfi-ingredients,"Dietary Supplements, Food and Beverage, Manufacturing, Nutrition","Orangeburg, New York, United States",RFI Ingredients is a manufacturer of natural ingredients for the food and dietary supplement industries.,"362,016","Greater New York Area, East Coast, Northeastern US",$10M to $50M,Active,1989-01-01,year,,,,,For Profit,https://rfiingredients.com,"RFI Ingredients is a formulation-driven company, that engages in providing exceptional products, solutions, and services for the dietary supplement, beverage, and food industries.","Food and Beverage, Health Care, Manufacturing",,,101-250,,,,,,,,,,,,,Private,,,,,,
AdWork Media,https://www.crunchbase.com/organization/adwork-media,"Advertising, Advertising Platforms, Marketing","Gainesville, Florida, United States",AdWork Media is a global performance marketing network.,"362,016","East Coast, Southern US",Less than $1M,Active,2010-01-01,year,,,,,For Profit,https://www.adworkmedia.com,AdWork Media is a global Performance Marketing Network that provides content locking and monetization solutions for online publishers interested in maximizing their traffic's earnings.,"Advertising, Sales and Marketing",1,Dennis Weiss,1-10,,,,,,,,,,,,,Private,,,,,,
Alpharma,https://www.crunchbase.com/organization/alpharma,"Biotechnology, Health Care, Pharmaceutical","Piscataway, New Jersey, United States",Alpharma Inc. (NYSE:ALO) is a growing specialty pharmaceutical company with global leadership positions in products for humans and animals.,"362,017","Greater New York Area, East Coast, Northeastern US",,Active,2008-01-01,year,,,,,For Profit,http://www.alpharmapr.com/,,"Biotechnology, Health Care, Science and Engineering",1,Sara Patricia Odeh Torres,5001-10000,,,,,,,,,,,,,Private,,,,,,
Virginia Partners Bank,https://www.crunchbase.com/organization/virginia-partners-bank,"Banking, Financial Services","Fredericksburg, Virginia, United States",Virginia Partners Bank provides personal and business banking services.,"362,018","Washington DC Metro Area, East Coast, Southern US",,Active,2008-01-01,year,2018-12-13,day,,,For Profit,https://www.vapartnersbank.com,Virginia Partners Bank provides personal and business banking services. Our business model is to treat you the way we’d like to be treated.,"Financial Services, Lending and Investments",,,,,M&A,,,,,,,,,,,Private,,,,,,
Latitude Pharmaceuticals,https://www.crunchbase.com/organization/latitude-pharmaceuticals,Pharmaceutical,"San Diego, California, United States",Latitude Pharmaceuticals is a leading-edge formulation development contract research organization,"362,019","Greater San Diego Area, West Coast, Western US",$1M to $10M,Active,2003-01-01,year,,,,,For Profit,http://latitudepharma.com/,Latitude Pharmaceuticals is a leading-edge formulation development contract research organization that provides innovative NCE and generic drug formulation development services and proprietary drug delivery systems to the human and veterinary pharmaceutical industries,Health Care,1,Andrew X. Chen,,,,,,,,,,,,,,Private,,,,,,
Jacksam/Convectium,https://www.crunchbase.com/organization/convectium,"Consumer Electronics, Information Technology","Newport Beach, California, United States",Jacksam/Convectium designs and markets proprietary automated vape cartridge filling and capping equipment for the cannabis industry.,"362,020","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,2013-10-13,day,2017-12-21,day,,,For Profit,http://www.convectium.com,"Jacksam/Convectium is a hardware and equipment provider of automation solutions for the cannabis industry. They provide services that include consulting, manufacturing, machinery, business management, workflow automation, packaging, vape cartridges, vape pods, vape batteries, and CBD.","Consumer Electronics, Hardware, Information Technology",,,11-50,2,IPO,,USD,,,USD,,TRITON FUNDS LLC,,1,,Public,2017-12-21,,,JKSM,https://www.crunchbase.com/ipo/convectium-ipo--06542e34,OTCQB
Softmart,https://www.crunchbase.com/organization/softmart,"Information Technology, Software","Downingtown, Pennsylvania, United States","Softmart is a global provider of all things IT. From software to hardware to services, Softmart provides a complete solution for","362,020","Greater Philadelphia Area, Great Lakes, Northeastern US",,Closed,1982-01-01,year,2016-05-27,day,2016-05-27,day,For Profit,http://www.softmart.com,"Softmart is a global provider of all things IT. From software to hardware to services, Softmart provides a complete solution for organizations in both the private and public sector.","Information Technology, Software",,,501-1000,,M&A,,,,,,,,,,,Private,,,,,,
Rawcubes,https://www.crunchbase.com/organization/rawcubes,"Analytics, Database, Software","Itasca, Illinois, United States",Rawcubes enable companies to make fast & accurate decisions by providing real-time insights on their data.,"362,020","Greater Chicago Area, Great Lakes, Midwestern US",$1M to $10M,Active,2017-01-01,day,,,,,For Profit,https://rawcubes.com,,"Data and Analytics, Software",1,Hardev Sahu,101-250,,,,,,,,,,,,,Private,,,,,,
Dresser,https://www.crunchbase.com/organization/dresser,"Industrial, Manufacturing, Product Design","Addison, Texas, United States",Dresser is a manufacturer of infrastructure products for the energy industry.,"362,022","Dallas/Fort Worth Metroplex, Southern US",,Closed,1879-01-01,year,2018-07-18,day,2018-07-18,day,For Profit,http://www.dresser.com,"Dresser engages in the design, manufacture, and marketing of products including valves and actuators, meters and switches, regulators, piping products, natural gas-fueled engines, retail fuel dispensers for flow control, measurement systems, and compression and power systems, providing reliable technology and products for developing energy and natural resources.","Design, Manufacturing",,,1001-5000,,M&A,,,,,,,,,,,Private,,,,,,
Haute PR,https://www.crunchbase.com/organization/haute-pr,"Beauty, Cosmetics, Fashion, Lifestyle, Public Relations","New York, New York, United States","Haute PR is a New-York-based public relations firm that specializes in fashion PR, media placement, branding, and corporate communications.","362,022","Greater New York Area, East Coast, Northeastern US",,Active,2006-01-01,year,,,,,For Profit,http://www.hautpr.com,"Haute PR is New York City's top beauty, fashion and luxury PR firm. We turn emerging brands into household names & take established brands to the next level. We break through media clutter and get your brand noticed.","Clothing and Apparel, Community and Lifestyle, Consumer Goods, Design, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
CorePoint Lodging Inc.,https://www.crunchbase.com/organization/corepoint-lodging-inc,"Real Estate, Real Estate Investment","Irving, Texas, United States",CorePoint Lodging Inc. is a publicly traded real estate investment trust company.,"362,025","Dallas/Fort Worth Metroplex, Southern US",$500M to $1B,Active,2017-01-01,day,2018-06-01,day,,,For Profit,https://www.corepoint.com/,CorePoint Lodging Inc. is a lodging real estate investment trust that provides midscale and upper-midscale select-service hotels and is a lodging real estate investment trust. Its primary objective is the ownership of select-service hotels in the midscale and upper midscale price ranges.,"Financial Services, Real Estate",,,11-50,,M&A,,,,,,,,,,,Public,2018-06-01,,,CPLG,https://www.crunchbase.com/ipo/corepoint-lodging-inc-ipo--ebaf33f6,NYSE - New York Stock Exchange
Fried Brothers,https://www.crunchbase.com/organization/fried-brothers,"Consumer, Hardware, Wholesale","Philadelphia, Pennsylvania, United States",Fried Brothers is a wholesale distributor of door hardware and security products.,"362,028","Greater Philadelphia Area, Great Lakes, Northeastern US",$1M to $10M,Active,1922-01-01,year,,,,,For Profit,https://www.fbisecurity.com,"Fried Brothers is a supplier of school lockdown security, access control, and metal detectors. They provide healthcare hardware, security, and washroom accessory services. They also provide touch free bathroom hardware, touchless switches, kitchen faucets, and handsfree door phone services.","Commerce and Shopping, Hardware, Other",,,11-50,,,,,,,,,,,,,Private,,,,,,
