Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Pioneer Properties,https://www.crunchbase.com/organization/pioneer-properties,"Civil Engineering, Construction, Property Management","Rochelle Park, New Jersey, United States",Pioneer Properties offers construction and maintenance services.,"776,001","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,1997-01-01,year,,,,,For Profit,https://pioneerproperties.com,"Pioneer Properties is a property management company. They offer HVAC repairs, plumbing & sewer emergencies, electrical repairs, lock/core changes, floor repairs, carpentry and painting work services. They design and construction for retail, office, industrial and high-tech facilities.","Real Estate, Science and Engineering",,,11-50,,,,,,,,,,,,,Private,,,,,,
"Law Firm of Owen, Patterson, and Owen",https://www.crunchbase.com/organization/law-firm-of-owen-patterson-and-owen,Legal,"Los Angeles, California, United States",Personal Injury Lawyers in Los Angeles,"776,004","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,1997-01-01,year,,,,,For Profit,http://www.opolaw.com,"The Law Firm of Owen, Patterson, and Owen are a leading law office in United States based in the Los Angeles area. Established in 1977, they provide effective legal service and solutions for personal injury, auto accidents, wrongful death and motorcycle accidents for people throughout United States. They are dedicated in providing cutting-edge legal service and have received several awards and honors for fighting for their clients rights. Their primary service areas include The Santa Clarita Valley, Los Angeles, San Fernando Valley, High Desert, and Southern California, Grapevine, Inland Empire and other areas of Southern California.",Professional Services,1,RICHARD A. PATTERSON,11-50,,,,,,,,,,,,,Private,,,,,,
Unitarian Universalist Association,https://www.crunchbase.com/organization/unitarian-universalist-association,"Association, Non Profit, Religion","Boston, Massachusetts, United States","Unitarian Universalist Association aims for spiritual communities to help people lead lives of justice, love, learning, and hope.","776,005","Greater Boston Area, East Coast, New England",,Active,1961-01-01,year,,,,,Non-profit,https://www.uua.org/,,"Community and Lifestyle, Other, Social Impact",,,251-500,,,,,,,,,,,,,Private,,,,,,
Guard Well,https://www.crunchbase.com/organization/guard-well-c253,"Employee Benefits, Identity Management, Security","Cincinnati, Ohio, United States",Guard Well provides employee protection and identity theft solutions services.,"776,006","Great Lakes, Midwestern US",$1M to $10M,Active,2012-06-01,month,,,,,For Profit,https://guardwellid.com,,"Administrative Services, Health Care, Information Technology, Privacy and Security",,,11-50,,,,,,,,,,,,,Private,,,,,,
Achilles Shield,https://www.crunchbase.com/organization/achilles-shield,"Big Data, Cloud Computing, Consulting, Cyber Security, Risk Management, Virtualization","Vienna, Virginia, United States","Achilles Shield provides cybersecurity, strategic advisory services and information technology solutions to private and public companies.","776,011","Washington DC Metro Area, East Coast, Southern US",Less than $1M,Active,2014-01-01,year,2022-06-01,day,,,For Profit,http://www.a-shield.com/,"Achilles Shield provides strategic cybersecurity services to the government, including expert consulting, staff augmentation, managed security services, and assessments.","Data and Analytics, Hardware, Information Technology, Internet Services, Privacy and Security, Professional Services, Software",,,1-10,,M&A,,,,,,,,,,,Private,,,,,,
NAV-TV,https://www.crunchbase.com/organization/nav-tv,"Automotive, Electronics, Manufacturing","Coral Springs, Florida, United States","NAV-TV is a manufacturer of automotive safety, entertainment, and convenience products.","776,014","Greater Miami Area, East Coast, Southern US",$1M to $10M,Active,1999-01-01,year,,,,,For Profit,https://navtv.com/,,"Consumer Electronics, Hardware, Manufacturing, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
Care Connection for Aging Services,https://www.crunchbase.com/organization/care-connection-for-aging-services,"Advocacy, Charity, Elder Care, Non Profit, Social","Warrensburg, Missouri, United States","Care Connection for Aging Services is a charity offering advocacy, caregiver support, and insurance assistance to the elderly.","776,014",Midwestern US,$1M to $10M,Active,1973-10-01,month,,,,,Non-profit,https://goaging.org,,"Community and Lifestyle, Health Care, Other, Professional Services, Social Impact",,,51-100,,,,,,,,,,,,,Private,,,,,,
Gregory,https://www.crunchbase.com/organization/gregory-bfd8,"3D Printing, Graphic Design, Manufacturing, Printing","Buhler, Kansas, United States",Gregory provides signboards and graphics design.,"776,018",Midwestern US,$10M to $50M,Active,1956-01-01,year,,,,,For Profit,https://gregory1.com,"Gregory provides graphics manufacturing capabilities, materials, supplies, equipment distribution, and technical support. They also provide wholesale digital printing, screen printing, computer cutting, die cutting, custom striping, floor graphics, and more. They offer installation services, automobile wraps, and design.","Content and Publishing, Design, Manufacturing, Media and Entertainment",,,11-50,,,,,,,,,,,,,Private,,,,,,
Freedom Title,https://www.crunchbase.com/organization/freedom-title-3023,"Legal, Real Estate","Chesterfield, Missouri, United States","Freedom Title offers real estate closing services for real estate agents, builders, and mortgage professionals.","776,019",Midwestern US,$1M to $10M,Active,2003-01-01,year,,,,,For Profit,https://freedom-title.com,,"Professional Services, Real Estate",1,Mike Woijeck,11-50,,,,,,,,,,,,,Private,,,,,,
Impression Management Professionals,https://www.crunchbase.com/organization/impression-management-professionals,"Consulting, Management Consulting, Personal Development, Professional Services, Training","Eden Prairie, Minnesota, United States","Impression Management Professionals is a consulting firm that offers presentation skills programs, coaching, individual and group training.","776,021","Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Less than $1M,Active,1991-01-01,year,,,,,For Profit,https://impressionmanagement.com/,,"Education, Other, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
