Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
PBXflex,https://www.crunchbase.com/organization/pbxflex,,"Los Angeles, California, United States",Your Friendly and Flexible Global Communications Provider,"2,724,005","Greater Los Angeles Area, West Coast, Western US",,Active,2014-01-01,year,,,,,For Profit,https://pbxflex.com,"Our mission at PBXflex is to provide a reliably flexible global communication solution at a competitive price. Our resilient platform adapts to the needs of every business, large and small. Using the power of the Internet, we can connect businesses across the globe. That means the business executive traveling abroad can still receive calls as if at the office. We provide a specialized solution suited to each of our clients, allowing for one place to call with all of your questions and requests. This enables a faster response to ensure your business is always up to date.",,1,Marcus Dumitrescu,,,,,,,,,,,,,,Private,,,,,,
Avienn Systems,https://www.crunchbase.com/organization/avienn-systems,"Analytics, Cyber Security, Information Technology","Austin, Texas, United States","Avienn Systems provides compliance management, vulnerability analysis, penetration testing, and intrusion detection services.","2,724,006",Southern US,$1M to $10M,Active,2014-01-01,year,,,,,For Profit,https://www.aviennsystems.com,,"Data and Analytics, Information Technology, Privacy and Security",,,1-10,,,,,,,,,,,,,Private,,,,,,
SocialCareer,https://www.crunchbase.com/organization/socialcareer,"Consulting, Social Recruiting","New York, New York, United States",Revolutionary Social Recruiting site,"2,724,010","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Closed,2012-04-02,day,,,,none,For Profit,http://www.socialcareer.com,"SocialCareer acts as a recruiting platform for everyone involved in the process of career search - Employers, Hiring Managers, HR, Talent Acquisition, Candidates & Employees.  We are bringing the referral process online, allowing everyone to participate, raising the referral awards and significantly lowering the cost of recruiting! SocialCareer allows anoyone to search specific job opportunities, tap into their social or professional network, make a trusted recommendation and receive GREAT cash rewards.  As a employer, you will broaden your reach to every passive candidate & reduce the cost of hiring top-notch talent.",Professional Services,,,1-10,,,,,,,,,,,,,Private,,,,,,
Wells Media Corp,https://www.crunchbase.com/organization/wells-media-corp,"Advertising, Internet, Marketing, Software","Chicago, Illinois, United States","Internet marketing and Software development agency based in Chicago, IL. Our primary services are SEM and Web Development.","2,724,012","Greater Chicago Area, Great Lakes, Midwestern US",,Closed,2011-01-01,year,,,,none,For Profit,https://wellsmedia.org,,"Advertising, Internet Services, Sales and Marketing, Software",,,,,,,,,,,,,,,,Private,,,,,,
PageLadder,https://www.crunchbase.com/organization/pageladder,"Advertising, Consulting, Digital Marketing, Sales","San Diego, California, United States",PageLadder is a digital marketing consulting agency for companies and organizations.,"2,724,013","Greater San Diego Area, West Coast, Western US",,Active,2011-01-01,year,,,,,For Profit,https://pageladder.com,,"Advertising, Professional Services, Sales and Marketing",1,Robb Bailey,1-10,,,,,,,,,,,,,Private,,,,,,
Koko Head Dental,https://www.crunchbase.com/organization/koko-head-dental,"Dental, Health Care, Medical","Honolulu, Hawaii, United States","Koko Head Dental provides dentistry, dental implants, and kids dentistry services.","2,724,013","Asia-Pacific (APAC), Western US",$1M to $10M,Active,,,,,,,For Profit,https://kokoheaddental.com,"Koko Head Dental provides dental fillings, root canal treatment, braces, aligners, dentures, teeth whitening, bridges, crowns, gum treatment, and smile makeover services.",Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
Ukraine Focus,https://www.crunchbase.com/organization/ukraine-focus,Non Profit,"Washington, District of Columbia, United States",Ukraine Focus provides humanitarian and medical aid to those affected by the war in Ukraine.,"2,724,016","Washington DC Metro Area, Southern US",,Active,2023-01-01,year,,,,,,,"Ukraine Focus provides humanitarian and medical aid to those affected by the war in Ukraine. The organization provides essential resources like ambulances, lights, generators, medical equipment, and clothing to those in need, collaborating with the Territorial Defense Forces, Veterans Affairs Ministry, and Health Ministry.","Other, Social Impact",,,1-10,,,,,,,,,,,,,Private,,,,,,
Belal Hamideh Law,https://www.crunchbase.com/organization/belal-hamideh-law,"Employment, Legal","Long Beach, California, United States",Belal Hamideh Law are ​covers all accidents cases with complete dedication.Your injury can impact the rest of your life.,"2,724,017","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,,,,,,,For Profit,https://www.belalhamidehlaw.com,,Professional Services,,,11-50,,,,,,,,,,,,,Private,,,,,,
USofA Pageants,https://www.crunchbase.com/organization/usofa-pageants,"Charity, Events, Non Profit","Springfield, Missouri, United States",USofA Pageants is the owner of the miss gay program and produces pageants and contests for the interested persons.,"2,724,020",Midwestern US,$1M to $10M,Active,1986-01-01,year,,,,,Non-profit,https://www.usofa.org/,,"Events, Media and Entertainment, Other, Social Impact",,,10001+,,,,,,,,,,,,,Private,,,,,,
Head Start Sponsoring Board Council,https://www.crunchbase.com/organization/head-start-sponsoring-board-council,"Accounting, Finance, Internet, Non Profit","New York, New York, United States",Head Start Sponsoring Board Council is a federal tax-exempt organization under the I.R.S. 501(c)(3) code.,"2,724,022","Greater New York Area, East Coast, Northeastern US",,Active,,,,,,,For Profit,https://www.headstartsbc.org,,"Financial Services, Internet Services, Other, Professional Services, Social Impact",,,101-250,,,,,,,,,,,,,Private,,,,,,
