Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Gorillas & Gazelles,https://www.crunchbase.com/organization/gorillas-gazelles,"Consulting, Employment, Recruiting, Training","Perrysburg, Ohio, United States","Gorillas & Gazelles is a consultancy firm that offers training, project management, recruitment, skill assessment, and employment services.","2,892,008","Great Lakes, Midwestern US",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,https://www.gorillas-gazelles.com/,,"Education, Professional Services",,,,,,,,,,,,,,,,Private,,,,,,
County Bites,https://www.crunchbase.com/organization/county-bites,"Food Delivery, Information Technology","Atlanta, Georgia, United States",The social food and grocery delivery app.,"2,892,010","Greater Atlanta Area, East Coast, Southern US",,Closed,2020-05-20,day,,,,none,For Profit,https://countybites.com,The social food and grocery delivery app that delivers anywhere you are. Catch us in any rural town and at your local sporting events!,"Food and Beverage, Information Technology, Transportation",1,Justin Patterson,1-10,,,,,,,,,,,,,Private,,,,,,
Bobrowski Family Dentistry,https://www.crunchbase.com/organization/bobrowski-family-dentistry,"Dental, Health Care, Health Diagnostics","Greensburg, Kentucky, United States","Bobrowski Family Dentistry offers a full array of dental services such as implants, surgeries, dentures, cosmetic fillings, and extraction.","2,892,012",Southern US,Less than $1M,Active,2018-01-01,year,,,,,For Profit,https://www.bobrowskidentistry.com/,,Health Care,,,1-10,,,,,,,,,,,,,Private,,,,,,
Fix Auto Chino,https://www.crunchbase.com/organization/fix-auto-chino,"Consulting, Customer Service, Retail","San Diego, California, United States",Auto Body Shop,"2,892,015","Greater San Diego Area, West Coast, Western US",,Closed,,,,,,none,For Profit,https://fixautousa.com/chino,"With high-quality standards and friendly, local service, our Chino body shop gives you something no other area collision repair near Chino can: the Fix Auto Advantage. Get your car back on the road, better than ever. Experience the hassle-free service you’ve always wanted. Visit our Chino body shop today!","Commerce and Shopping, Other, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
TechEngines,https://www.crunchbase.com/organization/techengines,"Advertising, Digital Marketing, Graphic Design, Sales, SEO, Web Development","Helena, Montana, United States","TechEngines offers web development, digital marketing, graphic design, SEO, lead generation, sales and content management services.","2,892,017",Western US,Less than $1M,Active,2017-01-01,year,,,,,For Profit,https://techengines.net/,,"Advertising, Design, Internet Services, Sales and Marketing, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
Net Applied Solutions,https://www.crunchbase.com/organization/net-applied-solutions,"Industrial Automation, Information Technology, IT Management, Software","Sherman, Texas, United States","Net Applied Solutions is a technology firm providing business automation, system integration, and IT services for businesses.","2,892,022",Southern US,,Active,,,,,,,For Profit,https://www.netapplied.com/#,,"Information Technology, Manufacturing, Science and Engineering, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
Marketing me,https://www.crunchbase.com/organization/marketing-me,"Advertising, Management Consulting, Marketing, Social Media Marketing","Tustin, California, United States","Marketing me is a consulting firm that offers communication, marketing, visual identity, web and social networking services.","2,892,023","Greater Los Angeles Area, West Coast, Western US",,Active,,,,,,,For Profit,https://www.marketingme.com/,,"Advertising, Professional Services, Sales and Marketing",,,,,,,,,,,,,,,,Private,,,,,,
Langford & Carmichael,https://www.crunchbase.com/organization/langford-carmicael,"Consulting, Project Management, Software Engineering","Studio City, California, United States","Langford & Carmichael expertise in software engineering, project management, consulting, risk assessment, IT process & management solutions.","2,892,024","Greater Los Angeles Area, West Coast, Western US",Less than $1M,Active,2008-01-01,year,,,,,For Profit,http://www.langford-carmichael.com,,"Administrative Services, Other, Professional Services, Science and Engineering, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
Atlantic Insurance Adjusters,https://www.crunchbase.com/organization/atlantic-insurance-adjusters,"Consulting, Insurance, Professional Services","Ocean, North Carolina, United States",Atlantic Insurance Adjusters offers public adjusting services for residential and commercial insurance.,"2,892,024","East Coast, Southern US",,Active,,,,,,,For Profit,https://atlanticinsadj.com/,,"Financial Services, Other, Professional Services",,,,,,,,,,,,,,,,Private,,,,,,
DelSur Tech,https://www.crunchbase.com/organization/delsur-tech,"Advertising, Digital Marketing, SEO, Web Design","Marietta, Georgia, United States",DelSur Tech is a digital marketing agency.,"2,892,027","Greater Atlanta Area, East Coast, Southern US",Less than $1M,Active,2016-01-01,year,,,,,For Profit,http://www.delsurtech.com,"DelSur Tech offers services in branding and identity, responsive web design, SEO research and implementation, social media marketing, search engine marketing, and google ads and PPC. Their search engine marketing promotes the clients' business on the major search engines, Google(TM) and Bing(TM) with advertisements. They offer services to help set up social pages for the clients' business on facebook, google+, pinterest, twitter, youtube, linkedin, instagram, tumblr, and houzz.","Advertising, Design, Internet Services, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
