Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Darlington Veneer Company,https://www.crunchbase.com/organization/darlington-veneer-company,"Manufacturing, Wholesale, Wood Processing","Darlington, South Carolina, United States",Darlington Veneer Company is a hardwood plywood manufacturing and wholesale distributor firm.,"912,000","East Coast, Southern US",,Active,1918-01-01,year,,,,,For Profit,https://www.dvcplywood.com,,"Commerce and Shopping, Manufacturing",,,11-50,,,,,,,,,,,,,Private,,,,,,
The Institute for College Access & Success,https://www.crunchbase.com/organization/the-institute-for-college-access-success,"Education, Non Profit","Oakland, California, United States",The Institute for College Access and Success works to make higher education more available and affordable for people in the United States.,"912,005","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Active,2004-01-01,year,,,,,For Profit,http://ticas.org/,"The Institute for College Access and Success works to make higher education more available and affordable for people in the United States. By conducting and supporting nonpartisan research, analysis, and advocacy, TICAS aims to improve the processes and public policies that can pave the way to successful educational outcomes for students and for society.","Education, Other, Social Impact",,,11-50,,,,,,,,,,,,,Private,,,,,,
Transcend Foods,https://www.crunchbase.com/organization/transcend-foods,"Food and Beverage, Nutrition","Tampa, Florida, United States",Transcend Foods produces and markets glucose gel pouches that helps in managing blood sugar and energy levels.,"912,005","Tampa Bay Area, East Coast, Southern US",$1M to $10M,Active,,,,,,,For Profit,https://transcendfoods.com,,"Food and Beverage, Health Care",,,11-50,,,,,,,,,,,,,Private,,,,,,
Corinthian Wellness,https://www.crunchbase.com/organization/corinthian-wellness,"Beauty, Cosmetics, Health Care, Wellness","Southlake, Texas, United States","Corinthian Wellness is a spa that provides stress reduction, anti-aging regimens, and skin rejuvenation.","912,006","Dallas/Fort Worth Metroplex, Southern US",$1M to $10M,Active,1997-01-01,year,,,,,For Profit,https://www.corinthianspa.com,,"Consumer Goods, Health Care",,,11-50,,,,,,,,,,,,,Private,,,,,,
85 Advisors,https://www.crunchbase.com/organization/85-advisors,"Banking, Consulting, Financial Services, Information Technology","New York, New York, United States",85 Advisors is a strategic and financial advisory firm.,"912,008","Greater New York Area, East Coast, Northeastern US",,Active,2015-01-01,year,,,,,For Profit,https://www.85advisors.co,"85 Advisors is a strategic and financial advisory firm that helps technology companies plan, analyze and execute successful growth and M&A strategies. They  work closely with their clients' senior management and board of directors to evaluate, plan and execute myriad strategic alternatives, including mergers, acquisitions, financings, joint ventures, and divestitures. Their focus and expertise extend beyond traditional investment banking services and, accordingly, they serve as a trusted and objective advisor to growth-stage and middle market technology companies on a variety of investment, growth, and operational matters. Their recommendations are informed by their extensive domain expertise paired with rigorous analysis of relevant macro, industry, company- and situation-specific factors. They have a strong track record of anticipating disruptive trends and changes in the competitive dynamics within the IT sector, and advising their clients on how to exploit these shifts proactively. They operate with a singular focus to help their clients achieve their long-term strategic objectives. ","Financial Services, Information Technology, Lending and Investments, Professional Services",1,Steven Freitas,1-10,,,,,,,,,,,,,Private,,,,,,
Beverly Flight Center,https://www.crunchbase.com/organization/beverly-flight-center,"Aerospace, Rental, Training","Danvers, Massachusetts, United States",Beverly Flight Center provides flight training and aircraft rental services.,"912,016","Greater Boston Area, East Coast, New England",$1M to $10M,Active,1986-01-01,year,,,,,For Profit,https://beverlyflightcenter.com,"Beverly Flight Center provides a variety of flight, ground, and simulator training services. They offer flight training, ground training, Part 141 flight training, a merit loan program, aircraft rentals, spin training, cirrus training centers, and psi testing location services.","Commerce and Shopping, Education, Science and Engineering",,,11-50,,,,,,,,,,,,,Private,,,,,,
MEDAC,https://www.crunchbase.com/organization/medac-542f,"Education, Training","Spain, Georgia, United States",MEDAC is a education institute that provides training and experiences.,"912,026","East Coast, Southern US",,Active,2010-01-01,year,,,,,For Profit,https://www.medac.es,,Education,,,501-1000,,,,,,,,,,,,,Private,,,,,,
Hyer Goods,https://www.crunchbase.com/organization/hyer-goods,"Apparel, E-Commerce, Fashion, Retail","Brooklyn, New York, United States",Hyer Goods is a fashion and apparel company that distributes a variety of clothes for women and leather accessories.,"912,026","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,,,,,,,For Profit,https://hyergoods.com,"Hyer Goods is an e-commerce company that operates in the fashion and retail industries. The company specializes in the production of bags and wallets that are handmade from plastic-free, eco-friendly leather and materials. Their product range includes crossbody bags, mini bucket bags, and shoulder bags, among others. All products are designed with an Earth-first lifestyle in mind, crafted from repurposed and upcycled leather. The company also offers a variety of women's bags and leather purses, all hand-crafted from luxurious recycled leather. In addition to their commitment to sustainability, Hyer Goods also offers free shipping and returns on their products.","Clothing and Apparel, Commerce and Shopping, Design",1,Dana Cohen,11-50,,,,,,,,,,,,,Private,,,,,,
Springboard Media,https://www.crunchbase.com/organization/springboard-media,"Education, Information Technology","Philadelphia, Pennsylvania, United States",Springboard Media is an information technology company providing business and education IT solutions.,"912,027","Greater Philadelphia Area, Great Lakes, Northeastern US",Less than $1M,Active,1996-01-01,year,,,,,For Profit,http://springboardmedia.com,,"Education, Information Technology",,,101-250,,,,,,,,,,,,,Private,,,,,,
The JPMorgan Chase Foundation,https://www.crunchbase.com/organization/the-jpmorgan-chase-foundation,,"New York, New York, United States",The JPMorgan Chase Foundation supports programs designed to promote workforce readiness.,"912,029","Greater New York Area, East Coast, Northeastern US",,Active,1823-01-01,year,,,,,,https://www.jpmorganchase.com/impact,The foundation supports programs designed to promote workforce readiness; small business expansion; financial capability; and community development.,,,,,,,,,,,,,,,,,Private,,,,,,
