Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Apptoo Inc.,https://www.crunchbase.com/organization/apptoo-inc,"Augmented Reality, Mobile Apps, QR Codes, Virtual Reality","Birmingham, Alabama, United States",Mobile App code framework and dynamic processing,"146,001",Southern US,,Active,2017-05-07,day,,,,,For Profit,https://www.apptoo.io,"Mobile App code framework and dynamic processing within the AR/VR/QR environment of environmentally segmented metadata for comparison and consumption by local devices, wearables, and IOT.","Apps, Hardware, Mobile, Software",2,"Matthew York, Paul Still",1-10,1,Seed,350000,USD,350000,350000,USD,350000,,,,,Private,,,,,,
Cheeky Chompers,https://www.crunchbase.com/organization/cheeky-chompers,"E-Commerce, Fashion","Midlothian, Virginia, United States",Cheeky Chompers is a multi award-winning baby brand for parents & gift buyers.,"146,007","East Coast, Southern US",$1M to $10M,Active,2013-01-01,year,,,,,For Profit,https://cheekychompers.com/,"Their award winning Cheeky Chompers range brings you the Neckerchew, Comfortchew, Neckerbib, Chewy the teething Hippo, Cheeky Blanket and the Muslin Collection offering four innovative 100% organic super soft muslin products: Neckerchew, Neckerbib, Comforter and the MultiMuslin, one beautiful teething muslin with six clever uses. Their latest product is Attach & Chew silicone teething rings.We hope your baby loves our products as much as our babies did! Love Amy & Julie x","Clothing and Apparel, Commerce and Shopping, Design",2,"Amy Livingstone, Julie Wilson",11-50,1,,465480,GBP,590932,465480,GBP,590932,,,,,Private,,,,,,
HealthQx,https://www.crunchbase.com/organization/healthqx,"Analytics, Health Care, Software","King Of Prussia, Pennsylvania, United States",HealthQx specializes in data analytics and decision support software to bring transparency to the healthcare industry.,"146,009","Greater Philadelphia Area, Great Lakes, Northeastern US",,Closed,2012-01-01,year,2016-07-12,day,,none,For Profit,http://healthqx.com,"HealthQX specializes in Value-based Payment (VBP) analytic software solutions for health plans and providers. Its VBP analytics platform, ClarityQx, provides the capabilities to design, implement, and monitor the on-going performance of payment models such as episodic, bundled, or accountable care arrangements. The company was founded in 2012 and is based in King Of Prussia, Pennsylvania.","Data and Analytics, Health Care, Software",2,"Bill Conlan, Mark McAdoo",10001+,3,M&A,6957000,USD,6957000,6957000,USD,6957000,"Ben Franklin Technology Partners of Southeastern Pennsylvania, BioAdvance, Health Enterprise Partners",2,3,,Private,,,,,,
Nationwide Mutual Insurance,https://www.crunchbase.com/organization/nationwide-insurance,"Banking, Financial Services, Insurance, Life Insurance","Columbus, Ohio, United States",Nationwide Insurance is an insurance and financial services company.,"146,013","Great Lakes, Midwestern US",$10B+,Active,1925-12-17,day,,,,,For Profit,http://nationwide.com,"Nationwide Mutual Insurance Company & Affiliated Companies is a group of large U.S. insurance and financial services companies based in Columbus, Ohio. Nationwide has grown from a small mutual auto insurer owned by policyholders to one of the largest insurance and financial services companies in the world, with more than $158 billion in statutory assets.","Financial Services, Lending and Investments",,,10001+,,,,,,,,,,,,4,Private,,,,,,
Middlemen,https://www.crunchbase.com/organization/middlemen,"Fashion, Shoes","New York, New York, United States",Middlemen is a service that authenticates and handles online sneaker exchanges in a secure manner.,"146,014","Greater New York Area, East Coast, Northeastern US",,Active,,,,,,,For Profit,https://www.middlemen.io/,,"Clothing and Apparel, Consumer Goods, Design",,,1-10,2,Seed,310000,USD,310000,310000,USD,310000,"Crescent Fund, NYU Summer Launchpad",1,2,,Private,,,,,,
Fruitspot Marketplace,https://www.crunchbase.com/organization/fruitspot-marketplace,"Agriculture, B2B, E-Commerce, Food and Beverage, Fruit, Grocery, Marketplace, Retail, Trading Platform, Wholesale","New York, New York, United States",Fruitspot is the fastest B2B marketplace to trade fresh products,"146,015","Greater New York Area, East Coast, Northeastern US",Less than $1M,Active,2015-08-01,month,2017-06-01,month,,,For Profit,http://www.fruitspot.com,"Fruitspot is fastest platform to trade fresh products. It's not uncommon for fruit/veg growers to have excess product, or for buyers (retailers, food services, distributors) to be short on it. Actually 30-40% of all fresh products sold globally face the challenge of not having a buyer (or a seller) at some point in the value chain. This contributes to high volatility in market prices, hours of work, missed commercial opportunities, and about 25% of all fresh products lost or wasted before they even get to a consumer. We've designed Fruitspot for those moments when our users need to find a buyer or seller, fast. We're also great platform to find new partners and open new markets, but we shine most when there's have excess or shortage in products and our users need help right away. What makes Fruitspot unique is how fast we get our users meaningful answers for urgent situations. More info at fruitspot.com","Agriculture and Farming, Commerce and Shopping, Financial Services, Food and Beverage, Lending and Investments, Other",1,Jose Baptista,1-10,1,M&A,150000,USD,150000,150000,USD,150000,Jose Baptista,,1,,Private,,,,,,
New York Weekly,https://www.crunchbase.com/organization/new-york-weekly,"Content, Media and Entertainment, Publishing","New York, New York, United States",New York Weekly is a news and media agency that publishes news about different topics.,"146,015","Greater New York Area, East Coast, Northeastern US",,Active,,,,,,,For Profit,https://nyweekly.com,"New York Weekly is a news and media agency that publishes news about education, entertainment, politics, business, science, and technology.","Content and Publishing, Media and Entertainment",,,,,,,,,,,,,,,,Private,,,,,,
Kore Compliance,https://www.crunchbase.com/organization/kore-compliance,"Cannabis, FinTech, Payments, Retail Technology","Lincoln, Rhode Island, United States",Kore Compliance uses a contemporary payment alternative to cash or cashless ATMs to modernize retail cannabis.,"146,017","East Coast, New England, Northeastern US",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,https://korecompliance.com,"Kore Compliance uses a contemporary payment alternative to cash or cashless ATMs to modernize retail cannabis. It has the ability to host numerous payment options including Hypur, PIN Debit to the penny, and electronic checks. When credit cards are permitted, these can be easily added as an additional payment option. It was founded in 2019 and is headquartered in Lincoln, Rhode Island.","Commerce and Shopping, Community and Lifestyle, Financial Services, Food and Beverage, Hardware, Health Care, Payments, Software",,,1-10,1,Seed,525000,USD,525000,525000,USD,525000,,,,,Private,,,,,,
Village of Phoenix,https://www.crunchbase.com/organization/village-of-phoenix,GovTech,"Illinois City, Illinois, United States",Village of Phoenix provides services and programs to residents and vistiors.,"146,028","Great Lakes, Midwestern US",,Active,1890-01-01,year,,,,,Non-profit,https://www.villageofphoenix.com,Village of Phoenix provides services and programs to residents and vistiors.,"Government and Military, Information Technology",,,1-10,1,,,,,4500000,USD,4500000,New York State,1,1,,Private,,,,,,
CorkGuru,https://www.crunchbase.com/organization/corkguru,"Apps, Restaurants, Retail Technology, Wine And Spirits","Pittsburgh, Pennsylvania, United States",CorkGuru: constantly striving to encourage guests to drink boldly. iPad wine menu app for enterprise & guest app for discovery.,"146,028","Great Lakes, Northeastern US",Less than $1M,Closed,2014-01-01,year,,,2022-01-01,year,For Profit,http://www.corkguru.com,"CorkGuru is defining the intersection between technology and the wine industry. We have developed a cloud-based consumables platform to create stronger brands and establishments while provoking active curiosity among consumers. We specialize in the guest experience with our iPad-based enterprise wine menu app complemented by an iPhone guest app for discovery. Through the use of our platform, brands and establishments connect directly with consumers while vineyards and distributors collaborate with retail outlets to provide a consistent and professional marketing message. Iterative engagement and consistent messaging couple and help increase sales of wine to engaged consumers.","Apps, Commerce and Shopping, Food and Beverage, Hardware, Software",1,Danielle Gillespie,1-10,2,Seed,700000,USD,700000,700000,USD,700000,,,,,Private,,,,,,
