Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Oakview Venture Partners,https://www.crunchbase.com/organization/oakview-venture-partners,,"San Carlos, California, United States",Oakview Venture Partners supports early to late-stage tech startups build out end-to-end GTM structures that scale as they grow.,"2,356,001","San Francisco Bay Area, Silicon Valley, West Coast",,Active,2023-01-01,year,,,,,For Profit,https://www.oakviewventurepartners.com,,,,,1-10,,,,,,,,,,,,,Private,,,,,,
The Fixts Group,https://www.crunchbase.com/organization/the-fixts-group,"Industrial, Lighting, Manufacturing","Houston, Texas, United States","The Fixts Group manufactures and supplies LED lighting fixtures, aluminum poles, and mobile solar light towers.","2,356,003","Greater Houston Area, Southern US",$1M to $10M,Active,2014-01-01,year,,,,,For Profit,https://www.thefixtsgroup.com,"The Fixts Group is a company that specializes in the manufacturing and supply of LED lighting fixtures and aluminum poles. Their products are designed to provide efficient lighting solutions for various applications. The company also offers solar light towers, which are mobile and can be rented, leased, or purchased. These towers are equipped with solar panels, providing a green lighting solution. The Fixts Group also produces aluminum poles, constructed from a seamless extruded tube of 6063 or 6061 aluminum alloy, which undergo T6 Heat Treatment to increase their strength.","Hardware, Manufacturing",,,51-100,,,,,,,,,,,,,Private,,,,,,
Crawford Custom Consulting,https://www.crunchbase.com/organization/crawford-custom-consulting,"Consulting, Service Industry, Training","Meadville, Pennsylvania, United States",Crawford Custom Consulting offers training and consulting services.,"2,356,004","Great Lakes, Northeastern US",$1M to $10M,Active,2002-01-01,year,,,,,For Profit,https://crawfordcustom.com/wp,"Crawford Custom Consulting is dedicated to providing Training and Consulting Services that are informative, documented and represent only the highest industry standards. The company offers Crane and Crane-Related Training, State and Federally Certified Inspection Services and licensed OSHA Compliance programs that support and enhance the professionalism and recognition of our clients' businesses.","Education, Other, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
S & S Creations,https://www.crunchbase.com/organization/s-s-creations,"Advertising, Consumer Goods, E-Commerce, Gift","Sale Creek, Tennessee, United States",S & S Creations is a promotional products and business gifts provider company.,"2,356,005",Southern US,Less than $1M,Active,2004-07-01,day,,,,,For Profit,https://www.sandscreations.biz/,,"Advertising, Commerce and Shopping, Consumer Goods, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
West Austin News,https://www.crunchbase.com/organization/west-austin-news,"Media and Entertainment, News, Publishing","Austin, Texas, United States","West Austin News is a publishing company that provides local news, lifestyle articles, announcements, and advertising services.","2,356,008",Southern US,$1M to $10M,Active,1986-01-01,year,,,,,For Profit,https://westaustinnews.com,,"Content and Publishing, Media and Entertainment",,,11-50,,,,,,,,,,,,,Private,,,,,,
blOX Consulting,https://www.crunchbase.com/organization/blox-consulting,"Blockchain, Consulting, Information Technology","Oxford, Mississippi, United States",Blox Consulting is a blockchain consulting and development company.,"2,356,010",Southern US,,Active,2019-01-01,year,,,,,For Profit,http://www.blox.consulting,"blOX Consulting operates to solve important problems with the valuable and user-friendly blockchain solutions at the heart, while giving young and bright students professional consulting and development experience. They provide a wide range of blockchain-based services, from development of multiple blockchain frameworks and languages, to expertise in consulting and implementing many applications of the technology.","Blockchain and Cryptocurrency, Information Technology, Other, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Monarch All Health,https://www.crunchbase.com/organization/monarch-all-health,"Health Care, Psychology, Therapeutics, Wellness","Homestead, Florida, United States","Monarch All Health provides psychotherapy, speech therapy, medication, and nutrient counseling services.","2,356,011","Greater Miami Area, East Coast, Southern US",,Active,2017-01-01,year,,,,,For Profit,https://monarchallhealth.com,,Health Care,1,Rina Santiago-Guia,11-50,,,,,,,,,,,,,Private,,,,,,
Blue Ridge Dentistry,https://www.crunchbase.com/organization/blue-ridge-dentistry-cb7b,"Cosmetic Surgery, Dental, Health Care, Medical","Blue Ridge, Georgia, United States","Blue Ridge Dentistry provides general care, cosmetic dentistry, and emergency dental care.","2,356,016","East Coast, Southern US",$1M to $10M,Active,,,,,,,For Profit,https://www.blueridgedentistry.com,"Blue Ridge Dentistry is a dental care practice. They provide services that include general care, preventive care, common procedures, teeth for life, cosmetic dentistry, pediatric dentistry, gum disease, and emergency dental care. Cosmetic dentistry offers smile enhancement, restoration, and maintenance treatments for optimal dental health.",Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
L.A.Ceramics,https://www.crunchbase.com/organization/l-a-ceramics,"Dental, Manufacturing, Medical, Medical Device","Marietta, Georgia, United States",L.A.Ceramics is a dental laboratory that manufactures dental restorations.,"2,356,021","Greater Atlanta Area, East Coast, Southern US",$1M to $10M,Active,2005-01-01,year,,,,,For Profit,http://www.laceramicsinc.com,"L.A.Ceramics fabricates dental restoration products such as bruxer crowns, E.max crowns, layered zirconia crowns, porcelain fused to metal crowns, custom milled abutments, dentures, and flexible partial dentures. The company's contact modes are by mail, phone, and physical address.","Health Care, Manufacturing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Ocala West United Methodist Church,https://www.crunchbase.com/organization/ocala-west-united-methodist-church,"Communities, Religion","Ocala, Florida, United States",The Ocala West United Methodist Church is a religious organization that preaches and offers financial assistance to groups and individuals.,"2,356,022","East Coast, Southern US",,Active,,,,,,,For Profit,https://www.ocalawestumc.com/,,Community and Lifestyle,,,1-10,,,,,,,,,,,,,Private,,,,,,
