Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Shore Home Solutions,https://www.crunchbase.com/organization/shore-home-solutions,"Audio, Electronics, Furniture, TV, TV Production","Easton, Maryland, United States","Shore Home Solutions specializes in sale service, and installation of surround sound systems, full movie theaters.","2,728,000","East Coast, Southern US",Less than $1M,Active,,,,,,,For Profit,https://www.shorehomesolutions.com/,,"Consumer Electronics, Consumer Goods, Hardware, Media and Entertainment, Music and Audio, Video",,,,,,,,,,,,,,,,Private,,,,,,
The Fields Team,https://www.crunchbase.com/organization/the-fields-team,"Accounting, Finance, Real Estate","Lehi, Utah, United States","The Fields Team offers real estate, home loan, and finance services.","2,728,001",Western US,,Active,2009-01-01,year,,,,,For Profit,https://www.thefieldsteam.com,"The Fields Team provides real estate,  financing, and home loan services. They offer to sell, buy a home, and mortgage payment services.","Financial Services, Professional Services, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Dr Ron's Animal Hospital & Emergency,https://www.crunchbase.com/organization/dr-rons-animal-hospital-emergency,Health Care,"Simi Valley, California, United States",Dr Ron's animal hospital providing the best service related to animal care. You can get the best vaccination and care over here.,"2,728,003","Greater Los Angeles Area, West Coast, Western US",Less than $1M,Active,2004-02-15,day,,,,,For Profit,http://www.drronsanimalhospitalsimivalley.com/,"Get a full care facility for your pet as well as the emergency care and the preventive health care tips.  Dr Ron is one of the best animal hospital providing the proper health tips, dental care, pharmacy for different types of animals like dog , cat etc . Our experienced doctors providing the best service and the best treatment to pets.",Health Care,1,Dr Ron Resnick,11-50,,,,,,,,,,,,,Private,,,,,,
Geo Squared Consulting,https://www.crunchbase.com/organization/geo-squared-consulting,"Finance, Oil and Gas","Dallas, Texas, United States","Geo Squared Consulting specializes in geological analysis, drilling management and offers financial advice to the investment sector.","2,728,004","Dallas/Fort Worth Metroplex, Southern US",$1M to $10M,Active,2007-01-01,year,,,,,For Profit,https://www.geosquared.com,,"Energy, Financial Services, Natural Resources",,,11-50,,,,,,,,,,,,,Private,,,,,,
Denison Orthodontics,https://www.crunchbase.com/organization/denison-orthodontics,"Dental, Health Care, Hospital","Old Saybrook, Connecticut, United States",Denison Orthodontics is a clinic that offers orthodontics services.,"2,728,005","East Coast, New England, Northeastern US",Less than $1M,Active,,,,,,,For Profit,https://denisonortho.com,,Health Care,,,101-250,,,,,,,,,,,,,Private,,,,,,
Spute It,https://www.crunchbase.com/organization/spute-it,"News, Social Media","New York, New York, United States","Spute is a social platform designed to stimulate debate and discussion with friends, family and across online social communities.","2,728,020","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Closed,2010-01-01,year,,,,none,For Profit,http://www.sputeit.com,"Spute It is a new social platform designed to stimulate debate and discussion with friends, family and across online social communities. Share opinions on a wide range of topics from sports to entertainment, news and more.   Spute It has developed a platform to serve as the new online standard for discussion and feedback. It allows users to connect on a deeper, more personal level to learn and understand what people really think about hot-button issues that are bound to invoke strong opinions and meaningful feedback among all those involved.  Spute It combines the fun elements of a social network with the user-friendly, structured format of an online forum to keep people actively connected via “sputes” which are topic-based discussions. Simply start or join a spute, choose your side, and get your voice heard. In an online environment where user comments are often overshadowed by other content, Spute It is bringing user opinions to the forefront. Think It. Share It. Spute It.","Content and Publishing, Internet Services, Media and Entertainment",,,1-10,,,,,,,,,,,,,Private,,,,,,
FUS Support,https://www.crunchbase.com/organization/fus-support,"Agriculture, Software","Florence, Alabama, United States",FUS Support is a developer of a software for the agricultural industry.,"2,728,026",Southern US,,Active,1993-01-01,day,,,,,For Profit,http://www.formushare.com/,,"Agriculture and Farming, Software",,,,,,,,,,,,,,,,Private,,,,,,
The Cult Creatives,https://www.crunchbase.com/organization/the-cult-creatives,"Advertising, Brand Marketing, Marketing","Costa Mesa, California, United States","The Cult Creatives is a story-driven, independent creative team that develops captivating and unforgettable brand-consumer partnerships.","2,728,028","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,2013-01-01,year,,,,,For Profit,https://thecultcreatives.com,,"Advertising, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
Nanotechnology and Integrated BioEngineering Centre,https://www.crunchbase.com/organization/nanotechnology-and-integrated-bioengineering-centre,"Biotechnology, Electronics, Health Care, Information Technology, Medical","Ireland, Indiana, United States","NIBEC is a multi-disciplinary research centre which combines skills in engineering, science, informatics and medicine.","2,728,037","Great Lakes, Midwestern US",$1M to $10M,Active,1968-01-01,year,,,,,For Profit,http://www.nibec.ulster.ac.uk,"NIBEC is a multi-disciplinary research centre which combines skills in engineering, science, informatics and medicine in order to enhance the development of devices and systems which have applications in health care. The Internationally leading research, which is both applied and fundamental, is conducted in a purpose-built facility which supports an impressive array of sophisticated modern equipment, making it one of the premier nanotechnology and bioengineering facilities in Europe. Staff have pioneered advances in medical instrumentation, medical sensors, diagnostic systems, biomaterials, coating technologies and other areas of healthcare and related technology. These advances have already had a large impact on society via technology transfer, consultancies and the setting-up of a range of spin-out companies. NIBEC offers leading edge research and development facilities to enhance the potential for growth in a range of expanding markets, including healthcare, electronics and clean technology. The centre has numerous collaborations throughout the world and thus attracts projects, students and interest from a broad range of countries.","Biotechnology, Consumer Electronics, Hardware, Health Care, Information Technology, Science and Engineering",,,11-50,,,,,,,,,,,,,Private,,,,,,
Northern Wasatch Association of Realtors,https://www.crunchbase.com/organization/northern-wasatch-association-of-realtors,"Consulting, Non Profit, Service Industry","Ogden, Utah, United States","The Northern Wasatch Association of Realtors offers educational, business planning, government, and advocacy services.","2,728,044",Western US,$1M to $10M,Active,1955-01-01,year,,,,,Non-profit,https://www.nwaor.com,"The Northern Wasatch Association of Realtors provides services such as education, business planning, government relations, and advocacy. They ensure that the Association is cohesive, professional, and fiscally responsible.","Other, Professional Services, Social Impact",,,11-50,,,,,,,,,,,,,Private,,,,,,
