Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Cashback for Cancer,https://www.crunchbase.com/organization/cashback-for-cancer,"Charity, E-Commerce, Search Engine","Los Angeles, California, United States",Shopping Reward Portal that pays users for shopping online. Users get cashback when they shop from over 2000 major retailers. As well as,"3,122,007","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Closed,,,,,,none,,http://www.cashbackforcancer.com,"Shopping Reward Portal that pays users for shopping online. Users get cashback when they shop from over 2000 major retailers. As well as providing cashback rewards for members, Cashback for Cancer aims to raise funds for Cancer Research: -   Company will donate Â£2.50 to Cancer Research when members       join (when member qualifies for first cashback payout). -    Members can also opt to donate a % of their cashback earnings to       Cancer Research.","Commerce and Shopping, Internet Services, Other, Social Impact",,,1-10,,,,,,,,,,,,,Private,,,,,,
Emergency Loan,https://www.crunchbase.com/organization/emergency-loan,"Advice, Credit, Financial Services","Buford, Georgia, United States","Emergency Loan renders financial assistance, consulting, credit, an array of loans, and advice services.","3,122,011","Greater Atlanta Area, East Coast, Southern US",,Active,,,,,,,For Profit,https://gaexpressloans.com/,,"Financial Services, Lending and Investments, Media and Entertainment",,,,,,,,,,,,,,,,Private,,,,,,
TLL Insurance,https://www.crunchbase.com/organization/tll-insurance,"Compliance, Health Insurance, Insurance","Oakland, California, United States",TLL Insurance offers tailor-made group health insurance plans for all types of businesses ACA compliance and HR packages.,"3,122,012","San Francisco Bay Area, West Coast, Western US",Less than $1M,Active,,,,,,,For Profit,https://tllis.com/,,"Financial Services, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
The Quadrangle Apartments,https://www.crunchbase.com/organization/the-quadrangle-apartments,"Building Maintenance, Property Management, Real Estate, Residential","Carbondale, Illinois, United States",The Quadrangle Apartments is a residential complex that provides on-site maintenance and professional management services.,"3,122,018","Great Lakes, Midwestern US",$1M to $10M,Active,,,,,,,For Profit,https://www.thequadrangleapartments.com,"The Quadrangle Apartments is a residential complex that provides a variety of apartments, floor plans, options, amenities, great staff, and reasonable prices. They provide community amenities like 24hr emergency maintenance, community assistance, full-time onsite maintenance staff, local professional management, background checks on all tenants, renovated apartments available, and graduate and professional building services.",Real Estate,,,11-50,,,,,,,,,,,,,Private,,,,,,
Sane Momma,https://www.crunchbase.com/organization/sane-momma,Health Care,"Grantham, New Hampshire, United States",Sanity and Self Care for Moms,"3,122,031","East Coast, New England, Northeastern US",,Active,2017-09-01,day,,,,,For Profit,Https://sanemomma.com,,Health Care,1,Jessica Szekalski,1-10,,,,,,,,,,,,,Private,,,,,,
"Hansen Analytics, LLC",https://www.crunchbase.com/organization/hansen-analytics-llc,,"Sacramento, California, United States","Capital Planning, Environmental Sustainability, & Performance Monitoring.","3,122,035","West Coast, Western US",,Active,,,,,,,For Profit,http://www.hansenanaytics.com,,,,,,,,,,,,,,,,,,Private,,,,,,
Creative Contractors,https://www.crunchbase.com/organization/creative-contractors-a5bb,Professional Services,"Great Falls, Virginia, United States","Roofing, Solar, Siding, Windows, Soffit/Fascia, Gutters","3,122,036","Washington DC Metro Area, East Coast, Southern US",,Active,,,,,,,,https://creative-contractors.com/,"As residents of Great Falls understand, preserving the quality of their homes is paramount, and that's where Creative Contractors comes into play. Renowned for being a reliable roofing contractor in Great Falls, our primary goal is to provide unparalleled craftsmanship on all things roofing related. We take pride in offering comprehensive roofing services that cover everything from installation and maintenance to swift repairs designed to withstand even the most severe Virginia weather conditions. In addition to our robust roofing solutions, we are also at the forefront of embracing eco-friendly energy alternatives by integrating solar technology into residential properties. Plus, we have mastered siding services that not only reinforce protection against external forces but add an aesthetic touch that homeowners love. At Creative Contractors, we pair innovation with timeless skill, ensuring each client enjoys a durable and visually appealing exterior for their cherished home. Your search for an esteemed local roofing contractor ends with us; welcome to superior service and lasting results in Great Falls.",Other,,,,,,,,,,,,,,,,Private,,,,,,
StashSmart,https://www.crunchbase.com/organization/stashsmart,Travel,"San Francisco, California, United States","Sharing Economy, On Demand, Travel, Mobile App, City Storage","3,122,037","San Francisco Bay Area, West Coast, Western US",,Closed,2016-08-01,month,,,,none,For Profit,https://www.StashSmart.com,"StashSmart is changing how and where people travel and spend their time! Our disruptive on-demand service and mobile app connects people traveling on foot or attending events with nearby “Stash Spots” to  drop off their extra things and take a load off (Jackets, backpacks, luggage, purchases etc).  You Pick up or request delivery any time! ",Travel and Tourism,1,Christopher Campbell,1-10,,,,,,,,,,,,,Private,,,,,,
Compfight,https://www.crunchbase.com/organization/compfight,"Photo Sharing, Photography, Search Engine","San Francisco, California, United States","Compfight is an image search engine tailored to help locate images for blogs, comps, inspiration, and research.","3,122,041","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Active,2007-03-12,day,,,,,For Profit,http://www.compfight.com,"Flickr is the worlds largest photo community, boasting two billion user tagged photos to date. Acknowledging that user generated tags made for superior photo hunting, our team created a powerful search engine that distills flickr into a massively searchable photo repository. Sporting deceptively simple user interaction methods, the site allows art directors, students, and educators to rapidly comb flickr for relevant content at a clip of 200,000 unique searches per day.","Content and Publishing, Internet Services, Media and Entertainment",1,Shawn Rubel,1-10,,,,,,,,,,,,,Private,,,,,,
Gunstock Acres Trust,https://www.crunchbase.com/organization/gunstock-acres-trust,"Leisure, Property Management","Laconia, New Hampshire, United States","Gunstock Acres Trust manages the beach, mooring, green space and other properties that can be availed and enjoyed by the members.","3,122,042","East Coast, New England, Northeastern US",Less than $1M,Active,,,,,,,For Profit,https://gunstockacrestrust.com,,"Community and Lifestyle, Real Estate",,,,,,,,,,,,,,,,Private,,,,,,
