Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
United Welding Supplies,https://www.crunchbase.com/organization/united-welding-supplies,Industrial Engineering,"Houston, Texas, United States",United Welding Supplies supplies welding supplies and industrial gases.,"2,794,003","Greater Houston Area, Southern US",,Active,1972-01-01,year,2014-03-11,day,,,For Profit,,United Welding Supplies is the independent gas and welding products distributors in the greater Houston area.,"Manufacturing, Science and Engineering",,,11-50,,M&A,,,,,,,,,,,Private,,,,,,
Ray Hodges Financial Group,https://www.crunchbase.com/organization/ray-hodges-financial-group,"Advice, Financial Services, Health Insurance, Life Insurance","Addison, Texas, United States",Ray Hodges Financial Group is a financial advisory company that focuses on individual and company retirement plans.,"2,794,008","Dallas/Fort Worth Metroplex, Southern US",$1M to $10M,Active,2009-01-01,year,,,,,For Profit,http://rayhodgesfg.com,,"Financial Services, Media and Entertainment",,,1-10,,,,,,,,,,,,,Private,,,,,,
My hotel advisor,https://www.crunchbase.com/organization/my-hotel-advisor,,"Detroit, Michigan, United States","Get right suggestions regarding my hotel advisor blog, which is one of the best blog.","2,794,014","Greater Detroit Area, Great Lakes, Midwestern US",,Active,,,,,,,For Profit,https://www.myhoteladvisor.net,"Get right suggestions regarding my hotel advisor blog, which is one of the best blog Which provide you all advices and tips for hotel and restaurants near to your area. For information visit our website.",,,,,,,,,,,,,,,,,Private,,,,,,
KSS Resolutions,https://www.crunchbase.com/organization/kss-resolutions,"Consulting, Human Resources, Management Consulting, Training","Houston, Texas, United States",KSS Resolutions provides HR consulting services.,"2,794,023","Greater Houston Area, Southern US",$1M to $10M,Active,,,,,,,For Profit,https://www.kssresolutions.com,"KSS Resolutions develops HR policies, and procedures to support executive management in meeting their legal obligations and business goals.","Administrative Services, Education, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
TheFrugalFella,https://www.crunchbase.com/organization/thefrugalfella,"Content, Information Technology","Ithaca, New York, United States",Financial News and Investment Advice,"2,794,025","East Coast, Northeastern US",,Active,2023-11-21,day,,,,,For Profit,https://thefrugalfella.com,TheFrugalFella.com is a tech-based financial advice company focused in providing financial guidance and affiliate marketing to people looking to improve their wealth.,"Information Technology, Media and Entertainment",,,1-10,,,,,,,,,,,,,Private,,,,,,
Ray Bourhis Associates,https://www.crunchbase.com/organization/ray-bourhis-associates,"Insurance, Legal","San Francisco, California, United States",Ray Bourhis Associates is a long term disability insurance law firm assists long term disability policyholders throughout the nation.,"2,794,029","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Active,,,,,,,For Profit,http://www.raybourhis.com,"Ray Bourhis Associates long term disability insurance law firm,  based in San Francisco, assists long term disability policyholders throughout the nation. For more than 30 years we have specialized in long term disability insurance bad faith, unfair claim denials and under payment of benefits.","Financial Services, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
ECG,https://www.crunchbase.com/organization/ecg-7cca,"Accounting, Consulting, Financial Services, Professional Services","Washington, District of Columbia, United States","ECG is a consulting firm that specializes in financial management, tax compliance, audit support, bookkeeping, and payroll.","2,794,031","Washington DC Metro Area, Southern US",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,https://www.emergingconsultinggroup.com,,"Financial Services, Other, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
Real California Milk Snackcelerator,https://www.crunchbase.com/organization/real-california-milk-snackcelerator,"Business Development, Finance, Food and Beverage","Brooklyn, New York, United States","Real California Milk Snackcelerator aims to uncover healthy, natural options to satisfy cravings.","2,794,037","Greater New York Area, East Coast, Northeastern US",,Active,2014-01-01,year,,,,,For Profit,https://www.venturefuel.net/snackcelerator,"Real California Milk Snackcelerator aims to uncover healthy, natural options to satisfy cravings. It has over $450,000 worth of prizing to be awarded to innovative dairy-based snacking applicants.","Financial Services, Food and Beverage, Professional Services",,,,,,,,,,,,,,,,Private,,,,,,
Ashtanga Shala Santosha Yoga,https://www.crunchbase.com/organization/ashtanga-shala-santosha-yoga,"Health Care, Wellness","Haiku, Hawaii, United States",Ashtanga Shala Santosha Yoga is a provider of yoga practice coaching and training programs.,"2,794,045","Asia-Pacific (APAC), Western US",,Active,2012-01-01,day,,,,,For Profit,https://www.shalasantoshayoga.com/,,Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
J & B Crosby & Co,https://www.crunchbase.com/organization/j-b-crosby-co,"Accounting, Finance, Financial Services","Reading, Massachusetts, United States","J & B Crosby & Co is an accounting firm that provides bookkeeping, payroll, financial statements, tax preparation and planning services.","2,794,053","Greater Boston Area, East Coast, New England",,Active,1993-01-01,year,,,,,For Profit,https://www.jbcrosby.com/,,"Financial Services, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
