Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Spotlight COlorado,https://www.crunchbase.com/organization/spotlight-colorado,"Event Management, Events, Online Portals, Photography","Denver, Colorado, United States",Spotlight COlorado is a web-based technology for online event planning services.,"2,642,000","Greater Denver Area, Western US",,Active,2001-01-01,year,,,,,For Profit,https://spotlightcolorado.com,,"Content and Publishing, Events, Internet Services, Media and Entertainment",,,,,,,,,,,,,,,,Private,,,,,,
Lake Effect Community Arts Center,https://www.crunchbase.com/organization/lake-effect-community-arts-center,"Art, Professional Services, Retail","Manistique, Michigan, United States","Lake Effect Community Arts, where participation is enticing and being involved makes you feel good, located in Michigan.","2,642,002","Great Lakes, Midwestern US",,Active,2011-01-01,day,,,,,For Profit,http://lakeeffectarts.org/,,"Commerce and Shopping, Media and Entertainment, Other",,,11-50,,,,,,,,,,,,,Private,,,,,,
Southern Smiles Dental Associates,https://www.crunchbase.com/organization/southern-smiles-dental-associates,"Dental, Health Care, Medical","Morrow, Georgia, United States","Southern Smiles Dental Associates specializes in cosmetic dentistry, dental implants, preventive dentistry, and prosthodontics services.","2,642,003","Greater Atlanta Area, East Coast, Southern US",$1M to $10M,Active,,,,,,,For Profit,https://www.southernsmiles.com,,Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
Botkin Financial Group,https://www.crunchbase.com/organization/botkin-financial-group,"Advice, Financial Services, Insurance, Wealth Management","San Diego, California, United States","Botkin Financial Group is a wealth management firm that offers financial, income and social security planning along with insurance services.","2,642,010","Greater San Diego Area, West Coast, Western US",Less than $1M,Active,2017-01-01,year,,,,,For Profit,http://www.botkinfg.com/,,"Financial Services, Media and Entertainment",2,"MIKE BOTKIN, Nancy Botkin",1-10,,,,,,,,,,,,,Private,,,,,,
ARINC - Engineering Division,https://www.crunchbase.com/organization/arinc-engineering-division,Aerospace,"Annapolis, Maryland, United States","ARINC - Engineering Division is a provider of communications, engineering, security solutions","2,642,012","Greater Baltimore-Maryland Area, East Coast, Southern US",,Active,1929-01-01,year,,,,,For Profit,,"ARINC - Engineering Division is a provider of communications, engineering, security solutions",Science and Engineering,,,,,,,,,,,,,,,,Private,,,,,,
PetraBee Construction LLC,https://www.crunchbase.com/organization/petrabee-construction-llc,"Construction, Interior Design","Littleton, Colorado, United States","PetraBee Construction LLC specializes in Exterior and Interior Finishes, such as Synthetic Stucco, Siding, Stone Veneer, & Natural Stone.","2,642,019","Greater Denver Area, Western US",,Active,2000-01-01,year,,,,,For Profit,https://www.petrabeeconstruction.com,,"Design, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
SGE Commodities Group,https://www.crunchbase.com/organization/sge-commodities-group,"Industrial, Logistics, Mining","Orlando, Florida, United States",SGE Commodities Group is an import and export company that specialises in ferrous and non-ferrous metals.,"2,642,021","East Coast, Southern US",,Active,2003-01-01,year,,,,,For Profit,https://sgecommoditiesgroup.com,"SGE Commodities Group provides buy and sell services for cobalt, copper, chrome, lead, iron, coltan, manganese, and zinc ore or concentrates. They offer supply chain management, commodities sourcing, ferrous metals, non-ferrous metals, metal ores, metal concentrates,  and metal trading.","Manufacturing, Natural Resources, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
Mesmer & Deleault PLLC,https://www.crunchbase.com/organization/mesmer-deleault-pllc,"Commercial, Law Enforcement, Legal","Manchester, New Hampshire, United States","Mesmer & Deleault PLLC is serve people and businesses throughout New England, their law practice is actually nationwide and worldwide.","2,642,022","East Coast, New England, Northeastern US",,Active,1986-01-01,year,,,,,For Profit,https://www.biz-patlaw.com,,"Government and Military, Other, Privacy and Security, Professional Services",,,,,,,,,,,,,,,,Private,,,,,,
Millstream Area Credit Union,https://www.crunchbase.com/organization/millstream-area-credit-union,"Banking, Financial Services","Findlay, Ohio, United States",Millstream Area Credit Union is an investment banking company that provides financial services to workers and their families.,"2,642,025","Great Lakes, Midwestern US",$10M to $50M,Active,1966-01-01,year,,,,,For Profit,https://www.millstreamcu.com,,"Financial Services, Lending and Investments",,,11-50,,,,,,,,,,,,,Private,,,,,,
Amazon Realties,https://www.crunchbase.com/organization/amazon-realties,"Finance, Real Estate, Real Estate Investment","New York, New York, United States","Amazon Realties is a real estate investment firm that offers real estate management services to individuals, institutions, and businesses.","2,642,027","Greater New York Area, East Coast, Northeastern US",,Active,2014-01-01,year,,,,,For Profit,https://a-realties.com,,"Financial Services, Real Estate",,,51-100,,,,,,,,,,,,,Private,,,,,,
