Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
E.G. Rud & Sons,https://www.crunchbase.com/organization/e-g-rud-sons,"Commercial, Residential, Test and Measurement","Hugo, Minnesota, United States","E.G. Rud & Sons is a land surveying company that offers development, residential, and commercial survey services.","791,001","Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",$1M to $10M,Active,1977-01-01,year,,,,,For Profit,https://www.egrud.com,,"Data and Analytics, Other, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
K2 Communications,https://www.crunchbase.com/organization/k2-communications,"Film Distribution, Film Production, Food and Beverage, Telecommunications, TV Production","El Segundo, California, United States",K2 Communications produces and assists in distribution of films.,"791,002","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,1996-01-01,year,,,,,For Profit,https://www.k2studios.us/,"K2 Studios operates as a studio for the giant screen film industry for financing, global distribution and marketing, exhibited, giant screen, and other theaters. K2 is also a distributor to TV and other non-theatrical platforms.","Food and Beverage, Hardware, Media and Entertainment, Video",,,1-10,,,,,,,,,,,,,Private,,,,,,
Parmac,https://www.crunchbase.com/organization/parmac,Information Technology,"Miami, Florida, United States","Parmac is an iT company that takes care of all computers, servers, and complete network infrastructure for a fixed monthly fee.","791,002","Greater Miami Area, East Coast, Southern US",,Active,1995-01-01,year,,,,,For Profit,https://parmac.com,,Information Technology,,,11-50,,,,,,,,,,,,,Private,,,,,,
KgBase,https://www.crunchbase.com/organization/kgbase,"Computer, Software","New York, New York, United States",KgBase enables people to generate insights by connecting datasets.,"791,004","Greater New York Area, East Coast, Northeastern US",,Active,,,,,,,For Profit,https://www.kgbase.com/,,"Consumer Electronics, Hardware, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
Cuc Software,https://www.crunchbase.com/organization/cuc-software,"Computer, Software","Billings, Montana, United States",CUC Software has been in the business of helping contractors.,"791,005",Western US,,Active,1981-01-01,year,2019-08-01,day,,,For Profit,http://www.cucsoft.com,"CUC Software has been in the business of helping contractors. They have an extensive background in the construction/service industry, and their software was originally developed in an operating HVAC company. Their current programming staff has hands on experience in HVAC, roofing and sheet metal operations. Because of this background and experience, they have designed their software for ease of use in small, medium and large contracting and service-oriented companies. Although the vast majority of their customers are HVAC contractors, they currently have customers in the HVAC, sheet metal, electrical, plumbing, roofing, fire prevention, and general contracting areas. They are a small business that has been around for a long time, and have purposefully chosen a slow growth option in order to maintain personal contact with their customers while providing a solution with excellent support and service… something that service contractors can certainly relate to. ","Consumer Electronics, Hardware, Software",1,Jack Vannoy,1-10,,M&A,,,,,,,,,,,Private,,,,,,
Auburn-Washburn Unified School District 437,https://www.crunchbase.com/organization/auburn-washburn-unified-school-district-437,"Education, Higher Education, Primary Education, Secondary Education","Topeka, Kansas, United States",Auburn-Washburn is in the education field that provides education from pre-k to 12.,"791,007",Midwestern US,$10M to $50M,Active,1966-01-01,year,,,,,For Profit,https://usd437.net/,"Auburn-Washburn has 1 pre-k, 7 elementary schools, 1 middle school, 1 high school, 1 alternative high school and 2 alternative learning centres.",Education,,,251-500,,,,,,,,,,,,,Private,,,,,,
GLH Construction,https://www.crunchbase.com/organization/glh-construction,"Building Material, Construction, Infrastructure","Windsor, Colorado, United States","GLH Construction specializes in infrastructure development including Construction Management, Sanitary Sewer, and Water Line.","791,010","Greater Denver Area, Western US",,Active,1996-01-01,year,,,,,For Profit,https://glhconstruction.com/,"GLH Construction specializes in infrastructure development including Construction Management, Sanitary Sewer, and Water Line. The company was established in 1996 and is headquartered in Windsor, Colorado.","Other, Real Estate",,,51-100,1,Private Equity,,USD,,,USD,,NewSpring,,1,,Private,,,,,,
Apex Data Systems,https://www.crunchbase.com/organization/apex-data-systems-85c8,"Cyber Security, Information Technology, Project Management","Fredericksburg, Virginia, United States","Apex Data Systems is an IT company that offers cyber security, project management, and network engineering services.","791,011","Washington DC Metro Area, East Coast, Southern US",$1M to $10M,Active,,,,,,,For Profit,https://apexdatasys-inc.com,,"Administrative Services, Information Technology, Other, Privacy and Security",,,11-50,,,,,,,,,,,,,Private,,,,,,
Search3,https://www.crunchbase.com/organization/search3,"Apps, E-Commerce, Search Engine","Atlanta, Georgia, United States","Search3 is a meta search engine that fetches results from Google, Yahoo!, Bing, eBay, Twitter and Flickr enabling side by side comparisons.","791,013","Greater Atlanta Area, East Coast, Southern US",$1M to $10M,Active,2008-01-01,year,,,,,For Profit,http://www.search3.com,"Search3 allows you to search Google, Yahoo, Live, Twitter and eBay and display any three as columns of results for comparison. In essense searching search. Search3 is all about trying to make it easier to find what you are looking for. This means adding tools to accelerate your search, for example adding previews of every result just by mousing over the site. Search3 allows you to search for a product, get the official webpage of the company, get the wisdom of crowds about that product via twitter and then get the best price for the product on eBay all in one place.","Apps, Commerce and Shopping, Internet Services, Software",2,"Cameron Clayton, David Fireman",1-10,,,,,,,,,,,,,Private,,,,,,
TechFlex Packaging,https://www.crunchbase.com/organization/techflex-packaging,"Commercial, Industrial, Packaging Services","Gardena, California, United States",TechFlex Packaging offers industrial and Mil-Spec wrapping services for versatile industries such as agriculture and electronics.,"791,014","Greater Los Angeles Area, West Coast, Western US",,Active,1989-01-01,year,,,,,For Profit,https://tfpack.com/,,"Administrative Services, Manufacturing, Other",,,11-50,,,,,,,,,,,,,Private,,,,,,
