Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Gila Health Resources,https://www.crunchbase.com/organization/gila-health-resources,"Health Care, Hospital, Medical","Morenci, Arizona, United States",Gila Health Resources provides comprehensive primary medical care for patients of all ages.,"617,005",Western US,$1M to $10M,Active,2004-01-01,year,,,,,For Profit,https://www.gilahealth.com,,Health Care,,,101-250,,,,,,,,,,,,,Private,,,,,,
DeKalb Metal Finishing,https://www.crunchbase.com/organization/dekalb-metal-finishing,"Industrial, Manufacturing, Precious Metals","Auburn, Indiana, United States","DeKalb Metal Finishing is a plating company that offers barcoding, special packaging, sorting, zinc, nickel, and iron plating services.","617,006","Great Lakes, Midwestern US",$1M to $10M,Active,1944-01-01,year,,,,,For Profit,https://dekalbmetal.com,,"Manufacturing, Natural Resources",,,11-50,,,,,,,,,,,,,Private,,,,,,
Hurd Real Estate Services,https://www.crunchbase.com/organization/hurd-real-estate-services,"Commercial Real Estate, Finance, Leasing, Property Management, Real Estate, Real Estate Investment","West Des Moines, Iowa, United States",Hurd Real Estate is a real estate investment company.,"617,007",Midwestern US,,Active,1981-01-01,year,,,,,For Profit,https://www.hurdrealty.com,"Hurd Real Estate is an internally funded commercial real estate investment and development firm. It offers services like real estate investment, sale-leaseback, development, brokerage, and more.","Financial Services, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Astra Bank,https://www.crunchbase.com/organization/astra-bank,"Banking, Credit Cards, Finance, Financial Services, Insurance","Belleville, Kansas, United States","Astra Bank is a financial institution that provides digital banking, cash management, loan, insurance, ATM, and credit card services.","617,011",Midwestern US,$10M to $50M,Active,1911-01-01,year,,,,,For Profit,https://www.astra.bank,,"Financial Services, Lending and Investments, Payments",,,101-250,,,,,,,,,,,,,Private,,,,,,
Ami Magazine,https://www.crunchbase.com/organization/ami-magazine,"Content, Media and Entertainment, Publishing","Brooklyn, New York, United States",Ami Magazine is a Jewish media publication that focuses on a wide range of topics such as business and wellness.,"617,013","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2010-01-01,year,,,,,For Profit,https://www.amimagazine.org/,,"Content and Publishing, Media and Entertainment",,,11-50,,,,,,,,,,,,,Private,,,,,,
Banker Wire,https://www.crunchbase.com/organization/banker-wire,"Construction, Hardware, Manufacturing","Mukwonago, Wisconsin, United States",Banker Wire specializes in manufacturing building material such as woven and welded wire mesh.,"617,015","Great Lakes, Midwestern US",Less than $1M,Active,1896-01-01,year,2023-03-14,day,,,For Profit,https://www.bankerwire.com,,"Hardware, Manufacturing, Real Estate",,,101-250,,M&A,,,,,,,,,,,Private,,,,,,
"Marcella K. Anderson, CPA",https://www.crunchbase.com/organization/marcella-k-anderson-cpa,"Accounting, Consulting, Finance, Financial Services","Dallas, Texas, United States","Marcella K. Anderson, CPA is an accounting firm.","617,018","Dallas/Fort Worth Metroplex, Southern US",Less than $1M,Active,1983-01-01,year,,,,,For Profit,https://www.mkacpa.com,"Marcella K. Anderson, CPA  offers its professional services to both commercial and personal entities. They offer accounting, tax, and consulting services.","Financial Services, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Jackson Pediatric Associates,https://www.crunchbase.com/organization/jackson-pediatric-associates,"Child Care, Health Care, Health Diagnostics, Personal Health","Jackson, Mississippi, United States","Jackson Pediatric Associates provides medical care for infants, children, and adolescents.","617,020",Southern US,$1M to $10M,Active,1972-01-01,year,,,,,For Profit,https://www.jacksonpediatricassociates.com,"Jackson Pediatric Associates provides asthma, immunization, autism, diabetes, allergies, adhd, abdominal, fever, bronchiolitis, conjunctivitis, tonsillitis, colds, strep throat, flu, whooping cough, learning and developmental disabilities, cancer, chronic conditions, heart, ear infections, genitals and urinary tract, infections, burns, and sports injuries services. They provide pediatric services for well baby checkups, immunizations, flu shots, annual physical exams, sports physicals, and sick visits.",Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
UHR Rents,https://www.crunchbase.com/organization/uhr-rents,"E-Commerce, Electronics, Furniture, Retail","Cincinnati, Ohio, United States","UHR Rents is an online store that sells furniture, appliances and electronics products.","617,025","Great Lakes, Midwestern US",$10M to $50M,Active,1986-01-01,year,,,,,For Profit,https://www.uhrrents.com/,,"Commerce and Shopping, Consumer Electronics, Consumer Goods, Hardware",,,11-50,,,,,,,,,,,,,Private,,,,,,
Boxcribe,https://www.crunchbase.com/organization/boxcribe,,"North Richland Hills, Texas, United States","Boxcribe is a SaaS Fintech startup that helps airlines retain and grow cash, by incentivizing passengers, through personalized offers.","617,025","Dallas/Fort Worth Metroplex, Southern US",,Active,2020-01-01,year,,,,,For Profit,https://boxcribe.com,,,,,,,,,,,,,,,,,,Private,,,,,,
El Paso Industrial Supplies,https://www.crunchbase.com/organization/el-paso-industrial-supplies,"Industrial Automation, Machinery Manufacturing, Manufacturing","El Paso, Texas, United States",El Paso Industrial Supplies sells power transmission parts for cotton gins and grain mills.,"617,028",Southern US,$1M to $10M,Active,1988-01-01,year,,,,,For Profit,http://epis-usa.com,"El Paso Industrial Supplies manufactures and sells power transmission parts for cotton gins and grain mills. They are a distribution company that offers products, services, and information in hydraulic, pneumatic, filtration, automation systems, sensors, safety systems, and related industrial components.","Manufacturing, Science and Engineering",,,11-50,,,,,,,,,,,,,Private,,,,,,
Temp Power Systems,https://www.crunchbase.com/organization/temp-power-systems,"Commercial, Construction, Industrial, Residential","Irvine, California, United States","Temp Power Systems provides electrical contract services for residential, commercial, industrial and government projects.","617,029","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,1955-01-01,year,,,,,For Profit,https://www.temppower.com,,"Manufacturing, Other, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Public Mint,https://www.crunchbase.com/organization/public-mint,,"Dover, Delaware, United States",Public Mint is a decentralized payment platform aimed at bridging the gap between blockchain and fiat currencies.,"617,029","East Coast, Southern US",,Active,2018-01-01,year,,,,,For Profit,https://publicmint.com/,,,1,Jorge Pereira,,,,,,,,,,,,,,Private,,,,,,
Martek,https://www.crunchbase.com/organization/martek,"Commercial, Construction, Procurement, Property Management, Real Estate","Bethesda, Maryland, United States","Martek provides facilities optimization, procurement and office operation services to federal agencies and commercial customers.","617,038","Washington DC Metro Area, East Coast, Southern US",$10M to $50M,Active,1996-01-01,year,,,,,For Profit,https://www.martekglobal.com/,,"Other, Real Estate, Transportation",1,Mark G. Tornillo,101-250,,,,,,,,,,,,,Private,,,,,,
Innov8,https://www.crunchbase.com/organization/innov8-2c2f,"Health Care, Personal Health, Wellness","Bellevue, Washington, United States",Innov8 is an individual and family services company that focuses on reducing barriers and wait times for people seeking autism diagnostics.,"617,039","Greater Seattle Area, West Coast, Western US",,Active,2020-01-01,year,,,,,For Profit,https://innov8.care,,Health Care,4,"Chad Miles, Chris Diaz, Dan Stachelski, Nicole Urbanowski",1-10,,,,,,,,,,,,,Private,,,,,,
Luxury Perfume,https://www.crunchbase.com/organization/luxury-perfume,Fashion,"Los Angeles, California, United States","Luxury Perfumes is a provider of fragrances made for women, men, and children.","617,039","Greater Los Angeles Area, West Coast, Western US",Less than $1M,Active,1987-01-01,year,,,,,For Profit,http://www.luxuryperfume.com/,"Here at Luxury Perfumes, they offer you a chance to experience the finest of fragrances, at the lowest of prices. Luxury Perfumes started with humble beginnings over 20 years ago, in 1987 with a single store in California. With help of  their devoted client, they have been able to expand to over 50 store locations spanning the United States, as well as multiple stores across Asia and Australia.","Clothing and Apparel, Design",1,Asanka Wick,51-100,,,,,,,,,,,,,Private,,,,,,
PEC Technologies,https://www.crunchbase.com/organization/pec-technologies,"Data Management, Project Management, Quality Assurance, Software, Training, Usability Testing","Grand Rapids, Michigan, United States","PEC Technologies is a website design, custom software development, data management, and IT consulting service provider.","617,041","Great Lakes, Midwestern US",$1M to $10M,Active,1989-01-01,year,,,,,For Profit,https://www.pectechnologies.com,"PEC Technologies helps companies solve their most pressing business problems by building custom applications. The industry believes in developing singular solutions to specific business challenges. The industry delivers complete application support including project management, application architecture, development, quality assurance, and testing, deployment, and training.","Administrative Services, Data and Analytics, Design, Education, Other, Professional Services, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
Atser,https://www.crunchbase.com/organization/atser-b84d,"CivicTech, Civil Engineering, Industrial Engineering","Houston, Texas, United States",ATSER is electronic software solution for Quality Assurance verification and compliance oversight for use in the Civil Engineering industry.,"617,044","Greater Houston Area, Southern US",$10M to $50M,Active,1993-01-01,day,,,,,For Profit,http://www.atser.com/,,"Government and Military, Information Technology, Manufacturing, Science and Engineering",,,101-250,,,,,,,,,,,,,Private,,,,,,
