Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Cast Pharma,https://www.crunchbase.com/organization/cast-pharma,"Data Visualization, E-Learning, Health Care, Pharmaceutical, Training","New York, New York, United States","Cast Pharma is a scientific storytelling agency that offers graphical abstracts, infographics, slide decks, and medical animation solutions.","461,001","Greater New York Area, East Coast, Northeastern US",Less than $1M,Active,1992-01-01,year,,,,,For Profit,https://www.cast-pharma.com/,,"Data and Analytics, Design, Education, Health Care, Information Technology, Software",1,Stefan Wolf,101-250,,,,,,,,,,,,,Private,,,,,,
ESR Motor Systems,https://www.crunchbase.com/organization/esr-aad5,"Commercial, Industrial, Mechanical Engineering, Wholesale","Rock Hill, South Carolina, United States","ESR is a distributor of motors, controllers, and gears.","461,002","East Coast, Southern US",$10M to $50M,Active,1970-01-01,year,,,,,For Profit,https://esrmotors.com,"ESR provides electric motors, VFD's, and soft starters for the industrial and commercial sectors. Their products are motors, controllers, gears, and accessories. They offer both low and medium voltage electric motors and drives.","Commerce and Shopping, Manufacturing, Other, Science and Engineering",,,11-50,,,,,,,,,,,,,Private,,,,,,
"Rilco Manufacturing Company, Inc.",https://www.crunchbase.com/organization/rilco-manufacturing-company-inc,"Manufacturing, Oil and Gas, Transportation","Houston, Texas, United States","Rilco Manufacturing Company, Inc. is a world leader in the development of custom pipe supports systems and components.","461,003","Greater Houston Area, Southern US",$50M to $100M,Active,1972-01-01,year,,,,,For Profit,https://www.rilco.com/,,"Energy, Manufacturing, Natural Resources, Transportation",,,251-500,,,,,,,,,,,,,Private,,,,,,
Hensley Legal Group,https://www.crunchbase.com/organization/hensley-legal-group,"Legal, Professional Services","Indianapolis, Indiana, United States","Hensley Legal Group provides professional legal services for car accidents, social security disability, medical malpractice.","461,004","Great Lakes, Midwestern US",$1M to $10M,Active,1998-01-01,year,,,,,For Profit,https://hensleylegal.com,"The personal injury attorneys at Hensley Legal Group have the experience to get you the compensation you deserve after an injury. If you've been injured in a car accident or need assistance getting Social Security disability benefits, our Indianapolis personal injury lawyers can help. John Hensley started Hensley Legal Group in 1998 right here in Indianapolis. Our personal injury lawyers represent the injured and disabled of Indianapolis to this day. At Hensley Legal Group, we promise never to demand upfront or hourly fees. We won't charge a single penny unless and until we recover compensation for our clients. Put simply: If you don't get paid, neither do we. Call us today or contact us online for a free conversation about your case.","Other, Professional Services",,,101-250,,,,,,,,,,,,,Private,,,,,,
C&U Bearings,https://www.crunchbase.com/organization/about-c-u-bearings,"Automotive, Industrial, Industrial Manufacturing, Machinery Manufacturing, Manufacturing","Plymouth, Michigan, United States",C&U Americas specialises in manufacturing bearings for a wide range of industries.,"461,005","Greater Detroit Area, Great Lakes, Midwestern US",,Active,2008-01-01,year,,,,,For Profit,https://www.cubearing.com,,"Manufacturing, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
Montrose Travel,https://www.crunchbase.com/organization/montrose-travel,"Travel Accommodations, Travel Agency","Montrose, California, United States",Montrose Travel is a highly regarded travel company.,"461,006","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Closed,1956-01-01,year,2015-12-18,day,2015-12-18,day,For Profit,http://www.montrosetravel.com/,"Montrose Travel is a fully accredited travel agency, and a proud member of the International Airlines Travel Agent Network (IATAN), Ensemble Travel Group, Cruise Lines International Association (CLIA), and the Airlines Reporting Corporation (ARC). We have received top sales and service awards from every major travel supplier and our clients love our hands-on approach to providing world-class personal service and unsurpassed value. Each of our travel professionals takes great pride in personally handling every aspect of your travel arrangements.",Travel and Tourism,,,251-500,,M&A,,,,,,,,,,,Private,,,,,,
AC Investment Research,https://www.crunchbase.com/organization/ac-investment-research,"Asset Management, Consulting, Financial Services, Machine Learning, Market Research, Personal Finance, Stock Exchanges, Trading Platform, Wealth Management","Cambridge, Massachusetts, United States",Forecasting using machine learning.,"461,007","Greater Boston Area, East Coast, New England",,Active,2017-01-01,day,,,,,For Profit,https://www.ademcetinkaya.com,"Predictive AI is a subsidiary of AC Investment Research, an AI research company. Its mission is to conduct fundamental research and develop a completely new, scientific technology that leverages machine learning and the principles of game theory.","Artificial Intelligence (AI), Data and Analytics, Design, Financial Services, Lending and Investments, Professional Services, Software",1,Adem Çetinkaya,1-10,,,,,,,,,,,,,Private,,,,,,
MD-Kinney,https://www.crunchbase.com/organization/md-kinney,"Industrial, Industrial Manufacturing, Manufacturing","Springfield, Missouri, United States","MD-Kinney is a manufacturer of the pneumatic blower, kinney vacuum pump, and booster solutions provider.","461,009",Midwestern US,Less than $1M,Active,1907-01-01,year,,,,,For Profit,https://www.md-kinney.com/en-in,,Manufacturing,,,101-250,,,,,,,,,,,,,Private,,,,,,
The Ballard Group,https://www.crunchbase.com/organization/the-ballard-group,"Heating, Ventilation, and Air Conditioning (HVAC), Manufacturing, Mechanical Design, Mechanical Engineering","Lakewood, Colorado, United States","The Ballard Group is a mechanical engineering firm that designs heating, ventilation, air conditioning and fire protection systems.","461,010","Greater Denver Area, Western US",$1M to $10M,Active,1978-01-01,day,,,,,For Profit,https://www.theballardgroup.com/,,"Design, Hardware, Manufacturing, Real Estate, Science and Engineering",,,11-50,,,,,,,,,,,,,Private,,,,,,
Falcone Group,https://www.crunchbase.com/organization/falcone-group,"Commercial Real Estate, Real Estate, Real Estate Investment","Boca Raton, Florida, United States","Falcone Group is a developer, owner and operator in real estate products.","461,013","Greater Miami Area, East Coast, Southern US",$10M to $50M,Active,1989-01-01,year,,,,,For Profit,https://falconegroup.info,,"Financial Services, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
