Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Go Foods,https://www.crunchbase.com/organization/go-foods,"Dietary Supplements, E-Commerce, Food and Beverage","Minneapolis, Minnesota, United States","Go Foods is an e-commerce company that sells vitamins, supplements, and fitness products.","1,048,001","Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",$1M to $10M,Active,2022-01-01,year,,,,,For Profit,https://fitnessformulary.com,"Go Foods, operating under the name Fitness Formulary, offers a unique service in the dietary supplements, e-commerce, and food and beverage industries. The company provides an online platform that supplies Functional Foods for Health™, featuring over 55,000 name brand food and supplement products. Their service is enhanced by an app that delivers instant 'Go' or 'No' results with detailed gradings linked to relevant clinical studies. This app is fully customizable with filters, allowing users to tailor their experience to their specific dietary needs and health goals.","Commerce and Shopping, Food and Beverage, Health Care",,,11-50,,,,,,,,,,,,,Private,,,,,,
The Weiss Group,https://www.crunchbase.com/organization/the-weiss-group-inc,Financial Services,"Jupiter, Florida, United States","The Weiss Group is a financial services company that offers financial information, research, analysis, and tools.","1,048,009","Greater Miami Area, East Coast, Southern US",$10M to $50M,Active,1971-01-01,year,,,,,For Profit,http://weissgroupinc.com,,Financial Services,1,Martin Weiss,101-250,,,,,,,,,,,,,Private,,,,,,
M.E. Sharpe,https://www.crunchbase.com/organization/m-e-sharpe,Publishing,"Armonk, New York, United States","M.E. Sharpe, Inc. publishes reference books, textbooks, and journals. ","1,048,011","Greater New York Area, East Coast, Northeastern US",,Closed,1958-01-01,year,2014-08-05,day,2014-01-01,year,For Profit,https://www.mesharpe.com/,"M.E. Sharpe, Inc. publishes reference books, textbooks, and journals. The company publishes books and journals in the areas of social sciences and humanities, economics, political science, business, management, public administration, literature, history, marketing and advertising, media and communications, public administration, political economy, management studies, and mental health, as well as monthly, bi-monthly, and quarterly translation journals.","Content and Publishing, Media and Entertainment",,,,,M&A,,,,,,,,,,,Private,,,,,,
Andover State Bank,https://www.crunchbase.com/organization/andover-state-bank,"Banking, Financial Services, Leasing","Andover, Kansas, United States","Andover State Bank is a neighborhood bank that offers real, personal, service to clients.","1,048,011",Midwestern US,Less than $1M,Active,1916-01-01,year,,,,,For Profit,https://goasb.com,,"Financial Services, Lending and Investments",,,11-50,,,,,,,,,,,,,Private,,,,,,
Denver Employees Retirement Plan,https://www.crunchbase.com/organization/denver-employees-retirement-plan,"Financial Services, Personal Finance, Retirement","Denver, Colorado, United States","Denver Employees Retirement Plan is a comprehensive provider of retirement benefits, programs, and services.","1,048,014","Greater Denver Area, Western US",,Active,1963-01-01,day,,,,,For Profit,https://derp.org,,"Community and Lifestyle, Financial Services, Other",,,1-10,,,,,,,,,,,,,Private,,,,,,
DailyDAC,https://www.crunchbase.com/organization/dailydac,"Business Development, Business Information Systems, Business Intelligence","Highland Park, Illinois, United States","DailyDAC is the leading source of info about assignments, article 9, bankruptcy and receiverships for business owners and vulture investors.","1,048,015","Greater Chicago Area, Great Lakes, Midwestern US",$10M to $50M,Active,2010-01-01,year,,,,,For Profit,https://www.dailydac.com,"DailyDAC – Distressed Analysis & Commentary / Distressed Asset Central – is the leading source of information for private equity, family offices, and other opportunistic investors; owners, board members and C-Suite executives of struggling businesses; and attorneys, accountants, investment bankers, and other trusted advisors who do not specialize in corporate restructuring and insolvency. We provide a variety of tools to help bankruptcy professionals publicize their deals to a highly targeted audience, or find a deal from one of the many services offered, both premium and free.","Data and Analytics, Information Technology, Professional Services",1,Jonathan Friedland,1-10,,,,,,,,,,,,,Private,,,,,,
The Petrocelli Group,https://www.crunchbase.com/organization/the-petrocelli-group,"Consulting, Financial Services, Insurance","Flushing, New York, United States",The Petrocelli Group offers tax preparation and financial services along with a variety of insurance programs such as for auto and property.,"1,048,016","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,,,,,,,For Profit,https://www.petrocelligroup.com/,,"Financial Services, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Augments,https://www.crunchbase.com/organization/techstudios,"Augmented Reality, Consulting, Digital Marketing, E-Commerce Platforms, Information Technology","Houston, Texas, United States",Provider of IT consulting services,"1,048,017","Greater Houston Area, Southern US",Less than $1M,Active,2012-01-01,year,,,,,For Profit,http://www.augmentes.com,,"Commerce and Shopping, Hardware, Information Technology, Internet Services, Professional Services, Sales and Marketing, Software",1,Sundar Moorthi,11-50,,,,,,,,,,,,,Private,,,,,,
Ni-Ti Tubes,https://www.crunchbase.com/organization/ni-ti-tubes,"Consulting, Industrial, Manufacturing, Mechanical Engineering","Fremont, California, United States",Ni-Ti Tubes is a manufacturer that provides consulting as well as evaluation and macro etching services.,"1,048,023","San Francisco Bay Area, Silicon Valley, West Coast",$1M to $10M,Active,,,,,,,For Profit,https://www.ni-ti.com/main.shtml,,"Manufacturing, Professional Services, Science and Engineering",,,1-10,,,,,,,,,,,,,Private,,,,,,
Excelym,https://www.crunchbase.com/organization/excelym,"Consulting, Information Technology, Software","San Francisco, California, United States",NetSuite Solutions Provider Partner,"1,048,026","San Francisco Bay Area, West Coast, Western US",,Active,2014-01-01,year,,,,,For Profit,https://www.excelym.com,"Excelym is a NetSuite Solutions Provider Partner that provides full spectrum services from Advisory, Consultation, NetSuite Implementation, Support, Customization, Integration and Business Process Outsourcing.","Information Technology, Professional Services, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
