Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Fintech.TV,https://www.crunchbase.com/organization/fintech-tv,"Blockchain, Cryptocurrency, Digital Media, FinTech","New City, New York, United States",Fintech.TV is a media company dedicated to share news about cryptocurrency and blockchain.,"211,005","Greater New York Area, East Coast, Northeastern US",,Active,2018-01-01,year,,,,,For Profit,https://www.fintech.tv/,,"Blockchain and Cryptocurrency, Financial Services, Media and Entertainment, Other, Payments, Software",3,"Kavita Gupta, Troy McGuire, Vince Molinari",1-10,1,Early Stage Venture,,USD,,,USD,,"Brand Capital International, Brand Capital, Ibrahim AlHusseini, Brace Young, Kris Roil",1,5,,Private,,,,,,
Lips Labs,https://www.crunchbase.com/organization/lips-labs,"Information Technology, Mobile, Navigation","South Jordan, Utah, United States",Lips Labs is heavily fortified with patents covering all aspects of List Index Suppression. ,"211,005",Western US,,Closed,,,,,2020-01-01,year,For Profit,http://lipslabs.com/,"Lips Labs is heavily fortified with patents covering all aspects of List Index Suppression. SERP is critical but the time is coming that users will not have to look at pages of links, our IP covers a wide swath in this area including voice navigation of results, multiple avenues of monetization on desktop and mobile and more.","Information Technology, Mobile, Navigation and Mapping",1,D. Levi King,,1,,1564999,USD,1564999,1564999,USD,1564999,,,,,Private,,,,,,
Wednesday,https://www.crunchbase.com/organization/wednesday-9f6c,"Human Resources, Recruiting, Staffing Agency","Denver, Colorado, United States",Wednesday is a staffing and recruiting agency that gives teams and managers a direct line to their talent market.,"211,006","Greater Denver Area, Western US",,Active,2020-01-01,year,,,,,For Profit,https://www.wednesdaytalent.com/,,"Administrative Services, Professional Services",1,Jeremy Hamel,1-10,1,Seed,,USD,,,USD,,FullCircle,,1,,Private,,,,,,
BTI360,https://www.crunchbase.com/organization/bti360,"Information Technology, Software, Software Engineering","Ashburn, Virginia, United States",BTI360 develops and delivers big data software solutions to minimize the time spent on research and utilize time providing insights.,"211,007","Washington DC Metro Area, East Coast, Southern US",$1M to $10M,Active,2004-01-01,year,,,,,For Profit,https://www.bti360.com/,,"Information Technology, Science and Engineering, Software",2,"Jeremy Nimtz, MJ Wivell",101-250,,,,,,,,,,,,,Private,,,,,,
MyPillow,https://www.crunchbase.com/organization/mypillow,"Consumer Goods, E-Commerce, E-Commerce Platforms","Chaska, Minnesota, United States",My Pillow is an e-commerce platform that provides consumer goods.,"211,008","Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",,Active,2004-01-01,day,,,,,For Profit,https://www.mypillow.com/,,"Commerce and Shopping, Consumer Goods, Internet Services",1,Mike Lindell,1001-5000,,,,,,,,,,,,,Private,,,,,,
Citizens Immigration,https://www.crunchbase.com/organization/citizens-immigration,"Legal, Training","Spain, Georgia, United States",Citizens Immigration is an innovative firm that works to streamline immigration procedures through technology.,"211,011","East Coast, Southern US",,Active,2022-01-01,year,,,,,For Profit,https://www.citizens.legal,"Citizens Immigration is an innovative firm that works to streamline immigration procedures through technology, making them simpler, faster, and less expensive for the client.","Education, Professional Services",,,1-10,1,,,,,15000,EUR,16702,The Cellnex Foundation,1,1,,Private,,,,,,
Wyndham Capital Mortgage,https://www.crunchbase.com/organization/wyndham-capital-mortgage,Financial Services,"Charlotte, North Carolina, United States",Loan Processing and Underwriting,"211,013","East Coast, Southern US",$10M to $50M,Active,2001-01-01,year,2023-04-03,day,,,For Profit,http://wyndhamcapital.com,Wyndham Capital Mortgage offers loan processing and underwriting.,Financial Services,1,Jeff Douglas,251-500,,M&A,,,,,,,,,,,Private,,,,,,
Patricia Industries,https://www.crunchbase.com/organization/patricia-industries,"Family, Financial Services, Impact Investing","New York, New York, United States",Patricia Industries is a long-term owner that invests in companies and works to develop each company to its full potential.,"211,018","Greater New York Area, East Coast, Northeastern US",,Active,1995-01-01,year,,,,,For Profit,https://www.patriciaindustries.com,"Patricia Industries, a part of Investor AB, makes control investments in best-in-class companies with strong market positions, brands and corporate cultures within industries positioned for secular growth. Our ambition is to be the sole owner of our companies, together with strong management teams and boards. We invest with an indefinite holding period, and focus on building durable value and capturing organic and non-organic growth opportunities.","Community and Lifestyle, Financial Services, Lending and Investments",,,101-250,,,,,,,,,,,,5,Private,,,,,,
Efinancial,https://www.crunchbase.com/organization/efinancial-2,"Financial Services, Insurance, InsurTech, Life Insurance","Bellevue, Washington, United States",Efinancial is an insurance agency that offers life insurance services.,"211,018","Greater Seattle Area, West Coast, Western US",$10M to $50M,Active,2001-01-01,year,,,,,For Profit,https://efinancial.com,"Efinancial is an online and call center-based insurance agency that makes buying life insurance more convenient than traditional face-to-face options. They provide life insurance, term life insurance, universal life insurance, whole life insurance, senior life, final expense, and accidental death benefit services.",Financial Services,,,251-500,,,,,,,,,,,,,Private,,,,,,
Byldd,https://www.crunchbase.com/organization/byldd,Software,"New York, New York, United States",We Help Early Stage Founders Bring Their MVPs to Market in under a Month.,"211,020","Greater New York Area, East Coast, Northeastern US",,Active,2018-01-01,year,,,,,For Profit,https://byldd.com,"Byldd is a venture studio that's democratizing software entrepreneurship. We help early-stage founders bring their MVPs to market in under a month and for less than $10K. Specifically, we’re reducing the time and cost of building software by using pre-built modules and automation. It’s scaffolding on steroids for your product, allowing us to give it a massive kickstart, save thousands of engineering dollars, and go to market in weeks, not months. In 2020, the founders we worked with acquired 10K new users and generated more than $3MM in revenue. We work specifically with domain-expert founders to help turn their visions into profitable software businesses without breaking the bank. Reach out to schedule a free product road-mapping session and get a quote. Or read on to learn more about our process. We help founders refine their ideas, identify critical pain points and solutions, build the appropriate SaaS solution, get their first customers and then scale up. We have years of experience consistently and systematically building scalable, investor-ready web and mobile businesses that do over $1MM in revenue and support tens of thousands of users. We use this experience to partner with business-side and industry-expert founders to bring their tech-enabled business ideas to life. Not only that, Byldd uses proprietary AI and automation tech to write code, reducing the number of human engineering hours needed to launch a software business. We’ve done it so many times, we’ve automated the process. For founders like you, this means a 2 month kickstart on your development timeline and a massive discount of the cost of development. We leverage our years of startup development experience to offer a lot more by designing for scalability, user retention and optimal user experience for the market you’re trying to serve. We help you become aware of technical tradeoffs and make informed decisions that prevent technical debt and scalability bottlenecks based on what’s best for your business. We have a systematic, step-by-step process in which we guide you every step of the way, converting your initial concept and domain expertise into a working, in-your-hands software product ready for the market. On the way, we’ll refine your offer, make sure we’re implementing all the user retention and scalability tips and tricks to set you up for success.",Software,1,Ayush Singhvi,1-10,,,,,,,,,,,,,Private,,,,,,
Xpanxion,https://www.crunchbase.com/organization/xpanxion,"Consulting, Outsourcing, Software","Alpharetta, Georgia, United States",Xpanxion develops software to help stream line and increase productivity for individual businesses.,"211,027","Greater Atlanta Area, East Coast, Southern US",$10M to $50M,Active,1997-01-01,year,,,,,For Profit,http://www.xpanxion.com/,,"Professional Services, Software",1,Paul Eurek,501-1000,,,,,,,,,,,,,Private,,,,,,
Girls Gone Wild,https://www.crunchbase.com/organization/girls-gone-wild,"Video, Video Streaming","Los Angeles, California, United States",Girls Gone Wild is an entertainment media company producing adult video content.,"211,028","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,1997-01-01,year,,,,,For Profit,http://www.girlsgonewild.com,"Created in 1997 by Joe Francis, Girls Gone Wild is an entertainment media company that produces premium video content. With active members and visitors from around the world, GirlsGoneWild.com is a recognized destination for new, entertaining and unique videos.","Content and Publishing, Media and Entertainment, Video",1,Joe Francis,11-50,,,,,,,,,,,,,Private,,,,,,
Bolay Enterprises,https://www.crunchbase.com/organization/bolay-enterprises,"Restaurants, Retail","West Palm Beach, Florida, United States",Bolay is a fast-casual restaurant that focuses on gluten-free clean food.,"211,029","Greater Miami Area, East Coast, Southern US",$10M to $50M,Active,2016-01-01,year,,,,,For Profit,https://bolay.com/menu/,"Bolay is a fast-casual restaurant that focuses on gluten-free clean food. Founded in 2016, the company is headquartered in West Palm Beach, FL.","Commerce and Shopping, Food and Beverage",1,Chris Gannon,101-250,,,,,,,,,,,,,Private,,,,,,
RockBox Fitness Franchise,https://www.crunchbase.com/organization/rockbox-fitness-franchise,"Fitness, Health Care, Hospitality, Wellness","Huntersville, North Carolina, United States","RockBox Fitness is a state-of-the-art boxing gym offering team fitness, full-body exercises, A concept that brings fitness to a new level.","211,030","East Coast, Southern US",$10M to $50M,Active,2017-01-01,day,,,,,For Profit,https://rockboxfitness.com/,"RockBox Fitness the gym franchise was founded by a businessman that was also a professional fighter and wanted to spread their love of fighting and health to others. The path towards a completely new kind of gym was paved by this goal. In order to make his gym really one of a kind and outstanding, he continually developed the workout, studio, and member services after opening the first fitness studio. It not only built a boxing gym but also a place where members could improve their bodies, minds, and confidence. John resigned a executive position in the pharma industry to work full time with because of the potential his gym offered. Along with other adjustments they renamed the studio as the inclusion support.","Health Care, Sports, Travel and Tourism",2,"Roger Martin, Stephen Halloran",101-250,,,,,,,,,,,,,Private,,,,,,
Performance Vision Center,https://www.crunchbase.com/organization/performance-vision-center,Medical,"Lake Oswego, Oregon, United States","Performance Vision provides insight, guidance, and expertise towards the goal of assisting individuals to reach their performance potential.","211,031","West Coast, Western US",,Active,2020-01-01,year,,,,,For Profit,https://www.performancevision.center/,"Performance Vision provides insight, guidance, and expertise towards the goal of assisting individuals to reach their performance potential. The company was founded in 2020 and is based in Lake Oswego Oregon.",Health Care,,,,1,Seed,1716000,USD,1716000,1716000,USD,1716000,,,,,Private,,,,,,
Olsson Associates,https://www.crunchbase.com/organization/olssan-associates,"Civil Engineering, Construction, Consulting","Lincoln, Nebraska, United States",Olsson Associates provides civil engineering and construction services.,"211,032",Midwestern US,$100M to $500M,Active,1956-01-01,year,,,,,For Profit,https://www.olsson.com,"Olsson Associates is a nationally-recognized, employee-owned engineering and design firm that has been creating public and private projects throughout the United States. We've been around since 1956, and we offer comprehensive design and consulting services in site/civil, transportation, water, environmental, field operations, survey, and facilities. With over 1,000 employees (and growing), nearly 30 offices in seven states, and a lengthy list of diverse clients, we believe our employees are our greatest asset and the key to our success. We seek to hire great people and put them in the right roles for their strengths. In turn, our employees put our clients' needs first. We make decisions that are in the best interests of our clients and their projects in a professional and ethical manner. Our clients choose to work with us because they want a partnership with people who understand their specific needs and who tailor solutions that work for them.","Professional Services, Real Estate, Science and Engineering",1,John E. Olsson,1001-5000,,,,,,,,,,,,2,Private,,,,,,
