Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
CardRatings,https://www.crunchbase.com/organization/cardratings,"Consumer, Finance, Financial Services","Foster City, California, United States",CardRatings is a personal finance resource that helps laypeople to learn about and compare credit cards.,"1,214,001","San Francisco Bay Area, Silicon Valley, West Coast",Less than $1M,Active,1998-08-15,day,,,,,For Profit,https://www.cardratings.com/,,"Financial Services, Other",,,1-10,,,,,,,,,,,,,Private,,,,,,
Valley Pharmacy,https://www.crunchbase.com/organization/valley-pharmacy,"Chemical, Medical, Pharmaceutical","Succasunna, New Jersey, United States",Valley Pharmacy is a pharmacy that offers multi-dose packaging and immunization services.,"1,214,002","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,1955-01-01,year,,,,,For Profit,https://www.valleypharmacy.com,"Valley Pharmacy offers free delivery, multi-dose packaging, immunizations, including Covid-19, medication therapy management, and more. Their knowledgeable staff is dedicated to improving patients' health by providing services tailored to their needs.","Health Care, Science and Engineering",,,11-50,,,,,,,,,,,,,Private,,,,,,
World Dental Deals USA,https://www.crunchbase.com/organization/world-dental-deals-usa,"Dental, Health Care, Medical, Medical Device","New York, New York, United States",worlddentaldeal.com is premier website for dental care products around the world.,"1,214,003","Greater New York Area, East Coast, Northeastern US",,Active,2015-02-02,day,,,,,For Profit,https://worlddentaldeal.com/,World Dental Deals is a dental care products store providing top quality products at a fraction of the price. We offer all the tools required to provide you with the best dental care experience. Our goal is to make sure that every tooth brushing session leaves you happy and confident about your smile.,Health Care,1,Amol Nagpal,51-100,,,,,,,,,,,,,Private,,,,,,
Danaher Water Quality Platform,https://www.crunchbase.com/organization/danaher-water-quality-platform,"Environmental Engineering, Water, Water Transportation","Loveland, Colorado, United States",Danaher Water Quality Platform is to address many of the most critical challenges faced in the water sector.,"1,214,006",Western US,,Active,1984-01-01,year,,,,,For Profit,https://www.dhwaterquality.com,Danaher Water Quality Platform is to address many of the most critical challenges faced in the water sector.,"Natural Resources, Science and Engineering, Sustainability, Transportation",,,,,,,,,,,,,,,,Private,,,,,,
Borinquen Container Group,https://www.crunchbase.com/organization/borinquen-container-group,"Manufacturing, Packaging Services","Puerto Rico, Texas, United States","Borinquen Container Group is a packaging company that provides superior service, quality packaging products, and value.","1,214,007",Southern US,$10M to $50M,Active,1969-01-01,year,,,,,For Profit,http://www.borinquencontainer.com,,"Administrative Services, Manufacturing",,,51-100,,,,,,,,,,,,,Private,,,,,,
Brylak Law,https://www.crunchbase.com/organization/brylak-law,"Advice, Consulting, Law Enforcement, Legal","Steamboat Springs, Colorado, United States",Brylak Law is a personal injury law firm.,"1,214,007",Western US,$1M to $10M,Active,,,,,,,For Profit,https://www.brylaklaw.com,"Brylak Law provides trucking Accidents premises Liability, work Site Accidents, insurance Benefit Denials, whistleblower, insurance  Benefit denials, Medicare Medicaid Fraud benefit denials, medicare and Medicaid Fraud .They provide compensation benefits as General contractors Subcontractors and Service contractors. For inquiries contact, email and phone number are available on their website.","Government and Military, Media and Entertainment, Privacy and Security, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Strong Spas,https://www.crunchbase.com/organization/strong-spas,"Therapeutics, Wellness","Northumberland, Pennsylvania, United States",Strong Spas is a manufacturer of hot tubs.,"1,214,011","Great Lakes, Northeastern US",$10M to $50M,Active,1992-01-01,year,,,,,For Profit,https://strongspas.com,"Strong Spas is a manufacturer of hot tubs. They create a relaxing environment, designed for comfort and soothing hydrotherapy. Each hot tub is custom-built, which maintains a commitment.",Health Care,,,1001-5000,,,,,,,,,,,,,Private,,,,,,
PixelBull,https://www.crunchbase.com/organization/pixelbull,"Content Marketing, Graphic Design, Video Editing","White Plains, New York, United States",PixelBull: Your Cutting-Edge Arsenal for In-House Design and Motion Graphics Tech,"1,214,012","Greater New York Area, East Coast, Northeastern US",,Active,2020-12-01,day,,,,,For Profit,https://pixelbull.com/,"Our mission is to provide you with the best possible design experience by giving you a team of designers and video editors to succeed and stand out in the crowd. We believe that design is a crucial element of any business and must be recognized as such. With our years of experience, vast talent network, and thousands of finished projects, we know how to make your business build a long-lasting relationship with your clients and achieve your goals.","Content and Publishing, Design, Media and Entertainment, Sales and Marketing, Video",1,Eddie Deva,1-10,,,,,,,,,,,,,Private,,,,,,
IBC Corporation,https://www.crunchbase.com/organization/ibc-corporation,"Industrial, Industrial Manufacturing, Manufacturing","South Easton, Massachusetts, United States","IBC Corporation is a manufacturer of flat wire, aluminum conduit, and connectors.","1,214,014","East Coast, New England, Northeastern US",$10M to $50M,Active,1965-01-01,year,,,,,For Profit,https://www.ibcwire.com,,Manufacturing,,,11-50,,,,,,,,,,,,,Private,,,,,,
Xtreme Snow Pros,https://www.crunchbase.com/organization/xtreme-snow-pros,"Construction, Environmental Engineering, Facility Management","West Milford, New Jersey, United States","Xtreme Snow Pros provides snow removal, relocation, plowing, anti-Icing, sidewalk clearing, and snow management services.","1,214,015","Greater New York Area, East Coast, Northeastern US",,Active,2008-01-01,year,,,,,For Profit,https://www.xtremesnowpros.com,,"Real Estate, Science and Engineering, Sustainability",,,51-100,,,,,,,,,,,,,Private,,,,,,
Richard Manufacturing,https://www.crunchbase.com/organization/richard-manufacturing,"Industrial, Industrial Manufacturing, Manufacturing","Milford, Connecticut, United States",Richard Manufacturing is a production company that specializes in aircraft parts and auxiliary equipment.,"1,214,018","East Coast, New England, Northeastern US",$1M to $10M,Active,1965-01-01,year,,,,,For Profit,http://www.richardmanufacturing.com,,Manufacturing,,,11-50,,,,,,,,,,,,,Private,,,,,,
Nomad Productions,https://www.crunchbase.com/organization/nomad-productions,"Audio, Audio/Visual Equipment, Broadcasting, Events","Dallas, Texas, United States",Nomad Productions is a broadcasting and media production firm that sells and leases audio visual equipment.,"1,214,019","Dallas/Fort Worth Metroplex, Southern US",$1M to $10M,Active,1988-01-01,year,,,,,For Profit,https://www.nomadproductions.com/,,"Events, Hardware, Media and Entertainment, Music and Audio, Video",2,"Doug Boogie, Paul Glasgow",11-50,,,,,,,,,,,,,Private,,,,,,
