Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
New Ad Specialities,https://www.crunchbase.com/organization/new-advertising,"Advertising, Graphic Design, Marketing","Tustin, California, United States","New Ad Specialities offers promotional products and focuses on marketing, graphic design, advertising & web services for business purposes.","3,230,002","Greater Los Angeles Area, West Coast, Western US",Less than $1M,Active,1987-01-01,day,,,,,For Profit,https://newadspecialties.com/,,"Advertising, Design, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
Ion Citadel,https://www.crunchbase.com/organization/ion-citadel,,"Oklahoma City, Oklahoma, United States",IonCitadel apps are hand-crafted by a small team passionate about taking mobile study guides and games to the next level.,"3,230,003",Southern US,$1M to $10M,Closed,2009-01-01,year,,,,none,For Profit,http://ioncitadel.com,IonCitadel apps are hand-crafted by a small team passionate about taking mobile study guides and games to the next level. Some of their applications include NCLE,,,,1-10,,,,,,,,,,,,,Private,,,,,,
Public Energy Solutions,https://www.crunchbase.com/organization/public-energy-solutions,Energy,"Englewood, New Jersey, United States",Public Energy Solutions provides energy management solutions.,"3,230,010","Greater New York Area, East Coast, Northeastern US",,Active,,,2007-10-01,day,,,For Profit,,"Public Energy Solutions provides energy management solutions. its products include fluorescent lamps, electronic ballasts, automatic and manual dimming controls, light-emitting diode traffic signals and exit signs.",Energy,,,,,M&A,,,,,,,,,,,Private,,,,,,
Blue Skies Recycling,https://www.crunchbase.com/organization/blue-skies-recycling,"Recycling, Sustainability, Waste Management","Saint Louis, Missouri, United States",Blue Skies Recycling provides waste recycling services to reduce landfill waste and improve the environment.,"3,230,032",Midwestern US,,Closed,2010-01-01,year,,,,none,For Profit,,"Blue Skies Recycling provides waste recycling services to reduce landfill waste and improve the environment. Through customized waste collection, valet pickup, green marketing services, and workplace sustainability programs, Blue Skies makes it easy for clients to do the right thing by properly recycling organics, paper, and glass. Blue Skies Recycling's waste recycling services include organics and single-stream recycling services and also help in reducing landfill waste which can cause a host of environmental problems, thereby reducing excess methane emissions, enabling customers to stay safe and healthy and make proper use of the recycled wastes.",Sustainability,,,,1,,,USD,,,USD,,Computime Equity Ventures,,1,,Private,,,,,,
Patriot Realty and Title Investors,https://www.crunchbase.com/organization/patriot-realty-and-title-investors,"Commercial, Real Estate, Real Estate Investment, Residential, Sales","Houston, Texas, United States",Patriot Realty and Title Investors provides financial techniques to buying or selling properties.,"3,230,038","Greater Houston Area, Southern US",,Active,2020-01-01,year,,,,,For Profit,https://patriotdeedbuyers.com ,"Patriot Realty and Title Investors offers seller financing, buy houses at any condition, inquire about real estate investment opportunities to clients, and partner with wholesalers or cash investors. The company also buys vacant lands. The company's contact mode is by phone, mail, and physical address.","Financial Services, Other, Real Estate, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
a-Tech Resourcing,https://www.crunchbase.com/organization/a-tech-resourcing,"Consulting, Recruiting, Staffing Agency","Sarasota, Florida, United States",a-Tech Resourcing is an IT executive search and consulting company.,"3,230,040","East Coast, Southern US",,Active,2011-01-01,year,,,,,For Profit,http://atechresourcing.com,"a-Tech Resourcing is a recruiting and consulting firm that provides recruiting programs, contingency-based executive recruiting services, IT consulting programs, technology services, and solutions, call center, help desk operations, design, support systems, CRMs, scripting, process improvements, training, and staffing, telecommunications, business, and disaster recovery planning, website planning, databases, training.","Administrative Services, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
Webprimed,https://www.crunchbase.com/organization/webprimed,"Advertising, Video","Dallas, Texas, United States",We create explainer videos and offer other digital services,"3,230,044","Dallas/Fort Worth Metroplex, Southern US",$1M to $10M,Closed,2014-11-01,month,,,,none,For Profit,http://webprimed.com/,,"Advertising, Media and Entertainment, Sales and Marketing, Video",,,1-10,,,,,,,,,,,,,Private,,,,,,
Chadwick Creative,https://www.crunchbase.com/organization/chadwick-creative,"Advertising, Software","Brooklyn, New York, United States",Chadwick Creative A Full-Service Creative Agency.,"3,230,048","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,https://chadwickcreative.com,"Based in Williamsburg, we're a small team of creative professionals who are very passionate about the brand identities they are entrusted to express. they are revolutionizing your creative department with our service Remotely - your hassle-free, no strings attached creative department, with the ability to integrate seamlessly into a larger creative teams working towards a common goal. With our service Remotely, you are assigned to a project manager who is available to you from 9-5, Monday-Friday. This project manager will be your one point of contact at our agency, who will work to thoroughly understand your creative vision. they charge an hourly rate (that is reduced the more you use us), and bill our clients monthly. they pride ourselves on our fast turnaround, high quality of work, and intimacy of the relationships we've been able to develop with our clients. ","Advertising, Sales and Marketing, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
NJTrafficLawyers,https://www.crunchbase.com/organization/njtrafficlawyers-net,"Consulting, Legal","Camden, New Jersey, United States",NJTrafficLawyers,"3,230,049","Greater Philadelphia Area, East Coast, Northeastern US",$1M to $10M,Closed,2000-12-17,day,,,,none,For Profit,http://njtrafficlawyers.net,,Professional Services,,,11-50,,,,,,,,,,,,,Private,,,,,,
Pantry Software,https://www.crunchbase.com/organization/pantry-software,"Artificial Intelligence (AI), Information Technology, Software","Brooklyn, New York, United States",Pantry Software is a developer of demand planning software designed for consumer packaged goods.,"3,230,058","Greater New York Area, East Coast, Northeastern US",,Active,,,,,,,For Profit,https://www.pantry.ai/,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
Hivesy,https://www.crunchbase.com/organization/hivesy,"Advertising, Content","Scottsdale, Arizona, United States",Hivesy is a crowdvertising platform where consumers can support their favorite brands through word of mouth advertising and earn cash.,"3,230,073","Greater Phoenix Area, Western US",,Active,,,,,,,For Profit,https://www.hivesy.co,Hivesy is a crowdvertising platform where consumers can support their favorite brands through word of mouth advertising and earn cash.,"Advertising, Media and Entertainment, Sales and Marketing",,,,,,,,,,,,,,,,Private,,,,,,
GrayMatters Sensors,https://www.crunchbase.com/organization/graymatters-sensors,"Electronics, Medical Device","Urbana, Illinois, United States",GrayMatters Sensors offers a biometric concussion-detection device to reduce the effects of brain trauma.,"3,230,078","Great Lakes, Midwestern US",,Active,2018-01-01,year,,,,,For Profit,,"GrayMatters Sensors offers a biometric concussion-detection device to reduce the effects of brain trauma. The company was founded in 2018 and is headquartered in Urbana, Illinois, United States.","Consumer Electronics, Hardware, Health Care",1,Gina Li,1-10,,,,,,,,,,,,,Private,,,,,,
Orl Taxi,https://www.crunchbase.com/organization/orl-taxi,Travel,"Orlando, Florida, United States","Airport Transportation, Taxi Cab, 24 Hour Taxi, Transportation, Cab, Taxi, Limousine Service, Airport Shuttle Service Taxi Service","3,230,084","East Coast, Southern US",,Closed,,,,,,none,For Profit,http://www.orltaxi.biz,"Orl Taxi is your choice for premier transportation services in Orlando and surrounding cities. Let us get you to where you need to go! Our drivers are very knowledgeable, and will get you to your destination in a timely and safe manner. We are here for you when you need us, which is why we offer 24 hour taxi services. Call on Orl Taxi for all of your transportation needs in Orlando.",Travel and Tourism,,,,,,,,,,,,,,,,Private,,,,,,
Glasswing Publishing,https://www.crunchbase.com/organization/glasswing-publishing,,"Seattle, Washington, United States",Glasswing Designs is about bringing the highest quality mobile application designs to its clients They are mainly into helping their,"3,230,085","Greater Seattle Area, West Coast, Western US",$1M to $10M,Closed,,,,,,none,For Profit,http://glasswingpublishing.com,Glasswing Designs is about bringing the highest quality mobile application designs to its clients They are mainly into helping their clients leverage the mobile application market to increase their exposur,,,,1-10,,,,,,,,,,,,,Private,,,,,,
