Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Crescent Rotary Club Foundation,https://www.crunchbase.com/organization/crescent-rotary-club-foundation,,"Greensboro, North Carolina, United States",Crescent Rotary Club Foundation is to provide grants for projects that demonstrate creative initiative and leadership.,"2,498,008","East Coast, Southern US",,Active,1964-01-01,year,,,,,,https://www.crescentrotaryclubfoundation.org/,Crescent Rotary Club Foundation is to provide grants for projects that demonstrate creative initiative and leadership.,,,,,,,,,,,,,,,,,Private,,,,,,
Hanko Boats,https://www.crunchbase.com/organization/hanko-boats,"Industrial, Manufacturing, Rental","Berwick, Louisiana, United States","Hankos Metal Works Inc. manufactures custom aluminum boats and provides boating sales, parts, and services.","2,498,012",Southern US,$1M to $10M,Active,1985-01-01,year,,,,,For Profit,https://hankos.com,,"Commerce and Shopping, Manufacturing",,,11-50,,,,,,,,,,,,,Private,,,,,,
MADISON STUDIOS,https://www.crunchbase.com/organization/madison-studios,"Advertising, Digital Marketing, Internet, Web Design","Madison, Georgia, United States",Madison Studios is a creative web design and digital marketing company.,"2,498,013","Greater Atlanta Area, East Coast, Southern US",$1M to $10M,Active,2006-01-01,day,,,,,For Profit,https://madisonstudios.com/,,"Advertising, Design, Internet Services, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
Advansys,https://www.crunchbase.com/organization/advansys-0b37,"Business Intelligence, Consulting, Enterprise Resource Planning (ERP), Quality Assurance, Risk Management","Herndon, Virginia, United States","Advansys provides application development, project management, enterprise resource planning, risk management, and business process modeling.","2,498,015","Washington DC Metro Area, East Coast, Southern US",$1M to $10M,Active,1998-01-01,year,,,,,For Profit,http://www.advansysinc.com,,"Data and Analytics, Professional Services, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
Hansen Marine Engineering,https://www.crunchbase.com/organization/hansen-marine-engineering,"Boating, Industrial, Manufacturing, Marine Transportation","Marblehead, Massachusetts, United States",Hansen Marine Engineering is a manufacturer and distributor of diesel marine engine and industrial generators.,"2,498,019","Greater Boston Area, East Coast, New England",$1M to $10M,Active,1975-01-01,year,,,,,For Profit,https://hansenmarine.com,Hansen Marine Engineering is a manufacturer and distributor of diesel marine engines and industrial generators. The company is also the exclusive worldwide distributor for the westerbeke line of industrial/fire rescue generators. The business started as a marine engine part and service shop primarily for the benefit of the local boat builders and yacht yards.,"Manufacturing, Sports, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
Rochester and District Soccer League,https://www.crunchbase.com/organization/rochester-and-district-soccer-league,"Adult, Soccer, Sports","Denton, Texas, United States","Rochester and District Soccer League is a sports coaching center that focuses on soccer leagues, training, and tournaments.","2,498,019","Dallas/Fort Worth Metroplex, Southern US",,Active,1913-01-01,year,,,,,For Profit,https://www.rdsl.org,,"Community and Lifestyle, Sports",,,11-50,,,,,,,,,,,,,Private,,,,,,
Melco Engraving,https://www.crunchbase.com/organization/melco-engraving,"Industrial, Manufacturing, Plastics and Rubber Manufacturing","Rochester Hills, Michigan, United States",Melco Engraving is a provider of texturing services for the mold making industry.,"2,498,021","Greater Detroit Area, Great Lakes, Midwestern US",$1M to $10M,Active,1990-01-01,year,,,,,For Profit,https://melcoengraving.com,"Melco Engraving offers texturing, engraving, mold polishing, mold repair, pattern design and development, electroless codeposit mold coating, grain and gloss plaque molding, and program management services. Their applications include consumer electronics, medical equipment, toys, lawn and garden, automotive products, packaging, and sports equipment.",Manufacturing,,,1-10,,,,,,,,,,,,,Private,,,,,,
Atlas Vacation Homes,https://www.crunchbase.com/organization/atlas-vacation-homes,"Property Management, Real Estate, Vacation Rental","Kissimmee, Florida, United States","Atlas Vacation Homes provides vacation rental, hospitality, attraction tickets, property management, and real estate services.","2,498,022","East Coast, Southern US",Less than $1M,Active,2016-01-01,year,,,,,For Profit,https://www.atlasvacationhomes.com,,"Real Estate, Travel and Tourism",,,11-50,,,,,,,,,,,,,Private,,,,,,
Brookline Golf Course,https://www.crunchbase.com/organization/brookline-golf-course,"Events, Golf, Recreation","Brookline, Massachusetts, United States",Brookline Golf Course is a public municipal course that provides golf leagues and space for events.,"2,498,025","Greater Boston Area, East Coast, New England",$1M to $10M,Active,1933-01-01,year,,,,,For Profit,https://www.brooklinegolf.com,"Brookline Golf Course provides recreational facilities. They offer golf leagues a pro shop, and a practice range. They offer venues for birthday parties and events. Their facilities include dining room, porch, ouimet room, driving range, and so on. They also provide various activities such as snow sports and community events.","Events, Media and Entertainment, Sports",2,"John Van Kleek, Wayne Stiles",11-50,,,,,,,,,,,,,Private,,,,,,
Nate's Landscape,https://www.crunchbase.com/organization/nate-s-landscape,"Commercial, Landscaping, Residential","Belgium, Wisconsin, United States",Nate's Landscape is a landscaping and snow removal company that provides both summer and winter services.,"2,498,031","Great Lakes, Midwestern US",$1M to $10M,Active,2003-01-01,year,,,,,For Profit,https://nateslandscape.com,"Nate's Landscape provides landscaping and snow removal for retail, commercial, and industrial clients. Their services include lawn core aeration, bed maintenance, mulching, lawn insect control, perimeter insect control, rough mowing, and more. They also provide lawn mowing and trimming for residential customers.","Other, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
