Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
McClain Trailers,https://www.crunchbase.com/organization/mcclain-trailers,"Industrial, Manufacturing, Self-Storage, Water Transportation","Houston, Texas, United States","McClain Trailers is an industrial company that manufactures a spectrum of aluminum or galvanized boats, cargo, and utility trailers.","1,315,000","Greater Houston Area, Southern US",$1M to $10M,Active,1955-01-01,year,,,,,For Profit,https://mcclaintrailers.com,,"Manufacturing, Real Estate, Transportation",1,Vhoid H McClain,11-50,,,,,,,,,,,,,Private,,,,,,
Mortgage Co.,https://www.crunchbase.com/organization/mortgage-co,Mortgage,"Centennial, Colorado, United States",Mortgage company,"1,315,001","Greater Denver Area, Western US",$100M to $500M,Active,1996-01-01,year,,,,,For Profit,https://themortgageco.com,,Real Estate,,,11-50,,,,,,,,,,,,,Private,,,,,,
Metro Mark Real Estate,https://www.crunchbase.com/organization/metro-mark-real-estate,"Commercial Real Estate, Property Management, Real Estate, Real Estate Brokerage","Oklahoma City, Oklahoma, United States","Metro Mark Real Estate is a real estate brokerage that offers land division, market reports, and valuation of homes to its customers.","1,315,002",Southern US,$1M to $10M,Active,1978-01-01,year,,,,,For Profit,https://www.metromarkrealestate.com/,,Real Estate,,,51-100,,,,,,,,,,,,,Private,,,,,,
Krillan,https://www.crunchbase.com/organization/krillan,"Fashion, Manufacturing, Printing, Product Design","Sartell, Minnesota, United States",Krillan provides screen printing and embroidery service.,"1,315,009","Great Lakes, Midwestern US",Less than $1M,Active,2013-01-01,year,,,,,For Profit,https://krillan.com,"Krillan provides screen printing and uses screens to print. They magically duplicate a design on one or multiple coated screens depending on the number of colors in the design. Think of color fusion as a fashionable and intentional bleaching process that leads to the fabric having a soft-handed result. Appliques come in every color and a variety of detailed textures like tackle twill, calico cotton prints, vintage felt, plaid, flannel, and fleece, just to name a few.","Clothing and Apparel, Content and Publishing, Design, Manufacturing, Media and Entertainment",,,1-10,,,,,,,,,,,,,Private,,,,,,
Stevens Insurance Associates,https://www.crunchbase.com/organization/stevens-insurance-associates,"Auto Insurance, Employee Benefits, Insurance, Life Insurance, Property Insurance","Chattanooga, Tennessee, United States","Stevens Insurance Associates is an insurance brokerage firm that provides auto, homeowners, business, flood, and farm insurance coverages.","1,315,011",Southern US,$1M to $10M,Active,2001-01-01,year,,,,,For Profit,https://www.truststevens.com/,,"Administrative Services, Financial Services, Health Care",1,Tom Stevens,11-50,,,,,,,,,,,,,Private,,,,,,
The 5Ps,https://www.crunchbase.com/organization/the-5ps,"Commercial, Government, Information Technology, Management Consulting, Peer to Peer","Centennial, Colorado, United States",The 5Ps is a management consulting firm that provides information technology solutions to commercial and government agencies.,"1,315,011","Greater Denver Area, Western US",Less than $1M,Active,2009-01-01,year,,,,,For Profit,https://www.the5psllc.com,,"Government and Military, Information Technology, Other, Professional Services",1,Elder Granger,1-10,,,,,,,,,,,,,Private,,,,,,
Ascension Management,https://www.crunchbase.com/organization/ascension-management,,"Staten Island, New York, United States",Ascension Management provides advertising services that conduct customized product presentations that elevate telecom firms’ visibility.,"1,315,014","Greater New York Area, East Coast, Northeastern US",,Active,2007-01-01,year,,,,,For Profit,http://ascensionmanagementinc.com,Ascension Management provides advertising services that conduct customized product presentations that elevate telecom firms’ visibility to raise sales skyward.,,,,11-50,,,,,,,,,,,,,Private,,,,,,
SuchFlex,https://www.crunchbase.com/organization/suchflex,"Artificial Intelligence (AI), Big Data, Education, Machine Learning, Software","San Francisco, California, United States",Democratizing Computing in the Age of Machine Learning.,"1,315,017","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Closed,2016-06-15,day,,,,none,For Profit,http://suchflex.com,,"Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
DPAC,https://www.crunchbase.com/organization/dpac,"Finance, Health Care, Non Profit","Washington, District of Columbia, United States",DPAC is a non-profit organization that works to support public policy initiatives to improve the health of people with diabetes.,"1,315,023","Washington DC Metro Area, Southern US",$1M to $10M,Active,2015-01-01,year,,,,,Non-profit,https://www.diabetespac.org,,"Financial Services, Health Care, Other, Social Impact",,,1-10,,,,,,,,,,,,,Private,,,,,,
Prime-IT-Solutions,https://www.crunchbase.com/organization/prime-it-solutions-ee9f,"Data Storage, Information Technology, IT Infrastructure, Software","Troy, Michigan, United States","Prime-IT-Solutions offers IT, software, storage management, and IT infrastructure solutions.","1,315,024","Greater Detroit Area, Great Lakes, Midwestern US",,Active,2014-01-01,year,,,,,For Profit,https://www.prime-it-solutions.com,,"Hardware, Information Technology, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
Firefly,https://www.crunchbase.com/organization/firefly,"Location Based Services, Mobile, Photography, Wireless","New York, New York, United States",FireFly is a photo check-in service for Twitter.,"1,315,026","Greater New York Area, East Coast, Northeastern US",Less than $1M,Closed,2010-01-01,year,,,,none,For Profit,http://frf.ly,"FireFly is a photo check-in service for Twitter. Users are able to share their locations and experiences by checking in with photos and places via a smartphone application, as well as see the real-time locations of their friends based on their Twitter activities. The service is built to run on top of Twitter and work with users’ existing Twitter social graphs. FireFly differs from other check-in applications by finding its users’ Twitter friends from a wide variety of Twitter activities including regular tweets posted with a location, photos posted from photo-sharing applications such as Instagram, PicPlz,and more, as well as check-ins posted from Foursquare, Gowalla, BrightKite, and more.","Content and Publishing, Data and Analytics, Hardware, Internet Services, Media and Entertainment, Mobile, Navigation and Mapping",1,Nick Grouf,1-10,,,,,,,,,,,,,Private,,,,,,
Focal Upright Furniture,https://www.crunchbase.com/organization/focal-upright-furniture,Furniture,"North Kingstown, Rhode Island, United States",Focal Upright Furniture is the next generation of ergonomic design.,"1,315,028","East Coast, New England, Northeastern US",$1M to $10M,Active,2012-01-01,year,,,,,For Profit,https://www.focalupright.com/,,Consumer Goods,,,1-10,,,,,,,,,,,,,Private,,,,,,
Willoughby Rescue,https://www.crunchbase.com/organization/willoughby-rescue,Non Profit,"Fairlee, Vermont, United States","Willoughby Rescue is a farm animal rescue that provides care, comfort, and compassion to abandoned, abused, and orphaned farm animals.","1,315,028","New England, Northeastern US",,Active,2014-06-01,month,,,,,Non-profit,https://www.willoughbyrescue.org,"Willoughby Rescue provides care, comfort and compassion to abandoned, neglected, abused, and orphaned farm animals.  Their volunteers work to steward, preserve and support these farm animals by providing a humane living environment and adopting these animals into homes where they can prosper and grow old. Willoughby Rescue is headquartered in Vermont, United States and was founded in 2014.","Other, Social Impact",1,G. Scott Graham,1-10,,,,,,,,,,,,,Private,,,,,,
Metas,https://www.crunchbase.com/organization/metas-8a71,"Manufacturing, Paper Manufacturing, Product Design, Wholesale","Grand Rapids, Michigan, United States",Metas Is a manufacturing company that specializes in manufacturing a wide range of eco-friendly label products.,"1,315,031","Great Lakes, Midwestern US",,Active,2016-01-01,month,,,,,For Profit,https://www.metas.global/,,"Commerce and Shopping, Design, Manufacturing",,,11-50,,,,,,,,,,,,,Private,,,,,,
