Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Woodlands Securities Corporation,https://www.crunchbase.com/organization/woodlands-securities-corporation,"Asset Management, Consulting, Financial Services","The Woodlands, Texas, United States",Woodlands Securities Corporation is a broker/dealer with experienced financial consultants that handles client's transaction based accounts.,"714,001","Greater Houston Area, Southern US",$1M to $10M,Active,1986-01-01,year,,,,,For Profit,https://www.woodlandssecurities.com/,"Woodlands Securities Corporation is a broker/dealer with experienced financial consultants that handle the client's transaction-based accounts. The company was founded in 1986 and is based in The Woodlands, Texas.","Financial Services, Professional Services",1,Morris Monroe,11-50,1,,,,,9567000,USD,9567000,,,,,Private,,,,,,
Texas Home Medical,https://www.crunchbase.com/organization/texas-home-medical,"Elder Care, Health Care, Home Health Care, Medical Device, Wholesale","Conroe, Texas, United States",Texas Home Medical is a medicare supplier for home medical equipment for seniors.,"714,004","Greater Houston Area, Southern US",$1M to $10M,Active,1989-01-01,year,,,,,For Profit,https://www.texashomemedical.com,,"Commerce and Shopping, Health Care",,,11-50,,,,,,,,,,,,,Private,,,,,,
Mindy Weiss,https://www.crunchbase.com/organization/mindy-weiss-c389,"Event Management, Events, Media and Entertainment","Beverly Hills, California, United States",Mindy Weiss is a party planner in the event industry.,"714,004","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,1992-01-01,year,,,,,For Profit,https://www.mindyweiss.com,"Mindy Weiss works in the event industry and offers party planning services. They plan weddings and destination weddings, as well as corporate and celebrity events, social gatherings, and non-profit galas.","Events, Media and Entertainment",1,Mindy Weiss,11-50,,,,,,,,,,,,,Private,,,,,,
Valley Central School District,https://www.crunchbase.com/organization/valley-central-school-district,"Education, Higher Education","Montgomery, New York, United States",Valley Central School District serves in the education field. The school offers education from pre-K to high school.,"714,012","Greater New York Area, East Coast, Northeastern US",,Active,1961-01-01,year,,,,,For Profit,https://www.vcsd.k12.ny.us/,Valley Central School District serves in the education field. The school offers education from pre-K to high school.,Education,,,51-100,,,,,,,,,,,,,Private,,,,,,
Clear Night Group,https://www.crunchbase.com/organization/clear-night-group,"Advertising, Advertising Platforms, Marketing","Saint Paul, Minnesota, United States",Clear Night Group is a marketing services firm.,"714,013","Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",$1M to $10M,Active,2012-01-01,year,,,,,For Profit,http://clearnightgroup.com/,"Clear Night Group (CNG) is a marketing services holding company based in St. Paul, Minnesota, and is a wholly owned subsidiary of Evening Post Industries (EPI), one of the most storied and well-respected communications and media organizations in the U.S.","Advertising, Sales and Marketing",,,11-50,,,,,,,,,,,,2,Private,,,,,,
Teliax,https://www.crunchbase.com/organization/teliax,Cloud Computing,"Denver, Colorado, United States",Teliax offers voice services through a network of top-tier peering partners.,"714,013","Greater Denver Area, Western US",$1M to $10M,Active,2004-06-01,day,,,,,For Profit,https://teliax.com/,"Teliax offers voice services through a network of top-tier peering partners. The company’s IVY platform enables partners to offer both trunking and hosted PBX functionality services, along with an integrated invoicing and billing system. Teliax also offers other voice providers with wholesale carrier services. Teliax was founded in June 2004 and is based in Denver, Colorado.","Internet Services, Software",1,David Aldworth,11-50,,,,,,,,,,,,,Private,,,,,,
KOBA,https://www.crunchbase.com/organization/koba-9d7b,"Manufacturing, Retail, Wholesale","Middlesex, New Jersey, United States","KOBA is a wholesale company that manufactures and sells patio planters, foliage rings, hanging baskets, and grow pot products.","714,014","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,1966-01-01,year,,,,,For Profit,https://www.kobacorp.com,,"Commerce and Shopping, Manufacturing",2,"Franz Bach Jr.​, Franz J Bach Sr.",11-50,,,,,,,,,,,,,Private,,,,,,
BMS Direct,https://www.crunchbase.com/organization/bms-direct,"Accounting, Marketing","Lynchburg, Virginia, United States","BMS direct offers statement processing, direct mailing, promotional products and data security services.","714,015","East Coast, Southern US",$1M to $10M,Active,1973-01-01,year,,,,,For Profit,https://bmsdirectinc.com/,,"Financial Services, Professional Services, Sales and Marketing",,,51-100,,,,,,,,,,,,,Private,,,,,,
Mental Wellness Center,https://www.crunchbase.com/organization/mental-wellness-center,"Communities, Family, Health Care, Mental Health, Wellness","Santa Barbara, California, United States",Mental Wellness Center provides mental health education and community services.,"714,018","West Coast, Western US",,Active,1947-01-01,year,,,,,Non-profit,https://www.mentalwellnesscenter.org,"Mental Wellness Center offers mental health care services. That company's mental health is a non-profit organization. They provide mental health services, mental wellness services, and mental health awareness. Their services include client, family, employment services, fellowship club, family advocate, youth, education, community, and residential.","Community and Lifestyle, Health Care",,,11-50,,,,,,,,,,,,,Private,,,,,,
Rodger Industries,https://www.crunchbase.com/organization/rodger-industries,"Food and Beverage, Industrial, Manufacturing, Product Design","Canada, Kentucky, United States",Rodger Industries is a manufacturer of stainless steel and valve products.,"714,018",Southern US,$1M to $10M,Active,1936-01-01,year,,,,,For Profit,https://www.rodgerindustries.com,"Rodger Industries is a manufacturing company. They supply stainless steel fittings, valves, and filters for sanitary processing applications. also provides dairy, food, beverage, pharmaceutical, and cosmetics services.","Design, Food and Beverage, Manufacturing",1,Gordon J. Rodger,11-50,,,,,,,,,,,,,Private,,,,,,
