Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Discount Vape Pen,https://www.crunchbase.com/organization/discount-vape-pen,"E-Commerce, Shopping, Tobacco","Kenilworth, New Jersey, United States","Check out our best-selling dry herb vape, cartridge vape battery, cartridge tanks, and disposable vapes.","1,409,001","Greater New York Area, East Coast, Northeastern US",,Active,2013-01-01,year,,,,,For Profit,https://discountvapepen.com/,"Buy Vape Pens, Mods, Devices, Parts & Accessories, E-Liquid & more at Discount Vape Pen's online vape shop. We offer the highest quality vape products and accessories at the most affordable rates. Browse our wide selection today. Discount Vape Pen sells over 50 of the best different brands of vape e-liquid for vape pens. We also offer worldwide international shipping. We will even personally recommend vapes for you to try. Sign up for our Newsletter for constant updates on new products and more!","Commerce and Shopping, Consumer Goods, Food and Beverage",,,,,,,,,,,,,,,,Private,,,,,,
Familia Martinez Bujanda,https://www.crunchbase.com/organization/familia-martinez-bujanda,"Food and Beverage, Food Processing, Manufacturing, Wine And Spirits, Winery","Spain, Georgia, United States",Familia Martinez Bujanda is a company that consists of various wineries that offer wine manufacturing and food processing services.,"1,409,007","East Coast, Southern US",$1M to $10M,Active,1889-01-01,year,,,,,For Profit,https://www.familiamartinezbujanda.com,,"Food and Beverage, Manufacturing",,,51-100,,,,,,,,,,,,,Private,,,,,,
Uptown Rental Properties,https://www.crunchbase.com/organization/uptown-rental-properties,"Property Development, Property Management, Real Estate, Rental Property","Cincinnati, Ohio, United States","Uptown Rental Properties specializes in property sales, home buying, urban redevelopment and property management services.","1,409,008","Great Lakes, Midwestern US",$1M to $10M,Active,1985-01-01,year,,,,,For Profit,https://uptownrents.com/,,Real Estate,,,101-250,,,,,,,,,,,,,Private,,,,,,
Electrical & Lighting Resources Inc.,https://www.crunchbase.com/organization/electrical-lighting-resources-inc,"Electronics, Energy, Hardware, Manufacturing","Deland, Florida, United States",Electrical & Lighting Resources Inc. recycles waste products of electrical products.,"1,409,009","East Coast, Southern US",$1M to $10M,Active,1996-01-01,year,,,,,For Profit,http://lightingresourcesusa.com,,"Consumer Electronics, Energy, Hardware, Manufacturing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Pflug Koory,https://www.crunchbase.com/organization/pflug-koory,"Advice, Consulting, Financial Services","Omaha, Nebraska, United States","Pflug Koory provides professional investment advice and counsel for individuals, businesses, foundations, and retirement plans.","1,409,011",Midwestern US,$1M to $10M,Active,2000-01-01,year,,,,,For Profit,http://pkllc.com,,"Financial Services, Media and Entertainment, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Arbor Advisory Group,https://www.crunchbase.com/organization/arbor-advisory-group,"Advice, Financial Services, Management Consulting, Professional Services, Service Industry","Westport, Connecticut, United States",Arbor Advisory Group is a advisory firm.,"1,409,012","East Coast, New England, Northeastern US",$1M to $10M,Active,2013-01-01,year,,,,,For Profit,https://www.arboradvisorygroup.com/,Arbor Advisory Group they provide investor relations and corporate communications solutions.,"Financial Services, Media and Entertainment, Other, Professional Services",1,Samuel Levenson,1-10,,,,,,,,,,,,,Private,,,,,,
Bearcat Motorsports,https://www.crunchbase.com/organization/bearcat-motorsports,"Automotive, Manufacturing, Motorsports, Racing, Sports","Cincinnati, Ohio, United States",Bearcat Motorsports is a team of automotive engineers that designs and manufactures performing racecars.,"1,409,014","Great Lakes, Midwestern US",$1M to $10M,Active,,,,,,,For Profit,https://www.bearcatmotorsports.com,,"Manufacturing, Sports, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
Jack Farrell & Associates,https://www.crunchbase.com/organization/jack-farrell-associates,"Consulting, Employment, Recruiting","Princeton, New Jersey, United States",Jack Farrell & Associates is an employment firm that provides recruitment and executive search services for candidates and organizations.,"1,409,021","East Coast, Northeastern US",,Active,2006-05-01,month,,,,,For Profit,https://jackfarrell.com/,,Professional Services,,,1-10,,,,,,,,,,,,,Private,,,,,,
SNS Staging,https://www.crunchbase.com/organization/sns-staging,"Events, Service Industry","Fords, New Jersey, United States","SNS Staging is an sound, lighting, staging, event management company in New York.","1,409,021","Greater New York Area, East Coast, Northeastern US",,Active,,,,,,,For Profit,https://www.snsstaging.com,,"Events, Media and Entertainment, Other",,,11-50,,,,,,,,,,,,,Private,,,,,,
Amerigo Metal Recycling,https://www.crunchbase.com/organization/amerigo-metal-recycling,"Industrial, Manufacturing, Recycling","Forest Park, Georgia, United States",Amerigo Metal Recycling is a scrap metal recycling company.,"1,409,022","Greater Atlanta Area, East Coast, Southern US",$1M to $10M,Active,2009-01-01,year,,,,,For Profit,https://amerigometal.com,,"Manufacturing, Sustainability",,,,,,,,,,,,,,,,Private,,,,,,
