Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Zoltar,https://www.crunchbase.com/organization/zoltar-labs,"Blockchain, Developer Platform, Developer Tools, Information Technology, Software, Web3","New York, New York, United States",Zoltar Labs provides AI-assisted tools to automate customer support.,"224,000","Greater New York Area, East Coast, Northeastern US",,Active,2021-01-01,year,,,,,For Profit,https://www.zoltarlabs.com,,"Blockchain and Cryptocurrency, Information Technology, Internet Services, Other, Software",1,Jensen Kuo,1-10,1,Seed,,USD,,,USD,,Y Combinator,,1,,Private,,,,,,
YourMembership,https://www.crunchbase.com/organization/yourmembership-com,"Communities, SaaS, Software","St. Petersburg, Florida, United States",YourMembership provides membership management software integrated with social networking features.,"224,001","Tampa Bay Area, East Coast, Southern US",$10M to $50M,Active,1998-01-01,year,2012-02-03,day,,,For Profit,http://www.yourmembership.com,"Established in 1998, YourMembership.com helps associations, organizations, publishers and other companies around the world provide more value to their users, drive non-dues revenue through innovative career centers and buyers guides, increase their relevance through innovative engagement tools, and enhance overall operational efficiencies.  YourMembership.com's SaaS-model membership management solution provides associations with the tools they need to effectively brand their organizations, engage their customer bases, and streamline their administrative processes. As the globe's largest provider of membership management and association management software,  YourMembership.com now provides comprehensive membership solutions to over 4,300 customers in 32 countries.","Community and Lifestyle, Software",2,"Hutcheson Craig, William Stover",251-500,,M&A,,,,,,,,,,2,Private,,,,,,
Snapp Digital,https://www.crunchbase.com/organization/snapp-digital,"Advertising, Digital Marketing, Digital Media, Marketplace, Software","Avon Lake, Ohio, United States",Automated DOOH media buying and management Marketplace,"224,002","Great Lakes, Midwestern US",$1M to $10M,Active,2014-07-01,day,,,,,For Profit,http://www.snappdigital.com,"Snapp Digital develops a software solution that enables advertisement management teams to automate and manage DOOH media buying. Snapp Digital offers tools that enable its customers to create management platforms which showcase the number of content spaces, pricing, and other information. It also enables its customers to connect with advertisers and facilitate transactions online. The company also offers applications that provide its services and solutions. Snapp Digital was founded in July 2014 and is headquartered in Cleveland, Ohio.","Advertising, Commerce and Shopping, Media and Entertainment, Sales and Marketing, Software",2,"Dustin Lato, Ron Warner",1-10,4,Seed,,USD,,30000,USD,30000,CanopyBoulder,,1,,Private,,,,,,
Superbloom Capital,https://www.crunchbase.com/organization/superbloom-capital,,"San Francisco, California, United States",Superbloom Capital takes the Y-Combinator approach of accelerating companies to their ICO.,"224,005","San Francisco Bay Area, West Coast, Western US",,Closed,2017-07-01,month,,,,none,For Profit,http://www.superbloom.capital/,"Superbloom is a crypto trading platform. Superbloom is a team of venture-funded founders, blockchain experts, and investors focused on creating a founder-friendly environment to foster innovative blockchain technology.",,1,Emmie Chang,1-10,1,Seed,,USD,,,USD,,JaMes Sowers,,1,,Private,,,,,,
Cygnus Professionals Inc.,https://www.crunchbase.com/organization/cygnus-professionals-inc,"Information Technology, Robotics, Software","Somerset, New Jersey, United States",Cygnus Professionals is a computer software company that provides business-IT transformation solutions.,"224,006","Greater New York Area, East Coast, Northeastern US",$10M to $50M,Active,2010-01-01,year,,,,,For Profit,http://cygnuspro.com,,"Hardware, Information Technology, Science and Engineering, Software",1,Surya Vempati,101-250,,,,,,,,,,,,,Private,,,,,,
Solve Advisors,https://www.crunchbase.com/organization/solve-advisors,"Banking, Financial Services","Rockville Centre, New York, United States",Solve Advisors is a leading provider of observable market pricing for Structured Products.,"224,008","Greater New York Area, East Coast, Northeastern US",$10M to $50M,Active,2011-01-01,year,,,,,For Profit,http://www.solveadvisors.com/,"Solve Advisors is a leading provider of observable market pricing for Structured Products (ABS, CLOs, RMBS, etc), Corporates, Syndicated Bank Loans, and Municipals. Our product, SolveQuotes, aggregates market data that can be parsed from your firm's messages as well as contributed by our partners.","Financial Services, Lending and Investments",1,Eugene Grinberg,11-50,1,,,USD,,,USD,,Credit Suisse NEXT Investors,1,1,3,Private,,,,,,
Reimbursement Technologies,https://www.crunchbase.com/organization/reimbursement-technologies,"Financial Services, Health Care, Information Technology, Software","Conshohocken, Pennsylvania, United States","Reimbursement Technologies, Inc. (RTI) is the recognized leader in billing and financial management for emergency physicians.","224,008","Greater Philadelphia Area, Great Lakes, Northeastern US",$10M to $50M,Closed,1991-01-01,year,,,,none,For Profit,http://www.reimbtech.com,,"Financial Services, Health Care, Information Technology, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
Zorch,https://www.crunchbase.com/organization/zorch-international,"Advertising, Brand Marketing, Event Promotion, Printing","Chicago, Illinois, United States",Zorch is the exclusive supplier of Branded Merchandise for some of the largest corporations in the world.,"224,009","Greater Chicago Area, Great Lakes, Midwestern US",$10M to $50M,Active,2002-04-23,day,2018-02-27,day,,,For Profit,https://www.zorch.com/,"In the $20 billion Branded Merchandise industry, every one of the 20,000+ distributors operates the same way…except for Zorch. Founded in 2002, Zorch modernized the buying process by eliminating non-essential steps. Our solution encompasses a disciplined, systematic approach making execution seamless. Less steps, less cost, less risk, faster processing…allowing our team to focus on the success of your corporate program. With a model like no other, Zorch quickly became recognized by Fortune 500 organizations, industry leading suppliers, and embraced by top marketing agencies.","Advertising, Content and Publishing, Events, Media and Entertainment, Sales and Marketing",1,Nicole Loftus,51-100,2,M&A,4700000,USD,4700000,4700000,USD,4700000,Bridge Street Capital Partners,1,1,,Private,,,,,,
Roofing Corp of America,https://www.crunchbase.com/organization/roofing-corp-of-america,"Construction, Industrial, Industrial Engineering","Atlanta, Georgia, United States","Roofing Corp of America is a roofing contractor for commercial, industrial, and residential sectors.","224,012","Greater Atlanta Area, East Coast, Southern US",,Active,2021-01-01,year,2023-12-18,day,,,For Profit,https://www.roofingcorp.com,"Roofing Corp of America provides commercial, industrial, and residential roofing services. Its services include a range of commercial, industrial, and residential roof replacements and repairs, new roof installation, and ongoing preventative maintenance services.","Manufacturing, Real Estate, Science and Engineering",,,251-500,,M&A,,,,,,,,,,,Private,,,,,,
Battlbox,https://www.crunchbase.com/organization/battlbox,E-Commerce,"Statesboro, Georgia, United States","Battlbox, your monthly subscription for receiving hand-picked tactical, survival, edc gear.","224,012","East Coast, Southern US",$10M to $50M,Active,2015-01-01,year,2021-08-30,day,,,For Profit,http://www.battlbox.com/,"Welcome to BattlBox , your monthly subscription for receiving hand-picked tactical, survival, edc gear, or just cool swag from some of the coolest and innovative companies they have found! This ain't your girlfriends box! Their products are NOT samples. They are usable products chosen for you to carry, use, add to your emergency stash, or whatever you want.",Commerce and Shopping,1,Daniel Dabbs,11-50,,M&A,,,,,,,,,,,Private,,,,,,
