Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Aircraft Ducting Repair,https://www.crunchbase.com/organization/aircraft-ducting-repair,"Air Transportation, Industrial Design, Industrial Engineering, Manufacturing","Forney, Texas, United States",Aircraft Ducting Repair is a commercial and military components manufacturing company that offers overhaul and fabrication services.,"1,295,000","Dallas/Fort Worth Metroplex, Southern US",$1M to $10M,Active,1993-09-01,day,,,,,For Profit,https://www.acdri.com,,"Design, Hardware, Manufacturing, Science and Engineering, Transportation",1,Steve Alford,11-50,,,,,,,,,,,,,Private,,,,,,
Computer Helpers,https://www.crunchbase.com/organization/computer-helpers,"Cloud Computing, Email Marketing, Web Hosting","Alexandria, Virginia, United States","Computer Helpers is a company that provides network consultation services, cloud data hosting, and computer hardware repair.","1,295,002","Washington DC Metro Area, East Coast, Southern US",$10M to $50M,Active,,,,,,,For Profit,https://computerhelpers.net/,"Computer Helpers will assist you promptly with computer repair, IT services, and computer network solutions. They also provide superior website development and hosting.. For inquiries, telephone and contact numbers are used.","Internet Services, Sales and Marketing, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
TX BBG Consulting,https://www.crunchbase.com/organization/tx-bbg-consulting,"Communities, Consulting, Project Management","Houston, Texas, United States","TX BBG Consulting provides plan review, inspections, and permitting services.","1,295,003","Greater Houston Area, Southern US",$1M to $10M,Active,1982-01-01,year,,,,,For Profit,https://bbgcode.com,"TX BBG Consulting is a consulting firm that offers municipalities and local governments with the tools and personnel to achieve their specific goals with sustainable solutions. They provide services that include project support, plan review, building code inspections, and on-demand virtual inspections.","Administrative Services, Community and Lifestyle, Other, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
True/False Film Fest,https://www.crunchbase.com/organization/true-false-film-fest,"Communities, Film Production, Non Profit","Columbia, Missouri, United States","True/False Film Fest is a charitable film festival organization that engage communities in arts, music, films, and concerts.","1,295,004",Midwestern US,$1M to $10M,Active,2004-01-01,year,,,,,Non-profit,https://truefalse.org,"True/False Film Fest offers a heightened long weekend of creative placemaking in which filmmakers, artists, musicians and others remake the mid-sized college town. They offer a prolonged creative placemaking weekend during which musicians, artists, and other creatives transform the mid-sized college town.","Community and Lifestyle, Media and Entertainment, Other, Social Impact, Video",,,11-50,,,,,,,,,,,,,Private,,,,,,
Patrick Commercial Real Estate,https://www.crunchbase.com/organization/patrick-commercial-real-estate,"Asset Management, Consulting, Property Management, Real Estate","Naperville, Illinois, United States","Patrick Commercial Real Estate is a construction company that serves asset management, consulting, and other related services.","1,295,006","Greater Chicago Area, Great Lakes, Midwestern US",,Active,2005-01-01,year,,,,,For Profit,https://www.patrickcommercial.com,,"Financial Services, Professional Services, Real Estate",,,1-10,,,,,,,,,,,,,Private,,,,,,
Bona Vita Architecture,https://www.crunchbase.com/organization/bona-vita-architecture,"Architecture, Civil Engineering, Construction","Fort Wayne, Indiana, United States","Bona Vita Architecture provides architecture and design services for medical, financial, and educational sectors.","1,295,007","Great Lakes, Midwestern US",$1M to $10M,Active,2014-01-01,year,2023-11-02,day,,,For Profit,https://www.bonavitaarchitecture.com,"Bona Vita Architecture is an architecture firm. They provide construction services for free-standing hospitals and clinics, outpatient centers, medical, financial, and professional office buildings, wellness centers, educational facilities, natatoriums, churches, libraries, and historical sectors. They address inquiries through phone calls and emails.","Real Estate, Science and Engineering",1,Tom Salzer,11-50,,M&A,,,,,,,,,,,Private,,,,,,
Flagship Converters,https://www.crunchbase.com/organization/flagship-converters,"Film, Film Distribution, Industrial, Manufacturing, Retail, Service Industry","Danbury, Connecticut, United States","Flagship Converters Provides Metallized, Coated , And Laminated Services.","1,295,008","East Coast, New England, Northeastern US",$1M to $10M,Active,1989-01-01,year,,,,,For Profit,https://flagshipconverters.com,Flagship Converters they serve industries with products that can be customized.,"Commerce and Shopping, Manufacturing, Media and Entertainment, Other, Video",,,11-50,,,,,,,,,,,,,Private,,,,,,
Connect Staffing,https://www.crunchbase.com/organization/connect-staffing,"Bookkeeping and Payroll, Human Resources, Payments, Recruiting","Stanton, California, United States",Connect Staffing is a recruiting company that handles the entire hiring process and payroll services.,"1,295,009","Greater Los Angeles Area, West Coast, Western US",,Active,2012-01-01,year,,,,,For Profit,https://www.connectstaffing.com,"Connect Staffing handles short-term temporary placements, coaching and counseling, worksite walkthroughs and safety recommendations, long-term temporary placements, temporary-to-permanent placements, direct placements, flexible payment options, time clocks, payroll-only arrangements, and PEO-style arrangements.","Administrative Services, Financial Services, Payments, Professional Services",1,Cima Johnson,501-1000,,,,,,,,,,,,,Private,,,,,,
Research Precision Instruments,https://www.crunchbase.com/organization/research-precision-instruments,"Electronics, Supply Chain Management, Wholesale","Natick, Massachusetts, United States","Research Precision Instruments specializes in supplying and installing electronic imaging, microinjection, and neuroscience products.","1,295,013","Greater Boston Area, East Coast, New England",$1M to $10M,Active,1992-01-01,year,,,,,For Profit,https://www.rpico.com,,"Commerce and Shopping, Consumer Electronics, Hardware, Transportation",1,Charles Felts,1-10,,,,,,,,,,,,,Private,,,,,,
Tierra Healthcare,https://www.crunchbase.com/organization/tierra-healthcare,"Health Care, Medical, Professional Services","Delray Beach, Florida, United States",Tierra Healthcare offers medical evaluations and authorizes medical marijuana cards services for patients.,"1,295,015","Greater Miami Area, East Coast, Southern US",,Active,2016-01-01,year,,,,,For Profit,https://thcphysicians.com,,"Health Care, Other",,,1-10,,,,,,,,,,,,,Private,,,,,,
