Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Full Flood,https://www.crunchbase.com/organization/full-flood,"Events, Lighting, TV","Los Angeles, California, United States",Full Flood is a team of lighting designers and directors of photography that specialize in television and live events.,"1,958,000","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,1990-01-01,year,,,,,For Profit,http://fullflood.com,,"Events, Hardware, Media and Entertainment, Video",,,11-50,,,,,,,,,,,,,Private,,,,,,
DRI,https://www.crunchbase.com/organization/dri-76ad,"Construction, Management Consulting, Property Management, Real Estate, Real Estate Investment","Laurel, Maryland, United States","DRI provides investment, construction management, and property management services to institutional investors.","1,958,002","Greater Baltimore-Maryland Area, Washington DC Metro Area, East Coast",Less than $1M,Active,2009-01-01,year,,,,,For Profit,https://www.dragonerealty.com/,,"Financial Services, Professional Services, Real Estate",,,1-10,,,,,,,,,,,,,Private,,,,,,
Agilus Health,https://www.crunchbase.com/organization/agilus-health,"Health Care, Medical, Therapeutics","Alexandria, Louisiana, United States","Agilus Health provides functional medicine, occupational, and environmental medicine.","1,958,003",Southern US,$1M to $10M,Active,1993-01-01,year,,,,,For Profit,https://agilushealth.com,"Agilus Health offers treatments such as chronic pain or illness, fibromyalgia, problems sleeping,instrument-assisted soft-tissue mobilization, spinal manipulative therapy, and temporomandibular joint disorders.",Health Care,2,"Julie , Lavergne, Oday Lavergne",11-50,,,,,,,,,,,,,Private,,,,,,
Pointer Insurance Agency,https://www.crunchbase.com/organization/pointer-insurance-agency,Insurance,"Mississippi State, Mississippi, United States",Pointer Insurance Agency offers property and casualty insurance focused on commercial and residential construction and restaurants.,"1,958,005",Southern US,,Closed,1924-01-01,year,2018-12-28,day,2018-12-28,day,For Profit,http://www.pointerinsuranceagency.com/,"Pointer Insurance Agency offers property and casualty insurance focused on commercial and residential construction, restaurants, the hospitality industry, and artisan contractors, as well as health, life, disability, and long-term care insurance coverage.",Financial Services,,,,,M&A,,,,,,,,,,,Private,,,,,,
VietRISE,https://www.crunchbase.com/organization/vietrise,"Art, Communities, Local, Young Adults","Garden Grove, California, United States","VietRISE specializes in advancing immigrant justice, youth organizing, civil and electoral engagement, and cultural development.","1,958,007","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,https://vietrise.org/,,"Community and Lifestyle, Media and Entertainment, Sales and Marketing",1,Tracy La,11-50,,,,,,,,,,,,,Private,,,,,,
Healthassist,https://www.crunchbase.com/organization/healthassist,"Consulting, Health Care, Medical","Essex, Massachusetts, United States",Healthassist provides personalized healthcare advisory services to clients.,"1,958,008","Greater Boston Area, East Coast, New England",,Active,2004-11-01,month,,,,,For Profit,https://healthassistcorp.com/,Healthassist commits to providing the level of personal attention and clear information that clients seek when navigating the healthcare system.,"Health Care, Professional Services",1,Dianne Savastano,1-10,,,,,,,,,,,,,Private,,,,,,
Biocore Group,https://www.crunchbase.com/organization/biocore-group,"Events, Life Science, Publishing","Richmond, Virginia, United States",Biocore is an open access publisher and scientific conferences organizer.,"1,958,009","East Coast, Southern US",$10M to $50M,Active,2016-01-01,year,,,,,For Profit,https://biocoreconferences.com,Biocore Group is committed to making contributions to the scientific community by launching informative journals. If you want any information please contact them via phone call or email.,"Biotechnology, Content and Publishing, Events, Media and Entertainment, Science and Engineering",,,51-100,,,,,,,,,,,,,Private,,,,,,
Jensen Global,https://www.crunchbase.com/organization/jensen-global,"Medical Device, Wholesale","Santa Barbara, California, United States","Jensen Global is a dispensing systems, supplies, and solutions company.","1,958,010","West Coast, Western US",$1M to $10M,Active,2002-01-01,year,,,,,For Profit,https://jensenglobal.com,,"Commerce and Shopping, Health Care",,,11-50,,,,,,,,,,,,,Private,,,,,,
The Outdoor Appliance Store,https://www.crunchbase.com/organization/the-outdoor-appliance-store,"Consumer Goods, E-Commerce, Manufacturing","Bonita Springs, Florida, United States","The Outdoor Appliance Store is a seller of built-in grills, vent hoods, pizza ovens, outdoor furniture, side burners, and beverage centers.","1,958,012","East Coast, Southern US",Less than $1M,Active,2016-01-01,year,,,,,For Profit,https://www.theoutdoorappliancestore.com/,,"Commerce and Shopping, Consumer Goods, Manufacturing",,,1-10,,,,,,,,,,,,,Private,,,,,,
Kings United Way,https://www.crunchbase.com/organization/kings-united-way,"Communities, Finance, Health Care, Non Profit, Social Assistance","Hanford, California, United States","Kings United Way is a non-profit organization that provides campaigns, healthcare, and financial support to improve the quality of lives.","1,958,017","West Coast, Western US",,Active,1966-01-01,year,,,,,For Profit,https://www.kingsunitedway.org,,"Community and Lifestyle, Financial Services, Government and Military, Health Care, Other, Social Impact",,,1-10,,,,,,,,,,,,,Private,,,,,,
