Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Choice Designs,https://www.crunchbase.com/organization/choice-designs,"Interior Design, Professional Services","Fort Wayne, Indiana, United States",Choice Designs is an interior design consulting Firm,"1,726,006","Great Lakes, Midwestern US",,Active,1979-01-01,day,,,,,For Profit,https://choicedesigns.com,,"Design, Other, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Zinovate Cloud,https://www.crunchbase.com/organization/zinovate-cloud,"Cloud Data Services, Cloud Infrastructure, Information Technology","New York, New York, United States",Zinovate Cloud is an IT company that specializes in the digital transformation of client business into cloud.,"1,726,008","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2014-01-01,year,,,,,For Profit,https://zinovatecloud.com,,"Hardware, Information Technology, Internet Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
HPR,https://www.crunchbase.com/organization/hpr-2,"Health Care, Information Technology, Software","Cambridge, Massachusetts, United States",HPR is a provider of clinical information systems for the managed care industry.,"1,726,009","Greater Boston Area, East Coast, New England",,Active,1987-01-01,year,1997-12-23,day,,,For Profit,,HPR Inc. develops and markets software and proprietary database products incorporating clinical knowledge that enabled payors and providers of healthcare services to better manage the financial risk.,"Health Care, Information Technology, Software",,,,,M&A,,,,,,,,,,,Private,,,,,,
Lucky Leaf Co.,https://www.crunchbase.com/organization/lucky-leaf-co,"Cannabis, Food and Beverage, Medical, Retail","Spokane, Washington, United States",Lucky Leaf Co. is a recreational and medical cannabis retailer.,"1,726,015","West Coast, Western US",,Active,,,,,,,For Profit,https://luckyleaf.co,"Lucky Leaf Co. provides marijuana producers and processors that supply marijuana products including marijuana flower, marijuana concentrates, oil, wax, shatter, marijuana edibles, marijuana topicals, and more.","Commerce and Shopping, Community and Lifestyle, Food and Beverage, Health Care",1,Chase Mounce,,,,,,,,,,,,,,Private,,,,,,
Farr Law Group,https://www.crunchbase.com/organization/farr-law-group,"Legal, Professional Services","Enumclaw, Washington, United States",Farr Law Group is a trusts and estates boutique law firm.,"1,726,015","Greater Seattle Area, West Coast, Western US",$1M to $10M,Active,1972-01-01,day,,,,,For Profit,http://www.farrlawgroup.com,,"Other, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Academy of Gp Orthodontics,https://www.crunchbase.com/organization/academy-of-gp-orthodontics,"Dental, Health Care, Non Profit","Rockwall, Texas, United States",Academy of Gp Orthodontics is a non-profit organization that educates and provides services in the field of orthodontics.,"1,726,024","Dallas/Fort Worth Metroplex, Southern US",,Active,1987-01-01,year,,,,,Non-profit,https://www.academygportho.com/?,"Academy of Gp Orthodontics is a professional organization. They provide orthopedic care for patients. They offer a comprehensive course, early treatment texas, and online learning.","Health Care, Other, Social Impact",,,1-10,,,,,,,,,,,,,Private,,,,,,
National Lending Association,https://www.crunchbase.com/organization/national-lending-association,"Banking, Consumer Lending, Financial Services","Silver Spring, Maryland, United States","National Lending Association researches & contracts with banks & renders point-of-sale financing solutions, products, & services to members.","1,726,028","Washington DC Metro Area, East Coast, Southern US",Less than $1M,Active,2019-01-01,year,,,,,For Profit,https://nlassoc.com,,"Financial Services, Lending and Investments",1,Thomas Clapp,1-10,,,,,,,,,,,,,Private,,,,,,
Pacific Grove Museum of Natural History,https://www.crunchbase.com/organization/pacific-grove-museum-of-natural-history,"Museums and Historical Sites, Non Profit, Virtual Reality","Pacific Grove, California, United States","Pacific Grove Museum of Natural History allows to explore wildlife, birds, plants, geology and local culture of the region.","1,726,029","West Coast, Western US",Less than $1M,Active,1883-01-01,year,,,,,Non-profit,https://www.pgmuseum.org/,,"Hardware, Other, Social Impact, Software, Travel and Tourism",,,1-10,,,,,,,,,,,,,Private,,,,,,
Collett Mechanical,https://www.crunchbase.com/organization/collett-mechanical,"Construction, Heating, Ventilation, and Air Conditioning (HVAC), Industrial, Small and Medium Businesses","Latham, New York, United States","Collett Mechanical offers installation of heating, ventilation, air conditioning, and plumbing systems for commercial and industrial.","1,726,033","East Coast, Northeastern US",$1M to $10M,Active,1991-01-01,year,,,,,For Profit,https://collettmechanical.com,,"Manufacturing, Other, Real Estate",1,Jack Collett,51-100,,,,,,,,,,,,,Private,,,,,,
Cross View Lutheran Church,https://www.crunchbase.com/organization/cross-view-lutheran-church,"Communities, Non Profit, Religion","Minnesota City, Minnesota, United States",Cross View Lutheran Church is a religious community.,"1,726,035","Great Lakes, Midwestern US",$1M to $10M,Active,1969-01-01,year,,,,,Non-profit,https://www.crossview.net,"Cross View Lutheran Church offers onsite services and live streams on Sunday mornings. They help people discover their way toward real and meaningful life transformation found in Jesus Christ. They provide a vibrant, enthusiastic community whose mission is to love God and one another in Jesus Christ as they raise up a new generation of Christians. People will find a variety of opportunities to become a disciple, nurture that discipleship relationship, and reach others who are hurting and need direction.","Community and Lifestyle, Other, Social Impact",,,11-50,,,,,,,,,,,,,Private,,,,,,
