Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Interactive Cad Solutions,https://www.crunchbase.com/organization/interactive-cad-solutions,"3D Technology, CAD, Mechanical Engineering","Lebanon, Connecticut, United States",Interactive Cad Solutions is a mechanical engineering design company.,"2,648,005","East Coast, New England, Northeastern US",$1M to $10M,Active,2006-01-01,year,,,,,For Profit,https://intcadsol.com,,"Design, Hardware, Science and Engineering, Software",,,,,,,,,,,,,,,,Private,,,,,,
Oak Mountain Championship Golf Club,https://www.crunchbase.com/organization/oak-mountain-championship-golf-club,"Events, Gaming, Golf","Carrollton, Georgia, United States","Oak Mountain Championship Golf Club is a semi-private golf club that offers a golf course, tennis, clubhouse restaurant, pool, and events.","2,648,015","Greater Atlanta Area, East Coast, Southern US",$1M to $10M,Active,1997-01-01,year,,,,,For Profit,https://www.oakmountainchampionshipgolf.com,,"Events, Gaming, Media and Entertainment, Sports",1,Kevin Higgs,11-50,,,,,,,,,,,,,Private,,,,,,
Hyperbolic Creative,https://www.crunchbase.com/organization/hyperbolic-creative,"Advertising, Art, Internet Radio, Media and Entertainment","New York, New York, United States",Hyperbolic Creative is a radio advertising agency that provides creative and production services.,"2,648,016","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2014-01-01,year,,,,,For Profit,https://www.hyperboliccreative.com,,"Advertising, Media and Entertainment, Music and Audio, Sales and Marketing",2,"Julian Rebolledo, Sean Elias-Reyes",1-10,,,,,,,,,,,,,Private,,,,,,
ProjectYou,https://www.crunchbase.com/organization/projectyou,"E-Learning, Personal Development, Training","Charlotte, North Carolina, United States",ProjectYou helps young professionals build a career they love.,"2,648,022","East Coast, Southern US",,Active,2020-01-01,year,,,,,For Profit,https://www.myprojectyou.com,"ProjectYouclients provides receive personalized insights from their assessment process, guidance on their resume and linkedin, and more. For inquiries, telephone and email contacts are used.","Education, Software",2,"Leslie Braksick, Mark Linsz",11-50,,,,,,,,,,,,,Private,,,,,,
McMonigle Veterinary Hospital,https://www.crunchbase.com/organization/mcmonigle-veterinary-hospital,"Health Care, Hospital, Pet, Veterinary","Kent, Washington, United States","McMonigle Veterinary Hospital provides comprehensive examinations, surgical, dental, diagnostic laboratory, and radiology therapy to pets.","2,648,022","Greater Seattle Area, West Coast, Western US",Less than $1M,Active,1970-01-01,year,,,,,For Profit,https://www.mcmoniglevet.com/,,"Community and Lifestyle, Health Care",1,David McMonigle,11-50,,,,,,,,,,,,,Private,,,,,,
Metro Orlando Anesthesia Associates,https://www.crunchbase.com/organization/metro-orlando-anesthesia-associates,"Health Care, Medical","Orlando, Florida, United States",MOAA is a company that offers gastroenterology and anesthesia treatment services.,"2,648,028","East Coast, Southern US",$1M to $10M,Active,,,2020-06-22,day,,,For Profit,https://www.metroorlandoanesthesia.com/,,Health Care,,,,,M&A,,,,,,,,,,,Private,,,,,,
MechSoft,https://www.crunchbase.com/organization/mechsoft,"Computer, Education, Information Technology, Software","Austin, Texas, United States","MechSoft, Inc. develops engineering knowledge center and entry-level knowledge capture software tools.","2,648,029",Southern US,,Active,,,2004-02-23,day,,,For Profit,,"MechSoft, Inc. develops engineering knowledge center and entry-level knowledge capture software tools.","Consumer Electronics, Education, Hardware, Information Technology, Software",,,,,M&A,,,,,,,,,,,Private,,,,,,
Full Circle Communications,https://www.crunchbase.com/organization/full-circle-communications,"Advertising, Consulting, Marketing","Philadelphia, Pennsylvania, United States",Full Circle Communications is a marketing and advertising company that helps building marketing foundations for startups and B2B tech.,"2,648,033","Greater Philadelphia Area, Great Lakes, Northeastern US",,Active,1995-01-01,year,,,,,For Profit,https://fullcirclecomm.com/,,"Advertising, Professional Services, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
American College of Governance Counsel,https://www.crunchbase.com/organization/american-college-of-governance-counsel,Education,"Palo Alto, California, United States","American College of Governance Counsel is a professional, educational, and honorary association of lawyers in the field of governance.","2,648,035","San Francisco Bay Area, Silicon Valley, West Coast",Less than $1M,Active,,,,,,,For Profit,https://www.amgovcollege.org,"American College of Governance Counsel is a professional, educational, and honorary association of lawyers in the field of governance. American College of Governance Counsel is headquartered in California, United States.",Education,,,11-50,,,,,,,,,,,,,Private,,,,,,
"Jones, Wolf & Kapasi",https://www.crunchbase.com/organization/jones-wolf-kapasi,"Consulting, Legal, Professional Services","New York, New York, United States","Jones, Wolf & Kapasi is a law firm that offers services in estate planning, business transactional, and consumer protection.","2,648,044","Greater New York Area, East Coast, Northeastern US",,Active,2016-01-01,year,,,,,For Profit,https://legaljones.com,,"Other, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
York Fasteners,https://www.crunchbase.com/organization/york-fasteners,"Delivery, Warehousing","York, Pennsylvania, United States","York Fasteners is a warehouse and delivery service for nuts, bolts, sockets, washers, and other mechanical fasteners.","2,648,050","Great Lakes, Northeastern US",$1M to $10M,Active,1971-01-01,year,,,,,For Profit,https://www.yorkfasteners.com,,"Administrative Services, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
