Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Musto Law Office,https://www.crunchbase.com/organization/musto-law-office,"Consulting, Legal, Professional Services","Pittston, Pennsylvania, United States","Musto Law Office is a law firm that specializes in elder law, estate planning, personal injury, workers compensation, and bankruptcy.","2,384,002","Great Lakes, Northeastern US",$1M to $10M,Active,,,,,,,For Profit,http://mustolaw.com,,"Other, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
Gazbeya,https://www.crunchbase.com/organization/gazbeya,"Advertising, Brand Marketing, Marketing","Greenwood Village, Colorado, United States","Gazbeya offers advertising, marketing, strategy creation, training, design, branding, social media, blog, email, websites, SEO.","2,384,014","Greater Denver Area, Western US",,Active,2014-01-01,year,,,,,For Profit,https://www.gazbeya.com,,"Advertising, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
AC Automotive,https://www.crunchbase.com/organization/ac-automotive,"Automotive, Customer Service, Technical Support","West Hartford, Connecticut, United States","AC Automotive offers full body repair, painting, and collision repair services.","2,384,018","East Coast, New England, Northeastern US",$1M to $10M,Active,1985-01-01,year,,,,,For Profit,https://ac-auto.com,"AC Automotive offers full body repair, painting, complete detailing, headlamp refurbishing, chrome wheels, and collision repair. They offer certified technicians, certified work, pick-up and delivery, rental, night owl drop-off, warranty, and towing. They provide an easy key drop option if you are unable to drop off your vehicle during normal business hours.","Information Technology, Other, Professional Services, Transportation",2,"Aldo Carducci, Guy Carducci",11-50,,,,,,,,,,,,,Private,,,,,,
Humintell,https://www.crunchbase.com/organization/humintell,"E-Learning, Education, Software","El Cerrito, California, United States","Humintell provides training in the fields of deception detection, reading people, threat assessment, and cross-cultural adaptation.","2,384,021","San Francisco Bay Area, West Coast, Western US",Less than $1M,Active,2009-01-01,year,,,,,For Profit,https://www.humintell.com,,"Education, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
Compass Land and Timber,https://www.crunchbase.com/organization/compass-land-and-timber,"Forestry, Professional Services, Timber","Fairhope, Alabama, United States","Compass Land and Timber provides thinning, clear-cuts, swamp logging and forest management services.","2,384,025",Southern US,,Active,,,,,,,For Profit,https://compasslandandtimber.com,,"Agriculture and Farming, Natural Resources, Other",1,Jason Moore,1-10,,,,,,,,,,,,,Private,,,,,,
Playpen Labs,https://www.crunchbase.com/organization/playpen-labs,"Fashion, Information Technology, Robotics, Software, Web Design","San Francisco, California, United States",Playpen Labs is a software design and development service company.,"2,384,029","San Francisco Bay Area, West Coast, Western US",Less than $1M,Active,2013-01-01,year,,,,,For Profit,http://www.playpenlabs.com,"Playpen Labs builds and launches software products using design thinking and agile development. Its r goal is to scale projects into scalable businesses. The company was founded in 2013 and is headquartered in San Francisco, California.","Clothing and Apparel, Design, Hardware, Information Technology, Science and Engineering, Software",1,Hadiyah Mujhid,11-50,,,,,,,,,,,,,Private,,,,,,
Sterman Realty,https://www.crunchbase.com/organization/sterman-realty,"Property Management, Real Estate, Residential","Haleiwa, Hawaii, United States",Sterman Realty is a real estate company that provides property sales and management services.,"2,384,030","Asia-Pacific (APAC), Western US",$1M to $10M,Active,,,,,,,For Profit,https://stermanrealty.com,,Real Estate,,,11-50,,,,,,,,,,,,,Private,,,,,,
Brauer Insurance Services,https://www.crunchbase.com/organization/brauer-insurance-services,"Financial Services, Health Care, Health Insurance, Insurance","Morgan Hill, California, United States",Brauer Insurance Services focus on health sectors that provide insurance and group benefits for the small business category.,"2,384,032","San Francisco Bay Area, Silicon Valley, West Coast",Less than $1M,Active,2003-01-01,year,,,,,For Profit,https://www.brauerinsurance.com/,,"Financial Services, Health Care",,,1-10,,,,,,,,,,,,,Private,,,,,,
CryoNext Labs,https://www.crunchbase.com/organization/cryonext-labs,"Fitness, Health Care, Personal Health, Recreation, Wellness","Orlando, Florida, United States",CryoNext Labs is a rehabilitation and fitness center that specializes in therapy and esthetic procedures to boost physical recovery.,"2,384,036","East Coast, Southern US",Less than $1M,Active,,,,,,,For Profit,https://www.cryonextlabs.com/,,"Health Care, Sports",,,1-10,,,,,,,,,,,,,Private,,,,,,
Bangor Floral,https://www.crunchbase.com/organization/bangor-floral,Flowers,"Bangor, Maine, United States","Flower Shop in Bangor, ME","2,384,037","East Coast, New England, Northeastern US",,Active,1925-01-01,year,,,,,For Profit,http://bangorfloral.com,"Address: 332 Harlow St, Bangor, ME 04401, USA",Consumer Goods,,,,,,,,,,,,,,,,Private,,,,,,
