Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Pelle Heating & Air Conditioning,https://www.crunchbase.com/organization/pelle-heating-air-conditioning,"Commercial, Customer Service, Heating, Ventilation, and Air Conditioning (HVAC), Home Improvement, Home Services","San Jose, California, United States","Pelle Heating & Air Conditioning is a HVAC service company that offers furnace repair, AC installation, and tenant improvement services.","1,986,000","San Francisco Bay Area, Silicon Valley, West Coast",$1M to $10M,Active,2002-01-01,year,,,,,For Profit,https://www.pelleheatandairconditioning.com,,"Other, Professional Services, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
thepix.net,https://www.crunchbase.com/organization/thepix-net,Professional Services,"Hollywood, Florida, United States",Professional Photoshop Clipping Path and Mask Service.,"1,986,002","Greater Miami Area, East Coast, Southern US",Less than $1M,Active,,,,,,,For Profit,https://thepix.net/,Looking for the best clipping path service company? The Pix is from one of the top clipping path companies offers professional Photoshop clipping path and mask services at the best price. We present the images of your products with excellent quality. Contact us today for more info!,Other,,,,,,,,,,,,,,,,Private,,,,,,
Dynamic Appearance,https://www.crunchbase.com/organization/dynamic-appearance,"Automotive, Lighting","Norcross, Georgia, United States",Dynamic Appearance provides automotive LED lighting for cars and trucks including bulbs and kits for headlights and fog lights.,"1,986,004","Greater Atlanta Area, East Coast, Southern US",$100M to $500M,Active,,,,,,,For Profit,https://dynamicappearance.com,,"Hardware, Transportation",,,,,,,,,,,,,,,,Private,,,,,,
Delicious Design League,https://www.crunchbase.com/organization/delicious-design-league,"Brand Marketing, Printing, Web Design","Chicago, Illinois, United States","Delicious Design League is a studio that specializes in brand strategy, design, and illustration.","1,986,006","Greater Chicago Area, Great Lakes, Midwestern US",$1M to $10M,Active,2006-01-01,year,,,,,For Profit,https://deliciousdesignleague.com/,,"Content and Publishing, Design, Media and Entertainment, Sales and Marketing",1,Jason Teegarden-Downs,1-10,,,,,,,,,,,,,Private,,,,,,
ProHCM,https://www.crunchbase.com/organization/prohcm,"Consulting, Human Resources","Wrentham, Massachusetts, United States",ProHCM is a human capital management technology and services company.,"1,986,007","Greater Boston Area, East Coast, New England",$1M to $10M,Active,,,,,,,For Profit,http://www.prohcm.com/,,"Administrative Services, Professional Services",,,,,,,,,,,,,,,,Private,,,,,,
CG Wealth Solutions Group,https://www.crunchbase.com/organization/cg-wealth-solutions-group,"Financial Services, Life Insurance, Wealth Management","Long Island City, New York, United States","CG Wealth Solutions Group offers investment, life insurance, and financial solutions.","1,986,008","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,https://cgwealth.financial,,Financial Services,,,11-50,,,,,,,,,,,,,Private,,,,,,
J&d Plumbing & Heating,https://www.crunchbase.com/organization/j-d-plumbing-heating,"Construction, Interior Design, Retail","California, Kentucky, United States","J&d Plumbing & Heating is a customer centric firm that provides wall heaters, room heaters, garbage disposers and drain line replacements.","1,986,014",Southern US,$10M to $50M,Active,1984-01-01,year,,,,,For Profit,https://www.janddplumbinglongbeach.com/,,"Commerce and Shopping, Design, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Erickson Demel and Co,https://www.crunchbase.com/organization/erickson-demel-and-co,"Accounting, Consulting, Financial Services, Tax Consulting","Austin, Texas, United States","Erickson Demel and Co offer auditing, accounting and comprehensive tax consulting, planning and compliance services.","1,986,016",Southern US,Less than $1M,Active,,,,,,,For Profit,https://ericksoncpa.com,,"Financial Services, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
KSW Federal Credit Union,https://www.crunchbase.com/organization/ksw-federal-credit-union,"Banking, Credit Cards, Finance, Financial Services","Waterville, Maine, United States","KSW Federal Credit Union provides loans, investment, insurance, security, credit & debit cards, online banking and other financial services.","1,986,017","East Coast, New England, Northeastern US",,Active,1954-01-01,year,,,,,Non-profit,https://www.kswfcu.org/,,"Financial Services, Lending and Investments, Payments",,,1-10,,,,,,,,,,,,,Private,,,,,,
Echter's,https://www.crunchbase.com/organization/echter-s,"Flowers, Home and Garden, Retail","Arvada, Colorado, United States","Echter's is a retail plant nursery that sells trees, shrubs, and houseplants.","1,986,018","Greater Denver Area, Western US",,Active,1959-01-01,year,,,,,For Profit,http://www.echters.com,"Echter's sells trees, shrubs, and houseplants. They also sell outdoor furniture, garden benches, bird houses, and bird seed. They host a quilt show, a glass show, and an art show.","Commerce and Shopping, Consumer Goods, Real Estate",2,"Anne Echter, Dave Dave",51-100,,,,,,,,,,,,,Private,,,,,,
thoughtspace,https://www.crunchbase.com/organization/thoughtspace,"Marketplace, Software","College Station, Texas, United States","A SaaS enabled marketplace to source, develop, and manage student talent and prospects.","1,986,019",Southern US,,Active,2019-05-15,day,,,,,For Profit,https://mythoughtspace.com,,"Commerce and Shopping, Software",4,"Abraham Shaheen, Brahim Farahani, Mo Bialy, Yousef Sammour",1-10,,,,,,,,,,,,,Private,,,,,,
Belden-Hutter,https://www.crunchbase.com/organization/belden-hutter,"Alumni, Automotive, Manufacturing, Mechanical Design, Mechanical Engineering","Richfield, Ohio, United States",Belden-Hutter designs and manufactures mechanical power transmission products.,"1,986,020","Great Lakes, Midwestern US",$10M to $50M,Active,1973-01-01,year,,,,,For Profit,http://belden-hutter.com,"Belden-Hutter is a manufacturers' representative agency for the power transmission industry. Amerigear couplings with high misalignment and torque capacity, as well as heavy duty gear spindles, are examples of American Gear Products. The Jarret series of visco-elastic springs and bumpers are used predominately in steel and aluminium mills for protection of heavy equipment and rolling mill chock roll separation. Shock absorbers safely protect heavy machinery and equipment during the transfer of materials and products.","Design, Education, Hardware, Manufacturing, Other, Science and Engineering, Transportation",,,51-100,,,,,,,,,,,,,Private,,,,,,
Coupe Theatre Studio,https://www.crunchbase.com/organization/coupe-theatre-studio,"Media and Entertainment, Music, Performing Arts, Theatre, Training","Brooklyn, New York, United States","Couple Theatre Studio is a performing arts theatre that offers ballet, jazz, tap, dance, and music for dancers.","1,986,023","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,1970-01-01,year,,,,,For Profit,https://coupedance.com,,"Education, Media and Entertainment, Music and Audio",1,Diane Coupé Frankel,11-50,,,,,,,,,,,,,Private,,,,,,
Winspeed,https://www.crunchbase.com/organization/winspeed,"Information Technology, IT Infrastructure, Software, Telecommunications","Tampa, Florida, United States","Winspeed provides communications infrastructure, IT environment, and software solutions.","1,986,024","Tampa Bay Area, East Coast, Southern US",$1M to $10M,Active,,,,,,,For Profit,https://www.winspeed.com,,"Hardware, Information Technology, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
MWC Technologies,https://www.crunchbase.com/organization/mwc-technologies,"Manufacturing, Medical, Medical Device","Chattanooga, Tennessee, United States",MWC Technologies is a manufacturer of medical device components.,"1,986,035",Southern US,,Closed,,,2018-06-11,day,2018-06-16,day,For Profit,https://mwcte.com/,MWC Technologies is a manufacturer of medical device components. MWC is 100% focused on the medical device industry. We are ISO 13485:2003 certified as of 2015. SRI is our contracted Registrar.,"Health Care, Manufacturing",,,,,M&A,,,,,,,,,,,Private,,,,,,
Senior Advice,https://www.crunchbase.com/organization/senior-advice,"Health Care, Wellness","Austin, Texas, United States",Senior Advice offers one of the largest and most comprehensive senior living directories on the web.,"1,986,038",Southern US,,Active,2015-01-01,year,,,,,For Profit,https://www.senioradvice.com,,Health Care,1,Sarah Evans,1-10,,,,,,,,,,,,,Private,,,,,,
Country View Family Farms,https://www.crunchbase.com/organization/country-view-family-farms,"Agriculture, Communities, Farming","Middletown, Pennsylvania, United States",Country View Family Farms involves in pigs farming for producing pork for Pennsylvania state and the neighboring states.,"1,986,041","Great Lakes, Northeastern US",,Active,2012-01-01,year,,,,,For Profit,http://www.countryviewfamilyfarms.com/,,"Agriculture and Farming, Community and Lifestyle",,,101-250,,,,,,,,,,,,,Private,,,,,,
National Auto Plaza,https://www.crunchbase.com/organization/national-auto-plaza,"Automotive, Customer Service, Retail","Murray, Utah, United States",National Auto Plaza is an used auto dealership and service center.,"1,986,043",Western US,$1M to $10M,Active,,,,,,,For Profit,https://www.napsales.com,"National Auto Plaza is an automotive marketplace that sells used SUVs, trucks, cars, and vans. Their customers contact them through address, phone, mail, and online applications.","Commerce and Shopping, Other, Professional Services, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
Dermacon,https://www.crunchbase.com/organization/dermacon,"Cosmetics, Customer Service, Industrial","Athens, Georgia, United States",Dermacon imports and distributes cosmetics and medical aesthetic machines.,"1,986,052","East Coast, Southern US",$1M to $10M,Active,1994-01-01,year,,,,,For Profit,https://www.dermacon.gr,,"Consumer Goods, Manufacturing, Other, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
Shires Financial,https://www.crunchbase.com/organization/shires-financial,"Debt Collections, Financial Services, Tax Preparation","Aurora, Colorado, United States",Shires Financial Grp. Inc. provides diverse financial services including Tax Debt Forgiveness and personalized financial planning.,"1,986,054","Greater Denver Area, Western US",$1M to $10M,Active,,,,,,,For Profit,https://shiresfinancial.com,,"Administrative Services, Financial Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
TackTile,https://www.crunchbase.com/organization/tacktile,"Education, Video","Austin, Texas, United States","TackTile is a database of video clips, activities and lesson plans for Science teachers to use.","1,986,056",Southern US,$1M to $10M,Active,,,,,,,For Profit,http://tacktile.org,,"Education, Media and Entertainment, Video",,,1-10,,,,,,,,,,,,,Private,,,,,,
Neighborhood Naturopathic,https://www.crunchbase.com/organization/neighborhood-naturopathic,"Health Care, Medical, Organic, Wellness","Minneapolis, Minnesota, United States",Neighborhood Naturopathic is a medical centre that provides holistic medicine and natural treatment services.,"1,986,062","Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",$1M to $10M,Active,,,,,,,For Profit,https://neighborhoodnaturopathic.com,"Neighborhood Naturopathic is a healthcare center. Their services include allopathic primary care, integrative oncology, lab testing, botanical medicine, nutrition, and functional, and holistic medicine. Their service is based on the philosophy that each individual human body possesses the unique and innate ability to heal itself naturally.","Health Care, Sustainability",,,1-10,,,,,,,,,,,,,Private,,,,,,
Greer Pediatric Dental Care,https://www.crunchbase.com/organization/greer-pediatric-dental-care,"Dental, Health Care, Hospital","Greer, South Carolina, United States",Greer Pediatric Dental Care provides pediatric dentistry for children.,"1,986,065","East Coast, Southern US",Less than $1M,Active,2007-01-01,year,,,,,For Profit,https://gpdcare.com/,"Greer Pediatric Dental Care is a pediatric dental practice.The dentists clean the mouth during frequent visits to help prevent bacteria growth, which leads to cavities, gingivitis, gum disease, and other dental problems. Cavities can be avoided by brushing and flossing regularly. Fluoride treatments and dental sealants are used to prevent cavities.",Health Care,,,1-10,,,,,,,,,,,,,Private,,,,,,
Crewship,https://www.crunchbase.com/organization/crewship,Software,"Los Angeles, California, United States",Mobile App for Social Get-Togethers,"1,986,069","Greater Los Angeles Area, West Coast, Western US",,Active,2019-10-01,day,,,,,For Profit,https://www.crewship.app/,"Crewship is social networking for close, locally engagements groups of friends, family and co-workers that want to make more meaningful connections with each other buy posting and sharing their future plans so Crews can participate easier and with little friction.  Download today on iOS and Android.",Software,1,Brandon Owens,1-10,,,,,,,,,,,,,Private,,,,,,
GS Strategy Group,https://www.crunchbase.com/organization/gs-strategy-group,"Advice, Consulting, Professional Services","Boise, Idaho, United States","GS Strategy Group specializes in brand strategy, media tracking, research design, concept testing, and communication audit services.","1,986,075",Western US,Less than $1M,Active,2010-01-01,year,,,,,For Profit,http://gsstrategygroup.com,,"Media and Entertainment, Other, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
