Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
JPMac Properties,https://www.crunchbase.com/organization/jpmac-properties,"Property Management, Real Estate, Rental, Residential","Greenville, South Carolina, United States","JPMac Properties is a real estate firm that offers property management, rental marketing, and tenant screening services.","1,111,004","East Coast, Southern US",$1M to $10M,Active,,,,,,,For Profit,https://www.jpmacproperties.com,"JPMac Properties is a property management company that offers property inspection, maintenance, tenant screening, and rent collection services. They specialize in end-to-end management of residential properties. They offer a hands-on management approach to their owners by protecting their investments and enhancing the value of their property.","Commerce and Shopping, Real Estate",1,Jenielle Pate,11-50,,,,,,,,,,,,,Private,,,,,,
GEBRA-IT,https://www.crunchbase.com/organization/gebra-it,"Consulting, Enterprise Resource Planning (ERP), Information Technology, Software","Westphalia, Iowa, United States",GEBRA-IT specializes in the development and implementation of demanding ERP projects.,"1,111,006",Midwestern US,,Active,2015-01-01,year,,,,,For Profit,https://gebra-it.de,,"Information Technology, Professional Services, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
"Fee, Smith, Sharp & Vitullo",https://www.crunchbase.com/organization/fee-smith-sharp-vitullo,"Commercial, Legal, Service Industry","Dallas, Texas, United States","Fee, Smith, Sharp & Vitullo maximizes efficient results through an aggressive, thoughtful approach.","1,111,007","Dallas/Fort Worth Metroplex, Southern US",$10M to $50M,Active,2002-01-01,year,,,,,For Profit,https://www.feesmith.com,,"Other, Professional Services",,,51-100,,,,,,,,,,,,,Private,,,,,,
Martin Horn,https://www.crunchbase.com/organization/martin-horn-09c8,"Construction, Service Industry, Small and Medium Businesses","Charlottesville, Virginia, United States","Martin Horn provides general contracting, design-build and construction management services.","1,111,008","East Coast, Southern US",$10M to $50M,Active,1979-01-01,year,,,,,For Profit,https://www.martinhorn.com,,"Other, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
The Rising Phoenix Group,https://www.crunchbase.com/organization/the-rising-phoenix-group,Cosmetics,"Denver, Colorado, United States",The Rising Phoenix Group was founded by brothers JK and Kyle DeLapp in 2011.,"1,111,009","Greater Denver Area, Western US",$10M to $50M,Active,2011-01-01,year,,,,,For Profit,http://www.therisingphoenixgroup.com/,,Consumer Goods,,,1-10,,,,,,,,,,,,,Private,,,,,,
Water Taxi,https://www.crunchbase.com/organization/water-taxi,"Leisure, Tourism, Travel","Charlton City, Massachusetts, United States",Water Taxi is a type of watercraft that provides public or private transportation in urban areas.,"1,111,012","East Coast, New England, Northeastern US",,Active,1996-01-01,year,,,,,For Profit,https://watertaxi.com/,,"Community and Lifestyle, Travel and Tourism",,,51-100,,,,,,,,,,,,,Private,,,,,,
Byte Consulting,https://www.crunchbase.com/organization/byte-consulting,"Consulting, Financial Services","New York, New York, United States",Byte Consulting is a provider of financial products and technology solutions for institutional investors.,"1,111,017","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,1998-01-01,year,,,,,For Profit,http://www.byteconsulting.com,"Byte Consulting provides research and analytics support and technology consulting services in the fixed income and real estate domain. In an increasingly complex world of globalization and 24/7 capital markets, market participants must constantly balance their resources against an ever increasing myriad of issues â€“ ranging from investment operations to operating technologies. This is where Byte can help - in addressing the non-core issues while leaving the business on the focus on the core matters. Having dealt with most of the leading Investment Banks on Wall Street, Byte is now positioned itself as one of the specialists in the Fixed Income World of North America and Europe.","Financial Services, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
Pro-Tech Services,https://www.crunchbase.com/organization/pro-tech-services,"Health Care, Manufacturing, Medical Device","Mukilteo, Washington, United States","Pro-Tech Services is engages in the design, development, and manufacture of sleep sensor solutions.","1,111,019","Greater Seattle Area, West Coast, Western US",,Active,1987-01-01,year,2007-12-03,day,,,For Profit,http://www.ptservices.com/,"Pro-Tech Services is engages in the design, development, and manufacture of sleep sensor solutions. The company offers body position sensors, cannulas, periodic limb movement sensors, pressure airflow sensors, respiratory effort sensors, respiratory inductive plethysmography systems, sensor testers, snore microphones and snore sensors.","Health Care, Manufacturing",,,,,M&A,,,,,,,,,,,Private,,,,,,
Vehroot,https://www.crunchbase.com/organization/vehroot,Artificial Intelligence (AI),"Waunakee, Wisconsin, United States",Driving Vehicle Intelligence,"1,111,019","Great Lakes, Midwestern US",,Active,2015-12-15,day,,,,,For Profit,https://vehroot.com/,"Vehroot technology integrates artificial intelligence (AI) within both old and new vehicles. Vehroot’s patented methods for securing mobile devices within the vehicle dashboard, and translating data between mobile devices and vehicle networks, provides improved infotainment safety and usability.  Vehroot will distribute in the two overlapping Automotive Electronics markets of Aftermarket Autosound (traditional car stereos) and Advanced Driver Assistance Systems (ADAS).  Market revenue for Automotive Electronics exceeded 17 billion USD annual revenue in 2018 and is forecast to increase to 100 billion within the next six years.","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,1-10,1,,,,,,USD,,gbeta,1,1,,Private,,,,,,
Realistar,https://www.crunchbase.com/organization/realistar,"Real Estate, Real Estate Brokerage, Real Estate Investment","Groveport, Ohio, United States","Realistar offers integral real estate solutions to companies, investors, and developers.","1,111,023","Great Lakes, Midwestern US",$1M to $10M,Active,,,,,,,For Profit,https://realistar.com,,"Financial Services, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
East Paces Group,https://www.crunchbase.com/organization/east-paces-group,"Financial Services, Professional Services, Risk Management","Atlanta, Georgia, United States","East Paces provides financial planning, investment management and risk management services.","1,111,024","Greater Atlanta Area, East Coast, Southern US",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,https://www.eastpacesgroup.com,"East Paces has become a consortium of accomplished investment advisors, bringing talents from many different disciplines. They examine overall investment objectives, investment time horizons, and risk profiles.","Financial Services, Other, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
Revana Realty,https://www.crunchbase.com/organization/revana-realty,"Property Management, Real Estate, Vacation Rental","Scottsdale, Arizona, United States","Revana Realty provides residential real estate, property management, and vacation rental services.","1,111,024","Greater Phoenix Area, Western US",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,https://revanarealty.com,Revana Realty is a brokerage that offers vacation rental management and marketing of homes. They focus on providing client services because they know what it's like to be where they are. They address inquiries through phone calls and emails.,"Real Estate, Travel and Tourism",,,11-50,,,,,,,,,,,,,Private,,,,,,
Empowerment Enterprises,https://www.crunchbase.com/organization/empowerment-enterprises,"Advice, Legal, Public Relations","Washington, District of Columbia, United States","Empowerment Enterprises provides government relations, legislative surveillance, nonprofit management, and political advocacy services.","1,111,027","Washington DC Metro Area, Southern US",Less than $1M,Active,2008-01-01,year,,,,,For Profit,https://empowermentpr.com,,"Media and Entertainment, Professional Services, Sales and Marketing",1,Kerrilee Pietroski,11-50,,,,,,,,,,,,,Private,,,,,,
Sunnygem,https://www.crunchbase.com/organization/sunnygem,"Consumer Goods, Professional Services","Wasco, California, United States","SunnyGem has expertise in processing and selling almonds along with it company also offers shelling, PPO, steam pasteurization, blanching.","1,111,030","West Coast, Western US",$50M to $100M,Active,2005-01-01,year,,,,,For Profit,https://sunnygem.com/,,"Consumer Goods, Other",,,251-500,,,,,,,,,,,,,Private,,,,,,
Luster-On Products,https://www.crunchbase.com/organization/luster-on-products,"Chemical, Industrial Engineering, Manufacturing","Springfield, Missouri, United States",Luster-On Products produces metal surface preparation and finishing systems.,"1,111,032",Midwestern US,$1M to $10M,Active,1936-01-01,year,,,,,For Profit,https://luster-on.com,"Luster-On Products offers plating chemistry, equipment, and technical services. Luster-On products are complemented by their capacity to furnish the proper equipment, control instrumentation, and waste treatment solutions. This product is on the QPL and meets all standards for MIL-DTL-5541F, Type II, Class 1A, and Class 3.","Manufacturing, Science and Engineering",,,11-50,,,,,,,,,,,,,Private,,,,,,
Nueces Power Equipment,https://www.crunchbase.com/organization/nueces-power-equipment,"Construction, Manufacturing, Rental, Sales","Corpus Christi, Texas, United States","Nueces Power Equipment is a supplier of new, used, and rental heavy construction equipment.","1,111,033",Southern US,$10M to $50M,Active,1988-01-01,year,,,,,For Profit,https://www.nuecespower.com,,"Commerce and Shopping, Manufacturing, Real Estate, Sales and Marketing",,,101-250,,,,,,,,,,,,,Private,,,,,,
Bell SMG,https://www.crunchbase.com/organization/bell-smg,"Advertising, Consulting, Marketing","Oregon City, Oregon, United States",Bell SMG is a client relationship management agency helping companies to improve performance through inbound marketing.,"1,111,039","West Coast, Western US",$1M to $10M,Active,,,,,,,For Profit,http://bellsmg-2497002.hs-sites.com,,"Advertising, Professional Services, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
