Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Aimereon,https://www.crunchbase.com/organization/aimereon,"Analytics, Information Technology, Software","Columbia, Maryland, United States","Aimereon provides training management software, education software development, data analytics and AI/ML solutions.","1,086,000","Greater Baltimore-Maryland Area, East Coast, Southern US",$1M to $10M,Active,,,,,,,For Profit,https://www.aimereon.com,,"Data and Analytics, Information Technology, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
Arati Patel & Associates,https://www.crunchbase.com/organization/arati-patel-associates,"Accounting, Compliance, Finance, Financial Services, Management Consulting","Troy, Michigan, United States","Arati Patel & Associates renders accounting, bookkeeping, taxation, compliance, financial planning and management consulting services.","1,086,002","Greater Detroit Area, Great Lakes, Midwestern US",Less than $1M,Active,2001-01-01,year,,,,,For Profit,https://www.araticpa.com/,,"Financial Services, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Northeastern Shaped Wire,https://www.crunchbase.com/organization/northeastern-shaped-wire,"Industrial, Manufacturing, Mechanical Engineering","Southington, Connecticut, United States","Northeastern Shaped Wire manufactures a wide range of materials, gauges, and finishes as well as stainless steel, super, and copper alloys.","1,086,004","East Coast, New England, Northeastern US",$1M to $10M,Active,1976-01-01,year,,,,,For Profit,http://neswire.com/index.htm,,"Manufacturing, Science and Engineering",,,,,,,,,,,,,,,,Private,,,,,,
Self Edge,https://www.crunchbase.com/organization/self-edge,"E-Commerce, Fashion, Men's","San Francisco, California, United States","Self Edge is a men's denim, shirts, and leather accessories company.","1,086,008","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Active,2006-01-01,year,,,,,For Profit,https://www.selfedge.com,,"Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design",,,11-50,,,,,,,,,,,,,Private,,,,,,
Serlio Software Development Corporation,https://www.crunchbase.com/organization/serlio-software-development-corporation,Software,"Brookfield, Wisconsin, United States",Serlio Software Development Corporation has helped customers reduce development costs by creating better requirements in less time.,"1,086,012","Great Lakes, Midwestern US",,Active,2002-01-01,year,,,,,For Profit,https://www.casecomplete.com,,Software,,,1-10,,,,,,,,,,,,,Private,,,,,,
iVestHomes,https://www.crunchbase.com/organization/ivesthomes,"Real Estate, Real Estate Investment","Belton, Texas, United States",Real Estate Solutions,"1,086,013",Southern US,,Active,2015-12-03,day,,,,,For Profit,https://www.ivesthomes.com/,"Need to sell your house fast? We buy houses in Killeen, TX and surrounding areas in as little as 7 days.","Financial Services, Real Estate",,,1-10,,,,,,,,,,,,,Private,,,,,,
SURGIMON,https://www.crunchbase.com/organization/surgimon-9479,"Health Care, Health Diagnostics, Hospital, Medical","Pittsburgh, Pennsylvania, United States",Surgical Neuromonitoring Associates offers intraoperative neurophysiologic and continuous EEG monitoring services to reduce surgical risks.,"1,086,015","Great Lakes, Northeastern US",$1M to $10M,Active,1982-01-01,year,,,,,For Profit,https://surgimon.com,,Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
Plumas Lake Elementary School District,https://www.crunchbase.com/organization/plumas-lake-elementary-school-district,Education,"Yuba City, California, United States","Plumas Lake Elementary School District is dedicated to the health, safety, and educational well-being of the students.","1,086,015","West Coast, Western US",,Active,,,,,,,For Profit,http://www.plusd.org/,,Education,,,,,,,,,,,,,,,,Private,,,,,,
JMAC Electric,https://www.crunchbase.com/organization/jmac-electric,"Electrical Distribution, Electronics, Solar","Tucson, Arizona, United States","JMAC Electric is a contractor that offers solar needs solutions and electrical services for commercial, industrial, and residential areas.","1,086,016",Western US,$1M to $10M,Active,2010-01-01,year,,,,,For Profit,https://jmacelectric.com/,,"Consumer Electronics, Energy, Hardware, Natural Resources, Sustainability",1,Joseph Canizales,11-50,,,,,,,,,,,,,Private,,,,,,
DRCBD,https://www.crunchbase.com/organization/drcbd,"Dietary Supplements, Fitness, Health Care, Wellness","Plano, Texas, United States",Dr. CBD is a corporation focused on educating patients on the beneficial effects of CBD Products.,"1,086,017","Dallas/Fort Worth Metroplex, Southern US",,Active,,,,,,,For Profit,https://www.drcbdusa.com,"At DRCBD, we do things differently. We’re here to provide a wealth of alternative CBD options for those seeking a fresh outlook on everyday wellness. From world-class athletes to world-renowned brands, we work hard to create a culture that allows everyone to experience the positive results of Superior Broad Spectrum CBD products.","Food and Beverage, Health Care, Sports",,,,,,,,,,,,,,,,Private,,,,,,
River Products Company,https://www.crunchbase.com/organization/river-products-company,"Building Material, Construction, Manufacturing, Mining","Iowa City, Iowa, United States","River Products Company produces crushed limestone, sand and gravel products that are utilized in various construction activities.","1,086,018",Midwestern US,,Active,1920-01-01,year,,,,,For Profit,https://www.riverproducts.com,,"Manufacturing, Natural Resources, Real Estate",,,101-250,,,,,,,,,,,,,Private,,,,,,
Salutaris,https://www.crunchbase.com/organization/salutaris-33c4,"Fitness, Health Care, Hospitality, Lifestyle, Wellness","Nashville, Tennessee, United States",Salutaris is a wellness center that provides a wide range of fitness and proactive healthcare services.,"1,086,019",Southern US,,Active,,,,,,,For Profit,https://gosalutaris.com/,,"Community and Lifestyle, Health Care, Sports, Travel and Tourism",,,10001+,,,,,,,,,,,,,Private,,,,,,
Trenchless Technology Magazine,https://www.crunchbase.com/organization/trenchless-technology-magazine,"News, Printing, Publishing","Brecksville, Ohio, United States","Trenchless Technology Magazine prints and publishes digital magazines, eNewsletters, and webinars for the growth of trenchless industry.","1,086,021","Great Lakes, Midwestern US",,Active,1992-01-01,year,,,,,For Profit,https://trenchlesstechnology.com,,"Content and Publishing, Media and Entertainment",,,11-50,,,,,,,,,,,,,Private,,,,,,
Evolution Sports Physiotherapy,https://www.crunchbase.com/organization/evolution-sports-physiotherapy,"Fitness, Health Care, Sports, Wellness","Cockeysville, Maryland, United States","Evolution Sports Physiotherapy provides rehabilitative, dry needling, and concussion management services.","1,086,023","Greater Baltimore-Maryland Area, East Coast, Southern US",$10M to $50M,Active,2008-01-01,year,,,,,For Profit,https://www.evolutionsportspt.com/,"Evolution Sports Physiotherapy offers services are dry needling, fascial manipulation, concussion management, myofascial decompression, musculoskeletal diagnostic ultrasound, concierge health, wellness, strength, and conditioning. Their clients can contact them via phone call or email.","Health Care, Sports",,,1-10,,,,,,,,,,,,,Private,,,,,,
Cymatix,https://www.crunchbase.com/organization/cymatix,"Industrial Automation, Industrial Engineering, Manufacturing","Petaluma, California, United States","Cymatix specializes in manufacturing and design of motors, encoders, machine framing, robotic systems and engineering services.","1,086,025","San Francisco Bay Area, West Coast, Western US",,Active,1983-01-01,year,,,,,For Profit,https://www.cymatix.com/,,"Manufacturing, Science and Engineering",,,11-50,,,,,,,,,,,,,Private,,,,,,
Innpulse,https://www.crunchbase.com/organization/innpulse,"Advertising, Digital Marketing, Marketing, Professional Services","Dallas, Texas, United States","Innpulse is a marketing & advertising company specializing in data, any-channel communications, ads, gifting, PR & interactive content.","1,086,026","Dallas/Fort Worth Metroplex, Southern US",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,https://innpulse.ventures,,"Advertising, Other, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
"Treasure Valley It, Inc",https://www.crunchbase.com/organization/treasure-valley-it-inc,Information Technology,"Boise, Idaho, United States","Treasure Valley IT, Inc. (TVIT) is an information technology service & consulting firm.","1,086,027",Western US,$1M to $10M,Active,2015-01-01,day,,,,,For Profit,https://tvit.net,,Information Technology,,,1-10,,,,,,,,,,,,,Private,,,,,,
Alaska Air Taxi,https://www.crunchbase.com/organization/alaska-air-taxi,"Aerospace, Air Transportation, Hunting, Taxi Service","Anchorage, Alaska, United States",Alaska Air Taxi is an air transportation company that offers air charter services.,"1,086,028",Western US,$1M to $10M,Active,,,,,,,For Profit,https://www.alaskaairtaxi.com,"Alaska Air Taxi is a jetliner that provides air charter services. Their services include charters, bear viewing, flightseeing, hunting, and fishing. They offers customer support through email and phone contact.","Science and Engineering, Sports, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
Medical Cosmetic Center,https://www.crunchbase.com/organization/medical-cosmetic-center,"Beauty, Cosmetic Surgery, Cosmetics, Health Care, Wellness","Evansville, Indiana, United States","Medical Cosmetic Center provides surgical and nonsurgical aesthetic medical treatments for the face, skin, and body with cosmetic products.","1,086,035","Great Lakes, Midwestern US",$1M to $10M,Active,2003-01-01,year,,,,,For Profit,https://medicalcosmeticcenter.com/#top,,"Consumer Goods, Health Care",,,11-50,,,,,,,,,,,,,Private,,,,,,
Enviromatic,https://www.crunchbase.com/organization/enviromatic,"Commercial, Consulting, Service Industry","Bloomington, Minnesota, United States",Enviromatic provides commercial kitchen exhaust system cleaning and related services.,"1,086,036","Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",,Active,1971-01-01,year,,,,,For Profit,https://enviromatic.com,,"Other, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
Electric Transportation Engineering,https://www.crunchbase.com/organization/electric-transportation-engineering-corp,"Electronics, Manufacturing, Renewable Energy","Phoenix, Arizona, United States",transportation products and services in the alternative fuel areas of electric and hydrogen vehicles.,"1,086,036","Greater Phoenix Area, Western US",$1M to $10M,Active,1989-01-01,year,,,,,For Profit,http://www.etecevs.com/,"Electric Transportation Engineering Corporation, doing business as Ecotality North America, provides transportation products and services in the alternative fuel areas of electric and hydrogen vehicles. It offers charging systems for electric neighborhood electric vehicles (NEVs), electric utility carts, and electric golf carts; and opportunity chargers, blending dispensers, and storage systems. The company also provides consulting and engineering services, which include application needs assessment, custom electric propulsion system design and integration, and charging infrastructure needs assessment. In addition, it offers in-vehicle battery testing services; project management, on-road accelerated testing, and laboratory testing services; and research, development, and construction services in the hydrogen fueling infrastructure technology areas. The company offers its products and services for use in applications, such as electric marine craft, electric and hybrid electric buses, and on-road highway battery electric and plug-in hybrid electric vehicle. It serves battery companies, research laboratories, and the U.S. Department of Energy; vehicle manufacturers, battery consortiums, electric utilities, and governmental agencies; and private corporations involved in the areas of energy and alternative fuels and automotive manufacturers. The company was founded in 1989 and is based in Phoenix, Arizona. As of November 6, 2007, Electric Transportation Engineering Corporation operates as a subsidiary of ECOtality, Inc.","Consumer Electronics, Energy, Hardware, Manufacturing, Sustainability",1,Kevin Morrow,1-10,1,,,,,200000,USD,200000,NYSERDA,,1,,Private,,,,,,
GSM Roofing,https://www.crunchbase.com/organization/gsm-roofing,Construction,"Ephrata, Pennsylvania, United States","GSM Roofing is a private, family-owned, professional service company that specializes in commercial and specialty roofing maintenance.","1,086,039","Great Lakes, Northeastern US",$10M to $50M,Active,1946-01-01,year,,,,,For Profit,https://www.gsmroofing.com,,Real Estate,,,51-100,,,,,,,,,,,,,Private,,,,,,
Mobile Video Productions Inc,https://www.crunchbase.com/organization/mobile-video-productions-inc,"Advertising, Media and Entertainment","New York, New York, United States","Mobile Video Productions Inc is a full-service production company with a client base in film, television, advertising, corporate, etc.","1,086,042","Greater New York Area, East Coast, Northeastern US",Less than $1M,Active,1988-01-01,day,,,,,For Profit,https://www.mobilevideoproductions.net,,"Advertising, Media and Entertainment, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
Vitco Steel Supply,https://www.crunchbase.com/organization/vitco-steel-supply,"Industrial, Manufacturing, Precious Metals, Wholesale","Posen, Illinois, United States","Vitco Steel Supply is a supplier of cold rolled, hot rolled, hot rolled pickled, and oil steel products.","1,086,043","Greater Chicago Area, Great Lakes, Midwestern US",$1M to $10M,Active,1971-01-01,year,,,,,For Profit,http://vitcosteel.com,,"Commerce and Shopping, Manufacturing, Natural Resources",,,11-50,,,,,,,,,,,,,Private,,,,,,
TMC Ventures,https://www.crunchbase.com/organization/tmc-ventures,,"Las Vegas, Nevada, United States",TMC Ventures is managing UK distribution for US based companies that manufacture healthy snacks and supplements.,"1,086,044",Western US,,Active,,,,,,,For Profit,http://www.tmcventures.com/,TMC Ventures creates success for our supplier partners by establishing and managing UK and European distribution. Our key area of focus is in establishing and managing UK distribution for US based companies that manufacture healthy snacks and supplements.,,,,,,,,,,,,,,,,,Private,,,,,,
Kickass Enterprises,https://www.crunchbase.com/organization/kickass-enterprises,"Consulting, Product Design","Los Angeles, California, United States","Growth, Product and Organizational Strategy for Startups","1,086,047","Greater Los Angeles Area, West Coast, Western US",Less than $1M,Active,2005-01-01,year,,,,,For Profit,http://www.kickassenterprises.com,,"Design, Professional Services",1,Caneel Joyce,1-10,,,,,,,,,,,,,Private,,,,,,
LAPIZ,https://www.crunchbase.com/organization/lapiz,Advertising,"Chicago, Illinois, United States",LAPIZ is a marketing and advertising company providing integrated marketing and strategic planning services.,"1,086,048","Greater Chicago Area, Great Lakes, Midwestern US",$1M to $10M,Active,1999-01-01,day,,,,,For Profit,http://lapizusa.com,,"Advertising, Sales and Marketing",,,101-250,,,,,,,,,,,,,Private,,,,,,
FPA Norcal Conference,https://www.crunchbase.com/organization/fpa-norcal-conference,"Confectionery, Education, Professional Services","Corte Madera, California, United States","FPA Norcal Conference is a community that renders professional development, advice, conference, financial literacy, and education services.","1,086,050","San Francisco Bay Area, West Coast, Western US",Less than $1M,Active,1972-01-01,year,,,,,For Profit,https://www.fpanorcal.org/,,"Education, Food and Beverage, Other",,,1-10,,,,,,,,,,,,,Private,,,,,,
Equine Medical Associates,https://www.crunchbase.com/organization/equine-medical-associates,"Equestrian, Health Diagnostics, Pharmaceutical, Veterinary","Lexington, Kentucky, United States",Equine Medical Associates provides equine veterinary care services.,"1,086,052",Southern US,$1M to $10M,Active,,,,,,,For Profit,https://eqmedical.com,Equine Medical Associates provides diagnostic imaging services. They provide reproduction and breeding farm care. They offer racing and training horses. They provide performance and sports horses and pharmacy services.,"Agriculture and Farming, Health Care",1,James P. Morehead,11-50,,,,,,,,,,,,,Private,,,,,,
Gill-Montague Regional School District,https://www.crunchbase.com/organization/gill-montague-regional-school-district,"Charter Schools, Education, Higher Education","Belchertown, Massachusetts, United States",Gill-Montague Regional School District is a group to post good things about the local school district and the multiple schools within it.,"1,086,054","East Coast, New England, Northeastern US",,Active,,,,,,,Non-profit,https://www.gmrsd.org,,Education,,,51-100,,,,,,,,,,,,,Private,,,,,,
