Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Ramey Environmental Compliance,https://www.crunchbase.com/organization/ramey-environmental-compliance,"Consulting, Water, Water Purification","Frederick, Colorado, United States",Ramey Environmental Compliance maintains and operates water and wastewater treatment facilities for municipalities.,"701,002","Greater Denver Area, Western US",$1M to $10M,Active,1997-01-01,year,2023-11-06,day,,,For Profit,https://recinc.net,"Ramey Environmental Compliance is a water treatment company. They provide maintenance and operation of water and wastewater treatment facilities. Their services are consulting, equipment services, collection services, technology and innovation, and water and wastewater operations.","Natural Resources, Professional Services, Sustainability",,,11-50,,M&A,,,,,,,,,,,Private,,,,,,
The High Net Worth Advisory Group,https://www.crunchbase.com/organization/the-high-net-worth-advisory-group,"Advice, Asset Management, Retirement","Naples, Florida, United States",The High Net Worth Advisory Group provides asset management and retirement planning services.,"701,005","East Coast, Southern US",,Active,2020-01-01,year,,,,,For Profit,https://www.highnetworthadvisorygroup.com,,"Community and Lifestyle, Financial Services, Media and Entertainment, Other",1,Howard Jordan,1-10,,,,,,,,,,,,,Private,,,,,,
Ace,https://www.crunchbase.com/organization/ace-manufacturing,"Industrial, Industrial Manufacturing, Machinery Manufacturing, Manufacturing","Sullivan, Missouri, United States","Ace is a manufacturer that supplies clutch equipment, flywheels and quality assurance services.","701,005",Midwestern US,$10M to $50M,Active,1967-01-01,year,,,,,For Profit,https://www.ace-mfg.com,,Manufacturing,,,101-250,,,,,,,,,,,,,Private,,,,,,
OJ Watson Equipment,https://www.crunchbase.com/organization/oj-watson-equipment,"Automotive, Manufacturing, Wholesale","Denver, Colorado, United States",OJ Watson Equipment is a manufacturer and distributor of truck equipment.,"701,006","Greater Denver Area, Western US",$1M to $10M,Active,1912-01-01,year,,,,,For Profit,https://ojwatson.com,,"Commerce and Shopping, Manufacturing, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
US Title Of Utah,https://www.crunchbase.com/organization/us-title,"Financial Services, Insurance, Property Insurance","Ogden, Utah, United States",US Title Of Utah is engaged in providing title insurance services.,"701,007",Western US,,Active,1980-01-01,year,,,,,For Profit,https://www.ustitleutah.com,"US Title is engaged in providing title insurance services including title searches, title commitments and updates, refinancing, and escrow administration.",Financial Services,,,101-250,,,,,,,,,,,,,Private,,,,,,
Sabbatical,https://www.crunchbase.com/organization/sabbatical-d71d,,"San Francisco, California, United States",Sabbatical,"701,010","San Francisco Bay Area, West Coast, Western US",,Active,,,,,,,For Profit,,,,,,,,,,,,,,,,,,,Private,,,,,,
BAS Healthcare,https://www.crunchbase.com/organization/bas-healthcare,"Health Care, Recruiting, Staffing Agency","Vancouver, Washington, United States",BAS Healthcare is a physician recruitment agency that offers jobs for candidates and non-exclusive contingency recruitment to clients.,"701,011","West Coast, Western US",Less than $1M,Active,1996-01-01,year,,,,,For Profit,https://bashealthcare.com,,"Administrative Services, Health Care, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
Garrett Container Systems,https://www.crunchbase.com/organization/garrett-container-systems,"Industrial, Military, Sales","Accident, Maryland, United States","Garrett Container Systems is a distributor of tactical equipment for the US military, law enforcement and other government agencies.","701,013","East Coast, Southern US",$10M to $50M,Active,1984-01-01,day,,,,,For Profit,https://www.garrettcontainer.com/,,"Government and Military, Information Technology, Manufacturing, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
WRL General Contractors,https://www.crunchbase.com/organization/wrl-general-contractors,"Civil Engineering, Commercial, Construction, Residential","Flint, Texas, United States",WRL General Contractors deliver solutions and services that drive sustainability in the area of construction sector.,"701,015",Southern US,,Active,1979-01-01,year,,,,,For Profit,https://www.wrl-gc.com,,"Other, Real Estate, Science and Engineering",2,"Bob Leavine, Sharon Leavine",11-50,,,,,,,,,,,,,Private,,,,,,
1Mind,https://www.crunchbase.com/organization/1mind,"Social Media, Social Network","Hampton Falls, New Hampshire, United States",1Mind is a social discovery app for discovering new friends and sharing interests.,"701,017","Greater Boston Area, East Coast, New England",Less than $1M,Closed,2011-01-01,year,,,,none,For Profit,http://1mind.com,"1Mind has merged with Statsocial  1Mind is a social discovery app to discover new friends and share with like minded people in our natural communities. Find people most like you at your school, new job, or a new city. 1Mind includes lots of fun games where users express themselves, their interests, and their preferences. 1Mind then compares your choices to other users choices in a fun and visual way, and connects you with new potential friends. 1Mind gives you a rank order list of people most like you. For example, Bob is 94% like you, Jill is 91% like you, and Rick is 88% like you. The people on the list, and the order, could change everyday because more people join 1Mind and people play more games that express their interests. The matching algorithm uses game play results, lists, and surveys to continuously evaluate who is most like you.","Internet Services, Media and Entertainment",1,Derek Dodge,11-50,1,Seed,500000,USD,500000,500000,USD,500000,"HardGamma Ventures, eCoast Marketing",,2,,Private,,,,,,
H.O. Zimman,https://www.crunchbase.com/organization/h-o-zimman,"Advertising, Commercial, Publishing","Lynn, Massachusetts, United States",H.O. Zimman is a publishing company that offers custom publishing and advertising services to businesses.,"701,021","Greater Boston Area, East Coast, New England",$1M to $10M,Active,,,,,,,For Profit,https://hozinc.com,,"Advertising, Content and Publishing, Media and Entertainment, Other, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
"Ross Morgan & Company, Inc.",https://www.crunchbase.com/organization/ross-morgan-company-inc,"Consulting, Property Management, Real Estate","Sherman Oaks, California, United States","Ross Morgan & Company, Inc. is a leader in the field of property management of homeowners associations.","701,023","Greater Los Angeles Area, West Coast, Western US",$10M to $50M,Active,1982-01-01,year,,,,,For Profit,https://www.rossmorganco.com,,"Professional Services, Real Estate",,,51-100,,,,,,,,,,,,,Private,,,,,,
Sandbox Suites,https://www.crunchbase.com/organization/sandbox-suites,"Commercial Real Estate, Coworking, Rental Property, Virtual Assistant","San Francisco, California, United States","Sandbox Suites provides on-demand, shared office spaces for entrepreneurs, startups, small businesses, and independent professionals.","701,026","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Active,2007-01-01,year,,,,,For Profit,http://www.sandboxsuites.com/,"Sandbox Suites provides on-demand, shared office spaces for entrepreneurs, startups, small businesses, and independent professionals. Its coworking spaces can be used on a daily or monthly basis. Sandbox Suites was founded in 2007 and is based in San Francisco, California.","Real Estate, Software",1,Roman Gelfer,11-50,,,,,,,,,,,,,Private,,,,,,
Brouse McDowell LPA,https://www.crunchbase.com/organization/brouse-mcdowell-lpa,Consulting,"Akron, Ohio, United States",Brouse McDowell LPA is a law firm with headquarters in Ohio.,"701,026","Great Lakes, Midwestern US",$1M to $10M,Active,1919-01-01,day,,,,,For Profit,http://brouse.com,,Professional Services,,,101-250,,,,,,,,,,,,,Private,,,,,,
Nordic Services,https://www.crunchbase.com/organization/nordic-services,"Building Maintenance, Construction, Home Improvement","Bremerton, Washington, United States","Nordic Services is a contracting company that offers insurance damage restoration, remodels and construction-defect repair services.","701,027","Greater Seattle Area, West Coast, Western US",$1M to $10M,Active,1982-01-01,year,,,,,For Profit,http://www.nordicservices.com/,,Real Estate,,,1-10,,,,,,,,,,,,,Private,,,,,,
Dynamic Pricing Partners,https://www.crunchbase.com/organization/dynamic-pricing-partners,"Analytics, Consulting, Information Technology","Malverne, New York, United States","Dynamic Pricing Partners is a provider of pricing, analytics, and distribution consulting services.","701,027","Greater New York Area, East Coast, Northeastern US",$10M to $50M,Active,2009-01-01,year,,,,,For Profit,https://www.dynamicpricingpartners.com,,"Data and Analytics, Information Technology, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Game7Staffing,https://www.crunchbase.com/organization/game7staffing,"Hardware, Human Resources, Recruiting, Software, Staffing Agency","Austin, Texas, United States","Game 7 Staffing provides software, electrical, hardware, and mechanical engineering contract staffing solutions.","701,028",Southern US,$1M to $10M,Active,2013-01-01,year,,,,,For Profit,https://www.game7staffing.com/,,"Administrative Services, Hardware, Professional Services, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
