Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Corban Capital Partners,https://www.crunchbase.com/organization/corban-capital-partners,"Consulting, Financial Services, Lending","Leesburg, Virginia, United States",Corban Capital Partners is an advisory firm that provides investment banking and financial consulting services.,"2,236,001","Washington DC Metro Area, East Coast, Southern US",Less than $1M,Active,1996-01-01,year,,,,,For Profit,https://www.corbancapital.com/lobby.html,,"Financial Services, Professional Services",,,,,,,,,,,,,,,,Private,,,,,,
City Bank & Trust,https://www.crunchbase.com/organization/city-bank-trust,"Banking, Finance, Financial Services","Lincoln, Nebraska, United States",City Bank & Trust is a bank that provides banking and financial services.,"2,236,003",Midwestern US,$10M to $50M,Active,1910-01-01,year,,,,,For Profit,https://www.citybankandtrust.com/,,"Financial Services, Lending and Investments",,,11-50,,,,,,,,,,,,,Private,,,,,,
Broadbent Orthodontics,https://www.crunchbase.com/organization/broadbent-orthodontics,"Dental, Health Care, Medical","Ogden, Utah, United States","Broadbent Orthodontics provides surgical orthodontics, dentofacial orthopedics, and palatal expanders services.","2,236,007",Western US,$10M to $50M,Active,,,,,,,For Profit,https://broadbentortho.com,"Broadbent Orthodontics provides orthodontic treatments with technology and state-of-the-art treatment options. They provide surgical orthodontics, dentofacial orthopedics, palatal expanders, invisalign, clarity advanced braces, and clarity aligners services.",Health Care,,,1-10,,,,,,,,,,,,,Private,,,,,,
Bexley Central Park,https://www.crunchbase.com/organization/bexley-central-park,"Property Development, Property Management, Rental Property","Grand Prairie, Texas, United States","Bexley Central Park is a property management firm that offers floor plans, apartment rentals, and commercial real estate services.","2,236,010","Dallas/Fort Worth Metroplex, Southern US",,Active,,,,,,,For Profit,https://www.bexleycentralpark.com/,"Bexley Central Park is a residential property that offers apartments for rent. The property emphasizes a connection to nature with features such as open-air breezeway access and landscaped community courtyards. Amenities include in-unit washer and dryer, air conditioning, and parking. The company also offers virtual tours and performances.",Real Estate,,,,,,,,,,,,,,,,Private,,,,,,
Live Wire Media,https://www.crunchbase.com/organization/live-wire-media,"Children, Education, Media and Entertainment, Retail","Los Angeles, California, United States","Live Wire Media sells curricular materials related to social-emotional learning, character education and life skill resources for children.","2,236,016","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,1987-01-01,year,,,,,For Profit,https://www.livewiremedia.com/,,"Commerce and Shopping, Community and Lifestyle, Education, Media and Entertainment",2,"David Elkind, Freddy Sweet",1-10,,,,,,,,,,,,,Private,,,,,,
NABS Creative,https://www.crunchbase.com/organization/nabs-creative,"Event Management, Events, Video, Video Editing","Grantsville, Utah, United States",NABS Creative provides video production and event services.,"2,236,024",Western US,,Active,2014-01-01,year,,,,,For Profit,https://www.nabscreative.com,"NABS Creative provides event management services. They provide led products, leaderboard sales, streaming production, virtual show production, sports shoot production, led video wall systems, led video wall sales, service, multi-camera production units, video production services, experiential events, event production, management, and event tech. They provide inquiries through online applications and phone calls.","Content and Publishing, Events, Media and Entertainment, Video",,,11-50,,,,,,,,,,,,,Private,,,,,,
Skytrac,https://www.crunchbase.com/organization/skytrac,"Railroad, Technical Support, Transportation","Salt Lake City, Utah, United States",Skytrac is a Chairlift Company.,"2,236,037",Western US,$50M to $100M,Active,2008-01-01,year,,,,,For Profit,https://skytraclifts.com,"Skytrac has a rich history in aerial lift technology.They offer services on Inspections, evaluations and consulting,Replacement electrical controls, electric drives & modifications,Remanufactured replacement parts, custom parts.,Dynamic testing procedures,Hydraulic brake tension modifications and upgrades,Counterweight to hydraulic conversions,Haul rope replacement.","Information Technology, Other, Transportation",,,101-250,,,,,,,,,,,,,Private,,,,,,
Orabase Solutions,https://www.crunchbase.com/organization/orabase-solutions,"Consulting, Information Services, Information Technology, Outsourcing, Software","Mckinney, Texas, United States",Orabase methodology and frameworks enables to understand the business/technology requirements and problem to offer services & solutions.,"2,236,037","Dallas/Fort Worth Metroplex, Southern US",$1M to $10M,Active,2012-01-01,year,,,,,For Profit,https://www.orabasesolutions.com,"Orabase Solutions is an IT service provider that focuses on cost-effective, qualitative and timely delivered offshore software development services, business process outsourcing services and knowledge process outsourcing services.","Information Technology, Professional Services, Software",1,Mallikarjun Goud Puppali,11-50,,,,,,,,,,,,,Private,,,,,,
Agri-Analysis,https://www.crunchbase.com/organization/agri-analysis,"Agriculture, AgTech, Biotechnology, Consulting","Davis, California, United States",Agri-Analysis is an Agri diagnostic lab that offers clients access to cutter lab methodologies to solve agricultural production challenges.,"2,236,040","West Coast, Western US",$1M to $10M,Active,1981-01-01,year,,,,,For Profit,https://www.agri-analysis.com/,,"Agriculture and Farming, Biotechnology, Professional Services, Science and Engineering",,,1-10,,,,,,,,,,,,,Private,,,,,,
CLAY Therapeutic Services,https://www.crunchbase.com/organization/clay-therapeutic-services,"Health Care, Psychology, Therapeutics","Schaumburg, Illinois, United States","CLAY Therapeutic Services specializes in psychotherapy, counseling, and mediation services for mental health issues.","2,236,043","Greater Chicago Area, Great Lakes, Midwestern US",$1M to $10M,Active,2014-01-01,year,,,,,For Profit,https://claytherapeuticservices.com,,Health Care,1,Kate Juozaitis,1-10,,,,,,,,,,,,,Private,,,,,,
Bay Computing & Consulting Services,https://www.crunchbase.com/organization/bay-computing-consulting-services,"Cloud Data Services, Cyber Security, IT Infrastructure, Network Hardware, Virtualization","Toms River, New Jersey, United States",Bay Computing & Consulting Services is an IT consultancy that provides a wide range of IT solutions and services to its clients.,"2,236,046","Greater New York Area, East Coast, Northeastern US",Less than $1M,Active,2005-01-01,year,,,,,For Profit,https://bayccs.com/,,"Hardware, Information Technology, Internet Services, Privacy and Security, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
Masheen,https://www.crunchbase.com/organization/masheen,"Information Technology, Software","Avon, Connecticut, United States",Masheen is a start-up providing viable product and vet it with beta customers.,"2,236,049","East Coast, New England, Northeastern US",,Active,2017-01-01,year,,,,,For Profit,https://www.masheen.ai,,"Information Technology, Software",,,,,,,,,,,,,,,,Private,,,,,,
Excel Industries,https://www.crunchbase.com/organization/excel-industries-dc2d,"E-Commerce, Manufacturing, Shopping","Ontario, California, United States",Excel Industries is an online store that sells weapon products.,"2,236,052","Greater Los Angeles Area, Inland Empire, West Coast",,Active,,,,,,,For Profit,http://excelarms.com,"Excel Industries is a weapons store that includes tool and die making, mold making, precision electronic metal stamping, commercial hardware metal stamping, wire forms, investment casting foundry, and wire electrical discharge machining. The products are used in the computer industry, connector industry, automotive industry, and aircraft industry.","Commerce and Shopping, Manufacturing",,,,,,,,,,,,,,,,Private,,,,,,
Titan Physical Therapy,https://www.crunchbase.com/organization/titan-physical-therapy,"Fitness, Health Care, Therapeutics","Lexington, Kentucky, United States","Titan Physical Therapy is a physical therapy clinic that helps to restore mobility, rehabilitation, and knee replacement surgery.","2,236,053",Southern US,$1M to $10M,Active,2017-12-01,month,,,,,For Profit,https://www.titanptky.com,,"Health Care, Sports",,,11-50,,,,,,,,,,,,,Private,,,,,,
The Dorceus Group,https://www.crunchbase.com/organization/the-dorceus-group,"Consulting, Financial Services, Real Estate","Brooklyn, New York, United States","The Dorceus Group is a real estate firm that provides investment, mortgage, investment, financial, and consulting services.","2,236,054","Greater New York Area, East Coast, Northeastern US",,Active,2005-01-01,year,,,,,For Profit,https://www.dorceusgroup.com,,"Financial Services, Professional Services, Real Estate",,,51-100,,,,,,,,,,,,,Private,,,,,,
S&S Management,https://www.crunchbase.com/organization/s-s-management,"Hospitality, Management Consulting, Training","Sidney, Ohio, United States","S&S Management specializes in hospitality management, training and services.","2,236,055","Great Lakes, Midwestern US",$1M to $10M,Active,,,,,,,For Profit,http://www.ssmngtinc.com/,,"Education, Professional Services, Travel and Tourism",,,11-50,,,,,,,,,,,,,Private,,,,,,
Natura Products,https://www.crunchbase.com/organization/natura-products,"Industrial Engineering, Manufacturing, Small and Medium Businesses","Northbrook, Illinois, United States","Natura Products provides metal stamping, wire EDM, machining, reconditioning, reverse engineering, design, and engineering services.","2,236,056","Greater Chicago Area, Great Lakes, Midwestern US",$1M to $10M,Active,1963-01-01,year,,,,,For Profit,https://www.naturaproducts.com,,"Manufacturing, Other, Science and Engineering",,,11-50,,,,,,,,,,,,,Private,,,,,,
Brano Design,https://www.crunchbase.com/organization/brano-design,"Commercial, Interior Design, Management Consulting","Princeton, New Jersey, United States","Brano Design provides commercial interior design, and consulting services.","2,236,061","East Coast, Northeastern US",$1M to $10M,Active,2006-01-01,year,,,,,For Profit,https://www.branodesign.com,Brano Design offers consulting and management services to clients seeking to develop and build by functioning as project management consultants. They offer interior design services to the civilian and military sectors. They provide a wide range of professional services to meet their needs.,"Design, Other, Professional Services, Real Estate",,,1-10,,,,,,,,,,,,,Private,,,,,,
Fiesta Dental Care,https://www.crunchbase.com/organization/fiesta-dental-care,"Dental, Health Care, Medical","Chandler, Arizona, United States",Fiesta Dental Care provides general and cosmetic dentistry services.,"2,236,061","Greater Phoenix Area, Western US",$1M to $10M,Active,,,,,,,For Profit,https://www.fiestadentalcare.com,"Fiesta Dental Care offers daily services like general and aesthetic dentistry. They address a variety of issues, such as oral health, diet, and missing or damaged teeth.",Health Care,,,1-10,,,,,,,,,,,,,Private,,,,,,
Midwest Global Trade Association,https://www.crunchbase.com/organization/midwest-global-trade-association,"Business Development, Non Profit, Trading Platform","Saint Paul, Minnesota, United States",Midwest Global Trade Association is an organization of international business professionals that provides education and current information.,"2,236,062","Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",$10M to $50M,Active,1924-01-01,year,,,,,Non-profit,https://www.mgta.org,"Midwest Global Trade Association is an organization of international business professionals that provides education, current information, and support to enhance the international business opportunities of its members and the community. They support the global trade community through professional development, networking, and industry resources. MGTA is a nonprofit organization supported entirely by the efforts and contributions of its membership. The association draws on the talents and resources of international professionals and corporations throughout the region.","Financial Services, Lending and Investments, Other, Professional Services, Social Impact",,,501-1000,,,,,,,,,,,,,Private,,,,,,
Critic’s Choice,https://www.crunchbase.com/organization/critic-s-choice,"Catering, Events, Wedding","Redondo Beach, California, United States",Critic’s Choice is a catering and event production company.,"2,236,067","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,1984-01-01,year,,,,,For Profit,https://www.criticschoicecatering.com,"Critic's Choice is an entire event planning production business they started this culinary journey in and have been committed to its basic values ever since. They support local, handcrafted, daily menus prepared from scratch with compassion and transparent, fair pricing. They warmly welcome everyone to taste the magic and join us in celebrating their many years of pleased clients, skilled event planning, and delectable fare. For that special event choice offers entire bar and beverage packages. Each every need will be met by the qualified, trained manpower. Additionally they are happy to work with them on any ideas that may have to create the ideal event at a cost that can afford.","Community and Lifestyle, Events, Food and Beverage, Media and Entertainment",1,Michelle Fellows,11-50,,,,,,,,,,,,,Private,,,,,,
Bradley Joyce Photography,https://www.crunchbase.com/organization/bradley-joyce-photography,,"Dallas, Texas, United States",Bradley Joyce Photography,"2,236,073","Dallas/Fort Worth Metroplex, Southern US",$1M to $10M,Active,,,,,,,For Profit,https://www.bradleyjoyce.com/,Limited Edition prints are signed prints consisting of a limited run; typically 10 prints or fewer per edition. If you act fast and are the first to purchase you can optionally upgrade your print to a Single Edition to be the sole owner of a signed print of that particular image.,,,,11-50,,,,,,,,,,,,,Private,,,,,,
PetPlay,https://www.crunchbase.com/organization/petplay,,"Reno, Nevada, United States",PetPlay,"2,236,081",Western US,$10M to $50M,Active,2010-01-01,day,,,,,For Profit,http://www.petplayhouse.biz,,,,,1-10,1,,,USD,,,USD,,Tech Coast Angels,,1,,Private,,,,,,
King and Queen Radio,https://www.crunchbase.com/organization/king-and-queen-radio,"Broadcasting, Music, News","Brooklyn, New York, United States","King and Queen Radio is a radio station that broadcasts music, news, and talk shows.","2,236,083","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,,,,,,,For Profit,https://kingandqueenradio.com/,,"Content and Publishing, Media and Entertainment, Music and Audio, Video",,,11-50,,,,,,,,,,,,,Private,,,,,,
Seneca Capital Group,https://www.crunchbase.com/organization/seneca-capital-group,"Agriculture, Alternative Medicine, Medical, Wellness","Beverly Hills, California, United States",Seneca Capital Group creates environmental and medicinal solutions.,"2,236,085","Greater Los Angeles Area, West Coast, Western US",,Active,2019-01-01,year,,,,,For Profit,http://www.senecacapitalgroup.com,Seneca Capital Group creates environmental and medicinal solutions.,"Agriculture and Farming, Health Care",,,1-10,,,,,,,,,,,,,Private,,,,,,
Raveil,https://www.crunchbase.com/organization/raveil,Marketing Automation,"Phoenix, Arizona, United States",Raveil enables brands and businesses to market their products and services on social media channels using the technique of word-of-mouth.,"2,236,085","Greater Phoenix Area, Western US",Less than $1M,Active,2014-01-01,year,,,,,For Profit,http://raveil.com/,Raveil enables brands and businesses to market their products and services on social media channels using the technique of word-of-mouth. It was co-founded by Jesse Randall and Joseph Heinl in 2014.,"Sales and Marketing, Software",2,"Jesse Randall, Joseph Heinl",1-10,,,,,,,,,,,,,Private,,,,,,
Connecticut Nephrology Associates,https://www.crunchbase.com/organization/connecticut-nephrology-associates,"Health Care, Medical, Wellness","Meriden, Connecticut, United States","Connecticut Nephrology Associates specializes in the treatment of kidney disease, high blood pressure, and dialysis.","2,236,088","East Coast, New England, Northeastern US",$1M to $10M,Active,,,,,,,For Profit,https://ctneph.com,,Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
Walnut Lake OBGYN and Wellness,https://www.crunchbase.com/organization/walnut-lake-obgyn-and-wellness,"Health Care, Medical, Wellness, Women's","West Bloomfield, Michigan, United States","Walnut Lake OBGYN and Wellness provides obstetrics, gynecology, and menopause management services.","2,236,089","Greater Detroit Area, Great Lakes, Midwestern US",$1M to $10M,Active,,,,,,,For Profit,https://walnutlakeobgyn.com,"Walnut Lake OBGYN and Wellness provides osteoporosis screening, bone density, in-office ultrasound, menopause management, cancer screening, and infertility treatment services. They also provide DEXA body composition, food intolerance, and metagenics wellness services.","Community and Lifestyle, Health Care",,,11-50,,,,,,,,,,,,,Private,,,,,,
Evergreen,https://www.crunchbase.com/organization/evergreen-softub,"Consumer Goods, Health Care, Retail, Water","Kent, Washington, United States","Evergree is the original exhibit distributor, offering a complete portfolio of soft tub spas, water care products and accessories.","2,236,090","Greater Seattle Area, West Coast, Western US",Less than $1M,Active,2009-01-01,year,,,,,For Profit,https://evergreensoftub.com/,,"Commerce and Shopping, Consumer Goods, Health Care, Natural Resources",,,11-50,,,,,,,,,,,,,Private,,,,,,
R&V Studios,https://www.crunchbase.com/organization/r-v-studios,E-Commerce,"Los Angeles, California, United States","R&V Studios is a leading web design and branding agency located in Santa Monica, CA.","2,236,097","Greater Los Angeles Area, West Coast, Western US",Less than $1M,Active,2016-12-01,month,,,,,For Profit,https://randvstudios.com,"R&V Studios is a leading web design and branding agency located in Santa Monica, CA. We facilitate the evolution of your identity through strategic engagements in tailored branding, e-commerce, custom web design, and development to establish a unique experience. We stay on top of latest technologies ensuring our clients are leading the industry with the ground-breaking solutions we create. ",Commerce and Shopping,1,Marcell Rekasi,11-50,,,,,,,,,,,,,Private,,,,,,
Anatomy in Clay Learning System,https://www.crunchbase.com/organization/anatomy-in-clay-learning-system,"Education, Information Services, Medical","Loveland, Colorado, United States","Anatomy in Clay Learning System specializes in offering education through online, webinars, and podcasts on the topic of biomedical science.","2,236,098",Western US,$1M to $10M,Active,1981-01-01,year,,,,,For Profit,https://www.anatomyinclay.com/,,"Education, Health Care, Information Technology",,,11-50,,,,,,,,,,,,,Private,,,,,,
"Cunningham, Malone & Morton",https://www.crunchbase.com/organization/cunningham-malone-morton,"Accounting, Financial Services, Professional Services","Eureka, California, United States","Cunningham, Malone & Morton specializes in accounting, bookkeeping, quickbooks, payroll, and tax management services.","2,236,099","West Coast, Western US",Less than $1M,Active,1994-01-01,year,,,,,For Profit,https://www.cmmtax.com/our-firm/our-team,,"Financial Services, Other, Professional Services",1,Mike Cunningham,1-10,,,,,,,,,,,,,Private,,,,,,
Burt I Bell,https://www.crunchbase.com/organization/burt-i-bell,"E-Commerce, Fashion, Fitness, Health Care, Lifestyle","Orlando, Florida, United States",Buy all styles of cheap fitness wear for men. Gold's Gym Tank Top for bodybuilder's available for fast shipping.,"2,236,102","East Coast, Southern US",$1M to $10M,Active,1990-10-09,day,,,,,For Profit,https://www.bestforminc.com/info/models/,"Tank Top, workout clothes, bodybuilding clothing, gym wear, gym clothes, gym gear, muscle shirt, gym vests, gym bag, golds gym, world gym, mens tank top, baggy workout pants, flag pants.","Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design, Health Care, Sports",,,11-50,,,,,,,,,,,,,Private,,,,,,
InstaCare Emergency Medical Services,https://www.crunchbase.com/organization/instacare-emergency-medical-services,"Health Care, Medical, Transportation","Brooklyn, New York, United States",InstaCare EMS is an ambulance transport company that offers emergency and non emergency transport services.,"2,236,109","Greater New York Area, East Coast, Northeastern US",,Active,2015-01-01,month,,,,,For Profit,https://www.instacareems.com,"InstaCare EMS provides patient transports, advanced life support, event standby services, long distance transfers, cardiac monitoring, iv medication therapies, and ventilator support services.","Health Care, Transportation",,,101-250,,,,,,,,,,,,,Private,,,,,,
High Mesa Dental Arts,https://www.crunchbase.com/organization/high-mesa-dental-arts,"Dental, Health Care, Medical","Los Alamos, New Mexico, United States","High Mesa Dental Arts provides same day crowns, general dentistry, teeth whitening, and dental implants treatments.","2,236,111",Western US,$1M to $10M,Active,,,,,,,For Profit,https://www.highmesadentalarts.com,,Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
Avant Avenue,https://www.crunchbase.com/organization/avant-avenue,"Management Consulting, Software, Web Development","Westminster, Colorado, United States","Avant Avenue is an IT services company that provides software design and development, enterprise architecture, and management consulting.","2,236,111","Greater Denver Area, Western US",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,https://www.avantavenue.com/,,"Professional Services, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
Identity Fraud,https://www.crunchbase.com/organization/if-4cb9,"Consulting, Cyber Security, Insurance, Legal, Risk Management","Walnut Creek, California, United States",Identity Fraud is a consulting company that offers risk management and cyber insurance services for individuals and businesses.,"2,236,112","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Active,,,,,,,For Profit,https://identityfraud.com/,"Identity Fraud provides data theft risk management, and cyber and identity insurance. They include education, prevention, remediation, incident response, and insurance are each required to maintain effective defenses and remedies.","Financial Services, Information Technology, Privacy and Security, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
