Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Santo Petroleum,https://www.crunchbase.com/organization/santo-petroleum,"Commercial, Energy, Oil and Gas","Artesia, New Mexico, United States","Santo Petroleum is an oil and gas company that offers services for acquiring, exploring, and developing properties.","658,001",Western US,$1M to $10M,Active,2010-01-01,year,,,,,For Profit,https://santopetroleum.com,"Santo Petroleum is a commercial oil well company that provides exploration and production services. They offer project planning and production dedicated to the consistent achievement of operational goals. The company's contact modes are mail, phone, and physical address.","Energy, Natural Resources, Other",2,"Hanson Yates, Peyton Yates",11-50,,,,,,,,,,,,,Private,,,,,,
3Bemoles,https://www.crunchbase.com/organization/3bemoles,"Concerts, Music, Music Streaming","San Francisco, California, United States",3Bemoles is an initiative that aims to take cultural and musical entertainment to a level that traditional TV or radio channels.,"658,001","San Francisco Bay Area, West Coast, Western US",,Active,2018-01-01,year,,,,,For Profit,https://3bemoles.com/,3Bemoles is an initiative that aims to take cultural and musical entertainment to a level that traditional TV or radio channels.,"Events, Internet Services, Media and Entertainment, Music and Audio",,,,,,,,,,,,,,,,Private,,,,,,
Crescent Investment,https://www.crunchbase.com/organization/crescent-investment-group,"Commercial, Commercial Real Estate, Financial Services, Real Estate, Real Estate Investment","Atlanta, Georgia, United States",Crescent Investment is an investment firm that specializes in value-oriented commercial real estate investments.,"658,004","Greater Atlanta Area, East Coast, Southern US",$1M to $10M,Active,,,,,,,For Profit,https://www.crescentig.com,Crescent Investment Group is an investment firm that specializes in value-oriented commercial real estate investments. The firm's investment philosophy seeks to identify properties that can be acquired at an attractive cost basis presenting a discount to the asset’s intrinsic market value and providing a quantifiable opportunity to add value through the execution of a tailored business plan.,"Financial Services, Other, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Silverdale Technology,https://www.crunchbase.com/organization/silverdale-technology,"Business Development, E-Commerce, Product Design, Software","Bremerton, Washington, United States","Silverdale Technology offers project management, business development, product design, CRM, data integration, and e-commerce solutions.","658,005","Greater Seattle Area, West Coast, Western US",,Active,2019-01-01,year,,,,,For Profit,https://www.silverdaletech.com/,,"Commerce and Shopping, Design, Professional Services, Software",1,Nick Foy,11-50,,,,,,,,,,,,,Private,,,,,,
CookTek,https://www.crunchbase.com/organization/cooktek,"Food Processing, Manufacturing","Chicago, Illinois, United States","CookTek designs, engineers, manufactures, and markets induction cooking and heated delivery systems for commercial kitchens worldwide.","658,008","Greater Chicago Area, Great Lakes, Midwestern US",,Active,1994-01-01,year,2009-04-27,day,,,For Profit,http://www.cooktek.com/,"CookTek, LLC designs, engineers, manufactures, and markets induction cooking and heated delivery systems for commercial kitchens worldwide. It offers commercial induction cookers, such as portable and drop-in induction cooktops, commercial induction woks, induction cooktop accessories, and skillet warmers. The company also provides induction buffet and food warming solutions, including induction buffet warmers, under-counter induction warmers, induction buffet accessories, and waterless induction food warmers.","Food and Beverage, Manufacturing",,,1-10,,M&A,,,,,,,,,,,Private,,,,,,
Empirical Labs,https://www.crunchbase.com/organization/empirical-labs,"Audio, Audio Recording and Production, E-Commerce, Hardware","Lake Hiawatha, New Jersey, United States","Empirical Labs is an online portal that provides a wide range of digital audio workstations, signal processors & audio production products.","658,009","Greater New York Area, East Coast, Northeastern US",,Active,1988-01-01,year,,,,,For Profit,https://www.empiricallabs.com/,,"Commerce and Shopping, Hardware, Media and Entertainment, Music and Audio",,,1-10,,,,,,,,,,,,,Private,,,,,,
City of Lexington,https://www.crunchbase.com/organization/city-of-lexington,"Government, Information Services, Non Profit, Office Administration","Lexington, North Carolina, United States","City of Lexington provides information on services and happenings of Lexington, North Carolina.","658,009","East Coast, Southern US",,Active,1828-01-01,year,,,,,Non-profit,https://www.lexingtonnc.gov,,"Administrative Services, Government and Military, Information Technology, Other, Social Impact",,,1-10,,,,,,,,,,,,,Private,,,,,,
Affinity Building Systems,https://www.crunchbase.com/organization/affinity-building-systems,Manufacturing,"Lakeland, Georgia, United States",Affinity Building Systems is a leading manufacturer of high-performance modular structures for single-family or multi-family residences.,"658,011","East Coast, Southern US",$1M to $10M,Active,2009-01-01,year,2023-05-02,day,,,For Profit,https://affinitybuildingsystems.com/,Affinity Building Systems is a leading manufacturer of high-performance modular structures for single-family or multi-family residences.,Manufacturing,,,11-50,,M&A,,,,,,,,,,,Private,,,,,,
Hospitality Technology Systems,https://www.crunchbase.com/organization/hospitality-technology-systems,"Information Services, Information Technology, Software","Redlands, California, United States",Hospitality Technology Systems provides wireless POS systems that empowering restaurants and hospitality businesses.,"658,011","Greater Los Angeles Area, Inland Empire, West Coast",$1M to $10M,Active,2006-01-01,year,,,,,For Profit,http://www.htsystemsinc.com,,"Information Technology, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
Stuart & Branigin,https://www.crunchbase.com/organization/stuart-branigin,"Legal, Professional Services, Service Industry","Lafayette, Indiana, United States",Stuart & Branigin is a law firm that offers legal services.,"658,018","Great Lakes, Midwestern US",$10M to $50M,Active,1878-01-01,year,,,,,For Profit,https://stuartlaw.com/,,"Other, Professional Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
