Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Dallara IndyCar Factory,https://www.crunchbase.com/organization/dallara-indycar-factory,"Automotive, Mechanical Engineering","Indianapolis, Indiana, United States",Dallara IndyCar Factory focuses on marketing and the distribution of racing cars and provides technical assistance.,"3,102,005","Great Lakes, Midwestern US",$1M to $10M,Active,2012-01-01,year,,,,,For Profit,https://indycarfactory.com/  ,,"Science and Engineering, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
CerebroVascular Advances,https://www.crunchbase.com/organization/cerebrovascular-advances,"Biotechnology, Pharmaceutical","San Antonio, Texas, United States",CerebroVascular Advances a clinical research company that is a leader in stroke clinical trials.,"3,102,007",Southern US,,Active,,,1997-07-03,day,,,For Profit,,"CerebroVascular Advances, Inc. (CVA), a clinical research company that is a leader in stroke clinical trials.","Biotechnology, Health Care, Science and Engineering",,,,,M&A,,,,,,,,,,,Private,,,,,,
"Alagin Research, LLC",https://www.crunchbase.com/organization/alagin-research-llc,"Biotechnology, Health Care, Medical, Medical Device","Maitland, Florida, United States","Alagin Research, LLC is a privately owned, developmental stage biotechnology and medical device company.","3,102,009","East Coast, Southern US",Less than $1M,Closed,,,,,2018-12-01,month,For Profit,http://alaginresearch.com,,"Biotechnology, Health Care, Science and Engineering",,,1-10,,,,,,,,,,,,,Private,,,,,,
Baldwin Hardware Corp,https://www.crunchbase.com/organization/baldwin-hardware-corp,"Hardware, Manufacturing","San Jose, California, United States",Baldwin Hardware Corp is a manufacturer of custom engineered metal and plastic components.,"3,102,011","San Francisco Bay Area, Silicon Valley, West Coast",,Active,,,,,,,For Profit,https://www.baldwinmfg.com,,"Hardware, Manufacturing",,,,,,,,,,,,,,,,Private,,,,,,
wishTabs,https://www.crunchbase.com/organization/wishtabs,,"New York, New York, United States",wishTabs lists out various products and enable instant sharing options with friends through social media networks.,"3,102,015","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2012-04-14,day,,,,,For Profit,http://www.wishTabs.com,,,,,1-10,,,,,,,,,,,,,Private,,,,,,
Mischief New Media,https://www.crunchbase.com/organization/mischief-new-media,"Content Creators, Web Design","New York, New York, United States",Mischief New Media Inc. is a web design and content creation company based in New York City.,"3,102,018","Greater New York Area, East Coast, Northeastern US",,Active,,,2000-03-08,day,,,For Profit,,"Mischief New Media Inc. is a web design and content creation company based in New York City. Their client list includes many of the world's top music companies such as Warner Bros. Records, Maverick Recording Co., Pioneer, Island Records and more. In addition to site design they also own and operate some of the most popular entertainment sites on the web: RockOnTV, MusicNewswire and ShowBizwire.","Design, Media and Entertainment",1,Jason Hirschhorn,,,M&A,,,,,,,,,,,Private,,,,,,
Sparklight Advertising,https://www.crunchbase.com/organization/sparklight-advertising,"Advertising, Digital Marketing, SEO, TV Production, Web Development","Phoenix, Arizona, United States","Sparklight Advertising is a marketing company offering creative, TV advertising campaigns, social media engagement, and SEO services.","3,102,024","Greater Phoenix Area, Western US",$10M to $50M,Active,,,,,,,For Profit,https://www.sparklightadvertising.com/,"In addition to television advertising campaigns, social media engagement, and SEO, Sparklight Advertising offers creative marketing services. The company's full scope of digital marketing services include: video production, website design and development, website hosting, Targeted Display, OTT/CTV advertising, social media management, live video streaming,  training videos, certified drone/aerial photographers, and television advertising services to businesses across the US.","Advertising, Internet Services, Media and Entertainment, Sales and Marketing, Software, Video",,,,,,,,,,,,,,,,Private,,,,,,
Iplan Consulting,https://www.crunchbase.com/organization/iplan-consulting,"Architecture, Consulting, Project Management","Gilbert, Arizona, United States","Iplan Consulting is an architecture company that specializes in preliminary land planning, feasibility research, and entitlements services.","3,102,025","Greater Phoenix Area, Western US",,Active,2002-01-01,year,,,,,For Profit,https://iplanconsulting.com/,,"Administrative Services, Other, Professional Services, Real Estate",,,1-10,,,,,,,,,,,,,Private,,,,,,
SugarBash Inc.,https://www.crunchbase.com/organization/sugarbash-inc,Web Hosting,"Aurora, Illinois, United States",SugarBash is a subscription box service that customizes products based on member profiles.,"3,102,028","Greater Chicago Area, Great Lakes, Midwestern US",Less than $1M,Active,2013-11-13,day,,,,,For Profit,http://www.sugarbash.com,"SugarBash (www.sugarbash.com), a new subscription box service that customizes products based on member profiles, is changing the way women discover new products. The box arrives every other month and features an assortment of luxury, hand picked products chosen by a designated guest celebrity curator. By capturing member preferences and feedback, SugarBash, has empowered women to ask for what they want in the marketplace and essentially become product advisors.",Internet Services,1,Samantha Kandah,,,,,,,,,,,,,,Private,,,,,,
Rotary Club of Santa Rosa,https://www.crunchbase.com/organization/rotary-club-of-santa-rosa,"Government, Non Profit, Service Industry","Santa Rosa, California, United States",Rotary Club of Santa Rosa is a community organization that provides opportunities for Rotarians and community members.,"3,102,038","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Active,1921-12-22,day,,,,,For Profit,https://www.santarosarotary.com,,"Government and Military, Other, Social Impact",,,11-50,,,,,,,,,,,,,Private,,,,,,
West Ohio Community Action Partnership,https://www.crunchbase.com/organization/west-ohio-community-action-partnership,"Communities, Non Profit, Social Assistance","Lima, Ohio, United States",West Ohio Community Action Partnership is a non-profit body that assists low to moderate-income families to improve their situation.,"3,102,039","Great Lakes, Midwestern US",$1M to $10M,Active,1993-01-01,year,,,,,Non-profit,https://wocap.org/,,"Community and Lifestyle, Government and Military, Other, Social Impact",,,101-250,,,,,,,,,,,,,Private,,,,,,
Workout Partners,https://www.crunchbase.com/organization/workout-partners,Fitness,"Orem, Utah, United States",Find someone to workout with online,"3,102,043",Western US,,Closed,,,,,,none,For Profit,http://workout.partners/,"Workout Partners is a web and mobile app that helps people find a workout partner to help motivate you to get fit and meet your fitness goals. It's a ""dating"" app for people who want a workout partner. It was inspired by my own efforts to find a workout partner using Craigslist and then texting back and forth.",Sports,1,Aaron Evans,1-10,,,,,,,,,,,,,Private,,,,,,
Temecula Electrical Genius,https://www.crunchbase.com/organization/temecula-electrical-genius,"Electronics, Hardware","Temecula, California, United States",Professional electrical services for your residence and for the commercial establishment,"3,102,047","Greater Los Angeles Area, Inland Empire, West Coast",,Closed,,,,,,none,For Profit,http://temecula.electricalgenius.net/,,"Consumer Electronics, Hardware",,,,,,,,,,,,,,,,Private,,,,,,
Doctor Pool,https://www.crunchbase.com/organization/doctor-pool,"Construction, Consumer Goods, Home Services","Mesa, Arizona, United States","Doctor Pool is a pool cleaning, pool equipment, and supplies company.","3,102,048","Greater Phoenix Area, Western US",$1M to $10M,Active,1986-01-01,year,,,,,For Profit,https://doctorpool.net,,"Consumer Goods, Real Estate",,,,,,,,,,,,,,,,Private,,,,,,
Crossroads Dental Group and Orthodontics,https://www.crunchbase.com/organization/crossroads-dental-group-and-orthodontics,"Dental, Health Care, Medical","Upland, California, United States","Crossroads Dental Group and Orthodontics provides periodontics, orthodontics, and endodontics services.","3,102,055","Greater Los Angeles Area, Inland Empire, West Coast",$1M to $10M,Active,,,,,,,For Profit,https://www.crossroadsdentalgroup.com,"Crossroads Dental Group and Orthodontics provides services such as emergency, clear aligners, crowns, dental hygiene, fillings, gum disease and periodontics, root canal and endodontics, braces and orthodontics, teeth whitening, veneers, and wisdom teeth and ora. They can be reached by phone and email.",Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
San Diego Dentures,https://www.crunchbase.com/organization/san-diego-dentures,Health Care,"La Mesa, California, United States",Sandiegodenture dental care & implants is the top cosmetic dentist place in san diego area.,"3,102,058","Greater San Diego Area, West Coast, Western US",Less than $1M,Closed,1976-01-01,year,,,,none,For Profit,http://www.sandiegodentures.com,Sandiegodentures is one of the leading Cosmetic Dentistry Center in San Diego. We will be always in front of you when it comes to dealing with your costly smile and healthiest teeth. Our professional team of cosmetic dentist does provide you the best solution for dental implants along with the best care and the advanced treatment.,Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
Sol-Tech Group,https://www.crunchbase.com/organization/sol-tech,"Electronics, Foundries, Wholesale","Mason, Ohio, United States",Sol-Tech Group provides material handling and processing equipment.,"3,102,060","Great Lakes, Midwestern US",$1M to $10M,Active,2007-01-01,year,,,,,For Profit,https://www.sol-techgroup.com,"Sol-Tech Group supplies equipment to the cast metals industry. Their equipment include conveyors, loading systems, ladles, dust collector replacement parts, magnetic separation and protection, and so on.","Commerce and Shopping, Consumer Electronics, Hardware, Manufacturing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Charter Waste Management,https://www.crunchbase.com/organization/charter-waste-management,Waste Management,"Abilene, Texas, United States",Charter Waste Management is a privately held company which provides waste management services.,"3,102,064",Southern US,,Active,,,1996-06-27,day,,,For Profit,,Charter Waste Management is a privately held company which provides waste management services.,Sustainability,,,,,M&A,,,,,,,,,,,Private,,,,,,
Logic Found,https://www.crunchbase.com/organization/logic-found,"Information Technology, Software, Telecommunications","Charlottesville, Virginia, United States","Logic Found is an IT company that offers the newest, most cutting-edge gear as well as an Enterprise Class phone system.","3,102,068","East Coast, Southern US",$1M to $10M,Active,2010-01-01,year,,,,,For Profit,https://www.lfci.com/,,"Hardware, Information Technology, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
Westbrook Dental,https://www.crunchbase.com/organization/westbrook-dental,"Dental, Health Care, Medical","Westbrook, Connecticut, United States","Westbrook Dental provides preventive, restorative, and cosmetic dentistry.","3,102,074","East Coast, New England, Northeastern US",,Active,,,,,,,For Profit,https://www.westbrookdentalct.com,"Westbrook Dental offers preventative care, restorative dentistry, cosmetic dentistry, pain management, and dental technology services. They have services for children and adults. An online inquiry form is available on the company's website.",Health Care,,,1-10,,,,,,,,,,,,,Private,,,,,,
3KeyIt,https://www.crunchbase.com/organization/3keyit,"Mobile, Software","Fayetteville, Arkansas, United States",3KeyIt is a software startup formed in February 2007 by Dr. Larry E. Long and Dr. Nancy K. Long to create products and services.,"3,102,078",Southern US,,Closed,2007-02-01,day,,,,none,For Profit,http://www.long-associates.biz/,"3KeyIt is a software startup formed in February 2007 by Dr. Larry E. Long and Dr. Nancy K. Long to create products and services based on intellectual property that describes an easily-learned, intuitive method for rapid entry of text to any application on a PC or a mobile device. 3KeyIt is currently operating under the umbrella of Long & Associates, but it will emerge as a separate company prior to formal announcement of its products and services.","Mobile, Software",,,1-10,1,,,USD,,,USD,,,,,,Private,,,,,,
