Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Hulen Family Dentistry,https://www.crunchbase.com/organization/hulen-family-dentistry,"Dental, Health Care, Medical","Tipton, Indiana, United States","Hulen Family Dentistry provides cosmetic dentistry, preventive dentistry, and sedation dentistry.","3,056,001","Great Lakes, Midwestern US",,Active,,,,,,,For Profit,https://www.hulendds.com,"Hulen Family Dentistry offers treatment for dental cleanings, dental sealants, preventive dentistry, dental health, dental x-rays, fluoride treatments, restorative dentistry, and sedation dentistry.",Health Care,,,,,,,,,,,,,,,,Private,,,,,,
Sea Pine Technologies,https://www.crunchbase.com/organization/sea-pine-technologies,Insurance,"Dallas, Texas, United States",Sea Pine Technologies is a company specializing in innovative digital applications for the marketing of vehicle protection products.,"3,056,002","Dallas/Fort Worth Metroplex, Southern US",,Active,2016-01-01,year,2019-02-25,day,,,For Profit,http://seapineva.com/,"Sea Pine Technologies is a company specializing in innovative digital applications for the marketing of vehicle protection products. Sea Pine Technologies saw a macro shift in consumer purchasing behavior, where technology companies capable of developing on-demand, or real-time solutions in a user-friendly format were able to impact entire industries.",Financial Services,,,,,M&A,,,,,,,,,,,Private,,,,,,
Adit Software,https://www.crunchbase.com/organization/adit-software,"Information Technology, Software","New York, New York, United States","Adit Software develops software for creating, run and automatically grading tests, quizzes, and exams of any complexity.","3,056,004","Greater New York Area, East Coast, Northeastern US",,Active,2005-01-01,year,,,,,For Profit,https://www.aditsoftware.com,,"Information Technology, Software",,,,,,,,,,,,,,,,Private,,,,,,
Povinelli Cutlery,https://www.crunchbase.com/organization/povinelli-cutlery,Food and Beverage,"Cheektowaga, New York, United States",Povinelli Cutlery providing exceptional cutlery sharpening services to local businesses for four generations.,"3,056,006","East Coast, Northeastern US",,Active,,,2021-10-26,day,,,For Profit,https://povinellicutlery.com/,Povinelli Cutlery providing exceptional cutlery sharpening services to local businesses for four generations.,Food and Beverage,,,,,M&A,,,,,,,,,,,Private,,,,,,
Ratchet Studio,https://www.crunchbase.com/organization/ratchet-studio,"Android, iOS, Mobile, Social Media","Sunnyvale, California, United States",Ratchet Studio is a game developing company.,"3,056,010","San Francisco Bay Area, Silicon Valley, West Coast",Less than $1M,Closed,2012-06-15,day,,,,none,For Profit,http://ratchetstudio.net,"Ratchet Studio is built on a per-game basis, they are not limited to a single genre. This makes our universe diverse, epic, promotes unique social interactions, and highly copycat resistant. They are here to create an universe where mobile gamers thrive. Stop picking vegetables and clicking sheep. It's time to really enjoy your games.","Internet Services, Media and Entertainment, Mobile, Platforms, Software",2,"Calvin Han, Jonathan Chao",1-10,,,,,,,,,,,,,Private,,,,,,
Rouleau Insurance Agency,https://www.crunchbase.com/organization/rouleau-insurance-agency,"Auto Insurance, Commercial Insurance, Health Insurance, Life Insurance","New York, New York, United States",Rouleau Insurance Agency offers home and business insurance coverage.,"3,056,013","Greater New York Area, East Coast, Northeastern US",Less than $1M,Active,2012-01-01,year,,,,,For Profit,https://www.rouleauinsurance.com,"Rouleau Insurance Agency provides auto insurance , motorcycle insurance, ATV insurance, boat insurance, snowmobile insurance, home insurance, condo insurance, townhouse insurance, renters insurance, liability umbrella insurance, business insurance, business catastrophe services.",Financial Services,,,1-10,,,,,,,,,,,,,Private,,,,,,
Quincy Youth Arena,https://www.crunchbase.com/organization/quincy-youth-arena,"Hockey, Sports, Travel","Quincy, Massachusetts, United States",Quincy Youth Arena is a Travel Registration team representatives need to provide a roster and contact list of parents for each player.,"3,056,015","Greater Boston Area, East Coast, New England",,Active,,,,,,,For Profit,https://quincyyouthhockey.net,,"Sports, Travel and Tourism",,,1-10,,,,,,,,,,,,,Private,,,,,,
The London Java Community,https://www.crunchbase.com/organization/the-london-java-community,"Communities, Information Technology","New York, New York, United States",The London Java Community (LJC) is a group of Java Enthusiasts.,"3,056,019","Greater New York Area, East Coast, Northeastern US",,Active,2002-01-01,year,,,,,For Profit,https://www.londonjavacommunity.co.uk/,"The London Java Community (LJC) is a group of Java Enthusiasts who are interested in benefiting from shared knowledge in the industry. Through our forum and regular meetings you can keep in touch with the latest industry developments, learn new Java (& other JVM) technologies, meet other developers, discuss technical/non technical issues and network further throughout the Java Community.","Community and Lifestyle, Information Technology",,,,,,,,,,,,,,,,Private,,,,,,
EZCoin,https://www.crunchbase.com/organization/ezcoin,Payments,"Austin, Texas, United States",A group of industry experts developing a stealth product that will deeply affect the world of payments.,"3,056,020",Southern US,,Closed,,,,,,none,For Profit,https://ezpagos.co/,,"Financial Services, Payments",,,,,,,,,,,,,,,,Private,,,,,,
TAWANI Property Management,https://www.crunchbase.com/organization/tawani-property-management,"Commercial Real Estate, Consulting, Property Management","Chicago, Illinois, United States",TAWANI Property Management is a residential and commercial property management company.,"3,056,020","Greater Chicago Area, Great Lakes, Midwestern US",,Active,,,,,,,For Profit,https://www.tawanipropertymanagement.com,"TAWANI Property Management provides a real estate agency providing property development, outstanding loop space, commercial real estate, and residential property management services. The contact mode is by mail, phone, and physical address.","Professional Services, Real Estate",,,,,,,,,,,,,,,,Private,,,,,,
