Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Studio Agoos Lovera,https://www.crunchbase.com/organization/studio-agoos-lovera,"Architecture, B2B, Residential","Philadelphia, Pennsylvania, United States","Studio Agoos Lovera offers cultural, unique retail, facilities assessment and custom residential services.","1,324,003","Greater Philadelphia Area, Great Lakes, Northeastern US",,Active,1983-01-01,year,,,,,For Profit,https://www.agooslovera.com/,,"Other, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Metz Air Control,https://www.crunchbase.com/organization/metz-air-control,"Commercial, Heating, Ventilation, and Air Conditioning (HVAC), Industrial, Local Business, Professional Services","Chino, California, United States",Metz Air Control is an HVAC company that offers heating and air conditioning services.,"1,324,008","Greater Los Angeles Area, Inland Empire, West Coast",$1M to $10M,Active,1977-01-01,year,,,,,For Profit,https://metzaircontrol.com,,"Manufacturing, Other, Real Estate, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Thunderhorse Automation,https://www.crunchbase.com/organization/thunderhorse-automation,"Industrial, Industrial Automation, Small and Medium Businesses","Pecos, Texas, United States","Thunderhorse Automation offers industrial automation, instrumentation, and electrical installation services.","1,324,009",Southern US,$1M to $10M,Active,2012-01-01,year,,,,,For Profit,https://www.thunderhorse.com,,"Manufacturing, Other, Science and Engineering",,,11-50,,,,,,,,,,,,,Private,,,,,,
Michaels Enterprises,https://www.crunchbase.com/organization/michaels-enterprises,"Automotive, Customer Service, Manufacturing","Troy, Idaho, United States",Michaels Enterprises manufactures silicone flexible heating blankets for use in composite curing applications.,"1,324,011",Western US,$1M to $10M,Active,1991-12-31,day,,,,,For Profit,https://www.michaelsenterprises.com,,"Manufacturing, Other, Professional Services, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
Law Offices of Michael J. Gopin,https://www.crunchbase.com/organization/law-offices-of-michael-j-gopin,"Compliance, Consulting, Legal","El Paso, Texas, United States","Law Offices of Michael J. Gopin is a law firm that specializes in personal injury, car, trucking, and motorcycle accident, slip, and fall.","1,324,011",Southern US,$1M to $10M,Active,1987-01-01,year,,,,,For Profit,https://www.michaelgopin.com,,Professional Services,,,11-50,,,,,,,,,,,,,Private,,,,,,
Happy Belly's,https://www.crunchbase.com/organization/happy-belly-s,"Nutrition, Wholesale","Shreveport, Louisiana, United States","Happy Belly's provides ice, frozen custard, concretes, gelatin, floats, and freezes.","1,324,012",Southern US,$1M to $10M,Active,,,,,,,For Profit,https://www.happybellys.com,"Happy Belly's provides birthday cake, berry peachy, black cherry, black raspberry, blapple, blueberry, blue crush, blue blast, blue raspberry lemonade, bubble gum, bug juice, cactus juice, candy blast, cherry, cherry lemonade, peach iced tea, and raspberry iced tea.","Commerce and Shopping, Food and Beverage, Health Care",1,Leslie McMurray,11-50,,,,,,,,,,,,,Private,,,,,,
Prime Title Company,https://www.crunchbase.com/organization/prime-title-company,"Commercial, Insurance, Real Estate, Residential","Denver, Colorado, United States","Prime Title Company provides title services, title insurance, and escrow services.","1,324,013","Greater Denver Area, Western US",$1M to $10M,Active,2000-01-01,year,,,,,For Profit,https://primetitleco.com,"Prime Title Company offers residential and commercial title searches and closing services. They provide services for lending titles, and closing consultants work to ensure closings. They provide investors with a title to real estate and development. They mention their communication details on the website.","Financial Services, Other, Real Estate",,,1-10,,,,,,,,,,,,,Private,,,,,,
Via Digerati,https://www.crunchbase.com/organization/via-digerati,"B2B, Content Marketing, Digital Marketing, SEO, Web Design","Riverside, Illinois, United States","Via Digerati provides marketing strategies, digital marketing, content marketing, website design, and SEO services.","1,324,016","Greater Chicago Area, Great Lakes, Midwestern US",$1M to $10M,Active,2008-01-01,year,,,,,For Profit,https://viadigerati.com,,"Design, Internet Services, Other, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
Technicon Engineering Services,https://www.crunchbase.com/organization/technicon-engineering-services,"Consulting, Environmental Engineering, Test and Measurement","Fresno, California, United States",Technicon Engineering Services is a consulting firm that provides geotechnical and environmental engineering services.,"1,324,020","West Coast, Western US",,Active,1989-01-01,year,,,,,For Profit,http://technicon.net,"Technicon Engineering Services provides consulting services. They provide construction inspection testing, drilling services, environmental engineering, geotechnical engineering, and laboratory services. They provide inquiries through online applications.","Data and Analytics, Professional Services, Science and Engineering, Sustainability",,,51-100,,,,,,,,,,,,,Private,,,,,,
Buffaloe Milling,https://www.crunchbase.com/organization/buffaloe-milling,"Food and Beverage, Retail, Supply Chain Management","Kittrell, North Carolina, United States","Buffaloe Milling is a food and beverage company that focuses on chicken, seafood, and spicy mix breeder retail products.","1,324,021","East Coast, Southern US",$1M to $10M,Active,1850-01-01,year,,,,,For Profit,https://buffaloemilling.com/,,"Commerce and Shopping, Food and Beverage, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
