Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
The Blogging Buddha,https://www.crunchbase.com/organization/the-blogging-buddha,"Information Technology, Internet, Web Design, Web Development","Pasadena, California, United States",The Blog Creators & Marketing Academy,"3,020,002","Greater Los Angeles Area, West Coast, Western US",,Active,2014-12-02,day,,,,,For Profit,https://thebloggingbuddha.com/,"The Blog Creators & Marketing Academy expands upon the content found in the free blogs on The Blogging Buddha. It offers advice, support, and training for those looking to create and grow their own profitable business website or blog. The Blog Creators & Marketing Academy gives enterprising clients an insight into the experiences of previously successful business website owners.","Design, Information Technology, Internet Services, Software",1,Mike Brown,1-10,,,,,,,,,,,,,Private,,,,,,
Strategic Planning Solutions,https://www.crunchbase.com/organization/strategic-planning-solutions,"Consulting, Funding Platform, Marketing, Public Relations","Sandusky, Ohio, United States","Strategic Planning Solutions offers public relations, marketing, fundraising, and interim executive services.","3,020,005","Great Lakes, Midwestern US",Less than $1M,Active,2000-01-01,year,,,,,For Profit,https://www.strategicplanningsolutions.net/,,"Financial Services, Lending and Investments, Professional Services, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
Spawnsong,https://www.crunchbase.com/organization/spawnsong,Music,"San Diego, California, United States",Spawnsong aims to be the go-to promotional tool for Artists of all sizes.,"3,020,007","Greater San Diego Area, West Coast, Western US",$1M to $10M,Closed,,,,,,none,For Profit,http://spawnsong.com,"Spawnsong aims to be the go-to promotional tool for Artists of all sizes. Artists upload 23 to 42 second long clips of upcoming singles releases, giving fans a chance to pre-order for $1.23. We wholeheartedly believe that this is the proper way to promote your music in the modern age of the internet. Compact clips that give users a taste of what's to come, not revealing too much of a song that you can't wait to hear in full.","Media and Entertainment, Music and Audio",,,1-10,,,,,,,,,,,,,Private,,,,,,
The Wylie News,https://www.crunchbase.com/organization/the-wylie-news,"News, Publishing, Social Media","Wylie, Texas, United States","The Wylie News is a news outlet that publishes sports stories, advertisements, education, and information about lifestyles.","3,020,013","Dallas/Fort Worth Metroplex, Southern US",$1M to $10M,Active,1948-01-01,year,,,,,For Profit,https://wylienews.com,,"Content and Publishing, Internet Services, Media and Entertainment",1,Paul Stimson,11-50,,,,,,,,,,,,,Private,,,,,,
Murality,https://www.crunchbase.com/organization/murality,"Art, Digital Media","Harrisburg, Pennsylvania, United States",Murality is the best app to find and share public art.,"3,020,014","Great Lakes, Northeastern US",,Closed,2016-06-30,day,,,,none,For Profit,https://murality.co,"Murality is the best app to find and share public art. As a progressive web app, it is available on every device. Users can locate public art in their community and share it with their friends.",Media and Entertainment,,,1-10,,,,,,,,,,,,,Private,,,,,,
Greever's Drug Store,https://www.crunchbase.com/organization/greever-s-drug-store,"Health Care, Pharmaceutical, Retail","Chilhowie, Virginia, United States","Greever's Drug Store is a pharmacy that sells homeopathic and natural medicines, vaccines, and medical equipment.","3,020,014","East Coast, Southern US",$1M to $10M,Active,,,,,,,For Profit,https://www.greeversdrug.com,,"Commerce and Shopping, Health Care",,,,,,,,,,,,,,,,Private,,,,,,
TopGradeSoft,https://www.crunchbase.com/organization/topgradesoft,"Outsourcing, Professional Services, SEO, Software","Minnesota City, Minnesota, United States",TopGradeSoft is a software outsourcing company.,"3,020,016","Great Lakes, Midwestern US",,Active,,,,,,,For Profit,http://www.topgradesoft.com,"Using only cutting-edge technologies, we deliver high performance and user friendly websites and applications which can be useful and profitable for your business. Our SEO services help effectively optimize a website and bring it to the TOP. TopGradeSoft is your faithful and reliable assistant in the modern world of information technologies!","Internet Services, Other, Professional Services, Sales and Marketing, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
San Diego Accident Law Center,https://www.crunchbase.com/organization/san-diego-accident-law-center,Legal,"Chula Vista, California, United States","San Diego Accident Law Center is specialized in accident attorneys to handle automobile, bike, motorcycle, personal and work injury.","3,020,021","Greater San Diego Area, West Coast, Western US",Less than $1M,Active,,,,,,,For Profit,http://www.sandiegoaccidentlawcenter.com,"The San Diego Accident Law Center in Chula Vista has experienced accident attorneys to handle automobile, bike, motorcycle, personal and work injury, medical negligence and slip and fall accidents.",Professional Services,,,1-10,,,,,,,,,,,,,Private,,,,,,
Second Mile IT Staffing,https://www.crunchbase.com/organization/second-mile-it-staffing,"Consulting, Information Technology, Recruiting","Saint Louis, Missouri, United States","Second Mile IT Staffing provides information technology recruiting for client teams, projects, and staff augmentation.","3,020,023",Midwestern US,$1M to $10M,Active,2003-07-01,day,,,,,For Profit,https://secondmile.com/,,"Information Technology, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
La Familia Cider,https://www.crunchbase.com/organization/la-familia-cider,"Brewing, Craft Beer, Food and Beverage","Portland, Oregon, United States",La Familia Cider Company provides fresh fruit beverages and ciders.,"3,020,034","West Coast, Western US",$1M to $10M,Active,2017-01-01,year,,,,,For Profit,https://www.lafamiliacider.com,"La Familia Cider Company provides fresh fruit beverages and ciders. La Familia is a locally-made cider inspired by traditional Mexican Aguas Fresca, with flavors that combine Oregon’s new craft cider movement with Mexico’s passion for fresh-fruit drinks.",Food and Beverage,,,,1,,,,,,USD,,Built Oregon,1,1,,Private,,,,,,
