Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Barry Burnett Realty,https://www.crunchbase.com/organization/barry-burnett-realty,"Advice, Consulting, Real Estate","Burbank, California, United States",Barry Burnett Realty is a real estate advisor.,"1,095,000","Greater Los Angeles Area, West Coast, Western US",$10M to $50M,Active,,,,,,,For Profit,https://barryburnett.net,,"Media and Entertainment, Professional Services, Real Estate",,,1-10,,,,,,,,,,,,,Private,,,,,,
DBD.NET,https://www.crunchbase.com/organization/dbd-net,"Business Intelligence, Cryptocurrency, Cyber Security","Scottsdale, Arizona, United States","DBD.NET is a technology company that specializes in SAAS, cryptocurrency and fraud detection/AML services.","1,095,004","Greater Phoenix Area, Western US",Less than $1M,Active,2008-01-01,year,,,,,For Profit,https://www.dbd.net/,,"Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Information Technology, Payments, Privacy and Security, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
AiHire,https://www.crunchbase.com/organization/aihire,"Computer, Software","New York, New York, United States","AiHire provides businesses with the most flexible, accurate, and valid tools for recruiting, evaluating.","1,095,011","Greater New York Area, East Coast, Northeastern US",,Closed,2012-01-01,year,,,,none,For Profit,https://www.aihire.com/,"Even the most detailed resume can’t accurately portray a person’s value, and sometimes the best applicant doesn’t fit the traditional mold. AiHire offers an efficient and effective path to the most competitive talent in the job market. Their proprietary assessments provide an unbiased tool to find the best people for your company.","Consumer Electronics, Hardware, Software",1,Mark Elliott,1-10,,,,,,,,,,,,,Private,,,,,,
Blanchard Valley Pediatric Dentistry,https://www.crunchbase.com/organization/blanchard-valley-pediatric-dentistry,"Dental, Health Care, Medical","Findlay, Ohio, United States","Blanchard Valley Pediatric Dentistry offers pediatric dentistry services, focusing on children's oral health.","1,095,013","Great Lakes, Midwestern US",$1M to $10M,Active,,,,,,,For Profit,https://www.bvpedsdent.com,,Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
Paramont Homes,https://www.crunchbase.com/organization/paramont-homes,"Construction, Real Estate, Residential","Modesto, California, United States",Paramont Homes is a real estate development company that offers design and construction of homes.,"1,095,014","West Coast, Western US",$1M to $10M,Active,1999-01-01,year,,,,,For Profit,https://www.paramonthomes.com,,Real Estate,,,11-50,,,,,,,,,,,,,Private,,,,,,
PodInbox,https://www.crunchbase.com/organization/podinbox,,"Portland, Oregon, United States",PodInbox lets podcasters receive audio messages and monetary support services.,"1,095,016","West Coast, Western US",,Active,2021-01-01,year,,,,,For Profit,https://www.podinbox.com,,,1,Pat Cheung,,,,,,,,,,,,,,Private,,,,,,
New West Building Company,https://www.crunchbase.com/organization/new-west-building-company,"Architecture, Construction, Interior Design, Property Development","Jackson, Wyoming, United States",New West Building Company specializes in building residential and commercial structures.,"1,095,017",Western US,$1M to $10M,Active,2002-01-01,year,,,,,For Profit,https://www.newwestbc.com,,"Design, Real Estate",,,51-100,,,,,,,,,,,,,Private,,,,,,
Hyde-Stone,https://www.crunchbase.com/organization/hyde-stone,"CleanTech, Construction, Heating, Ventilation, and Air Conditioning (HVAC)","Watertown, Massachusetts, United States","Hyde-Stone is a construction company that provides design and installation of plumbing, ventilating and air conditioning services.","1,095,018","Greater Boston Area, East Coast, New England",$1M to $10M,Active,1893-01-01,year,,,,,For Profit,https://www.hyde-stone.com,,"Real Estate, Sustainability",,,101-250,,,,,,,,,,,,,Private,,,,,,
K's Motorsports,https://www.crunchbase.com/organization/k-s-motorsports,"Automotive, Customer Service, Motorsports, Retail","Humble, Texas, United States",K's Motorsports is a motorcycle dealership and service center.,"1,095,020","Greater Houston Area, Southern US",$1M to $10M,Active,1978-01-01,year,,,,,For Profit,https://www.ksmotorsports.com,"K's Motorsports provides pre-owned bikes, ATVs, and utility vehicles. They offer finance, showroom, order parts and accessories, parts department, and accessories cataloes. Their services include customer services.","Commerce and Shopping, Other, Professional Services, Sports, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
Quantcha,https://www.crunchbase.com/organization/quantcha,"Financial Services, Impact Investing","Redmond, Washington, United States",Quantcha is a suite of tools that helps you to turn your good idea about a stock into a great stock options trade.,"1,095,022","Greater Seattle Area, West Coast, Western US",Less than $1M,Active,2014-01-01,year,,,,,For Profit,https://quantcha.com,"Quantcha is a suite of tools for searching, filtering, and analyzing stock market investments. And best of all, it’s free to use. No registration required. No ads. No hassle.","Financial Services, Lending and Investments",1,Ed Kaim,1-10,,,,,,,,,,,,,Private,,,,,,
