Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Provence Real Estate,https://www.crunchbase.com/organization/provence-real-estate,"Construction, Property Management, Real Estate","Atlanta, Georgia, United States","Provence Real Estate provides asset preservation, due diligence, construction, renovations, and property management services.","781,002","Greater Atlanta Area, East Coast, Southern US",$1M to $10M,Active,2009-01-01,year,,,,,For Profit,https://www.provencere.com,,Real Estate,,,101-250,,,,,,,,,,,,,Private,,,,,,
Zap Termite & Pest Control,https://www.crunchbase.com/organization/zap-termite-pest-control,"Commercial, Extermination Service, Residential","Rio Linda, California, United States",Zap Termite & Pest Control is an exterminator firm that provides termite control and rodent control services for homes and businesses.,"781,003","West Coast, Western US",$1M to $10M,Active,1976-01-01,year,,,,,For Profit,https://www.zappest.com,"Zap Termite & Pest Control offers solutions for pest issues, helping individuals, families, and businesses attain comfortable, productive environments. They provide ant, roach, bed bug, bird and bat control, termite control, and spider control.They include sidewalks and tight spaces to help create a clean and professional appearance before customers even walk in the door.","Administrative Services, Other, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
McCormick Trucking,https://www.crunchbase.com/organization/mccormick-trucking,"Freight Service, Logistics, Transportation","Murfreesboro, Tennessee, United States","McCormick Trucking is a transport company that provides logistics, freight, driver education, and truck parking services.","781,009",Southern US,$10M to $50M,Active,1977-01-01,year,,,,,For Profit,https://drivemccormick.com,,Transportation,,,101-250,,,,,,,,,,,,,Private,,,,,,
Leveltek,https://www.crunchbase.com/organization/leveltek,"Industrial, Industrial Automation, Manufacturing, Precious Metals","Benwood, West Virginia, United States","Leveltek offers a patented non-marking, stretch leveling system to improve the flatness of metal coils on a toll processing basis.","781,010",Southern US,,Active,1993-01-01,year,,,,,For Profit,https://leveltek.com,"Leveltek offers toll processing solutions including cut to length, slitting, edge trim, and strand extension. They restores to perfection coils that would otherwise end up as scrap metal and is guaranteed not to mark or scratch the surface being stretched.","Manufacturing, Natural Resources, Science and Engineering",,,51-100,,,,,,,,,,,,,Private,,,,,,
Synergy Marketing Solutions,https://www.crunchbase.com/organization/synergy-marketing-solutions,"Advertising, Graphic Design, Web Design","Highland Park, Illinois, United States",Synergy Marketing is a web design and development company offering web and custom marketing solutions.,"781,011","Greater Chicago Area, Great Lakes, Midwestern US",$1M to $10M,Active,1995-01-01,day,,,,,For Profit,https://www.synergymktsolutions.com,,"Advertising, Design, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Sacred Surreal,https://www.crunchbase.com/organization/sacred-surreal,E-Commerce,"Sanford, North Carolina, United States",Ecommerce website,"781,011","Research Triangle, East Coast, Southern US",,Active,2020-01-10,day,,,,,For Profit,https://www.sacredsurreal.com/,Sacred Surreal is a unique art project fused with a website — that positively impacts us and the people around us. We've decided that anything less isn't worth the devotion of our limited time on Earth.,Commerce and Shopping,,,1-10,,,,,,,,,,,,,Private,,,,,,
Insight Property Group,https://www.crunchbase.com/organization/insight-property-group,"Property Management, Real Estate, Real Estate Brokerage","Raleigh, North Carolina, United States","Insight Property Group, Inc. is a privately owned real estate brokerage, development and investment company.","781,014","Research Triangle, East Coast, Southern US",$1M to $10M,Active,2004-01-01,year,,,,,For Profit,https://insightpropertygroup.com,,Real Estate,,,11-50,,,,,,,,,,,,,Private,,,,,,
PrimeCare health group,https://www.crunchbase.com/organization/primecare-health-group,"Health Care, Medical, Personal Health","Bismarck, North Dakota, United States",PrimeCare health group is a hospital and health care company offering medical and health care services.,"781,014",Midwestern US,,Active,1994-01-01,year,,,,,For Profit,https://www.primecare.org,,Health Care,,,501-1000,,,,,,,,,,,,,Private,,,,,,
Plow Digital,https://www.crunchbase.com/organization/plow-digital,"Information Technology, Software, Web Development","Indianapolis, Indiana, United States","Plow Digital is a website, apps and software development company.","781,017","Great Lakes, Midwestern US",$1M to $10M,Active,2007-01-01,day,,,,,For Profit,https://plowdigital.com/,,"Information Technology, Software",1,Greg Phillips,11-50,,,,,,,,,,,,,Private,,,,,,
E&Y Insurance Agency,https://www.crunchbase.com/organization/e-y-insurance-agency,"Accounting, Commercial Insurance, Financial Services, Insurance, Life Insurance, Tax Preparation","Bloomfield Hills, Michigan, United States",E&Y Insurance Agency specializes in a wide range of insurance products and coverage solutions along with tax preparation services.,"781,017","Greater Detroit Area, Great Lakes, Midwestern US",Less than $1M,Active,2007-01-01,year,,,,,For Profit,https://eandyagency.com/,,"Financial Services, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
