Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Edge Creative Group,https://www.crunchbase.com/organization/edge-creative-group,"Advertising, Content Marketing, Marketing, SEO","Southfield, Michigan, United States","Edge Creative Group offers branding, SEO, content marketing, advertising, and marketing services.","1,142,004","Greater Detroit Area, Great Lakes, Midwestern US",,Active,1995-01-01,year,,,,,For Profit,http://edgecreativegroup.com,,"Advertising, Internet Services, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Slamm Technologies,https://www.crunchbase.com/organization/slamm-technologies,"Consulting, Cyber Security, Information Technology, Technical Support, Training","Worcester, Massachusetts, United States","Slamm Technologies is an IT company that provides cybersecurity, network support, IT consulting, SOC, and corporate training services.","1,142,007","East Coast, New England, Northeastern US",$1M to $10M,Active,,,,,,,For Profit,https://slammllc.com,,"Education, Information Technology, Other, Privacy and Security, Professional Services",,,51-100,,,,,,,,,,,,,Private,,,,,,
Brasil Plural Securities,https://www.crunchbase.com/organization/brasil-plural-securities,"Finance, Financial Services","New York, New York, United States","Brasil Plural Securities offers a platform of financial products and services for institutional investors, companies, and individuals.","1,142,008","Greater New York Area, East Coast, Northeastern US",,Active,2012-01-01,year,,,,,For Profit,http://brasilpluralsecurities.com,,Financial Services,,,11-50,,,,,,,,,,,,,Private,,,,,,
Dynamic Metal Fabrication,https://www.crunchbase.com/organization/dynamic-metal-fabrication,"Industrial Manufacturing, Manufacturing, Mechanical Engineering","Denver, Colorado, United States",Dynamic Metal Fabrication provides precision sheet metal fabrication and CNC machining services.,"1,142,010","Greater Denver Area, Western US",$1M to $10M,Active,2000-01-01,year,,,,,For Profit,https://dynamicmetalfab.com,"Dynamic Metal Fabrication is a metal fabrication company that provides custom metal fabrication. Precision sheet metal, CNC machining, engineering software, welding, customized services, and customer support are among its offerings. They primarily work with aluminum and stainless steel.","Manufacturing, Science and Engineering",,,51-100,,,,,,,,,,,,,Private,,,,,,
AlloSys,https://www.crunchbase.com/organization/allosys,"Electronics, Product Design, Wireless","Boise, Idaho, United States","AlloSys provides electronic design, prototyping, and testing services with a focus on wireless and RF communication and radar systems.","1,142,015",Western US,$1M to $10M,Active,1997-01-01,day,,,,,For Profit,https://www.allosys.com,,"Consumer Electronics, Design, Hardware, Mobile",,,1-10,,,,,,,,,,,,,Private,,,,,,
Above & Beyond Physical Therapy,https://www.crunchbase.com/organization/above-beyond-physical-therapy,"Health Care, Rehabilitation, Therapeutics, Wellness","Queen Creek, Arizona, United States","Above & Beyond Physical Therapy provides rehabilitation, orthopedic therapies, and outpatient care services to all age groups.","1,142,020","Greater Phoenix Area, Western US",,Active,2000-01-01,month,,,,,For Profit,https://www.aboveandbeyondtherapy.com/,,Health Care,1,Tom Long,11-50,,,,,,,,,,,,,Private,,,,,,
OpenPlus.ca,https://www.crunchbase.com/organization/openplus-ca,"Consulting, Information Technology, Software, Training","Canada, Kentucky, United States","OpenPlus.ca is an IT services company that provides project management, software development, training, and consulting.","1,142,020",Southern US,$1M to $10M,Active,1975-01-01,year,,,,,For Profit,https://www.openplus.ca/,,"Education, Information Technology, Professional Services, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
Syntonic,https://www.crunchbase.com/organization/syntonic-wireless,"Analytics, Telecommunications, Wireless","Seattle, Washington, United States","Syntonic DataFlex™ saves companies money for BYOD mobile programs by providing employee reimbursement, business analytics, and security.","1,142,020","Greater Seattle Area, West Coast, Western US",$1M to $10M,Active,2013-01-01,year,,,,,For Profit,https://syntonic.com,"Syntonic DataFlex™ saves companies money for Bring Your Own Device (BYOD) mobile programs by providing employee reimbursement, business analytics, and enhanced security. It supports any mobile operator network, device, business application, and expense management system. Companies can now easily launch and expand BYOD deployments reduce costs, and achieve regulatory compliance.","Data and Analytics, Hardware, Mobile",2,"Gary Greenbaum, Rahul Agarwal",11-50,1,,,,,1025000,USD,1025000,,,,,Private,,,,,,
Duct & Vent Cleaning of America,https://www.crunchbase.com/organization/duct-vent-cleaning-of-america,Service Industry,"Springfield, Massachusetts, United States",Duct & Vent Cleaning of America performs both commercial duct cleaning and residential duct cleaning.,"1,142,022","East Coast, New England, Northeastern US",,Active,1989-01-01,year,,,,,For Profit,https://www.ductandvent.com,,Other,,,,,,,,,,,,,,,,Private,,,,,,
Sierra Properties,https://www.crunchbase.com/organization/sierra-properties,"Property Management, Real Estate","Tampa, Florida, United States",Sierra Properties s a family-owned real estate development company to produce residential and mixed-use projects.,"1,142,023","Tampa Bay Area, East Coast, Southern US",,Active,,,,,,,For Profit,https://www.sierra-properties.com,,Real Estate,,,11-50,,,,,,,,,,,,,Private,,,,,,
Control Logic of Michigan,https://www.crunchbase.com/organization/control-logic-of-michigan,"Energy Efficiency, Environmental Engineering, Industrial Automation","Grand Rapids, Michigan, United States",Control Logic of Michigan provides building automation and energy management systems.,"1,142,028","Great Lakes, Midwestern US",$10M to $50M,Active,2003-01-01,year,,,,,For Profit,https://clomi.com,,"Energy, Manufacturing, Science and Engineering, Sustainability",,,51-100,,,,,,,,,,,,,Private,,,,,,
Altadena Library,https://www.crunchbase.com/organization/altadena-library,"EBooks, Education, Information Services","Altadena, California, United States",Altadena Library District provides library services.,"1,142,029","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,1926-01-01,year,,,,,For Profit,https://www.altadenalibrary.org,"The Altadena Library District is an independent special district that serves the residents of Altadena. The purpose of forming the special library district was to permit residents of unincorporated towns and villages to create for themselves an independent, locally controlled library district supported by property taxes and governed by a locally elected Board of Library Trustees responsive directly to the service needs of the community.","Content and Publishing, Education, Information Technology, Media and Entertainment",,,11-50,,,,,,,,,,,,,Private,,,,,,
By The Way Bakery,https://www.crunchbase.com/organization/by-the-way-bakery,"Bakery, Food and Beverage, Snack Food","Hastings On Hudson, New York, United States","By The Way Bakery specializes in gluten and dairy-free cakes, muffins, scones, treats, tea cakes, cupcakes, layered, and wedding cakes.","1,142,031","Greater New York Area, East Coast, Northeastern US",Less than $1M,Active,2011-01-01,year,,,,,For Profit,https://btwbakery.com,,Food and Beverage,,,101-250,,,,,,,,,,,,,Private,,,,,,
Bizbud,https://www.crunchbase.com/organization/bizbud,"Accounting, AgTech, Business Intelligence, Enterprise Resource Planning (ERP), Human Resources, SaaS","Mill Valley, California, United States",The smart logbook app for cannabis farms accounting & management.,"1,142,033","San Francisco Bay Area, West Coast, Western US",,Active,2020-03-16,day,,,,,For Profit,https://bizbudapp.com/,"Bizbud is the mobile app that substitutes a field log notebook to keep farms organized and with clear accounting for payroll and inventory, thus reducing data entry and management time down to one third vs. when done manually, saving in average up to $50K/year in management payroll costs.","Administrative Services, Agriculture and Farming, Data and Analytics, Financial Services, Professional Services, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
Azalea Administration,https://www.crunchbase.com/organization/azalea-administration,"Employee Benefits, Financial Services, Retirement","Mobile, Alabama, United States",Azalea Administration provides retirement plan services.,"1,142,034",Southern US,$1M to $10M,Active,,,,,,,For Profit,http://www.azaleaadministration.com,"Azalea Administration provides plan design, government reporting, and compliance testing for all levels of retirement plans. They provide traditional 401(k) plans, safe harbor 401(k) plans, profit sharing plans, and 403(b) plans. They address inquiries through phone, email, and online applications.","Administrative Services, Community and Lifestyle, Financial Services, Health Care, Other",,,11-50,,,,,,,,,,,,,Private,,,,,,
