Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Native 360 Loan Fund,https://www.crunchbase.com/organization/native-360-loan-fund,"Commercial Lending, Credit, Lending, Technical Support","Grand Island, Nebraska, United States","Native360 Loan Fund provides credit, capital, technical assistance and related programs to businesses.","138,000",Midwestern US,,Active,2009-01-01,year,,,,,Non-profit,https://native360.org/,"Native 360 Loan Fund is a non-profit organization that operates in the commercial lending and credit industry. The company's primary mission is to empower Native American business owners by providing affordable capital and technical assistance. As a Native American Community Development Financial Institution (CDFI), it offers credit, capital, and related programs aimed at building strong and self-sufficient Native American businesses. The company also provides technical support and conducts training for small, Native-owned business entrepreneurs to enhance their business skills and knowledge.","Financial Services, Information Technology, Lending and Investments, Other",,,,1,,,,,2230955,USD,2230955,Community Development Financial Institutions Fund,1,1,,Private,,,,,,
Crucial Detail,https://www.crunchbase.com/organization/crucial-detail,"Graphic Design, Photography, Video Editing","Chicago, Illinois, United States","Crucial Detail is a production studio that provides product development for graphic design, corporate identity, video, and photography.","138,001","Greater Chicago Area, Great Lakes, Midwestern US",,Active,1998-01-01,year,,,,,For Profit,https://crucialdetail.com/,"Crucial Detail is a production studio that provides product development for graphic design, corporate identity, video, and photography. Founded in 1998, the company is based in Chicago, Illinois.","Content and Publishing, Design, Media and Entertainment, Video",,,1-10,1,Seed,650400,USD,650400,650400,USD,650400,,,,,Private,,,,,,
RC21X,https://www.crunchbase.com/organization/rc21x,"Application Performance Management, Gamification, Health Diagnostics","Coraopolis, Pennsylvania, United States",RC21X is an advanced brain health and performance measurement system.,"138,010","Great Lakes, Northeastern US",Less than $1M,Active,2013-09-13,day,,,,,For Profit,http://www.rc21x.com/,"RC21X is a user-friendly, web-based measurement and monitoring system consisting of 15 brief, game-like modules as well as unique reporting and performance Brain Health is a vital, yet often neglected area of wellness. With RC21X, you can monitor and be proactive with how well your brain is performing. They are moms and dads, grandparents, the children of seniors, youth coaches and former athletes. They are recognized researchers, respected medical practitioners, experienced game and software designers, and successful business and organizational administrators. They promote brain health, and they are here for you. They’ve developed innovative brain performance monitoring services for the B2B and B2C markets. Their services are provided either in a clinical setting or via a self-administered portal in the comfort of a home. The core product screens brain function by using fun, game-like experiences that encourage repeated use across a person’s lifespan. It’s about brain health and neuroplasticity—the ability to generate new brain cells and new connections throughout life. The more mental reserves you build up and the more you know about how well your brain is functioning, the better you can stave off age-related cognitive decline over the years. For us, it’s more than just a game.","Data and Analytics, Gaming, Health Care, Software",1,Clarence Carlos,1-10,4,Seed,50000,USD,50000,50000,USD,50000,"Innovation Works, StartUp Health, Stadia Ventures",,3,,Private,,,,,,
Orlando Health,https://www.crunchbase.com/organization/orlando-health,"Health Care, Hospital, Medical, Non Profit","Orlando, Florida, United States","Orlando Health is one of Florida's most comprehensive private, not-for-profit healthcare networks.","138,011","East Coast, Southern US",$1B to $10B,Active,1918-01-01,year,,,,,For Profit,https://www.orlandohealth.com/,"Orlando Health is one of Florida's most comprehensive private, not-for-profit healthcare networks, and is based in Orlando, FL. Their facilities, advanced medical treatments and procedures, and highly qualified staff have distinguished Orlando Health as a healthcare leader for nearly two million Central Florida residents and 4,500 international visitors annually.","Health Care, Other, Social Impact",1,Cheryl A Collins,10001+,,,,,,,,,,,,2,Private,,,,,,
New Pieces Quilt Shop,https://www.crunchbase.com/organization/new-pieces-quilt-shop,"Home and Garden, Home Decor, Lifestyle, Textiles","Berkeley, California, United States",New Pieces Quilt Shop is an online and offline store that offers fabrics and accessories.,"138,013","San Francisco Bay Area, West Coast, Western US",,Active,2021-01-01,year,,,,,For Profit,https://www.newpieces.com/index.php,New Pieces Quilt Shop is an online and offline store that offers fabrics and accessories. It also offers sewing services for made-to-order quilts.,"Community and Lifestyle, Manufacturing, Real Estate",,,1-10,1,Seed,20000,USD,20000,20000,USD,20000,,,,,Private,,,,,,
R Value,https://www.crunchbase.com/organization/r-value-inc,"Industrial Manufacturing, Manufacturing, Plastics and Rubber Manufacturing","Portland, Oregon, United States",R Value is manufacturer of plastic products.,"138,015","West Coast, Western US",,Active,2012-01-01,year,,,,,For Profit,,R Value is manufacturer of plastic products.,Manufacturing,1,Samuel Pardue,1-10,2,,3286300,USD,3286300,3286300,USD,3286300,,,,,Private,,,,,,
Voxi Inc,https://www.crunchbase.com/organization/getvoxi-inc,,"Fishers, Indiana, United States",Connecting Fans to Brands,"138,015","Great Lakes, Midwestern US",,Active,2018-08-17,day,,,,,For Profit,http://www.getvoxi.com,"Voxi is a product based media platform that allows viewers to shop the products they see on screen. We build white labeled apps for each show partner, and catalog the on scene products for them. We then bring those brands on board to sponsor those spots, and share that revenue back with the show partner.",,1,Nathan Miller,1-10,1,Seed,750000,USD,750000,750000,USD,750000,"gbeta, Gravity Ventures",,2,,Private,,,,,,
Frying Jelly,https://www.crunchbase.com/organization/frying-jelly,Video Games,"San Jose, California, United States",Video game developer that focuses on developing AI-driven games with rich worlds & IP.,"138,020","San Francisco Bay Area, Silicon Valley, West Coast",,Active,2021-06-17,day,,,,,For Profit,http://www.fryingjelly.com,"Frying Jelly is a video game developer that focuses on developing online games. Frying Jelly was founded in 2021 and was headquartered in California, United States.",Gaming,1,Pawel Pachniewski,11-50,1,Seed,220000,USD,220000,220000,USD,220000,SMOK Ventures,1,1,,Private,,,,,,
LSU HEALTH FOUNDATION,https://www.crunchbase.com/organization/lsu-health-foundation,"Consulting, Small and Medium Businesses, Training","New Orleans, Louisiana, United States",LSU HEALTH FOUNDATION provides support and academic fundraising to the schools.,"138,026",Southern US,,Active,1988-01-01,year,,,,,For Profit,https://www.lsuhealthfoundation.org,,"Education, Other, Professional Services",,,11-50,1,,,,,498480,USD,498480,U.S. Environmental Protection Agency,1,1,,Private,,,,,,
iuvo.ai,https://www.crunchbase.com/organization/iuvo-ai,"Artificial Intelligence (AI), Information Technology, Software","San Francisco, California, United States",Unhack AI is a computer software company that specializes in the fields of information technology and software.,"138,027","San Francisco Bay Area, West Coast, Western US",,Active,2017-05-01,month,,,,,For Profit,http://iuvo.ai,"Unhack AI is a computer software company that specializes in the fields of information technology and software. It leads to fragile code that slows down development, hampers performance, and causes security vulnerabilities. The company was founded in 2017 and headquartered in California, United States.","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",2,"Cosmin Radoi, Michael .",1-10,1,,,,,225000,USD,225000,NSF Small Business Innovation Research / Small Business Technology Transfer (SBIR/STTR),1,1,,Private,,,,,,
