Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Vico Associates,https://www.crunchbase.com/organization/vico-associates,"Manufacturing, Marketing, Product Design","Libertyville, Illinois, United States","Vico Associates is a marketing company that offers design, develop, build products, and coordinates industrial markets.","1,021,001","Greater Chicago Area, Great Lakes, Midwestern US",$1M to $10M,Active,1965-01-01,year,,,,,For Profit,https://www.vicoassociates.com,,"Design, Manufacturing, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Three Fort Logistics,https://www.crunchbase.com/organization/three-fort-logistics,"Freight Service, Insurance, Logistics, Warehousing","Fontana, California, United States","Three Fort Logistics provides sea freight, air freight, warehouse, cargo insurance, and distribution services.","1,021,002","Greater Los Angeles Area, Inland Empire, West Coast",$1M to $10M,Active,2012-01-01,year,,,,,For Profit,http://threefortusa.com,,"Financial Services, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
Provident Wealth Management Group,https://www.crunchbase.com/organization/provident-wealth-management-group,"Advice, Financial Services, Wealth Management","Tampa, Florida, United States",Provident Wealth Management Group is a financial planner that specializes in financial planning and wealth management.,"1,021,005","Tampa Bay Area, East Coast, Southern US",,Active,2010-01-01,year,,,,,For Profit,https://www.providentwmg.com,,"Financial Services, Media and Entertainment",,,1-10,,,,,,,,,,,,,Private,,,,,,
Redbud Physical Therapy,https://www.crunchbase.com/organization/redbud-physical-therapy,"Health Care, Rehabilitation, Therapeutics","Tulsa, Oklahoma, United States",Redbud Physical Therapy is a physical therapist operator that provides rehabilitation services.,"1,021,007",Southern US,$10M to $50M,Active,1997-01-01,day,,,,,For Profit,https://redbudpt.com/,,Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
Dulohery Weeks,https://www.crunchbase.com/organization/dulohery-weeks,"Architecture, Energy Efficiency, Energy Management, Mechanical Design, Mechanical Engineering","Savannah, Georgia, United States",Dulohery Weeks is a professional design consulting firm that specializes in mechanical and electrical engineering.,"1,021,008","East Coast, Southern US",$10M to $50M,Active,1972-01-01,year,,,,,For Profit,https://www.dulohery.com/,,"Design, Energy, Hardware, Real Estate, Science and Engineering, Sustainability",1,Jimmy Swails,11-50,,,,,,,,,,,,,Private,,,,,,
Big Brick Productions,https://www.crunchbase.com/organization/big-brick-productions,,"Manchester, New Hampshire, United States","Big Brick Productions is a full scale audio and video production company for commercials, broadcast television, documentary.","1,021,014","East Coast, New England, Northeastern US",,Active,2012-01-01,year,,,,,For Profit,http://www.bigbrickproductions.com,,,1,Travis York,,,,,,,,,,,,,,Private,,,,,,
Curious Cat Company,https://www.crunchbase.com/organization/curious-cat-company,"Artificial Intelligence (AI), Local, Location Based Services, Personal Finance, Search Engine","Austin, Texas, United States","Imagine Yelp as an AI that asks about your life and places, writing personalized reviews of great things for you to do. That's Curious Cat.","1,021,017",Southern US,Less than $1M,Closed,2012-02-13,day,,,,none,For Profit,http://curiouscat.cc,"Curious Cat wants to learn to make life better. You and your friends teach it about your world; it organizes the world around you. It won't just find a cafe - it'll find one that's open, with bandwidth for Skype, cappuccino in proper cups, and a deal on jam-filled croissants just for you. Imagine an AI Yelp that wrote and understood its own reviews; imagine if it understood all kinds of places; imagine if it understood you. That's Curious Cat.","Artificial Intelligence (AI), Data and Analytics, Financial Services, Internet Services, Navigation and Mapping, Sales and Marketing, Science and Engineering, Software",2,"Luka Bradeško, Michael Witbrock",1-10,,,,,,,,,,,,,Private,,,,,,
Shafer Redi-Mix,https://www.crunchbase.com/organization/shafer-redi-mix,"Building Material, Civil Engineering, Construction, Manufacturing","Albion, Michigan, United States","Shafer Redi-Mix is a concrete supplier company that also offers concrete mixing equipment, tools, and chemicals to contractors.","1,021,021","Great Lakes, Midwestern US",$1M to $10M,Active,1982-01-01,year,,,,,For Profit,https://www.shaferbros.com,,"Manufacturing, Real Estate, Science and Engineering",,,51-100,,,,,,,,,,,,,Private,,,,,,
Juldi,https://www.crunchbase.com/organization/juldi,"Application Performance Management, Internet, Software","Mclean, Virginia, United States",Juldi Incorporated is leading the way in the development of next generation application integration software.,"1,021,024","Washington DC Metro Area, East Coast, Southern US",,Active,2000-01-01,year,,,,,For Profit,http://www.juldi.com/,"Juldi Incorporated is committed to creating real value for our customers and a quality work environment for our employees.  The investors, board members and executive management team all share a common philosophy of leveraging technology to increase productivity and profitability.  Additionally, Juldi has a deep-rooted sense of providing both excellence and opportunity for our growing employee base. The Juldi software solutions are built for the real world.  Each project is guided by the principle that our customers rely on our software solutions for their core business integration solutions.  Therefore, three principles guide each development effort: (1) simplicity, (2) stability, and (3) portability.","Data and Analytics, Internet Services, Software",,,,1,Early Stage Venture,750000,USD,750000,750000,USD,750000,,,,,Private,,,,,,
PCI Data Systems,https://www.crunchbase.com/organization/pci-data-systems,"Information Technology, Software, Web Design, Web Development","Freedom, Wisconsin, United States","PCI Data Systems provides web development, network support, web hosting and software solutions.","1,021,026","Great Lakes, Midwestern US",$1M to $10M,Active,,,,,,,For Profit,https://pcidata.com,,"Design, Information Technology, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
Clustr,https://www.crunchbase.com/organization/clustr-4,"Mapping Services, Real Time, Social Network","New York, New York, United States",Map-based geosocial networking platform,"1,021,027","Greater New York Area, East Coast, Northeastern US",Less than $1M,Closed,2016-01-10,day,,,,none,For Profit,http://www.clustrmobile.com,"Clustr is a map-based geosocial networking platform that shows you where your friends are hanging out around you, anonymously and in real time.  Whether you’re planning a night out with friends, trying to figure out where the coolest party on campus is, travelling to a new city and curious who’s in town, or just wondering where your best friend is, we’re confident Clustr will be a game-changer for your social life. Download the current version of Clustr on the App Store: https://appsto.re/us/oU5V7.i","Internet Services, Navigation and Mapping, Other",2,"Danny Matthews, Giancaro Roma",1-10,,,,,,,,,,,,,Private,,,,,,
Bowen & Watson,https://www.crunchbase.com/organization/bowen-watson,"Construction, Property Development, Sustainability","Toccoa, Georgia, United States","Bowen & Watson provides construction management, preconstruction, and general contracting services.","1,021,028","East Coast, Southern US",$1M to $10M,Active,1956-01-01,year,,,,,For Profit,http://bowen-watson.com,,"Real Estate, Sustainability",,,11-50,,,,,,,,,,,,,Private,,,,,,
L&B Worldwide,https://www.crunchbase.com/organization/l-b-worldwide,"Consulting, Industrial, Manufacturing, Outsourcing","Mendon, New York, United States","L&B Worldwide is a manufacturer's representative firm that focuses on sales growth, product decoration, and contract manufacturing services.","1,021,029","East Coast, Northeastern US",$1M to $10M,Active,1968-01-01,year,,,,,For Profit,http://www.lbworldwide.com,,"Manufacturing, Professional Services",2,"Bill Brophy, Tom Landfear",1-10,,,,,,,,,,,,,Private,,,,,,
Mars Antennas & RF Systems,https://www.crunchbase.com/organization/mars-antennas-rf-systems,"Mobile Apps, Robotics","Chicago, Illinois, United States","MARS specializes in outdoor & in-building multi polarized antennas. MARS subscriber & base station antennas are used in LTE, WiMAX, Mobile.","1,021,036","Greater Chicago Area, Great Lakes, Midwestern US",,Active,1994-01-01,day,,,,,For Profit,http://www.mars-antennas.com/,,"Apps, Hardware, Mobile, Science and Engineering, Software",,,51-100,,,,,,,,,,,,,Private,,,,,,
Tafcor,https://www.crunchbase.com/organization/tafcor,"Furniture, Home and Garden","Berrien Springs, Michigan, United States","Tafcor provides profile lamination of paper, vinyl, and veneer-wrapped moldings for kitchen cabinets, windows and doors, and furniture.","1,021,038","Great Lakes, Midwestern US",$1M to $10M,Active,,,,,,,For Profit,https://tafcor.com,,"Consumer Goods, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
