Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Ultra Safe,https://www.crunchbase.com/organization/ultra-safe,"Consumer Goods, Machinery Manufacturing, Retail","Phoenix, Arizona, United States","Ultra Safe retails harnesses, lanyards, ropes, anchorages, trauma straps, rebar assemblies, anchors, cantilever arms, and accessories.","610,008","Greater Phoenix Area, Western US",$1M to $10M,Active,,,,,,,For Profit,https://ultrasafeusa.com,,"Commerce and Shopping, Consumer Goods, Manufacturing",,,,,,,,,,,,,,,,Private,,,,,,
The Celebrity Link,https://www.crunchbase.com/organization/the-celebrity-link,"Advertising, Event Management, Personal Branding, Public Relations","Redondo Beach, California, United States","The Celebrity Link provides celebrity endorsements, ideation, and influencer campaigns services.","610,009","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,2006-01-01,year,,,,,For Profit,https://thecelebritylink.com,"The Celebrity Link serves as a resource for public figures, experts, and speakers for commercials, PR campaigns, public speeches, and business events. To use celebrities in advertising efforts, they source celebrities for commercials and PR campaigns and create creativity. Digital film, time-lapse photography, corporate videos, internet services, photo editing, graphic design, advertising, and video editing are all things they offer.","Advertising, Events, Media and Entertainment, Sales and Marketing",1,Melissa Gilbert,1-10,,,,,,,,,,,,,Private,,,,,,
Sindano Health,https://www.crunchbase.com/organization/sindano,"Health Care, Mental Health, Mobile Apps, SaaS, Software","Clarksville, Maryland, United States",Sindano Health develops human-first AI solutions to disparities in mental health outcomes for LGBTQ+ communities with a racial equity lens.,"610,012","Greater Baltimore-Maryland Area, East Coast, Southern US",,Active,2022-05-01,month,,,,,For Profit,https://www.joinsindano.com ,Sindano Health is a data analytics and SaaS technology company developing human-first AI solutions to address disparities in mental health outcomes for LGBTQ+ communities through a racial equity lens.,"Apps, Health Care, Mobile, Software",1,Tara Marshall-Hill,1-10,,,,,,,,,,,,,Private,,,,,,
National Futures Association,https://www.crunchbase.com/organization/national-futures-association,"Association, Government, Non Profit","Chicago, Illinois, United States",National Futures Association (NFA) is the self-regulatory organization for the U.S. derivatives industry,"610,013","Greater Chicago Area, Great Lakes, Midwestern US",$100M to $500M,Active,1982-01-01,year,,,,,Non-profit,https://www.nfa.futures.org/,,"Government and Military, Other, Social Impact",1,Leo Melamed,501-1000,,,,,,,,,,,,,Private,,,,,,
Harris Vacation Rentals,https://www.crunchbase.com/organization/harris-vacation-rentals,"Residential, Resorts, Vacation Rental","Gulf Shores, Alabama, United States",Harris Vacation Rentals is a vacation rental management company.,"610,016",Southern US,$1M to $10M,Active,1983-01-01,year,,,,,For Profit,https://www.ourgulfshoresvacation.com,"Harris Vacation Rentals includes 80 vacation homes and condos. From beach cottages and condos at full-service resorts like the Beach Club and Martinique, to beach homes. The company maintains its customer-focused business practices and beliefs.","Real Estate, Travel and Tourism",,,11-50,,,,,,,,,,,,,Private,,,,,,
Pool Magazine,https://www.crunchbase.com/organization/pool-magazine,,"Pilot Hill, California, United States",Pool Magazine™ is the leading up to the minute news source for Swimming Pool News and Pool Features.,"610,016","West Coast, Western US",,Active,2019-01-01,year,,,,,For Profit,https://www.poolmagazine.com/,"Pool Magazine is the Swimming Pool Industry news authority. Get up to the minute news and features from Pool Builders, Pool Service Companies, and Pool Equipment Suppliers around the globe. Pool Magazine is a web-based magazine focusing on Swimming Pools and the Pool Industry. Pool Magazine covers all news, events, and provides original content and up to the minute coverage on the Swimming Pool Industry. Our Pool news website caters to the Pool industry. Our monthly podcast and magazine provide an in-depth look at the world of swimming pools and the swimming pool industry. Get exclusive news coverage and live updates from Pool Magazine. Companies can list their business in Pool Magazine’s exclusive directory to improve the branding and visibility for their swimming pool company. Pool Magazine is part of the Pool Marketing network of websites.",,1,Joe Trusty,11-50,,,,,,,,,,,,,Private,,,,,,
Metadot,https://www.crunchbase.com/organization/metadot,"Business Development, Hardware, Productivity Tools, Software","Austin, Texas, United States","Metadot offers software solutions, productivity tools and hardware products to various businesses.","610,021",Southern US,$1M to $10M,Active,2000-01-01,year,,,,,For Profit,https://metadot.com,,"Hardware, Professional Services, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
PDSI Corp,https://www.crunchbase.com/organization/pdsi-corp,"Industrial Automation, Manufacturing","Dayton, Ohio, United States","PDSI Corp provides Industrial Automation, Technical Staffing, Robotic Weld Systems and Structural Steel Plasma Cutting Solution.","610,022","Great Lakes, Midwestern US",,Active,1955-01-01,year,,,,,For Profit,https://www.pdsicorp.com/,,"Manufacturing, Science and Engineering",,,51-100,,,,,,,,,,,,,Private,,,,,,
Blades Direct,https://www.crunchbase.com/organization/blades-direct,"Construction, E-Commerce, Industrial","Coral Springs, Florida, United States",Blades Direct is an online distributor of diamond blades and related tools for contractors and the construction industry.,"610,024","Greater Miami Area, East Coast, Southern US",,Active,2010-01-01,year,,,,,For Profit,https://bladesdirect.net/,"BladesDirect.net is a diamond tools supplier that carries a broad range of diamond blades and diamond cutting products. products include: Diamond Blades, Saw Blades, Safety Accessories, Polishing Equipment, and other numerous cutting tools.","Commerce and Shopping, Manufacturing, Real Estate",,,11-50,,,,,,,,,,,,1,Private,,,,,,
RIKSOF,https://www.crunchbase.com/organization/riksof,"Apps, Mobile Apps, Product Design, Software, Software Engineering, Web Development","Middletown, Delaware, United States",An award winning company for mobile and web apps,"610,026","Greater Philadelphia Area, East Coast, Southern US",,Active,2009-03-16,day,,,,,For Profit,https://www.riksof.com/?utm_source=crunchbase.com&utm_campaign=directory,"RIKSOF is an award-winning agency with expertise in custom mobile and web app development. Leveraging our 14+ years in business, we have successfully delivered more than 500 projects to clients from across the globe. We strive to build long-term relationships with our clients and develop solutions that help them stand out from the competition.","Apps, Design, Mobile, Science and Engineering, Software",1,Khurram Ali,51-100,,,,,,,,,,,,,Private,,,,,,
