Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Pasaca Capital,https://www.crunchbase.com/organization/pasaca-capital,,"Pasadena, California, United States",Pasaca Capital is a private equity firm.,"242,001","Greater Los Angeles Area, West Coast, Western US",,Active,2017-01-01,year,,,,,For Profit,https://pasacacapital.com,Pasaca Capital is a private equity firm.,,1,Charles Huang,,,,,,,,,,,,,1,Private,,,,,,
7 Medical Systems,https://www.crunchbase.com/organization/7-medical-systems,"CRM, Health Care, Information Technology, Software","Minneapolis, Minnesota, United States","7 Medical Systems is a leading, nation-wide provider of on-demand software, technology and IT services to the healthcare industry.","242,002","Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",$1M to $10M,Active,2005-01-01,year,,,,,For Profit,http://7medical.com/,,"Health Care, Information Technology, Sales and Marketing, Software",,,51-100,,,,,,,,,,,,,Private,,,,,,
Promomash,https://www.crunchbase.com/organization/promomash,"Information Technology, Software","Pasadena, California, United States",Promomash is the industry’s most complete retail sales & marketing management solution.,"242,003","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,2012-01-01,year,,,,,For Profit,https://www.promomash.com,,"Information Technology, Software",1,Yuval Selik,11-50,,,,,,,,,,,,,Private,,,,,,
Solera Networks,https://www.crunchbase.com/organization/solera-networks,"Enterprise Software, Network Security","South Jordan, Utah, United States",Solera Networks develops high-speed network forensics solutions for physical and virtual networks.,"242,009",Western US,$10M to $50M,Closed,2005-01-01,year,2013-05-22,day,,none,For Profit,http://www.soleranetworks.com,"Solera Networks develops high-speed network forensics solutions for both physical and virtual networks. These solutions focus on speed and scalability â€“ capturing, indexing, searching, and replaying all network traffic, even in 10Gb environments. The Solera Networks architecture provides open platform interoperability, extensible storage, and portability. These capabilities enable security professionals to quickly identify the source of any attack, remediate, and fortify against further risk.  Think of this as a black box for the network recording all information for full fidelity replay after an incident.","Information Technology, Privacy and Security, Software",1,Bryan Sparks,51-100,6,M&A,51700000,USD,51700000,51700000,USD,51700000,"Intel Capital, Trident Capital, Signal Peak Ventures, AllegisCyber, Cross Creek",4,8,,Private,,,,,,
RemoteTeam.com,https://www.crunchbase.com/organization/remoteteam,"Information Technology, SaaS, Software","San Francisco, California, United States","RemoteTeam.com specializes in the development of automated payrolls, time-offs, time-tracking, app integrations, HR tools.","242,009","San Francisco Bay Area, West Coast, Western US",Less than $1M,Closed,2019-10-01,month,2021-10-26,day,2021-08-01,month,For Profit,https://www.remoteteam.com,"Remote Team offers automated payrolls, time off, HR tools, and compliance made simple. The San Francisco-based company was founded in 2020 by Sahin Boydas.","Information Technology, Software",1,Sahin Boydas,11-50,3,M&A,,USD,,,USD,,"Sahin Boydas, CapitalX, Flex Capital, Active Capital, IT-Farm",1,19,,Private,,,,,,
AlEn USA,https://www.crunchbase.com/organization/alen-usa,"Consumer Goods, Health Care, Manufacturing","Houston, Texas, United States","AlEn USA is a manufacturer of household cleaning and laundry care products in Houston, Texas.","242,011","Greater Houston Area, Southern US",$10M to $50M,Active,1949-01-01,day,,,,,For Profit,http://alenusa.com,,"Consumer Goods, Health Care, Manufacturing",,,1001-5000,,,,,,,,,,,,,Private,,,,,,
National Great Rivers Research and Education Center,https://www.crunchbase.com/organization/national-great-rivers-research-and-education-center,E-Learning,"East Alton, Illinois, United States","National Great Rivers Research and Education Center is a pioneer in freshwater research, education, and outreach programs.","242,013","Great Lakes, Midwestern US",,Active,2002-01-01,year,,,,,For Profit,http://www.ngrrec.org,"National Great Rivers Research and Education Center is a pioneer in freshwater research, education, and outreach programs aimed at advancing knowledge, land, and water management practices, and policies concerning great rivers and their floodplains.","Education, Software",,,1-10,1,,,,,3080,USD,3080,Illinois American Water,1,1,,Private,,,,,,
The EventWork,https://www.crunchbase.com/organization/the-eventwork,"Event Management, Events, Freelance","Los Angeles, California, United States","The EventWork is an events industry platform, where businesses connect with talented freelancers.","242,014","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,2017-08-01,day,,,,,For Profit,http://www.theeventwork.com,"The EventWork was born from the minds of two creative event professionals who saw an opportunity to revolutionize connections within the industry. We serve a dual purpose. We act as a digital community for freelancers to showcase their talents and expand their immediate network while also providing a marketplace for businesses and production companies to find freelance event professionals to execute the jobs they simply can’t tackle in-house. The EventWork is creating change within the event space, going beyond the standard word-of-mouth method for finding work by bringing freelancers and companies together in one space.","Events, Media and Entertainment, Professional Services",2,"Jamie Klein, Noha Salah",1-10,1,Seed,100000,USD,100000,100000,USD,100000,,,,,Private,,,,,,
Yumlish,https://www.crunchbase.com/organization/yumlish,"B2B, Education, Health Care, Personal Health, Wellness","Dallas, Texas, United States",Culturally relevant nutrition therapy + addressing social barriers to diet,"242,016","Dallas/Fort Worth Metroplex, Southern US",,Active,2017-01-01,year,,,,,For Profit,https://yumlish.com/,"US adults have a 40% chance of developing type 2 diabetes; Hispanic American adults have a >50% chance. 90% of these cases can be avoided by making lifestyle changes, like diet modifications. Yumlish provides culturally relevant nutrition therapy for minorities with diabetes while addressing socioeconomic and lifestyle barriers to dietary adherence in order to create positive health outcomes.","Education, Health Care, Other",1,Shireen Abdullah,1-10,1,,,,,,USD,,Nashville Entrepreneur Center,1,1,,Private,,,,,,
Arctic Information Technology,https://www.crunchbase.com/organization/arctic-information-technology,"Information Technology, Software","Anchorage, Alaska, United States","Arctic Information Technology is a computer software company offering industry specific software, IT support, and technical training","242,016",Western US,$1M to $10M,Active,1998-01-01,year,,,,,For Profit,http://arcticit.com,,"Information Technology, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
