Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
SOFT,https://www.crunchbase.com/organization/soft-inc,"Information Technology, Software","Yonkers, New York, United States",SOFT is a technology consulting firm who has been building and refining critical technology solutions.,"1,624,000","Greater New York Area, East Coast, Northeastern US",,Active,1981-01-01,day,,,,,For Profit,https://www.soft-inc.com,"SOFT is a consulting and placement firm that has been supporting major clients. They providing custom technology solutions. They offer Source of Future Technology, SoHo, NYC, Business Optimization, Project Management, Custom Application Development, Performance Tuning, Systems Integration, Secure Electronic Document Management, Best Practices, CMM, ISO, Six Sigma, Enterprise Environment, Internet/Intranet Web Applications, Network Analysis, and Administration, Corporate Portals Package Applications, Manugistics, PeopleSoft, SAP, Oracle, Knowledge Extraction, and more.","Information Technology, Software",,,101-250,,,,,,,,,,,,,Private,,,,,,
Scale Dagile Framework,https://www.crunchbase.com/organization/scale-dagile-framework,Information Technology,"Boulder, Colorado, United States","A Proven, Publicly Available Framework For Applying Leaniagile Practices At Enterprise Scale","1,624,002","Greater Denver Area, Western US",$10M to $50M,Active,,,,,,,For Profit,http://scaledagileframework.com,"The Scaled Agile Framework (""SAFe"") is a proven knowledge base for implementing agile practices at enterprise scale. Its primary user interface is a ""Big Picture"" graphic which highlights the individual roles, teams, activities and artifacts necessary to scale agile from the team, to teams of teams, to the enterprise level.",Information Technology,,,1-10,,,,,,,,,,,,,Private,,,,,,
Calobrace Plastic Surgery,https://www.crunchbase.com/organization/calobrace-plastic-surgery,"Cosmetic Surgery, Health Care, Medical","Louisville, Kentucky, United States","Calobrace Plastic Surgery Center specializes in facial cosmetic, facelifts, breast augmentation, and liposuction surgery.","1,624,005",Southern US,$1M to $10M,Active,,,,,,,For Profit,http://www.louisvillekyplasticsurgeon.com/,,Health Care,,,51-100,,,,,,,,,,,,,Private,,,,,,
United Roosevelt Savings Bank,https://www.crunchbase.com/organization/united-roosevelt-savings-bank,"Banking, Customer Service, Financial Services","Carteret, New Jersey, United States",United Roosevelt Savings Bank is a company that provides banking services for customers and helps financially to grow the neighborhood.,"1,624,007","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,1914-01-01,year,,,,,For Profit,https://www.ursbank.com/,"United Roosevelt Savings Bank is a company that provides banking services for customers and helps financially to grow the neighborhood. As a team of banking industry professionals, their guidance team continues to represent a talented group of professionals and their focused approach emphasizes sustainable growth. In their daily work, they strive to improve processes, provide powerful financial tools, and help the customers achieve their dreams while remaining financially secure.","Financial Services, Lending and Investments, Other, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Promethius Consulting,https://www.crunchbase.com/organization/promethius-consulting,"Cloud Computing, Consulting, Content, Software, Web Design","Indianapolis, Indiana, United States","IT Consulting in Indianapolis, (Managed Services, Cloud Storage, Computer Networks, Security) - Let us be your Outsourced IT Department","1,624,011","Great Lakes, Midwestern US",$1M to $10M,Active,2000-02-01,day,,,,,For Profit,http://www.promethius.com,"Full service IT consulting specializing in network support, cloud computing, Drupal development, web design and internet marketing.  Based in Indianapolis, IN","Design, Internet Services, Media and Entertainment, Professional Services, Software",2,"Denver Abernathy, Tony Valle",11-50,,,,,,,,,,,,,Private,,,,,,
Jewish Funders Network,https://www.crunchbase.com/organization/jewish-funders-network,Non Profit,"New York, New York, United States",The Jewish Funders Network is an Jewish organization to improve the quality of their giving and maximize their impact.,"1,624,015","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2008-01-01,year,,,,,Non-profit,https://www.jfunders.org,,"Other, Social Impact",,,11-50,,,,,,,,,,,,,Private,,,,,,
Flashing boards,https://www.crunchbase.com/organization/flashing-boards,"Advertising, Lighting, Marketing","California, Kentucky, United States","Flashing boards provides market pen set, battery, LED board, and logobox flashing services.","1,624,020",Southern US,,Active,,,,,,,For Profit,http://www.flashingboards.com,"Flashing boards provide menu boards, advertising signs, LED neon signs, business signs, and an LED message board. They have both outdoor and indoor options. They use LED light technology, which is a low-energy light source.","Advertising, Hardware, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Bold Realty,https://www.crunchbase.com/organization/bold-realty,"Property Management, Real Estate, Real Estate Investment, Residential","Reading, Pennsylvania, United States",Bold Realty is a real estate company.,"1,624,022","Great Lakes, Northeastern US",$1M to $10M,Active,,,,,,,For Profit,https://www.boldpa.com,"Bold Realty is an innovative new way of looking at real estate. They offer unique home decor items to satisfy and styles. Their services include real estate investment, home buying, house selling, residential, marketing, and property management.","Financial Services, Real Estate",1,Trent Stauffer,11-50,,,,,,,,,,,,,Private,,,,,,
Legends Care,https://www.crunchbase.com/organization/legends-care,"Elder Care, Health Care, Medical, Nursing and Residential Care, Rehabilitation","Massillon, Ohio, United States","Legends Care provides elder care, nursing care, physical therapy, respiratory therapy, and rehabilitation services.","1,624,025","Great Lakes, Midwestern US",$1M to $10M,Active,,,,,,,For Profit,https://legendsnwh.com,,Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
Fairfield Auto & Truck Service,https://www.crunchbase.com/organization/fairfield-auto-truck-service,"Customer Service, Field Support, Transportation","Fairfield, Ohio, United States","Fairfield Auto & Truck Service is a truck repair center that offers collision repair, reimaging, and welding services.","1,624,029","Great Lakes, Midwestern US",$1M to $10M,Active,1980-01-01,year,,,,,For Profit,https://fairfieldautotruck.com,,"Other, Professional Services, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
S.H. Cowell Foundation,https://www.crunchbase.com/organization/s-h-cowell-foundation,"Angel Investment, Communities, Family","San Francisco, California, United States",S.H. Cowell Foundation is a grand marketing organization that invests in communities.,"1,624,030","San Francisco Bay Area, West Coast, Western US",$10M to $50M,Active,1956-01-01,year,,,,,For Profit,https://shcowell.org,"The S. H. Cowell Foundation is a grantmaking organization that invests in communities dedicated to generating long-term, positive change for low-income children and families. Humans advocate antiracist policies and equitable outcomes for people and communities of color because they recognize that economic inequality links with racial injustice.","Community and Lifestyle, Financial Services, Lending and Investments",,,11-50,,,,,,,,,,,,,Private,,,,,,
7M Tours,https://www.crunchbase.com/organization/7m-tours,"Tour Operator, Travel, Travel Agency","Orlando, Florida, United States",7M Tours is a full-service destination management company that efficiently provides complete travel services.,"1,624,031","East Coast, Southern US",$1M to $10M,Active,2011-01-01,year,,,,,For Profit,http://7mtours.com,,Travel and Tourism,,,11-50,,,,,,,,,,,,,Private,,,,,,
Comfort Specialists,https://www.crunchbase.com/organization/comfort-specialists,"Consulting, Electronics, Facility Management, Heating, Ventilation, and Air Conditioning (HVAC), Service Industry","Peoria, Illinois, United States","Comfort Specialists is a contracting company that provides electrical solutions like humidifiers, heating, and air conditioning services.","1,624,031","Great Lakes, Midwestern US",,Active,,,,,,,For Profit,http://www.comfort-specialists.com,,"Consumer Electronics, Hardware, Other, Professional Services, Real Estate",,,,,,,,,,,,,,,,Private,,,,,,
Statshark,https://www.crunchbase.com/organization/statshark,"Analytics, Internet, Sports","Stamford, Connecticut, United States","StatShark provides professionals with tools for crunching numbers, analyzing the future, and deriving actionable insights from raw data.","1,624,032","East Coast, New England, Northeastern US",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,https://statshark.com,,"Data and Analytics, Internet Services, Sports",,,11-50,,,,,,,,,,,,,Private,,,,,,
Yonkers Auto Mall,https://www.crunchbase.com/organization/yonkers-auto-mall,"Automotive, Customer Service, Retail","Yonkers, New York, United States",Yonkers Auto Mall is an used car dealership and service center.,"1,624,033","Greater New York Area, East Coast, Northeastern US",$10M to $50M,Active,2008-01-01,year,,,,,For Profit,https://www.automallyonkers.com,"Yonkers Auto Mall provides pre-owned cars, trucks, and SUVs. They offer finance, showroom, order parts and accessories, parts department, and accessories cataloes. Their services include customer services.","Commerce and Shopping, Other, Professional Services, Transportation",,,51-100,,,,,,,,,,,,,Private,,,,,,
