Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Surfwriter,https://www.crunchbase.com/organization/surfwriter,"Apps, Information Technology","Capitola, California, United States",Surfwriter Cloud Computing providing Salesforce certified apps and services.,"849,000","San Francisco Bay Area, West Coast, Western US",,Active,1997-01-01,year,,,,,For Profit,http://www.surfwriter.com/,Surfwriter Cloud Computing providing Salesforce certified apps and services focused on helping customers manage sales data and incent their teams for higher sales performance.,"Apps, Information Technology, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
Point Mortgage,https://www.crunchbase.com/organization/point-mortgage,"Banking, Financial Services, Lending, Real Estate","Chula Vista, California, United States",Point Mortgage provides home purchase and home equity services.,"849,001","Greater San Diego Area, West Coast, Western US",$1M to $10M,Active,2000-01-01,year,,,,,For Profit,https://www.pointmtg.com,"Point Mortgage built a reputation serving the lending needs of real estate, builders, and individual homebuyers. They offer expertise from purchases to refinances. Their loan officers find the loan to meet their unique needs.","Financial Services, Lending and Investments, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Dartcor Food Service,https://www.crunchbase.com/organization/dartcor-food-service,Hospitality,"Whippany, New Jersey, United States",Dartcor Food Service is creating unique corporate dining services for daily guests requires thoughtful and constant planning.,"849,003","Greater New York Area, East Coast, Northeastern US",,Active,1985-01-01,year,,,,,For Profit,https://dartcor.com,,Travel and Tourism,,,251-500,,,,,,,,,,,,,Private,,,,,,
Axiom Consultants,https://www.crunchbase.com/organization/axiom-consultants-3eb4,"Cloud Computing, Consulting","Rockville, Maryland, United States","Axiom Consultants is a technology, engineering, and management consulting firm that offers digital transformation and cloud computing.","849,007","Washington DC Metro Area, East Coast, Southern US",$1M to $10M,Active,2008-01-01,year,,,,,For Profit,https://axiomconsultants.com,,"Internet Services, Professional Services, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
Network PCB,https://www.crunchbase.com/organization/network-pcb,Manufacturing,"San Jose, California, United States","Network PCB combines engineering expertise, innovation, manufacturing excellence to produce the most diverse range of printed circuit boards","849,008","San Francisco Bay Area, Silicon Valley, West Coast",$1M to $10M,Active,1994-01-01,year,,,,,For Profit,https://networkpcb.com,"Network PCB is a state-of-art PCB manufacturing company, strategically located in San Jose, California, United States of America. Network PCB combines engineering expertise, innovation, manufacturing excellence & state-of-art technologies to produce the most diverse range of printed circuit boards. We offer technical expertise, coupled with a flexible, time-bound, and responsive approach, resulting in a value-added “time-to-market” delivery of Printed Circuit Boards",Manufacturing,1,Kevin Le,1-10,,,,,,,,,,,,,Private,,,,,,
PedalCell,https://www.crunchbase.com/organization/pedalcell,"Electronics, Sporting Goods","Chicago, Illinois, United States",PedalCell is the ultimate power source to keep long-distance cyclists fully charged on their journeys.,"849,016","Greater Chicago Area, Great Lakes, Midwestern US",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,https://pedalcell.com/,,"Commerce and Shopping, Consumer Electronics, Hardware, Sports",,,11-50,,,,,,,,,,,,,Private,,,,,,
Torkia Apparel & Pet,https://www.crunchbase.com/organization/torkia-apparel-pet,"Apparel, Manufacturing, Pet, Wholesale","Secaucus, New Jersey, United States",Torkia Apparel & Pet is a wholesaler company that sells products and pet accessories.,"849,022","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2010-01-01,year,,,,,For Profit,https://www.torkia-ap.com,,"Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Manufacturing",,,101-250,,,,,,,,,,,,,Private,,,,,,
Studio PAV,https://www.crunchbase.com/organization/studio-pav,"Animation, Graphic Design, Media and Entertainment, Photography, Video","New York, New York, United States","Studio PAV specializes in video production, motion graphics, visual FX, 3D modeling, animation, graphic design, and photography services.","849,024","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2006-01-01,year,,,,,For Profit,https://www.studiopav.com/,,"Content and Publishing, Design, Media and Entertainment, Video",,,1-10,,,,,,,,,,,,,Private,,,,,,
The Golf Group,https://www.crunchbase.com/organization/the-golf-group,"Facilities Support Services, Gaming, Property Management, Sports","Longwood, Florida, United States",The Golf Group is a golf course management company.,"849,025","East Coast, Southern US",Less than $1M,Active,2006-01-01,year,,,,,For Profit,https://www.golfgroupfl.com,"The Golf Group is a golf course management group that currently operates six golf facilities in the market. It provides the management, sales and marketing, grounds maintenance supervision, budgeting, purchasing, and complete accounting necessary for its current golf facilities.","Administrative Services, Gaming, Real Estate, Sports",,,11-50,,,,,,,,,,,,,Private,,,,,,
Platinum Title & Escrow,https://www.crunchbase.com/organization/platinum-title-escrow,"Insurance, Real Estate, Residential","Omaha, Nebraska, United States",Platinum Title & Escrow provides title and real estate settlement services.,"849,025",Midwestern US,$1M to $10M,Active,,,,,,,For Profit,https://platinumtitleandescrow.com,,"Financial Services, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
