Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Covenant Pediatrics,https://www.crunchbase.com/organization/covenant-pediatrics,"Child Care, Health Care, Hospitality, Nursing and Residential Care","Athens, Tennessee, United States","Covenant Pediatrics provides physical, mental, social, and emotional health care services for children.","1,394,003",Southern US,Less than $1M,Active,1989-01-01,year,,,,,For Profit,https://covpeds.com,"Covenant Pediatrics is a healthcare service that provides parents with tools to strengthen families and to promote the physical, mental, social, and emotional health of their children. Their services include attending deliveries, c-sections, caring for newborns in the nursery, caring for children during hospitalizations, and emergency room coverage.","Health Care, Travel and Tourism",,,1-10,,,,,,,,,,,,,Private,,,,,,
früute (fruute),https://www.crunchbase.com/organization/frute,"Bakery, E-Commerce, Events, Gift, Personalization","Los Angeles, California, United States","Früute, a Los Angeles-based company, is a brand of gift baskets for gift givers.","1,394,005","Greater Los Angeles Area, West Coast, Western US",Less than $1M,Active,2011-07-01,day,,,,,For Profit,http://www.fruute.com,"Ferroconcrete-backed früute Creates Modern Gift Baskets With A Story.  The Los Angeles based company is a brand of gift baskets for a new generation of gift givers. The baskets are assembled in Downtown LA. They feature high-quality gifts with a modern twist, tasty treats, and a story in every basket—a message in a bottle that brings a unique narrative to each item. Gift givers can personalize the message or add their own special twist. früute gift baskets are sold exclusively at www.fruute.com and available for delivery throughout the US.","Commerce and Shopping, Events, Food and Beverage, Media and Entertainment",2,"Sylvia Santosa, Yo Santosa",1-10,,,,,,,,,,,,,Private,,,,,,
Blissfield State Bank,https://www.crunchbase.com/organization/blissfield-state-bank,"Banking, Finance, Financial Services","Blissfield, Michigan, United States",Blissfield State Bank is a commercial bank that provides financial and e-banking services.,"1,394,007","Great Lakes, Midwestern US",$1M to $10M,Active,1873-05-05,day,,,,,For Profit,https://www.blissfieldstatebank.com/,,"Financial Services, Lending and Investments",,,11-50,,,,,,,,,,,,,Private,,,,,,
Washington Crossing Advisors,https://www.crunchbase.com/organization/washington-crossing-advisors,"Advice, Asset Management, Consulting, Financial Services, Venture Capital","Florham Park, New Jersey, United States","Washington Crossing Advisors is a financial consultancy that specializes in equity investment, asset allocation, and advisory services.","1,394,012","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2000-01-01,year,,,,,For Profit,https://washingtoncrossingadvisors.com/,,"Financial Services, Lending and Investments, Media and Entertainment, Professional Services",1,Kevin Caron,11-50,,,,,,,,,,,,,Private,,,,,,
Laurier Inc,https://www.crunchbase.com/organization/laurier-inc,"Industrial Manufacturing, Manufacturing","Londonderry, New Hampshire, United States",Laurier manufactures die sorting pick-and-place equipment for companies.,"1,394,015","Greater Boston Area, East Coast, New England",,Closed,1970-01-01,year,2002-01-07,day,2002-01-04,day,For Profit,http://www.laurierinc.com/,"aurier is a privately held US company based in New Hampshire that manufactures die sorting pick-and-place equipment for companies including IBM, Lucent Technologies, Agere, Universal Instruments, Philips, Texas Instruments and Nortel.",Manufacturing,,,,,M&A,,,,,,,,,,,Private,,,,,,
Construction Hardware,https://www.crunchbase.com/organization/construction-hardware,"Construction, Industrial, Supply Chain Management","Pomona, California, United States","Construction Hardware is a supplierof commercial frames, doors, architectural hardware and access control.","1,394,020","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,1963-01-01,year,,,,,For Profit,https://constructionhardwareco.com/,,"Manufacturing, Real Estate, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
Cohen & Gottlieb,https://www.crunchbase.com/organization/cohen-gottlieb,"Accounting, Financial Services, Wealth Management","New York, New York, United States",Cohen & Gottlieb is a tax and accounting firm that provides tax preparation and accounting services.,"1,394,023","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,,,,,,,For Profit,https://cohengottliebcpa.com,,"Financial Services, Professional Services",1,Martin Cohen,11-50,,,,,,,,,,,,,Private,,,,,,
Huntsville Emergency Medical Services,https://www.crunchbase.com/organization/huntsville-emergency-medical-services,"Emergency Medicine, Health Care, Medical, Non Profit, Transportation","Huntsville, Alabama, United States",Huntsville Emergency Medical Services is a company that provides emergency medical services which is non-profit.,"1,394,028",Southern US,$1M to $10M,Active,1981-01-01,year,,,,,Non-profit,https://www.hemsi.org,"Huntsville Emergency Medical Services is a company that provides emergency medical services which is non-profit. They provide excellent paramedical services to their community through HEMSI. They will provide emergency medical care in the highest standards for the community by maintaining operational readiness, fiscal transparency, and maximum efficiency.","Health Care, Other, Social Impact, Transportation",,,51-100,,,,,,,,,,,,,Private,,,,,,
Bsntech Networks,https://www.crunchbase.com/organization/bsntech-networks,"E-Commerce, Graphic Design, Information Technology, Web Design, Web Hosting","Decatur, Illinois, United States","BsnTech Networks is a website design, website hosting, and graphic design company offering affordably priced services.","1,394,035","Great Lakes, Midwestern US",Less than $1M,Active,2010-01-01,day,,,,,For Profit,https://bsntech.com,,"Commerce and Shopping, Design, Information Technology, Internet Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Safechoice Insurance Agency,https://www.crunchbase.com/organization/safechoice-insurance-agency,"Auto Insurance, Commercial Insurance, Insurance, Life Insurance, Property Insurance","Rochester, Minnesota, United States","Safechoice Insurance Agency provides auto, home, life, and commercial insurance.","1,394,036","Great Lakes, Midwestern US",Less than $1M,Active,2013-01-01,year,,,,,For Profit,https://www.safechoicemn.com,"Safechoice Insurance Agency provides insurance services. They provide auto, home, life, heath, and commercial insurance services. They provide inquiries through phone calls.",Financial Services,,,1-10,,,,,,,,,,,,,Private,,,,,,
