Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
CommerceBees,https://www.crunchbase.com/organization/commercebees,"Consulting, E-Commerce, E-Commerce Platforms","Schaumburg, Illinois, United States",Magento eCommerce Design & Development Company,"1,792,000","Greater Chicago Area, Great Lakes, Midwestern US",$10M to $50M,Active,2007-01-01,year,,,,,For Profit,http://www.commercebees.com,"Commerce Bees is a full-service eCommerce development firm that unites strategic consulting, forward thinking design, and cutting edge development to provide pioneering eCommerce solutions for retailers worldwide. We construct new Magento stores, engineer the evolution of existing websites, connect clients to global markets, develop mobile solutions, and craft dynamic forward thinking eCommerce strategies. We create enduring partnerships with our clients and are dedicated to helping them to succeed and achieve their goals. We take pride in the quality of our work and the outstanding service that we provide to our clients. Our commitment to our clients business is the foundation of our business. http://www.commercebees.com/","Commerce and Shopping, Internet Services, Professional Services",,,251-500,,,,,,,,,,,,,Private,,,,,,
Allstar Underwriters,https://www.crunchbase.com/organization/allstar-underwriters,"Commercial Insurance, Financial Services, Insurance, Risk Management","Clayton, North Carolina, United States",Allstar Underwriters provides a wide range of insurance and wholesale brokerage services.,"1,792,001","Research Triangle, East Coast, Southern US",Less than $1M,Active,,,,,,,For Profit,http://allstarunderwriters.com/aui/index.html,,"Financial Services, Professional Services",,,,,,,,,,,,,,,,Private,,,,,,
Murphy & Company,https://www.crunchbase.com/organization/murphy-company-37fc,"Accounting, Advice, Financial Services, Professional Services","Branford, Connecticut, United States","Murphy & Company is a CPA firm that offers tax planning, auditing, payroll, business management, and advisory services.","1,792,001","East Coast, New England, Northeastern US",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,https://murphycocpa.com/,,"Financial Services, Media and Entertainment, Other, Professional Services",1,Camille R Murphy,11-50,,,,,,,,,,,,,Private,,,,,,
Charles A. Slee Agency,https://www.crunchbase.com/organization/charles-a-slee-agency,"Auto Insurance, Insurance, Life Insurance","Marblehead, Massachusetts, United States","Charles A. Slee Agency offers a variety of insurance products that include auto, life, and home for individuals, families, and businesses.","1,792,007","Greater Boston Area, East Coast, New England",$1M to $10M,Active,,,,,,,For Profit,https://sleeinsurance.com/,,Financial Services,,,1-10,,,,,,,,,,,,,Private,,,,,,
The Tee Spot,https://www.crunchbase.com/organization/the-tee-spot,"E-Commerce, Printing, Sales","Knoxville, Tennessee, United States",The Tee Spot is a branding company that provides print-on-demand web stores as well as production capabilities.,"1,792,008",Southern US,Less than $1M,Active,2007-01-01,year,,,,,For Profit,https://www.theteespot.com,"The Tee Spot is a branding firm that offers print-on-demand web stores as well as production services. The Tee Spot has both an online presence and a physical showroom and shop. In their showroom, they have a wide variety of product displays and samples for them to try on. The embroidered and printed clothes, swag, and promotional goods. online marketplaces for businesses, teams, and fundraisers. Both traditional brick-and-mortar stores and online e-commerce are available.","Commerce and Shopping, Content and Publishing, Media and Entertainment, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
Interior Resource Group,https://www.crunchbase.com/organization/interior-resource-group,Real Estate,"Irvine, California, United States",Interior Resource Group is a construction firm specializing in full service interior finishing.,"1,792,010","Greater Los Angeles Area, West Coast, Western US",$10M to $50M,Active,2007-01-01,year,,,,,For Profit,http://irgcolorado.com,,Real Estate,,,101-250,,,,,,,,,,,,,Private,,,,,,
Precision Flamecutting & Steel,https://www.crunchbase.com/organization/precision-flamecutting-steel,Mining Technology,"Houston, Texas, United States","Provides flamecutting, high-definition plasma cutting, and waterjet cutting services; and supplies steel materials to customer specs.","1,792,022","Greater Houston Area, Southern US",$10M to $50M,Active,1975-01-01,year,,,,,For Profit,http://www.pflame.com/home.shtml,"What means most to the customer means the most to us, too. This unshakeable philosophy has been their service guidepost at Precision Flamecutting and Steel since they opened their business in 1975, and remains an ingrained attitude that has enabled us to stay nimble, personal and responsive throughout their years of steady growth. Today, their customers receive the advantage of working with a caring company that has access – through their relationships and affiliations – to the materials you need, when you need them.",Natural Resources,,,1-10,,,,,,,,,,,,,Private,,,,,,
Transicare,https://www.crunchbase.com/organization/transicare,"Health Care, Health Diagnostics, Mental Health, Personal Health","Dallas, Texas, United States","Transicare is a mental health service provider that offers mobile crisis outpatient, comprehensive clinic, and disaster response solutions.","1,792,028","Dallas/Fort Worth Metroplex, Southern US",$1M to $10M,Active,2004-01-01,year,,,,,For Profit,https://www.transicare.com/,,Health Care,,,51-100,,,,,,,,,,,,,Private,,,,,,
Cellini Design Jewelers,https://www.crunchbase.com/organization/cellini-design-jewelers,"E-Commerce, Fashion, Jewelry","Orange, Connecticut, United States","Cellini Design Jewelers is an e-commerce platform that offers bridal, rings, earrings, necklaces, pendants, and bracelet jewelry.","1,792,031","East Coast, New England, Northeastern US",$1M to $10M,Active,1948-01-01,year,,,,,For Profit,https://www.cellinidesignjewelers.com,,"Clothing and Apparel, Commerce and Shopping, Consumer Goods, Design",1,Louis Sr.,11-50,,,,,,,,,,,,,Private,,,,,,
Karlene A Valente Insurance Agency,https://www.crunchbase.com/organization/karlene-a-valente-insurance-agency,"Consulting, Employee Benefits, Financial Services, Insurance, Personal Finance","Dorchester, Massachusetts, United States","Karlene A Valente Insurance Agency provides insurance services for auto, home, business, flood and individuals.","1,792,033","Greater Boston Area, East Coast, New England",Less than $1M,Active,1989-01-01,year,,,,,For Profit,https://www.valenteinsurance.com/,,"Administrative Services, Financial Services, Health Care, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
