Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
ClearStar,https://www.crunchbase.com/organization/clearstar,"Human Resources, Information Technology, Internet","Alpharetta, Georgia, United States",ClearStar is a provider of human capital integrity technology-based services.,"47,000","Greater Atlanta Area, East Coast, Southern US",$1M to $10M,Active,1995-01-01,year,2014-07-11,day,,,For Profit,http://clearstar.net/,"ClearStar has been helping clients around the globe succeed by providing them with employment intelligence to grow their teams with confidence. They provide employers and companies across the globe the pre-employment background check software, services, employment verification background checks, and screening services.","Administrative Services, Information Technology, Internet Services",2,"Kenneth Dawson, Robert Vale",51-100,2,IPO,198645,USD,198645,5198645,USD,5198645,Silicon Valley Bank,1,1,2,Public,2014-07-11,,,CLSU,https://www.crunchbase.com/ipo/clearstar-ipo--08d69d86,LSE - London Stock Exchange
Turing College,https://www.crunchbase.com/organization/turing-college,"EdTech, Education, Higher Education, Web3","Wilmington, Delaware, United States",Turing College is a web3 coding school.,"47,003","Greater Philadelphia Area, East Coast, Southern US",,Active,2020-06-01,month,,,,,For Profit,https://www.turingcollege.com/en,Turing College is an online data science school with ISAs. Tech companies co-create our curriculum and get live updates on students' performance to make hiring decisions in days rather than months.,"Blockchain and Cryptocurrency, Education, Internet Services, Software",3,"Benas S., Lukas Kaminskis, Tomas Moska",51-100,5,Seed,2775000,EUR,3266246,2775000,EUR,3266246,"Startup Wise Guys, Y Combinator, Iron Wolf Capital, Juan Benet, Spring Capital",2,6,,Private,,,,,,
Sene,https://www.crunchbase.com/organization/sene,"E-Commerce, Fashion, Retail","Los Angeles, California, United States",We are making sizeless clothing possible for everyone using AI.,"47,007","Greater Los Angeles Area, West Coast, Western US",,Active,2019-05-01,day,,,,,For Profit,https://senestudio.com,"Sene's mission is to empower people of all shapes, colors, and sizes to feel their best. We do this by combining thoughtful design and data science to reimagine the entire fashion supply chain. We only make a piece of clothing if there is someone there to wear it, making clothing more sustainable and personal.","Clothing and Apparel, Commerce and Shopping, Design",3,"Mark Zheng, Mark Zheng, Ray Li",11-50,2,Seed,1800000,USD,1800000,1800000,USD,1800000,"SeedInvest, Hyphen Capital, Pitbull Ventures, Meyer Global Management, Mark Chou",,5,,Private,,,,,,
Owl Ventures,https://www.crunchbase.com/organization/owl-ventures-lp,"Business Development, EdTech, Finance, Financial Services, Venture Capital","Menlo Park, California, United States",Owl Ventures is a venture capital fund that invests in education technology companies.,"47,009","San Francisco Bay Area, Silicon Valley, West Coast",$1M to $10M,Active,2014-01-01,year,,,,,For Profit,http://www.owlvc.com,"Owl Ventures is a venture capital fund that invests in education technology companies. The firm has invested in 24 companies across the education spectrum encompassing early childhood, K-12, higher education, and career mobility/professional learning. Owl leverages its deep domain expertise and takes an active hands-on approach to help entrepreneurs scale their businesses into transformative category-leading companies. The firm was founded in 2014 and has over $600 million in assets under management.","Education, Financial Services, Lending and Investments, Professional Services, Software",2,"Jed Smith, Tory Patterson",11-50,,,,,,,,,,,,,Private,,,,,,
Remrise,https://www.crunchbase.com/organization/remrise,"Fitness, Health Care, Personal Health, Wellness","San Francisco, California, United States","Remrise is a health, wellness, and fitness company that offers a personalizes plant-powered sleep formulas.","47,009","San Francisco Bay Area, West Coast, Western US",,Active,2018-01-01,year,,,,,For Profit,https://remrise.com/,"Remrise is a health, wellness, and fitness company that specializes in manufacturing plant-powered sleep formulas and tools to help its clients improve their sleep. It provides an online marketplace that allows people to purchase organic sleeping supplements online.  The company was founded in 2018 and headquartered in San Francisco, California.","Health Care, Sports",4,"Christine Chin, Evan Sedigh, Jeff Tam, Veronica Lee",11-50,1,Seed,8200000,USD,8200000,8200000,USD,8200000,"Felicis, Founders Fund, Maverick Capital, Atomic, AME Cloud Ventures",1,7,,Private,,,,,,
Five Star Bank,https://www.crunchbase.com/organization/five-star-bank,"Banking, Financial Services, Insurance","Warsaw, New York, United States","Five Star Bank offers a wide range of consumer and commercial banking services to individuals, municipalities, and businesses.","47,009","East Coast, Northeastern US",$10M to $50M,Active,1881-01-01,year,,,,,For Profit,https://www.five-starbank.com,"Five Star Bank is a community bank that offers individuals, towns, and businesses a comprehensive range of consumer and commercial banking and loan services. Healthcare, consumer items, financial services, and information technology are among the industries served by the bank. The bank's headquarters are located in Warsaw, New York.","Financial Services, Lending and Investments",,,501-1000,1,,10000000,USD,10000000,10000000,USD,10000000,,,,,Private,,,,,,
Electric Entertainment,https://www.crunchbase.com/organization/electric-entertainment,"Film, Film Production, TV Production","Los Angeles, California, United States","Electric Entertainment is a full service film, television, and new media production company and studio.","47,010","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,2013-01-01,year,,,,,For Profit,https://www.electricentertainment.com/,"Electric Entertainment is a full service film, television, and new media production company and studio headed by veteran producer Dean Devlin along with Marc Roskin and Rachel Olschan.  Electric recently wrapped its fifth season of TNT’s action-packed drama “Leverage.” Electric’s other television credits include TNT’s “The Librarian” starring Noah Wyle which was the highest rated movie on cable that year (2004), its sequel, “The Librarian: Return to King Solomon’s Mines” and the third installment of the franchise, “The Librarian: Curse of the Judas Chalice.”  Along with Bryan Singer’s Bad Hat Harry production company, Electric produced SyFy Channel’s “The Triangle,” which won an Emmy for its Visual Effects, and was the highest-rated miniseries on the cable channel since “Steven Spielberg Presents TAKEN” (2002). Electric’s most recent film projects include MGM’s Flyboys and Sony Picture Classics’ politically-charged documentary Who Killed the Electric Car?, which was nominated by the Broadcast Film Critics Association for Best Documentary Feature. Electric launched Electric Visual Effects (EFX), which uses the new division as its in-house effects arm allowing the filmmakers they work with to stretch their dollars way beyond traditional effects budget boundaries. The EFX crew has been assembled from industry veterans Devlin had previously collaborated with on his global box-office hits including Independence Day, Godzilla, The Patriot, and Eight Legged Freaks. EFX is headed by veteran visual effects producer Mark Franco, whose career spans over twenty-five years and includes productions such as Titanic, Batman & Robin, Armageddon and How the Grinch Stole Christmas. Electric recently launched its international theatrical film and television sales and acquisitions division, which is headed by Sonia Mehandjiyska. Devlin is currently in pre-production on his feature directorial debut, GEOSTORM, which he is producing with Skydance Pictures’ David Ellison and Dana Goldberg and his Electric Entertainment team of Marc Roskin and Rachel Olschan.","Media and Entertainment, Video",1,Rachel Olschan,1-10,2,,,,,150000000,USD,150000000,"Bank of America, First Republic Bank",1,2,,Private,,,,,,
LUCA,https://www.crunchbase.com/organization/luca-304a,"Artificial Intelligence (AI), EdTech, Information Technology, Machine Learning, SaaS","Gibsonia, Pennsylvania, United States",Revolutionary AI-powered reading platform assisting students improve reading skills through personalized content based interest and need.,"47,014","Great Lakes, Northeastern US",,Active,2023-05-11,day,,,,,For Profit,https://luca.ai,"LUCA is an innovative digital reading tutor that utilizes AI and speech recognition technology to provide personalized content and interventions to improve reading skills, boost confidence, and increase student engagement. These powerful online tools are user-friendly and accessible to families, enabling children to overcome learning deficiencies in and out of school, from elementary to high school graduation. For struggling students, LUCA offers hope and a chance for a successful future. Our team incorporated several key features into the solution, including evidence-based research principles that enhance reading skills, a Structured Literacy Approach, integration of phonics (often overlooked in schools), and engagement of three core senses for better reading fluency and comprehension.","Artificial Intelligence (AI), Data and Analytics, Education, Information Technology, Science and Engineering, Software",1,Scott Sosso,1-10,1,Seed,250000,USD,250000,250000,USD,250000,Scott Sosso,1,1,,Private,,,,,,
ClearSlide,https://www.crunchbase.com/organization/clearslide,"Analytics, CRM, Enterprise Software, SaaS, Sales, Software","San Francisco, California, United States","ClearSlide is a sales engagement platform that offers content, communications, and insights to businesses.","47,014","San Francisco Bay Area, West Coast, Western US",$10M to $50M,Active,2009-10-01,month,2020-12-23,day,,,For Profit,https://www.clearslide.com/,"ClearSlide is a system of engagement that makes customer interaction. They deliver a sales engagement platform that integrates content, communications, and actionable insights to improve business results. They provide solutions for communication, financial services, insurance, healthcare, technology, education, travel, and retail industries.","Data and Analytics, Information Technology, Sales and Marketing, Software",2,"Al Lieb, Jim Benton",51-100,4,M&A,89000000,USD,89000000,89000000,USD,89000000,"Felicis, Social Capital, Bessemer Venture Partners, Floodgate, Comcast Ventures",3,9,2,Private,,,,,,
Aloha Brands,https://www.crunchbase.com/organization/aloha-brands,"Apparel, Consumer, Manufacturing, Textiles","Berkeley, California, United States",Aloha Brands is a textile company that manufactures and sells clothing apparels.,"47,015","San Francisco Bay Area, West Coast, Western US",,Active,2014-01-01,year,,,,,For Profit,,"Aloha Brands is a textile company that manufactures and sells clothing apparels. It was founded in 2014 and is headquartered in Berkeley, California, United States.","Clothing and Apparel, Manufacturing, Other",,,1-10,2,,5260000,USD,5260000,5260000,USD,5260000,,,,,Private,,,,,,
