Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Goodspero,https://www.crunchbase.com/organization/goodspero,"Advertising, Consulting, Digital Media","Houston, Texas, United States","Goodspero provides digital and social media content creation, consulting and training services.","2,028,001","Greater Houston Area, Southern US",,Active,2012-01-01,day,,,,,For Profit,https://goodspero.com/,,"Advertising, Media and Entertainment, Professional Services, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
Paradise Flowers Distribution,https://www.crunchbase.com/organization/paradise-flowers-distribution,"Flowers, Local Business, Wholesale","South River, New Jersey, United States","Paradise Flowers Distribution is a wholesaler and distributor of hydrangeas, orchids, roses, and other flower items.","2,028,003","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,2008-01-01,year,,,,,For Profit,https://paradiseflowersnyc.com,,"Commerce and Shopping, Consumer Goods, Sales and Marketing",,,11-50,,,,,,,,,,,,,Private,,,,,,
Lawndale Christian Development,https://www.crunchbase.com/organization/lawndale-christian-development,Real Estate,"Chicago, Illinois, United States","Lawndale Christian Development provides affordable housing while also addressing economic challenges, encouraging homeownership.","2,028,004","Greater Chicago Area, Great Lakes, Midwestern US",,Active,1987-01-01,year,,,,,For Profit,https://www.lcdc.net/,"Lawndale Christian Development provides affordable housing while also addressing economic challenges, encouraging homeownership, and assisting with community organising.",Real Estate,,,1-10,1,,,,,,USD,,Nike,1,1,,Private,,,,,,
EurekaSound,https://www.crunchbase.com/organization/eurekasound,"Manufacturing, Musical Instruments, Sales","Pittsburgh, Pennsylvania, United States","EurekaSound manufactures musical products such as rack legs, sound hole pickup mount, midimizer, baitar, and adapter.","2,028,005","Great Lakes, Northeastern US",,Active,2009-01-01,year,,,,,For Profit,https://www.eurekasound.com/,,"Manufacturing, Media and Entertainment, Music and Audio, Sales and Marketing",1,David Graham,1-10,,,,,,,,,,,,,Private,,,,,,
This Week Hawaii,https://www.crunchbase.com/organization/this-week-hawaii,Publishing,"Honolulu, Hawaii, United States","Kings Colleges offers locals an inside look at the best places to play, dine, shop, and relax in Hawaii.","2,028,016","Asia-Pacific (APAC), Western US",,Active,1966-01-01,year,,,,,For Profit,https://www.thisweekhawaii.com,,"Content and Publishing, Media and Entertainment",,,501-1000,,,,,,,,,,,,,Private,,,,,,
InfraSearch,https://www.crunchbase.com/organization/infrasearch,Search Engine,"Burlingame, California, United States","Infrasearch is a provider of distributed, peer-to-peer search engine and networking technology.","2,028,018","San Francisco Bay Area, West Coast, Western US",,Active,2000-05-01,day,2001-03-06,day,,,For Profit,,"Infrasearch, Inc. offers person to person information sharing services. The company is a provider of distributed, peer to peer search engine and networking technology. Infrasearch, Inc. is based in Burlingame, California. As of March 14, 2001, InfraSearch, Inc. operates as a subsidiary of Sun Microsystems, Inc.",Internet Services,3,"Cody Olivery, Gene Kan, Yaroslav Faybishenko",11-50,1,M&A,2000000,USD,2000000,2000000,USD,2000000,"Marc Andreessen, Graham Spencer, Joe Kraus, Mike Homer",,4,,Private,,,,,,
Fried Asset Management,https://www.crunchbase.com/organization/fried-asset-management,"Consulting, Financial Services, Retirement","Santa Monica, California, United States",Fried Asset Management offers managed account services for separately managed accounts.,"2,028,019","Greater Los Angeles Area, West Coast, Western US",Less than $1M,Active,,,,,,,For Profit,http://www.friedassetmanagement.com/,,"Community and Lifestyle, Financial Services, Other, Professional Services",,,,,,,,,,,,,,,,Private,,,,,,
MasonWest,https://www.crunchbase.com/organization/masonwest,"Human Resources, Recruiting, Staffing Agency","Haddonfield, New Jersey, United States",MasonWest is an executive search firm.,"2,028,027","Greater Philadelphia Area, East Coast, Northeastern US",Less than $1M,Active,2012-01-01,year,,,,,For Profit,https://www.masonwestllc.com,"MasonWest provides retainer and contingency search, talent acquisition consulting, and temporary staffing. They also provides recruitment of audit, compliance, legal, regulatory, risk management, governance, credit, accounting, finance, tax, and IT security.","Administrative Services, Professional Services",,,1-10,,,,,,,,,,,,,Private,,,,,,
Hallmark Metals,https://www.crunchbase.com/organization/hallmark-metals,"Foundries, Industrial, Manufacturing, Mechanical Engineering","Glendora, California, United States","Hallmark Metals provides metal fabrication, machining, and assembly services.","2,028,032","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,1959-01-01,year,,,,,For Profit,https://hallmarkmetals.com ,"Hallmark Metals is a metal stamping, laser cutting, CNC machining & milling, metal enclosures, precision machine shop, metal punching, and precision components are some of the services they provide. They use calibrated inspection equipment to examine each step of their work and frequently refer to drawings and work instructions, methods, and processes required for each operation. The commitment to working closely with our customers guarantees that all components are designed and manufactured in the best possible method, resulting in lower part costs.","Manufacturing, Science and Engineering",,,11-50,,,,,,,,,,,,,Private,,,,,,
Adawehi Wellness Village,https://www.crunchbase.com/organization/adawehi-wellness-village,"Health Care, Therapeutics, Wellness","Columbus, North Carolina, United States","Adawehi Wellness Village is a wellness center that offers deep tissue massage, colon hydrotherapy, and chiropractic care.","2,028,033","East Coast, Southern US",,Active,,,,,,,For Profit,https://www.adawehi.com,,Health Care,1,Jackie Woods,11-50,,,,,,,,,,,,,Private,,,,,,
