Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
MDL autoMation,https://www.crunchbase.com/organization/mdl-automation,"Apps, Marketing Automation, Software","Roswell, Georgia, United States", Offers innovative solutions for Automated Guest Recognition (Service Drive Concierge) and Lot Management .,"665,002","Greater Atlanta Area, East Coast, Southern US",$1M to $10M,Active,2006-01-01,year,,,,,For Profit,http://mdlautomation.com/,"MyDealerLot is an Atlanta, Georgia based company focused on providing Radio Frequency Technology to the Consumer Automotive Industry. The solutions provided by MDL are unique, repeatable and warranted in over 90 deployments across the United States. Their clients include dealerships spanning the most exclusive brands in the industry: Mercedes Benz, Audi, Lexus, Cadillac, BMW, MINI, Lincoln, Ford and Acura. ","Apps, Sales and Marketing, Software",1,George Cresto,11-50,,,,,,,,,,,,,Private,,,,,,
Well Baby Center,https://www.crunchbase.com/organization/well-baby-center,"Health Care, Non Profit, Psychology, Service Industry","Los Angeles, California, United States",Well Baby Center is a parenting and counseling center.,"665,002","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,2008-01-01,year,,,,,Non-profit,https://www.wellbabycenter.org,"Well Baby Center offers individual, couple, and family counseling, parent-child groups, and parenting classes. They work psycho dynamically, a treatment model that encourages the exploration of one’s past to live fully in the present. Mindfulness practices are an integral part of their work that operationalizes living in the present.","Health Care, Other, Social Impact",1,Deborah Groening,11-50,,,,,,,,,,,,,Private,,,,,,
C2C Lights,https://www.crunchbase.com/organization/c2c-lights,"Commercial, Lighting, Manufacturing, Residential, Retail","Chatsworth, California, United States",C2C Lights is a supplier of indoor and outdoor lighting products for residential and commercial purposes.,"665,007","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,,,,,,,For Profit,https://c2clights.com/,,"Commerce and Shopping, Hardware, Manufacturing, Other, Real Estate",,,1-10,,,,,,,,,,,,,Private,,,,,,
Playcraft Systems,https://www.crunchbase.com/organization/playcraft-systems,"Commercial, Manufacturing, Recreation","Grants Pass, Oregon, United States",Playcraft Systems provides playground equipment for commercial and residential sectors.,"665,008","West Coast, Western US",$10M to $50M,Active,1990-01-01,year,,,,,For Profit,https://www.playcraftsystems.com,"Playcraft Systems is a manufacturer of outdoor playsets. They offer services that include design, layout, installation, surfacing, site amenities, and lifetime customer support. Their products, such as play systems, music panels, climbers, slides, swings, bridges, links, motion events, barriers, and much more.","Manufacturing, Other, Sports",,,101-250,,,,,,,,,,,,,Private,,,,,,
Keyspider,https://www.crunchbase.com/organization/keyspider,"Enterprise Software, Information Technology, Knowledge Management, Product Search, SaaS, Search Engine, Semantic Search, Software","New York, New York, United States",Keyspider is a site search(Search-as-a-Service) platform that can revamp your website’s search experience. It's a cloud-based search engine.,"665,009","Greater New York Area, East Coast, Northeastern US",,Active,,,,,,,For Profit,https://keyspider.io,Keyspider provides accurate search results with a cloud-based search engine. With Keyspider you can build your very own customized website search without the additional time or cost.  Keyspider understands the customer’s requirements and delivers the right results to their search queries. The solution for websites to pave the way for better search experiences and improved conversions.,"Administrative Services, Information Technology, Internet Services, Other, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
AA Thread Seal Tape,https://www.crunchbase.com/organization/aa-thread-seal-tape,"Manufacturing, Supply Chain Management, Wholesale","Wauconda, Illinois, United States","AA Thread Seal Tape manufactures a range of products for the plumbing industry such as sealants, pipe wrapping, and electrical tapes.","665,011","Greater Chicago Area, Great Lakes, Midwestern US",$1M to $10M,Active,1979-01-01,year,,,,,For Profit,https://www.aathread.com,,"Commerce and Shopping, Manufacturing, Transportation",,,1-10,,,,,,,,,,,,,Private,,,,,,
VersaTube Building Systems,https://www.crunchbase.com/organization/versatube-building-systems,"Building Material, Manufacturing, Real Estate","Collierville, Tennessee, United States",VersaTube Building Systems manufactures steel structures that assemble with ease.,"665,011",Southern US,$1M to $10M,Active,1994-01-01,day,,,,,For Profit,https://www.versatube.com/,,"Manufacturing, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Midwest Mold Services,https://www.crunchbase.com/organization/midwest-mold-services,"Industrial Manufacturing, Manufacturing, Plastics and Rubber Manufacturing","Roseville, Michigan, United States",Midwest Mold Services is a plastics and rubber manufacturing company located in Roseville.,"665,017","Greater Detroit Area, Great Lakes, Midwestern US",$1M to $10M,Active,1994-01-01,day,,,,,For Profit,https://midwestmold.com/,,Manufacturing,,,11-50,,,,,,,,,,,,,Private,,,,,,
Prime Task,https://www.crunchbase.com/organization/prime-task,"Information Technology, Project Management, Software","Springfield, Virginia, United States","Prime Task offers IT solutions, project management, software development, system engineering, consulting, and strategic planning services.","665,021","Washington DC Metro Area, East Coast, Southern US",$1M to $10M,Active,2001-11-02,day,,,,,For Profit,http://www.prime-task.com/,,"Administrative Services, Information Technology, Other, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
Rose Rock Midstream,https://www.crunchbase.com/organization/rose-rock-midstream-l-p,"Energy, Logistics, Oil and Gas","Tulsa, Oklahoma, United States","Rose Rock Midstream specializing in crude oil gathering, transportation, storage and marketing.","665,025",Southern US,,Closed,2011-01-01,year,2011-12-09,day,,none,For Profit,http://www.rrmidstream.com/,"Rose Rock Midstream®, L.P. is a growth-oriented Delaware limited partnership formed by SemGroup® Corporation to own, operate, develop and acquire a diversified portfolio of midstream energy assets. We are engaged in the business of crude oil gathering, transportation, storage and marketing. We serve areas that are experiencing strong production growth and drilling activity through our exposure to the Bakken Shale in North Dakota and Montana, the Denver-Julesburg (DJ) Basin and the Niobrara Shale in the Rocky Mountain region, and the Granite Wash and the Mississippian oil trend in the Mid-Continent region.","Energy, Natural Resources, Transportation",,,51-100,,M&A,,,,,,,,,,,Delisted,2011-12-09,2016-09-30,day,RRMS,https://www.crunchbase.com/ipo/rose-rock-midstream-l-p-ipo--208ba0db,NYSE - New York Stock Exchange
