Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
US Remodelers,https://www.crunchbase.com/organization/us-remodelers,"Consulting, Real Estate","Lewisville, Texas, United States",US Remodelers is a construction firm providing installation and home repair services.,"803,000","Dallas/Fort Worth Metroplex, Southern US",$10M to $50M,Active,1997-01-01,year,,,,,For Profit,http://usremodelers.com,,"Professional Services, Real Estate",,,1001-5000,,,,,,,,,,,,,Private,,,,,,
Decipher Capital,https://www.crunchbase.com/organization/decipher-capital,,"San Francisco, California, United States",Decipher Capital is a seed and pre seed-stage venture fund focused on blockchain companies.,"803,003","San Francisco Bay Area, West Coast, Western US",,Active,2018-07-01,day,,,,,For Profit,http://www.decipher.capital,Decipher Capital is a value-driven fund combining technical vetting and fundamental valuation to invest in high-quality cryptoassets,,1,Harshitha Kilari,1-10,,,,,,,,,,,,,Private,,,,,,
Caps to You,https://www.crunchbase.com/organization/caps-to-you,"Advertising, Apparel, E-Commerce, Marketing","Greer, South Carolina, United States","Caps to You is a promotional marketing company that offers custom hats, plus apparel, accessories and promotional products.","803,004","East Coast, Southern US",$1M to $10M,Active,2000-01-01,year,,,,,For Profit,https://capstoyou.com,,"Advertising, Clothing and Apparel, Commerce and Shopping, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
Charlotte Temperature Controls,https://www.crunchbase.com/organization/charlotte-temperature-controls,"Commercial, Customer Service, Electrical Distribution, Heating, Ventilation, and Air Conditioning (HVAC), Industrial","Charlotte, North Carolina, United States","Charlotte Temperature Controls is a HVAC company that provides installation, repair, and service for building automation systems.","803,006","East Coast, Southern US",$1M to $10M,Active,1989-01-01,year,,,,,For Profit,http://ctccontrols.net,"Charlotte Temperature Controls is a company that specializes in providing commercial HVAC solutions. Their services range from installation to repair and maintenance of heating, ventilation, and air conditioning systems. They have a history of working on mechanical and controls installations at various establishments, including hospitals. The company also offers service agreements to ensure the longevity and efficiency of the HVAC systems they install or repair. In addition, Charlotte Temperature Controls is known for its customer service, providing assistance and support to clients as needed.","Energy, Manufacturing, Other, Professional Services, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Water Walker Investments,https://www.crunchbase.com/organization/water-walker-investments,"Advice, Financial Services","Tampa, Florida, United States",Water Walker Investments are trusted and dependable advisors to Guide You Through the Complex Waters of Managing & Investing Public Funds.,"803,008","Tampa Bay Area, East Coast, Southern US",$1M to $10M,Active,2021-01-01,year,,,,,For Profit,https://waterwalkerinvestments.com,,"Financial Services, Media and Entertainment",,,11-50,,,,,,,,,,,,,Private,,,,,,
Gunn Jerkens,https://www.crunchbase.com/organization/gunn-jerkens,"Advertising, Creative Agency, Digital Marketing, Graphic Design, Web Development","Long Beach, California, United States","Gunn Jerkens is a creative agency that provides web development, social media management, motion graphics, and digital marketing services.","803,009","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,,,,,,,For Profit,https://gunnjerkens.com/,,"Advertising, Content and Publishing, Design, Media and Entertainment, Sales and Marketing, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
Parker-Torres Design,https://www.crunchbase.com/organization/parker-torres-design,"Architecture, Digital Signage, Graphic Design, Home Services","Sudbury, Massachusetts, United States",Parker-Torres Design is an interior design and interior architecture firm.,"803,009","Greater Boston Area, East Coast, New England",$1M to $10M,Active,2004-01-01,year,,,,,For Profit,https://www.parkertorres.com,"Parker-Torres Design provides interior architectural programming, documentation, cad documentation, renderings, installation, and final punch list advice. They provide interior architectural programming services such as space analysis, work schedule development, field verification, and survey. They also provide colour renderings, mock-up room designs, installation layouts, space planning, and preliminary color schemes. Their services include uniform design, selection, signage, and graphic design.","Design, Real Estate, Sales and Marketing",2,"Barbara Parker, Miriam Torres Smalanskas",11-50,,,,,,,,,,,,,Private,,,,,,
Argos Scientific,https://www.crunchbase.com/organization/argos-scientific,"Data Collection and Labeling, Environmental Engineering, Industrial, Natural Resources","Camas, Washington, United States",Argos Scientific is an environmental and natural resource company that designs ambient air monitoring and data collection systems.,"803,009","West Coast, Western US",$1M to $10M,Active,2006-01-01,year,,,,,For Profit,https://www.argos-sci.com,"Argos Scientific specializes in air quality management, environmental permitting and compliance, leak detection, and ambient air monitoring. Their services include real-time monitoring, canister sampling, long-term monitoring, meteorological measurements, odor detection, environmental noise monitoring, particulate matter, mobile monitoring, and more.","Data and Analytics, Manufacturing, Natural Resources, Science and Engineering, Sustainability",,,11-50,,,,,,,,,,,,,Private,,,,,,
Christus Stehlin Foundation For Cancer Research,https://www.crunchbase.com/organization/christus-stehlin-foundation-for-cancer-research,"Health Care, Medical, Oncology, Wellness","Houston, Texas, United States","Christus Stehlin Foundation For Cancer Research conducts human cancer research, anticancer drugs, and cancer treatment.","803,010","Greater Houston Area, Southern US",$1M to $10M,Active,1969-01-01,year,,,,,For Profit,http://stehlin.org/,,Health Care,1,"Dr. John S. Stehlin, Jr.",11-50,,,,,,,,,,,,,Private,,,,,,
Milford Fire Department,https://www.crunchbase.com/organization/milford-fire-department,,"Milford, Massachusetts, United States","Milford Fire Department is a well-equipped, full service fire department providing fire and emergency medical services to the citizens.","803,010","East Coast, New England, Northeastern US",,Active,,,,,,,Non-profit,https://www.milfordma.gov,,,,,,,,,,,,,,,,,,Private,,,,,,
