Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
NJ Health Hospice And Palliative Care,https://www.crunchbase.com/organization/nj-health-hospice-and-palliative-care,"Elder Care, Health Care, Personal Health","Vineland, New Jersey, United States",NJ Health is a hospice and palliative care provider.,"1,800,011","East Coast, Northeastern US",$1M to $10M,Active,2020-01-01,year,,,,,For Profit,https://www.njhealthteam.com,"NJ Health offers services for frequent infections, changes in medications, recent falls/weakness, shortness of breath; difficulty breathing even at rest, uncontrolled pain, pain and symptom management, reduced symptom burden, discussion and clarification of goals, emotional support for patient and family, spiritual support, advance care planning, and communication and education about disease.",Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
"CoastCom, Inc.",https://www.crunchbase.com/organization/coastcom-inc,"Information Services, Information Technology","Newport, Oregon, United States","CoastCom, Inc. is a company providing high-speed internet, data, and voice services for businesses.","1,800,014","West Coast, Western US",,Active,1999-01-01,year,2016-09-14,day,,,For Profit,http://www.coastcom.net/,"CoastCom, Inc. is a company providing high-speed internet, data, and voice services for businesses on the Oregon Coast and in Central Oregon.",Information Technology,1,Greg Palser,11-50,,M&A,,,,,,,,,,,Private,,,,,,
"Jones, Savarese, Harrington & Company",https://www.crunchbase.com/organization/jones-savarese-harrington-company,"Accounting, Consulting, Financial Services","Saint Charles, Illinois, United States","Jones, Savarese, Harrington & Company provides extensive accounting, tax, and consulting services to small businesses and individuals.","1,800,015","Greater Chicago Area, Great Lakes, Midwestern US",,Active,1981-01-01,year,,,,,For Profit,https://jshcpas.com,,"Financial Services, Professional Services",1,Paul Jones,11-50,,,,,,,,,,,,,Private,,,,,,
IntelliSense Software,https://www.crunchbase.com/organization/intellisense-software,"Computer, Software","Lynnfield, Massachusetts, United States",IntelliSense Software is a  tightly integrated design environment that will link your entire MEMS organization together.,"1,800,018","Greater Boston Area, East Coast, New England",,Active,1991-01-01,year,,,,,For Profit,http://www.intellisense.com/contact.aspx,"IntelliSense ignited the MEMS industry in the early 1990’s with its IntelliSuite® family of innovative CAD tools. IntelliSuite is the industry-leading tool set for MEMS layout design, advanced process simulation, FEA, parametric analysis, system simulation, packaging analysis and more. Covering all aspects of the MEMS design cycle, IntelliSuite provides a groundbreaking, end-to-end software solution for MEMS professionals. IntelliSense also provides a global One Stop MEMS Solution for universities, blue-chip companies and start-ups with its custom design, consulting and fabrication services. With users in over 30 countries, IntelliSense is the largest MEMS software vendor with its own in-house fabrication facility.","Consumer Electronics, Hardware, Software",,,11-50,,,,,,,,,,,,,Private,,,,,,
Alexander Nissan,https://www.crunchbase.com/organization/alexander-nissan,"Automotive, Mechanical Engineering, Retail","Muncy, Pennsylvania, United States",Alexander Nissan is an Automotive dealer that engages in selling cars.,"1,800,022","Great Lakes, Northeastern US",$1M to $10M,Active,,,,,,,For Profit,https://www.alexandernissan.com,,"Commerce and Shopping, Science and Engineering, Transportation",,,11-50,,,,,,,,,,,,,Private,,,,,,
Seasonal Distribution,https://www.crunchbase.com/organization/seasonal-distribution,"Consumer, Consumer Goods, Industrial, Manufacturing, Retail, Wholesale","Denver, Colorado, United States","Seasonal Distribution is a manufacturing firm that provides seasonal products to individual retailers, and seasonal wholesale traders.","1,800,028","Greater Denver Area, Western US",$1M to $10M,Active,2006-01-01,year,,,,,For Profit,https://www.seasonaldistribution.com/,,"Commerce and Shopping, Consumer Goods, Manufacturing, Other",1,Josh Crosier,1-10,,,,,,,,,,,,,Private,,,,,,
Shadowsoft,https://www.crunchbase.com/organization/shadowsoft,"Consulting, Database, Information Technology","Irving, Texas, United States","Shadowsoft Inc offers software solutions, public records database distribution, and open source systems integration.","1,800,029","Dallas/Fort Worth Metroplex, Southern US",,Active,1993-01-01,year,,,,,For Profit,http://shadowsoft.com,,"Data and Analytics, Information Technology, Professional Services, Software",,,,,,,,,,,,,,,,Private,,,,,,
Streamliner Solutions Group,https://www.crunchbase.com/organization/streamliner-solutions-group,"Cyber Security, Email, Graphic Design, Human Resources, VoIP, Web Design","New Albany, Ohio, United States","Streamliner Solutions Group focuses on cyber security, cloud services, web design, email hosting and VoIP along with HR consulting services.","1,800,029","Great Lakes, Midwestern US",$1M to $10M,Active,2014-01-01,year,,,,,For Profit,http://ssghris.com/,,"Administrative Services, Design, Information Technology, Internet Services, Messaging and Telecommunications, Privacy and Security",,,51-100,,,,,,,,,,,,,Private,,,,,,
Youth Symphony of Kansas City,https://www.crunchbase.com/organization/youth-symphony-of-kansas-city,"Concerts, Music, Music Education, Non Profit","Kansas City, Kansas, United States",Youth Symphony of Kansas City is an orchestra that provides education to students through musical experience.,"1,800,033",Midwestern US,,Active,1958-04-19,day,,,,,Non-profit,https://youthsymphonykc.org,"Youth Symphony of Kansas City is to challenge, educate and inspire students through meaningful and enriching musical experiences. Youth Symphony of Kansas City is comprised of four full orchestras. The third orchestra was formed to accommodate the growing number of talented young musicians. These names were again changed to the symphony, philharmonic, and symphonist, respectively. The organization has endured a long and interesting history as the musical home to young musicians in Kansas City.","Education, Events, Media and Entertainment, Music and Audio, Other, Social Impact",1,Leo Scheer,11-50,,,,,,,,,,,,,Private,,,,,,
Voyage Wealth Architects,https://www.crunchbase.com/organization/voyage-wealth-architects,"Financial Services, Retirement, Wealth Management","Lake Elmo, Minnesota, United States","Voyage Wealth Architects provides fee-based financial, retirement, and business planning, wealth management, and investment solutions.","1,800,033","Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",,Active,2021-01-01,year,,,,,For Profit,https://www.voyagewa.com,,"Community and Lifestyle, Financial Services, Other",2,"Brian Eder, Jesse Bergland",11-50,,,,,,,,,,,,,Private,,,,,,
