Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Mountain Pacific Machinery,https://www.crunchbase.com/organization/mountain-pacific-machinery,"Industrial Automation, Machinery Manufacturing, Manufacturing","Portland, Oregon, United States",Mountain Pacific Machinery is an automation and machinery manufacturing company.,"447,000","West Coast, Western US",$1M to $10M,Active,1969-01-01,year,,,,,For Profit,https://www.mountpac.com,"Mountain Pacific Machinery is a manufacturer of machinery and automation for food processing, packaging, and product inspection. They provide food processing machines, packaging machines and automation, product inspection, industrial wastewater treatment, and system engineering solutions.","Manufacturing, Science and Engineering",,,11-50,,,,,,,,,,,,,Private,,,,,,
MCA Suite,https://www.crunchbase.com/organization/mca-suite,"CRM, Sales","New York, New York, United States",MCA Suite is an integrated contact management solution for the merchant cash advance industry.,"447,001","Greater New York Area, East Coast, Northeastern US",,Active,2012-01-01,year,,,,,For Profit,http://www.mcasuite.com,,"Information Technology, Sales and Marketing, Software",,,,,,,,,,,,,,,,Private,,,,,,
KnoahSoft,https://www.crunchbase.com/organization/knoahsoft,"Computer, Software, Telecommunications, Virtual Workforce","Novi, Michigan, United States",KnoahSoft workforce optimization solutions are sold and serviced directly or through a worldwide network.,"447,006","Greater Detroit Area, Great Lakes, Midwestern US",$1M to $10M,Active,2003-01-01,year,,,,,For Profit,https://knoahsoft.com/,"KnoahSoft Harmony is deployed in hundreds of mission-critical environments across the globe. With the invaluable insight into multi-channel interactions, gleamed from the Harmony suite, organizations can increase productivity, reduce attrition, enhance customer satisfaction, improve workflow and ensure compliance. KnoahSoft was established in 2003 and is headquartered in Ann Arbor, Michigan. Because more than 70% of their employees focus on R & D and customer service, they're able to deliver the highest levels of responsiveness in their industry and release new functionality in the time it takes others to deliver patch releases. It's all part of their ongoing commitment to provide their clients with the ultimate in flexibility and ease of use.","Administrative Services, Consumer Electronics, Hardware, Software",1,Sri Myneni,51-100,,,,,,,,,,,,,Private,,,,,,
Rango,https://www.crunchbase.com/organization/rango-0acd,"Internet, ISP, Telecommunications","Winnemucca, Nevada, United States","Rango is a telecommunications company that provides internet connectivity, and broadband services.","447,006",Western US,$1M to $10M,Active,2020-01-01,year,,,,,For Profit,https://www.rango.net/,,"Hardware, Internet Services",,,51-100,,,,,,,,,,,,,Private,,,,,,
American LaFrance,https://www.crunchbase.com/organization/american-lafrance,"Consumer Goods, Manufacturing, Product Design, Virtual Reality, Web Design","Summerville, South Carolina, United States",American LaFrance is a company that designs and manufactures emergency vehicle products for all departments.,"447,007","East Coast, Southern US",$10M to $50M,Active,1873-01-01,year,,,,,For Profit,http://americanlafrance.com,,"Consumer Goods, Design, Hardware, Manufacturing, Software",,,251-500,,,,,,,,,,,,,Private,,,,,,
Versity Invest,https://www.crunchbase.com/organization/versity-invest,"Property Management, Real Estate, Real Estate Investment","Aliso Viejo, California, United States",Versity Invest is a real estate agency.,"447,007","Greater Los Angeles Area, West Coast, Western US",,Active,2021-01-01,year,,,,,For Profit,https://versityinvest.com,"Versity Invest is a real estate investment company. They believe successful investing requires in-depth strategic expertise, operational excellence, and local market analytics. They offer best-in-industry proficiency and an exemplary track record that investors can rely on.","Financial Services, Real Estate",,,51-100,,,,,,,,,,,,,Private,,,,,,
Senegal Software,https://www.crunchbase.com/organization/senegal-software,Software,"Atlanta, Georgia, United States","Senegal Software is the first fully integrated, end-to-end event staffing management platform in the market.","447,008","Greater Atlanta Area, East Coast, Southern US",Less than $1M,Active,2014-01-01,year,,,,,For Profit,https://www.senegalsoftware.com/,,Software,1,Shelly Justice,1-10,,,,,,,,,,,,,Private,,,,,,
Eucerin,https://www.crunchbase.com/organization/eucerin,"E-Commerce, Personal Care and Hygiene, Retail","Stamford, Connecticut, United States","Als eines der führenden Unternehmen im Bereich Hautpflege sind wir stets bemüht, immer nahe an den Konsumenten zu sein.","447,009","East Coast, New England, Northeastern US",,Active,1900-01-01,year,,,,,For Profit,https://www.eucerinus.com/,,"Commerce and Shopping, Consumer Goods",,,,,,,,,,,,,,,,Private,,,,,,
Keller Williams Flagship of Maryland,https://www.crunchbase.com/organization/keller-williams-flagship-of-maryland,"Commercial, Real Estate, Residential","Millersville, Maryland, United States",Keller Williams Flagship of Maryland is a real estate company that provides services for property buyers and sellers.,"447,011","Greater Baltimore-Maryland Area, East Coast, Southern US",$1M to $10M,Active,2004-01-01,year,,,,,For Profit,http://www.kwflagship.com,Keller Williams Flagship of Maryland is a property management company that offers services for real estate agents and consumers. They provide property search and vendor services. They also offer brokerages for both units and volumes.,"Other, Real Estate",,,11-50,,,,,,,,,,,,,Private,,,,,,
Zojirushi America,https://www.crunchbase.com/organization/zojirushi-america,"Consumer Goods, Manufacturing, Retail","Torrance, California, United States",Zojirushi is a manufacturer of household products.,"447,014","Greater Los Angeles Area, West Coast, Western US",$1M to $10M,Active,1918-01-01,day,,,,,For Profit,https://www.zojirushi.com/,,"Commerce and Shopping, Consumer Goods, Manufacturing",,,11-50,,,,,,,,,,,,,Private,,,,,,
