Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Vision Group Ventures,https://www.crunchbase.com/organization/vision-group-ventures,"Property Development, Property Management, Real Estate, Real Estate Investment","Plymouth Meeting, Pennsylvania, United States","Vision Group Ventures is a real estate firm that provides property development, management, and investment services.","1,469,000","Greater Philadelphia Area, Great Lakes, Northeastern US",$10M to $50M,Active,2000-01-01,year,,,,,For Profit,https://www.visiongroupventures.com,,"Financial Services, Real Estate",,,1-10,,,,,,,,,,,,,Private,,,,,,
Convenient Food Mart,https://www.crunchbase.com/organization/convenient-food-mart,"Consumer Goods, Food and Beverage, Grocery","Wheeling, West Virginia, United States",Convenient Food Mart is a chain of convenience stores.,"1,469,007",Southern US,,Active,1958-01-01,day,,,,,For Profit,https://myconvenient.net/,,"Consumer Goods, Food and Beverage",,,,,,,,,,,,,,,,Private,,,,,,
Family Health Chiropractic Center,https://www.crunchbase.com/organization/family-health-chiropractic-center,"Health Care, Medical, Wellness","Tampa, Florida, United States",Family Health Chiropractic Center offers chiropractic care to people of all ages.,"1,469,012","Tampa Bay Area, East Coast, Southern US",$1M to $10M,Active,1997-01-01,year,,,,,For Profit,http://www.drdanchiropractic.com/,,Health Care,1,Dan Durrieu,11-50,,,,,,,,,,,,,Private,,,,,,
Rockresorts,https://www.crunchbase.com/organization/rockresorts,"Leisure, Travel","Avon, Colorado, United States",Rockresorts is a hospitality company that offers luxury resort services.,"1,469,013",Western US,$10M to $50M,Active,1956-01-01,day,,,,,For Profit,http://rockresorts.com,,"Community and Lifestyle, Travel and Tourism",,,501-1000,,,,,,,,,,,,,Private,,,,,,
Rutgers University Edward J. Bloustein School of Planning and Public Policy,https://www.crunchbase.com/organization/rutgers-university-edward-j-bloustein-school-of-planning-and-public-policy,,"New Brunswick, New Jersey, United States",Edward J. Bloustein School of Planning and Public Policy is one of the key centers for practice of planning and public policy scholarship.,"1,469,015","Greater New York Area, East Coast, Northeastern US",,Active,1766-01-01,year,,,,,For Profit,https://bloustein.rutgers.edu/,,,,,,,,,,,,,,,,,,Private,,,,,,
Chesapeake Irrigation & Lighting,https://www.crunchbase.com/organization/chesapeake-irrigation-lighting,"Commercial, Farming, Lighting","Millersville, Maryland, United States",Chesapeake Irrigation & Lighting is a landscape lighting and sprinkler system installation company.,"1,469,016","Greater Baltimore-Maryland Area, East Coast, Southern US",$1M to $10M,Active,1981-01-01,year,,,,,For Profit,https://www.chesapeakeirrigation.com,"Chesapeake Irrigation and Lighting has delivered irrigation, lighting, and yard drainage services to residential and commercial landscapes. They offer LED landscape lighting, retrofits, and solar lighting.","Agriculture and Farming, Hardware, Other",,,11-50,,,,,,,,,,,,,Private,,,,,,
MX Global Center,https://www.crunchbase.com/organization/mx-global-center,"Business Development, Incubators, Management Consulting","Spring, Texas, United States",MX Global Center is an international business development company.,"1,469,019","Greater Houston Area, Southern US",,Active,2019-01-29,day,,,,,For Profit,https://mxglobal.center,"MX Global Center is a professional solution, the development of the company. They work under the soft-landing modality, assisting in the entire cycle from project preparation, through market analysis, business plan, incorporation, start-up, and operation.","Financial Services, Lending and Investments, Professional Services",2,"Jose Luis Lopez, Juan Carlos Luna",1-10,,,,,,,,,,,,,Private,,,,,,
Blocksafe,https://www.crunchbase.com/organization/blocksafe-alliance,Blockchain,"Cheyenne, Wyoming, United States",Blocksafe is securing IoT with Blockchain Technology,"1,469,020",Western US,Less than $1M,Active,2016-01-01,day,,,,,For Profit,http://blocksafe.co,Blocksafe is securing IoT with Blockchain Technology,"Blockchain and Cryptocurrency, Other",1,Kevin Barnes,1-10,,,,,,,,,,,,,Private,,,,,,
Total Information Solutions,https://www.crunchbase.com/organization/total-information-solutions,"Digital Marketing, Information Technology, Software","Addison, Texas, United States","Total Information Solutions is an IT company that provides software development, digital marketing solution services.","1,469,022","Dallas/Fort Worth Metroplex, Southern US",$1M to $10M,Active,,,,,,,For Profit,https://www.totalinfosol.com/,,"Information Technology, Sales and Marketing, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
FineBooks&Collection,https://www.crunchbase.com/organization/finebooks-collection,"Collectibles, Publishing","Chapel Hill, North Carolina, United States","FineBooks&Collections, a quarterly magazine and website, offers news and information on collectible books, maps, manuscripts, and more.","1,469,024","Research Triangle, East Coast, Southern US",$10M to $50M,Active,2003-01-01,day,,,,,For Profit,http://www.finebooksmagazine.com/,"FineBooks&Collections is a printed quarterly magazine and website that offers news and information on collectible books, maps, manuscripts, arts, and other artifacts of paper. It also publishes FBC Notes, a monthly e-letter about the world of book culture and related fields, including map and manuscript collecting, fine presses, and art.  FineBooks&Collections’s administrative and editorial offices are based in Chapel Hill, North Carolina, United States.","Commerce and Shopping, Content and Publishing, Media and Entertainment",,,1-10,,,,,,,,,,,,,Private,,,,,,
Fast Cash and Pawn,https://www.crunchbase.com/organization/fast-cash-and-pawn,"Financial Services, Jewelry, Lending, Secondhand Goods","Aurora, Illinois, United States",Fast Cash and Pawn is a pawn shop that provides loan services.,"1,469,026","Greater Chicago Area, Great Lakes, Midwestern US",$1M to $10M,Active,,,,,,,For Profit,https://www.loandisco.com/,"Fast Cash and Pawn provides loan services. They provide loans, buys, gold, and diamond pawn services. They provide inquiries through online applications and phone calls.","Commerce and Shopping, Consumer Goods, Financial Services",,,11-50,,,,,,,,,,,,,Private,,,,,,
Merrill Morris Partners,https://www.crunchbase.com/organization/merrill-morris-partners,"Architecture, Consulting, Landscaping","San Francisco, California, United States","Merrill Morris Partners is a landscape architectural consulting firm, offering services in urban design and placemaking projects.","1,469,032","San Francisco Bay Area, West Coast, Western US",$1M to $10M,Active,1980-01-01,year,,,,,For Profit,https://merrill-morris.com,,"Professional Services, Real Estate",,,1-10,,,,,,,,,,,,,Private,,,,,,
