Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Stock Symbol,Stock Symbol URL,Stock Exchange
Prairie Meadows Dental,https://www.crunchbase.com/organization/prairie-meadows-dental-db75,"Cosmetic Surgery, Dental, Health Care","Kearney, Nebraska, United States","Prairie Meadows Dental provides new patients, preventive, general care, cosmetics, and restoration dentistry services.","2,586,000",Midwestern US,,Active,,,,,,,For Profit,https://www.pmdentalgroup.com/,,Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
CCRSCA,https://www.crunchbase.com/organization/ccrsca,"Accounting, Credit, Debt Collections, Financial Services","Colton, California, United States","CCRSCA specializes in debt recovery, accounting, credit management, and financial consultancy services.","2,586,001","Greater Los Angeles Area, Inland Empire, West Coast",$1M to $10M,Active,,,,,,,For Profit,https://www.ccrsca.com,,"Administrative Services, Financial Services, Lending and Investments, Professional Services",,,,,,,,,,,,,,,,Private,,,,,,
Quantum Insight,https://www.crunchbase.com/organization/quantum-insight,"Business Development, Risk Management","Atherton, California, United States",Quantum Insight is a business strategy firm that provides strategic business and market development services.,"2,586,005","San Francisco Bay Area, Silicon Valley, West Coast",$1M to $10M,Active,,,,,,,For Profit,https://www.quantuminsight.com,,Professional Services,,,,,,,,,,,,,,,,Private,,,,,,
Tech Help,https://www.crunchbase.com/organization/tech-help-9535,"Information Services, Information Technology, Technical Support, Web Development, Web Hosting","Los Angeles, California, United States","Tech Help LA provides remote access, cloud solutions, SEO, technical support, IT management, website development and hosting services.","2,586,009","Greater Los Angeles Area, West Coast, Western US",Less than $1M,Active,2011-01-01,year,,,,,For Profit,https://www.techhelpla.com,,"Information Technology, Internet Services, Other, Software",,,1-10,,,,,,,,,,,,,Private,,,,,,
JDT Analytics,https://www.crunchbase.com/organization/jdt-analytics,"Email Marketing, Marketing, SEM, SEO","Oakland, Maryland, United States",JDT Analytics is an automated reporting and marketing solutions company for veterinarians.,"2,586,011","East Coast, Southern US",,Active,2020-01-01,year,,,,,For Profit,https://www.jdtanalytics.com,"JDT Analytics is an automated reporting and marketing solutions company that provides practice health checks and marketing solutions for veterinarians. They also provide revenue trends, revenue by category, patient retention, patient compliance, a revenue growth tool, email marketing, customer surveys, website solutions, and veterinary SEO and SEM solutions.","Advertising, Internet Services, Sales and Marketing",,,1-10,,,,,,,,,,,,,Private,,,,,,
FredJam Technologies,https://www.crunchbase.com/organization/fredjam-technologies,"Law Enforcement, Legal","New York, New York, United States",Web technologies company,"2,586,016","Greater New York Area, East Coast, Northeastern US",$1M to $10M,Active,,,,,,,For Profit,http://www.collegeseekr.com,"FredJam Technologies, LLC was created to launch small internet services. The first of which collegeseekr.com has been launched. Collegeseekr.com is a college search website which allows uses to find colleges by location and program (degree/certificate). It offers the users a simple and fast interface for searching and filtering results to find the college they are looking for quickly.","Government and Military, Privacy and Security, Professional Services",,,,,,,,,,,,,,,,Private,,,,,,
2nd Screen Games,https://www.crunchbase.com/organization/2nd-screen-games,"Gaming, Mobile, Real Time","San Francisco, California, United States",2nd Screen Games is launching a platform that promotes brand engagement through social challenges.,"2,586,023","San Francisco Bay Area, West Coast, Western US",,Closed,2012-01-01,year,,,2013-01-01,day,For Profit,http://www.2ndsg.com,,"Gaming, Mobile, Other",,,1-10,1,Seed,,USD,,,USD,,Social Starts,,1,,Private,,,,,,
Clearwater Residential,https://www.crunchbase.com/organization/clearwater-residential,"Elder Care, Health Care, Non Profit, Residential","Moreno Valley, California, United States","Clearwater provides residential care for homeless, low-income seniors, and veterans.","2,586,026","Greater Los Angeles Area, Inland Empire, West Coast",,Active,1995-01-01,year,,,,,Non-profit,https://www.clearwaterresidential.org,"Clearwater is an organization serving the homeless and those at-risk of becoming homeless, low-to no-income seniors, and military veterans. Their customers contact them through email, mobile, and online applications.","Health Care, Other, Real Estate, Social Impact",,,,1,,,,,,USD,,Morongo Band of Mission Indians,1,1,,Private,,,,,,
Barkalow Chiropractic & Physical Medicine,https://www.crunchbase.com/organization/barkalow-chiropractic-physical-medicine,"Health Care, Medical, Therapeutics, Wellness","Monterey, California, United States","Barkalow Chiropractic & Physical Medicine offers physiotherapy, electrical stimulation, and nutritional counseling.","2,586,030","West Coast, Western US",$1M to $10M,Active,,,,,,,For Profit,https://drbarkalow.com,"Barkalow Chiropractic & Physical Medicine provides chiropractic care, corrective exercises, physiotherapy, electrical stimulation, nutritional counseling, lifestyle advice, massage therapy, class IV laser therapy, ultrasound, and pediatric chiropractic.",Health Care,,,11-50,,,,,,,,,,,,,Private,,,,,,
Olson Carbide,https://www.crunchbase.com/organization/olson-carbide,"Industrial, Manufacturing","Mt. Clemens, Michigan, United States",Olson Carbide is a carbide insert manufacturing company.,"2,586,030","Great Lakes, Midwestern US",$1M to $10M,Active,1992-01-01,year,,,,,For Profit,https://olsoncarbide.com/,,Manufacturing,,,11-50,,,,,,,,,,,,,Private,,,,,,
