Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Axie Infinity,https://www.crunchbase.com/organization/axie-infinity,"Blockchain, Online Games, Video Games","Ho Chi Minh City, NA - Vietnam, Vietnam","Axie Infinity is a game centered around collecting, raising, and battling fantasy creatures called Axies. ","5,167",Active,2018-01-01,year,,,,,For Profit,https://axieinfinity.com/,"Axie Infinity is a game about collecting and raising fantasy creatures called Axie, on the Ethereum platform. Besides collecting and raising, you can make a team of Axies to battle in the arena. You can also buy, sell, and trade Axies with others on the marketplace.",Early Stage Venture,9100000,USD,9100000
Be Group,https://www.crunchbase.com/organization/be-group-bed7,"Delivery Service, Financial Services, Food Delivery, Logistics, Software, Ticketing, Transportation","Ho Chi Minh City, NA - Vietnam, Vietnam",Be Group is a logistics company that offers transportation and delivery services.,"5,630",Active,2018-11-01,month,,,,,For Profit,https://www.be.xyz/,"Be Group is a transportation firm that specializes in logistics delivery and transportation. The company offers a loyalty program that is available to all customers who use Be apps such as BeBike, BeCar, and BeDelivery. Be Group's services also include car and motorcycle rentals. Be Group was founded in 2018 and headquartered in Ho Chi Minh City, Vietnam by Minh T Nguyen.",,90326893,USD,90326893
Buymed,https://www.crunchbase.com/organization/buymed,"B2B, E-Commerce Platforms, Health Care, Medical, Pharmaceutical","Ho Chi Minh City, NA - Vietnam, Vietnam","BuyMed operates an e-commerce website that connects pharmaceutical manufacturers, distributors, and clinics.","7,526",Active,2018-11-27,day,,,,,For Profit,https://thuocsi.vn,"BuyMed operates an e-commerce website that connects pharmaceutical manufacturers, distributors, and clinics. Its platform, Thuocsi.vn, works on a variety of projects, including e-commerce, seller centers, supply portals, WMS, POS, and logistics services. It has been implementing the Circa pharmacy project, focusing more on patient customers.",Early Stage Venture,63500000,USD,63500000
Telio.vn,https://www.crunchbase.com/organization/telio-vn,"B2B, E-Commerce, Fast-Moving Consumer Goods, Retail, Retail Technology","Hanoi, NA - Vietnam, Vietnam",Telio is an e-commerce startup that provides B2B solutions for groceries and consumer goods.,"10,147",Active,2019-01-01,year,,,,,For Profit,https://www.telio.vn,"Telio is a business-to-business commerce platform that provides a range of products for groceries and fast-moving consumer goods such as beverage and candies. It connects small, traditional retailers with brands and wholesalers on a centralized platform. Telio provides small retailers with more choice, better pricing, and more efficient logistics through economies of scale and it offers reduced costs and better end-customer level data.   Telio was founded by SyPhong Bui and is based in Hanoi, Vietnam.",,64011159,USD,64011159
The CrownX,https://www.crunchbase.com/organization/the-crown-x,"Consumer Goods, Retail","Ho Chi Minh City, NA - Vietnam, Vietnam",The CrownX is an integrated consumer-retail platform.,"19,070",Active,2019-01-01,year,,,,,For Profit,,The Crown X is an integrated consumer-retail platform.,Private Equity,1090000000,USD,1090000000
Gene Solutions,https://www.crunchbase.com/organization/gene-solutions-98a3,"Fitness, Health Care, Wellness","Ho Chi Minh City, NA - Vietnam, Vietnam",Gene Solutions is a genetic testing company.,"21,007",Active,2018-01-01,year,,,,,For Profit,https://genesolutions.vn/,"Gene Solutions is a genetic testing company in Vietnam and the market leader for reproductive health tests, which respond to critical healthcare needs, such as helping parents detect chromosomal disorders during pregnancy, or preventing genetic problems, and helping to conceive a child (in-vitro fertilization – IVF).",Early Stage Venture,36000000,USD,36000000
Vuihoc.vn,https://www.crunchbase.com/organization/vuihoc-vn,"E-Learning, EdTech, Education, Language Learning","Hanoi, NA - Vietnam, Vietnam","Vuihoc.vn is an online platform that provides courses for elementary, middle, and high school students.","23,557",Active,2019-01-01,year,,,,,For Profit,https://vuihoc.vn/,"Vuihoc.vn is an online platform that provides courses for students. They offer educational methods such as mastery learning, Individualization, and blended solutions to make educational programs a reality. They provide students with a solid foundation of knowledge and critical thinking services.",Early Stage Venture,8000000,USD,8000000
Edupia,https://www.crunchbase.com/organization/educa-corporation,"E-Learning, Education, Primary Education","Hanoi, NA - Vietnam, Vietnam",Edupia is an english online program for students of primary schools - is now looking for a content creator.,"26,437",Active,2018-01-01,year,,,,,For Profit,https://edupia.vn/,Edupia is an english online program for students of primary schools - is now looking for a content creator.,Early Stage Venture,24000000,USD,24000000
Shinhan Finance,https://www.crunchbase.com/organization/shinhan-finance,"Finance, Financial Services","Ho Chi Minh City, NA - Vietnam, Vietnam",Shinhan Finance is a consumer finance company.,"28,045",Active,2019-01-01,year,,,,,For Profit,https://shinhanfinance.com.vn,Shinhan Finance is a consumer finance company.,,84104471,USD,84104471
Selex Motors,https://www.crunchbase.com/organization/selex-motors,"Automotive, Electric Vehicle, Manufacturing, Renewable Energy","Hanoi, NA - Vietnam, Vietnam",Selex Motors is a manufacturer of smart electric motorcycles.,"30,494",Active,2018-01-06,day,,,,,For Profit,http://selex.vn/,"Selex Motors, a startup in electric vehicles, is making urban transportation in busy cities of Southeast Asia green and empowering by offering the next generation of personal mobility.",Seed,5450000,USD,5450000
Okxe,https://www.crunchbase.com/organization/okxe,"Automotive, Marketplace","Hanoi, NA - Vietnam, Vietnam",Okxe operates as an online marketplace for motorcycles.,"31,703",Active,2018-10-01,month,,,,,For Profit,https://www.okxe.vn/,Okxe operates as an online marketplace for motorcycles.,Early Stage Venture,8453233,USD,8453233
KAMEREO,https://www.crunchbase.com/organization/kamereo,"E-Commerce, Food and Beverage, Restaurants","Ho Chi Minh City, NA - Vietnam, Vietnam",Purchasing platform and Tech-enable Veggie supply for Restaurants in Vietnam,"36,592",Active,2018-06-01,month,,,,,For Profit,http://www.kamereo.vn,KAMEREO is a B2B distributor with the first technology application that provides solutions to F&B businesses to optimize the supply process. The company offers a diverse range of products at the most competitive prices on the market to restaurants. It is the first B2B food supplier to use the power of technology to optimize the purchasing and sourcing process for F&B store owners.,Early Stage Venture,5100000,USD,5100000
VinCSS Cybersecurity,https://www.crunchbase.com/organization/vincss-cybersecurity,"Business Information Systems, Cyber Security, Information Technology, Software","Ho Chi Minh City, NA - Vietnam, Vietnam",VinCSS is a Trusted Cybersecurity Pioneer established to protect the Digital way of Life.,"36,671",Active,2018-06-04,day,,,,,For Profit,https://vincss.net/index-en.html ,"VinCSS Internet Security Services JSC, a member of Vingroup JSC., is established as a leading organization working mainly in the field of researching, developing, and producing products as well as providing cyber security services.  With a preeminent staff of Vietnamese and multi-national engineers and experts, VinCSS proudly brings our customers the most comprehensive, intelligent, and automated solutions.",Early Stage Venture,17000000,USD,17000000
infoplus,https://www.crunchbase.com/organization/infoplus-1f96,Financial Services,"Hanoi, NA - Vietnam, Vietnam",InfoPlus provides financial software solutions and services that are developed in accordance with the most recent technological trends.,"39,292",Active,2018-01-01,year,,,,,For Profit,https://infoplusvn.com,InfoPlus provides financial software solutions and services that are developed in accordance with the most recent technological trends.,Early Stage Venture,6000000000,KRW,4193898
Fonos,https://www.crunchbase.com/organization/fonos-33f9,"Audio, Audiobooks, Books, Internet of Things","Ho Chi Minh City, NA - Vietnam, Vietnam","Fonos is a digital content application including Copyrighted Audiobooks, Book Summary, Meditation and many other rich content.","40,758",Active,2019-01-01,year,,,,,For Profit,https://fonos.vn/,"Fonos is a digital content application including Copyrighted Audiobooks, Book Summary, Meditation and many other rich content, to support the development of spiritual life and career for busy people.",Seed,2900000,USD,2900000
Freecracy Việt Nam,https://www.crunchbase.com/organization/freecracy,"Artificial Intelligence (AI), Employment, Human Resources, Machine Learning, Recruiting, SNS, Software","Ho Chi Minh City, NA - Vietnam, Vietnam",freeC is a recruitment platform that integrates smart AI technology.,"44,957",Active,2018-10-01,month,,,,,For Profit,https://freec.asia/,freeC is the Recruitment AI Platform that leverages Artificial Intelligence (AI)-powered smart matching technology to actively connect millions of employers and job seekers.,Seed,55500000,JPY,503775
M.O.I Cosmetics,https://www.crunchbase.com/organization/m-o-i-cosmetics,,"Ho Chi Minh City, NA - Vietnam, Vietnam",M.O.I Cosmetics is a Vietnam-based professional makeup brand that offers a wide variety of cosmetics for women.,"45,657",Active,2018-01-01,year,,,,,For Profit,https://moicosmetics.vn/,"M.O.I is Vietnam's first professional cosmetics brand, with international quality standards and pricing that are affordable to Vietnamese women. M.O.I always works with top specialists in the global cosmetics business and beauty icons in Vietnam to develop excellent product lines that are appropriate for Vietnamese style, climate, and income. All M.O.I Cosmetics products are created with the most advanced contemporary technology and originated in Korea (Made in Korea), and are licensed for quality requirements in two countries: Korea and Vietnam.",Early Stage Venture,1000000,USD,1000000
Med247,https://www.crunchbase.com/organization/med247,Health Care,"Hanoi, NA - Vietnam, Vietnam",Med247  is an offline-to-online (O2O) healthtech startup.,"46,302",Active,2019-01-01,year,,,,,For Profit,https://med247.co/,Med247 is an offline-to-online (O2O) healthcare startup. A platform where customers can book an appointment and consult online with Pro doctors.Med247 is a family of clinics for families.  Med247 plans to optimise the technology so that it could become the standardised platform to connect with other healthcare services providers in the future.,Early Stage Venture,4500000,USD,4500000
MODMO,https://www.crunchbase.com/organization/modmo,"Cycling, GreenTech, Manufacturing, Transportation","Ho Chi Minh City, NA - Vietnam, Vietnam",E-mobility company creating zero-emission urban transportation vehicles with a focus on design and versatility.,"46,506",Active,2019-01-01,year,,,,,For Profit,https://modmo.io/,"Base Bicycles is an Irish startup founded by 21 year old Jack O’Sullivan with a mission to accelerate the adoption of cycling as a mode of transport. They are designing a modular, electric, smart bike with the ability to adapt to any situation and become peoples' primary mode of urban transport. Currently, their factory, which is located in Hochiminh city of Vietnam, has the most globally high-tech bicycle production line equipped with more than 150 robots producing their bike frame.",Seed,9000000,EUR,10261159
Bizzi,https://www.crunchbase.com/organization/bizzi,"Accounting, Financial Services, FinTech, Software","Ho Chi Minh City, NA - Vietnam, Vietnam","Bizzi is focused on helping accountants automate financial processes like pay bill, approvals, receipt scanning, compliance.","50,470",Active,2019-01-01,year,,,,,For Profit,https://bizzi.vn/,"Bizzi is focused on helping accountants automate financial processes like pay bill, approvals, receipt scanning, compliance, and book-keeping using its RPA (robotic process automation) technology.",Seed,3000000,USD,3000000
