Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Klub,https://www.crunchbase.com/organization/klub,"Finance, Financial Services, FinTech","Singapore, Central Region, Singapore",Klub provides an investment platform that utilizes data to provide insights.,"3,547",Active,2019-01-01,year,,,,,For Profit,https://klubworks.com/,"Klub is a fintech play providing growth financing to high-affinity brands. Klub’s investment platform, which utilizes financial innovation, community engagement, and deep data-driven analytics, provides skin-in-the-game growth capital to entrepreneurs of much-loved brands across sectors.",Seed,34799264,USD,34799264
TurtleTree,https://www.crunchbase.com/organization/turtletree,"Biotechnology, Food and Beverage, Food Processing","Singapore, Central Region, Singapore",TurtleTree is creating the next generation of food for the good of the world.,"5,237",Active,2019-01-01,year,,,,,For Profit,https://turtletree.com,"TurtleTree is a biotech company dedicated to producing a new generation of nutrition one that’s better for the planet, better for the animals, and better for people everywhere. It is creating better-for-you milk ingredients sustainably and affordably, with benefits that extend beyond the dining table and into the heart of humanity.",Early Stage Venture,39400000,USD,39400000
Spenmo,https://www.crunchbase.com/organization/spenmo,"B2B, Financial Services, FinTech, Payments, Software","Singapore, Central Region, Singapore","Spenmo is an all-in-one software that give you the visibility, comfort and control on how, when and why money is leaving your organization","5,348",Active,2019-01-01,year,,,,,For Profit,https://www.spenmo.com/,"Spenmo is an all-in-one software that consolidates corporate cards, multi-currency dashboards, automated bill pay, employee expense claims, and free payroll disbursements into one sleek interface.",Early Stage Venture,121350000,USD,121350000
XanPool,https://www.crunchbase.com/organization/xanpool,"Cryptocurrency, Financial Services, FinTech, Payments, Software, Transaction Processing","Singapore, Central Region, Singapore","XanPool is a fintech firm that offers a software solution for exchanges, wallets, and other cryptocurrency businesses.","6,978",Active,2019-01-01,year,,,,,For Profit,https://www.xanpool.com,"At the core, XanPool is C2C software that allows individuals to automate their own financial transactions in a more powerful way. XanPool's software allows individuals to automate the processing of transactions in their own bank accounts, e-wallets, and cryptocurrency wallets. Allowing users themselves to automate their cryptocurrency trading, and even earn profit from such transactions (We call these Liquidity Peers ""LPs""). Once a user or business has decided to run the XanPool software, and ""plugged in"" their own financial infrastructure (Bank account, e-wallets, or crypto wallets). These users and their financial infrastructure in aggregate will constitute a network capable of routing and settling capital in a borderless manner. Because these transactions are not routed using legacy financial infrastructure (SWIFT, Visa, Master), the speed of settlement is instant, and the costs are over 80% more efficient.",,72400000,USD,72400000
Docsumo,https://www.crunchbase.com/organization/docsumo,"Accounting, Analytics, Artificial Intelligence (AI), Machine Learning, SaaS, Software, Web Apps","Singapore, Central Region, Singapore",Document AI software with Intelligent OCR technology designed for technology teams to automate document processing.,"7,200",Active,2019-01-01,month,,,,,For Profit,https://www.docsumo.com/,"Docsumo is a data entry automation software. It captures data from documents such as invoices, receipts & forms and feeds that data directly to CRM, ERP & accounting software. It reduces the time spent on data entry and increases the accuracy of the captured data. Using AI, Docsumo eliminates the need for manual setup or templates. It is as simple as uploading or emailing your documents to Google Drive and sending the captured data to your ERP & accounting software with the click of a button.",Seed,3500000,USD,3500000
Qapita,https://www.crunchbase.com/organization/qapita,"Financial Services, SaaS, Software","Singapore, Central Region, Singapore",Qapita is an end to end equity management platform.,"7,947",Active,2019-01-01,year,,,,,For Profit,https://www.qapita.com/,Qapita is a software-as-a-service platform that provides equity and transaction management services.,Early Stage Venture,21800000,USD,21800000
Qashier,https://www.crunchbase.com/organization/qashier,"E-Commerce, Electronics, Financial Services, FinTech, Information Technology","Singapore, Central Region, Singapore",Qashier provides smart point-of-sale solutions that help merchants digitize their businesses.,"9,011",Active,2019-01-01,year,,,,,For Profit,https://qashier.com/,"Qashier provides smart point-of-sale solutions that help merchants digitize their businesses. Its flagship product is the Qashier Smart Terminal, a connected, multi-purpose device that combines a payments hub, powerful POS software, and a proprietary app store into one uniquely designed device. Qashier enables merchants to start, run, and grow successful stores with just one terminal on the counter.  Qashier was founded in 2019 and is headquartered in Singapore.",Early Stage Venture,15660091,USD,15660091
Vizzio Technologies,https://www.crunchbase.com/organization/vizzio-technologies,"Artificial Intelligence (AI), Information Services, Information Technology, Interior Design, Machine Learning, Software","Singapore, Central Region, Singapore",Vizzio Technologies is a 3D visualization and reality capture company that capture & publish 3D digital model of interiors and exteriors.,"9,448",Active,2019-01-01,year,,,,,For Profit,https://www.vizzio.ai,"VIZZIO is a geospatial tech company that is on a mission to democratize and simplify 3D. Based in Singapore, with clients regionally or globally, Vizzio has mapped 58 3D cities to date, covering more than 28.4 million square kilometers of land area. VIZZIO aims to build the world’s largest 3D capture and virtualisation ecosystem for objects, space and cities.  Harnessing the power of AI on 3D modelling and visualisations, we empower users – from novices to digital experts across all industries – to access best-in-class 3D-as-a-Service, enabling anyone to co-create, virtualise and interact with digital realities. VIZZIO maps and models WORLD cities into 3D models using its patented algorithms AI and satellite imagery. We are building a DIMENSIONALLY-ACCURATE, PHOTOREALISTIC, REAL-TIME, SEMANTIC 3D DIGITAL TWIN OF THE ENTIRE PLANET via deep learning and satellite imagery at a global scale, backed by an AI automated pipeline that segments and understands the semantics of point cloud and generates usable parametric and 3D models. Our AI-based real-time 3D reconstruction approach solves for global pose alignment and obtains dense volumetric reconstructions at a level of quality and completeness that was previously only attainable with human intervention to perform the manual model correction.",Seed,19000000,SGD,14079238
Borneo,https://www.crunchbase.com/organization/borneodata,"Cloud Infrastructure, Cloud Security, Cyber Security, SaaS, Security","Singapore, Central Region, Singapore","Borneo is a data security platform that helps companies to prevent sensitive data misuse, stop data leaks, and drive privacy compliance.","11,136",Active,2019-01-01,year,,,,,For Profit,https://www.borneo.io,"Borneo is a real-time data security and privacy observability platform that prevents data breaches and manages privacy compliance for hyper-growth companies. The platform provides continuous sensitive data discovery, classification, monitoring, and protection of your cloud data footprint.  Borneo was founded in 2019 and is headquartered in Singapore.",Early Stage Venture,18000000,USD,18000000
Gotrade,https://www.crunchbase.com/organization/gotrade,"Financial Services, FinTech, Internet, Trading Platform","Singapore, Central Region, Singapore",Gotrade is a fractional share trading startup that enables 150 countries to invest commission-free in fractions of companies.,"13,542",Active,2019-01-01,year,,,,,For Profit,https://heygotrade.com,"Gotrade is a fractional share trading startup that enables 150 countries to invest commission-free in fractions of companies. Users can make a maximum of three-day trades every five trading days for accounts under $25,000. It is currently available on an invite-only basis.",Early Stage Venture,22650000,USD,22650000
Maxeon Solar Technologies,https://www.crunchbase.com/organization/maxeon-solar-technologies,"Energy, Manufacturing, Renewable Energy","Singapore, Central Region, Singapore",Maxeon Solar Technologies designs and manufactures SunPower brand solar panels.,"15,621",Active,2019-01-01,year,2020-08-27,day,,,For Profit,http://www.maxeon.com,"Maxeon Solar Technologies manufactures and sells advanced SunPower-branded solar products in a number of countries through a global network of sales and installation partners. Maxeon sells its leading solar technology under the Maxeon brand and is the sole panel supplier to SunPower Corporation in California, from which it was spun off in August 2020.",IPO,665000000,USD,665000000
Ray,https://www.crunchbase.com/organization/ray-life,"Cloud Security, Computer, Network Security, Wireless","Singapore, Central Region, Singapore",Ray is a company specializing in next generation networking and wireless technology.,"19,761",Active,2019-01-01,year,,,,,For Profit,https://www.ray.life/,Ray is a company specializing in next generation networking and wireless technology. Ray is an innovation driven technology company with a vision to reimagine networking and wireless technology.,,20000000,INR,263175
Hugosave,https://www.crunchbase.com/organization/hugo-save,"Finance, Financial Services, FinTech, Information Technology, Mobile Payments, Payments, Personal Finance, Trading Platform, Wealth Management","Singapore, Central Region, Singapore","A digital companion empowering you to spend, save and invest through an inclusive and easy-to-understand wealthcare journey.","20,584",Active,2019-01-01,year,,,,,For Profit,http://www.hugosave.com/,"Hugosave is a digital companion empowering any generation to spend, save, and invest confidently, effortlessly and sustainably through an inclusive and easy to understand Wealthcare® journey., Purpose: Hugosave exists to bring financial wellbeing to everybody through Wealthcare®. Mission: Help everyone develop healthy financial habits where they spend smarter, save more, and grow their wealth faster. Fintech | WealthTech | Phone app Vision: Build financially healthy & thriving communities",Seed,9000000,USD,9000000
dtcpay,https://www.crunchbase.com/organization/dtcpay,"Cryptocurrency, Financial Services, Payments","Singapore, Central Region, Singapore",dtcpay is a regulated payment service provider that offers reliable solutions for merchants.,"20,709",Active,2019-01-01,year,,,,,For Profit,https://dtcpay.com/,dtcpay is a licensed payment service provider that provides merchants with dependable solutions for increasing income through increased acceptance rates for fiat and cryptocurrencies.,Seed,16500000,USD,16500000
Easy Eat,https://www.crunchbase.com/organization/easy-eat,"Artificial Intelligence (AI), Food and Beverage, SaaS, Software","Singapore, Central Region, Singapore",Easy Eat is a new Artificial Intelligence-powered foodtech startup.,"21,367",Active,2019-01-01,day,,,,,For Profit,https://easyeat.ai/,"Easy Eat is a tech solution for such consumers. Using our solution in-dining guests can browse menus online, search for items, and review descriptions and nutrition values. They can also place and track orders, make payments through an integrated interface and keep a record of their dining history. Restaurants can save time and money and better manage the footfall. They will also have access to advanced user analytics, something like Google Analytics. It will give a fillip to their marketing intelligence, customer strategy and business efficiency.",Early Stage Venture,5000000,USD,5000000
Cypherock,https://www.crunchbase.com/organization/cypherock,"Blockchain, Consumer Electronics, Security","Singapore, Central Region, Singapore",Cypherock is a developer of security storage solutions intended for blockchain based digital assets and private keys.,"21,458",Active,2019-01-01,day,,,,,For Profit,https://cypherock.com,Cypherock is a developer of security storage solutions intended for blockchain-based digital assets and private keys.,Seed,1000000,USD,1000000
Drive lah,https://www.crunchbase.com/organization/drive-lah,"Automotive, Car Sharing, Rental","Singapore, Central Region, Singapore","Peer-to-peer car sharing platform where you can rent a large variety of cars, always nearby at great value","22,969",Active,2019-01-01,year,,,,,For Profit,https://www.drivelah.sg/,"Drive lah is a Singapore start-up that was established in January 2019. It is a peer-to-peer car sharing platform where you can rent a large variety of cars, always nearby at great value. All trips on Drive lah are insured through our insurance partner - Tokio Marine. The idea is simple: car ownership is expensive in Singapore (per month yet only use the car 5% of the time – cars are mostly parked. With Drive lah you can reduce the cost of ownership by renting it out when you don’t need it in a safe way. Renters can rent those cars when they are not used by their owners at good value. In a fast-growing non-ownership economy where taxi, food, beauty is available on-demand, Drive lah is envisioning to take the lead in distance travel and simplifying car access",Early Stage Venture,9150000,USD,9150000
Impossible Finance,https://www.crunchbase.com/organization/impossible-finance,"Blockchain, Cryptocurrency, Financial Services","Midview City, Central Region, Singapore",Impossible Finance uses decentralised financial protocols to give everyone the same access to financial products.,"24,826",Active,2019-01-01,year,,,,,For Profit,https://impossible.finance/,"Impossible Finance uses decentralized financial protocols to give everyone the same access to financial products, which were previously only available to institutions and select individuals.",Seed,7000000,USD,7000000
Persistence One,https://www.crunchbase.com/organization/persistence-one,"Cryptocurrency, Decentralized Finance (DeFi), Finance, Financial Services, FinTech, Software","Singapore, Central Region, Singapore",Protocol Powering Institutional Decentralized Finance,"25,336",Active,2019-01-01,year,,,,,For Profit,https://persistence.one,Persistence facilitates the borrowing of Cryptoassets (Stablecoins) using real-world assets such as invoices as collateral. This bridges Decentralised Finance and traditional finance and uses the features of Decentralised Finance to solve real-world financing problems.,,3700000,USD,3700000
MiyaHealth,https://www.crunchbase.com/organization/miyahealth,"Health Care, Medical","Singapore, Central Region, Singapore",MiyaHealth develops technologies to improve the healthcare experience for patients.,"26,492",Active,2019-01-01,year,,,,,For Profit,https://miyahealth.com/,MiyaHealth develops technologies to improve the healthcare experience for patients.,Seed,8900000,SGD,6607179
Ampverse,https://www.crunchbase.com/organization/ampverse,"eSports, Media and Entertainment","Singapore, Central Region, Singapore",Ampverse is an esports entertainment company.,"27,117",Active,2019-01-01,year,,,,,For Profit,https://www.ampverse.com/,"Ampverse champions hyperlocal gaming communities through a connected universe of owned esports teams, gaming channels, original content, and merchandise.  Through our ecosystem of talent, content, and technology, we create the connective tissue that bridges brands with gaming audiences.",Early Stage Venture,12000000,USD,12000000
Datature,https://www.crunchbase.com/organization/datature,"Artificial Intelligence (AI), Computer Vision, Information Technology, Machine Learning, Project Management","Singapore, Central Region, Singapore","Powering Breakthrough AI with MLOps - with love, without code","28,014",Active,2019-01-01,year,,,,,For Profit,https://datature.io,"Datature allows teams and enterprises to build deep-learning models without a single line of code. Manage datasets, annotate, train and deploy - all in a single cloud-based platform.",Seed,2810104,USD,2810104
