Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Tactus Technology,https://www.crunchbase.com/funding_round/tactus-technology-seed--1a1afedf,"Computer, Consumer Electronics, Human Computer Interaction, Manufacturing, Mobile","Fremont, California, United States, North America",Seed,1500000,USD,1500000,2010-02-01,Tactus Technology,https://www.crunchbase.com/organization/tactus-technology,https://www.tactustechnology.com,,,,,"Provider of proprietary and disruptive protective layers for foldable mobile, wearable, rollable, and general electronics",Seed,Yes,$1M to $10M,42888915,USD,42888915,,6,,,,"620,801"
Seed Round - Bizzy Labs,https://www.crunchbase.com/funding_round/startmonday-seed--d559772e,"Blockchain, Human Resources, Mobile, Recruiting, Video Streaming","Amsterdam, Noord-Holland, The Netherlands, Europe",Seed,330000,EUR,373343,2015-02-01,Bizzy Labs,https://www.crunchbase.com/organization/startmonday,https://getbizzy.com/,,,,,"Bizzy is an innovator in the jobs market with a video led (the Bizzy ATS) and a blockchain concept (""Apply with Bizzy""",Seed,Yes,,3913707,USD,3913707,IPO,4,,,,"620,806"
Seed Round - Vimobin Labs,https://www.crunchbase.com/funding_round/vimobin-labs-seed--783c1fe4,Internet,"Bengaluru, Karnataka, India, Asia",Seed,,,,2019-12-28,Vimobin Labs,https://www.crunchbase.com/organization/vimobin-labs,http://www.vimobin.com/,,,,"Aaryaman Vir, Aprameya Radhakrishna, Farooq Adam, First Cheque, Ranjit Radhakrishnan, Shubh Malhotra",Vimobin Labs is a deep technology company focused on bringing advances in mobile-access to users across the world.,Seed,Yes,,,USD,,Seed,1,First Cheque,6,,"620,826"
"Initial Coin Offering - Centre for Citizenship, Enterprise and Governance",https://www.crunchbase.com/funding_round/centre-for-citizenship-enterprise-and-governance-initial-coin-offering--394cd33b,Communities,"Northampton, Northamptonshire, United Kingdom, Europe",Initial Coin Offering,,,,2017-09-08,"Centre for Citizenship, Enterprise and Governance",https://www.crunchbase.com/organization/centre-for-citizenship-enterprise-and-governance,http://www.cceg.org.uk,,,,,Independent International Think Tank on Movement of Value,,Yes,$10M to $50M,,USD,,,1,,,,"620,827"
Venture Round - North Harbour Clean Energy,https://www.crunchbase.com/funding_round/north-harbour-clean-energy-series-unknown--d30b514e,"Energy, Solar","Manly Vale, New South Wales, Australia, Oceania",Venture - Series Unknown,,,,2022-07-08,North Harbour Clean Energy,https://www.crunchbase.com/organization/north-harbour-clean-energy,https://nhcleanenergy.com/,,,,Aware Super,North Harbour Clean Energy is to contribute to rapidly decarbonising our economy through the provision of clean energy.,,Yes,,,USD,,,1,Aware Super,1,,"620,832"
Angel Round - FedRoad,https://www.crunchbase.com/funding_round/fedroad-angel--3f10ba0b,"Information Technology, Logistics, Warehousing","Hangzhou, Zhejiang, China, Asia",Angel,3000000,CNY,448205,2016-07-12,FedRoad,https://www.crunchbase.com/organization/fedroad,http://www.fedroad.com,,,,Duoniu Capital,FedRoad is the provider of cross border logistics solution services.,Seed,Yes,,3000000,CNY,448205,Seed,1,Duoniu Capital,1,,"620,850"
Seed Round - Aposto,https://www.crunchbase.com/funding_round/aposto-seed--a66fdb14,"Artificial Intelligence (AI), Digital Media, Education, Information Technology, Wellness","Istanbul, Istanbul, Turkey, Europe",Seed,,,,2020-06-01,Aposto,https://www.crunchbase.com/organization/aposto,https://aposto.com,,,,"Ahmet Bilgen, Alper Çağdaş, Angel Effect, Ersin Pamuksüzer, Inveo Yatirim Holding, İzzet Halyo, Koray Bahar",Istanbul & New York-based digital media and technology company dedicated to building a captivating information landscape for tomorrow.,Seed,Yes,$1M to $10M,500000,USD,500000,,2,,7,,"620,852"
Convertible Note - WiseDrive,https://www.crunchbase.com/funding_round/wisedrive-convertible-note--db9ea6b8,Automotive,"Tallinn, Harjumaa, Estonia, Europe",Convertible Note,120000,EUR,133816,2019-12-17,WiseDrive,https://www.crunchbase.com/organization/wisedrive,https://www.wisedrive.ee/,,,,,WiseDrive is an online platform that helps to get car service offers from workshops.,,No,,488364,USD,488364,Seed,5,,,,"620,859"
Debt Financing - Ad Summos,https://www.crunchbase.com/funding_round/ad-summos-debt-financing--c1fab904,"Advertising, Digital Media, Service Industry","New York, New York, United States, North America",Debt Financing,1500000,USD,1500000,2011-06-01,Ad Summos,https://www.crunchbase.com/organization/ad-summos,http://www.adsummos.com,,,,,Ad Summos aggregates precision audiences at scale in premium environments with Real ROI TM for advertisers.,,No,,4549999,USD,4549999,,2,,,,"620,864"
Series E - XSKY Data Technology,https://www.crunchbase.com/funding_round/xsky-data-technology-series-e--0e979c69,"Cloud Computing, Information Technology, Software","Haidian, Beijing, China, Asia",Series E,710000000,CNY,110017819,2021-09-03,XSKY Data Technology,https://www.crunchbase.com/organization/xsky-data-technology,http://www.xsky.com/en/,,,,"Boyu Capital, Broad Vision Funds, CICC Alpha, Hang Seng Electronics, Hundsun Technologies, Kunlun Capital, Legend Capital, Northern Lights Foundation, Qiming Venture Partners, Suzhou Yishang, Zhongjin Qianhai Development Fund",China-based technical company focusing on software-defined-infrastructure products and services.,Late Stage Venture,Yes,$10M to $50M,284202177,USD,284202177,Late Stage Venture,8,Boyu Capital,11,1,"620,865"
