Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Equity Crowdfunding - Broota,https://www.crunchbase.com/funding_round/broota-equity-crowdfunding--d2b42e84,"Crowdfunding, Financial Services, FinTech, Impact Investing, Marketplace","Santiago, Region Metropolitana, Chile, South America",Equity Crowdfunding,230000,USD,230000,2013-12-17,Broota,https://www.crunchbase.com/organization/broota,https://inversion.broota.com/,,,,,Broota is an online marketplace that supports direct equity investments from individual investors in Latin America.,,Yes,,374000,USD,374000,,3,,,,"601,623"
Non Equity Assistance - Navian,https://www.crunchbase.com/funding_round/scandinavian-capital-holdings-non-equity-assistance--28eb1bb0,"Artificial Intelligence (AI), Property Development, PropTech, Real Estate, Real Estate Investment","Stockholm, Stockholms Lan, Sweden, Europe",Non-equity Assistance,,,,2020-10-01,Navian,https://www.crunchbase.com/organization/scandinavian-capital-holdings,https://naviangroup.com,,,,Newchip Accelerator,Unlocking a world of real estate opportunities through harnessing the power of AI and digital innovations.,,No,,28000000,SEK,2644422,Seed,4,,1,,"601,670"
Seed Round - Cone Health,https://www.crunchbase.com/funding_round/cone-health-seed--c8d78089,"Health Care, Medical, Medical Device","Greensboro, North Carolina, United States, North America",Seed,97000,USD,97000,2015-08-11,Cone Health,https://www.crunchbase.com/organization/cone-health,http://www.conehealth.com,,,,,"Cone Health is a not-for-profit network of health care providers serving people in Guilford, Forsyth, Rockingham and surrounding counties.",Seed,Yes,,97000,USD,97000,Seed,1,,,,"601,712"
Non Equity Assistance - Mama Bevs Bakery LLC,https://www.crunchbase.com/funding_round/mama-bevs-bakery-llc-non-equity-assistance--1be1812c,"Bakery, Confectionery, Food and Beverage, Manufacturing","Hales Corners, Wisconsin, United States, North America",Non-equity Assistance,,,,2020-09-01,Mama Bevs Bakery LLC,https://www.crunchbase.com/organization/mama-bevs-bakery-llc,https://mamabevs.com/password,,,,Newchip Accelerator,"Mama Bev’s Bakery provides delicious, hassle-free desserts to guests locally and across the country",,No,,,USD,,,1,,1,,"601,742"
Equity Crowdfunding - Uranium Recovery Corporation,https://www.crunchbase.com/funding_round/uranium-recovery-corporation-equity-crowdfunding--33a8e435,"Government, Mineral, Mining Technology","Grand Junction, Colorado, United States, North America",Equity Crowdfunding,2000,USD,2000,2015-02-13,Uranium Recovery Corporation,https://www.crunchbase.com/organization/uranium-recovery-corporation,,,,,,"Early in my life I was taught that if you could build a better mousetrap, the world would beat a path to your door.",,Yes,,2000,USD,2000,,1,,,,"601,752"
Seed Round - Doctor In Your Pocket,https://www.crunchbase.com/funding_round/travedoc-seed--e64c2e9d,"Health Care, mHealth, Mobile","Cambridge, Massachusetts, United States, North America",Seed,150000,USD,150000,2014-06-07,Doctor In Your Pocket,https://www.crunchbase.com/organization/travedoc,http://doctorinyourpocket.info,,,,,Doctor in Your Pocket offers business and leisure travelers peace of mind when they travel internationally.,Seed,Yes,Less than $1M,350000,USD,350000,Seed,3,,,,"601,763"
Series E - Action Engine,https://www.crunchbase.com/funding_round/actionengine-series-e--8e7bd8c9,"Apps, Consulting, Mobile, Software, UX Design, Web Design, Web Development","Foster City, California, United States, North America",Series E,20000000,USD,20000000,2007-07-01,Action Engine,https://www.crunchbase.com/organization/actionengine,https://actionengine.com/,,,,"Baker Capital, Intel Capital, Northwest Venture Associates, OVP Venture Partners, Spangler Group",Action Engine is a software services.,Late Stage Venture,Yes,,58200000,USD,58200000,M&A,5,Baker Capital,5,,"601,785"
Series B - NeuroTrax,https://www.crunchbase.com/funding_round/neurotrax-series-b--283a601b,"Fitness, Health Care, Information Technology","Houston, Texas, United States, North America",Series B,,,,2007-12-30,NeuroTrax,https://www.crunchbase.com/organization/neurotrax,http://www.neurotrax.com/,,,,NJEDA,Innovative Science for Brain Health,Early Stage Venture,Yes,$10M to $50M,,USD,,Early Stage Venture,2,NJEDA,1,,"601,787"
Debt Financing - Urban Plates,https://www.crunchbase.com/funding_round/urban-plates-debt-financing--503ea630,"Food and Beverage, Hospitality","Cardiff By The Sea, California, United States, North America",Debt Financing,38000000,USD,38000000,2018-09-25,Urban Plates,https://www.crunchbase.com/organization/urban-plates,http://urbanplates.com,,,,Goldman Sachs,Urban Plates is an operator of restaurants offers a variety of food.,,No,$50M to $100M,38000000,USD,38000000,,1,Goldman Sachs,1,,"601,801"
Venture Round - Datactics,https://www.crunchbase.com/funding_round/datactics-series-unknown--0a89afd8,"Big Data, Computer, Data Visualization, FinTech, GovTech, Information Technology, Service Industry, Software","Belfast, Belfast, United Kingdom, Europe",Venture - Series Unknown,1000000,GBP,1617680,2008-11-01,Datactics,https://www.crunchbase.com/organization/datactics,https://www.datactics.com/,,,,"Clarendon Fund Managers, Thule Investments","Datactics is a low-code self-service data quality and matching software designed for non-technical users in banking, finance and government.",,Yes,$1M to $10M,4200000,GBP,5948256,,6,,2,,"601,811"
