Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Equity Crowdfunding - SubC Imaging,https://www.crunchbase.com/funding_round/subc-control-4-equity-crowdfunding--a52840a2,"Consumer Electronics, Energy, Video","Clarenville, Newfoundland, Canada, North America",Equity Crowdfunding,,,,2011-11-08,SubC Imaging,https://www.crunchbase.com/organization/subc-control-4,http://www.subcimaging.com/,,,,,SubC Imaging is committed to creating cutting-edge and reliable solutions for the complex problems that can occur in the.,,Yes,,40775,USD,40775,,2,,,,"600,686"
Debt Financing - Ison Xperiences,https://www.crunchbase.com/funding_round/ison-xperiences-debt-financing--c233bee7,Social Media,"Lagos, Lagos, Nigeria, Africa",Debt Financing,51000000,USD,51000000,2018-11-26,Ison Xperiences,https://www.crunchbase.com/organization/ison-xperiences,https://isonxperiences.com/,,,,"AfricInvest, Gulf Capital",iSON Xperiences  is the Business Process Outsourcing firm.,,No,,51000000,USD,51000000,,2,"AfricInvest, Gulf Capital",2,1,"600,703"
Seed Round - ENTITY,https://www.crunchbase.com/funding_round/entity-mag-seed--89a47eda,"Digital Marketing, Education, Social Media, Training, Women's","Henderson, Nevada, United States, North America",Seed,,,,2020-07-01,ENTITY,https://www.crunchbase.com/organization/entity-mag,https://www.entityacademy.com,,,,Stormbreaker Ventures,ENTITY is an upskilling that uses training and coaching to help men and women bridge the gender gap.,Seed,Yes,,103050000,USD,103050000,Early Stage Venture,5,,1,,"600,705"
Seed Round - LayerX Security,https://www.crunchbase.com/funding_round/layerx-security-seed--03d1aa85,"Cyber Security, Enterprise Software, SaaS, Web Browsers","Tel Aviv, Tel Aviv, Israel, Asia",Seed,7500000,USD,7500000,2022-10-03,LayerX Security,https://www.crunchbase.com/organization/layerx-security,https://www.layerxsecurity.com/,,,,"Enel X, FinSec Innovation Lab, Glilot Capital Partners, GuideStar Ventures, INT3, Kmehin Ventures",LayerX's user-first browser security platform turns any browser into the most protected & manageable workspace,Seed,Yes,$1M to $10M,7500000,USD,7500000,Seed,3,"Glilot Capital Partners, Kmehin Ventures",6,2,"600,400"
Series A - Modumetal,https://www.crunchbase.com/funding_round/modumetal-series-a--434da4eb,"Automotive, Industrial, Manufacturing, Oil and Gas","Seattle, Washington, United States, North America",Series A,1680000,USD,1680000,2007-04-03,Modumetal,https://www.crunchbase.com/organization/modumetal,http://www.modumetal.com,,,,Second Avenue Partners,"Modumetal is a technology company developing, manufacturing and licensing advanced nanolaminate materials to outperform conventional metal.",Early Stage Venture,Yes,$1M to $10M,100988792,USD,100988792,,13,Second Avenue Partners,1,,"600,403"
Seed Round - Podorozhniki,https://www.crunchbase.com/funding_round/podorozhniki-seed--7a173e9f,"Automotive, Communities, E-Commerce, Internet, Leisure, Public Transportation, Service Industry","Kyiv, Kyyiv, Ukraine, Europe",Seed,100000,USD,100000,2011-11-01,Podorozhniki,https://www.crunchbase.com/organization/podorozhniki,http://podorozhniki.com,,,,Glavstart,Podorozhniki owns and operates web-portal podorozhniki.com that provides car pool services.,Seed,Yes,,100000,USD,100000,M&A,1,,1,,"600,404"
Seed Round - Okiano,https://www.crunchbase.com/funding_round/okiano-classifieds-ltd-seed--5ae4fcac,"E-Commerce, Internet, Local, Social Media","Tel Aviv, Tel Aviv, Israel, Asia",Seed,400000,USD,400000,2018-09-01,Okiano,https://www.crunchbase.com/organization/okiano-classifieds-ltd,https://www.okiano.com,,,,,Okiano - Automating eCommerce Advertising,Seed,Yes,,2737701,USD,2737701,Seed,5,,,,"600,406"
Venture Round - Arena Alpha,https://www.crunchbase.com/funding_round/arena-alpha-series-unknown--3b9def16,,,Venture - Series Unknown,,,,2015-12-01,Arena Alpha,https://www.crunchbase.com/organization/arena-alpha,http://www.arenaalfa.com/,,,,Wavemaker Partners,Arena Alpha specializes in Colombian and international stocks.,,Yes,,,USD,,,1,,1,,"600,407"
Private Equity Round - ZUMI,https://www.crunchbase.com/funding_round/zumi-2-private-equity--a8dd876e,"B2B, E-Commerce, Marketplace, Retail","Nairobi, Nairobi Area, Kenya, Africa",Private Equity,,,,2021-01-01,ZUMI,https://www.crunchbase.com/organization/zumi-2,http://www.zumi.africa,,,,Zephyr Management,ZUMI is a B2B marketplace that is digitizing commerce for 100M African retailers.,Private Equity,Yes,$1M to $10M,1045000,USD,1045000,,9,,1,,"600,408"
Series A - Xiaoi Robot,https://www.crunchbase.com/funding_round/xiaoi-robert-series-a--5af48300,"Artificial Intelligence (AI), Automotive, Robotics","Shanghai, Shanghai, China, Asia",Series A,,,,2005-01-01,Xiaoi Robot,https://www.crunchbase.com/organization/xiaoi-robert,http://www.xiaoi.com,,,,IDG Capital,Xiaoi Robot is an intelligent robot technology provider and platform operator.,Early Stage Venture,Yes,$10M to $50M,175470000,CNY,27283548,IPO,5,,1,,"600,409"
Series A - ChinaHotelHelp,https://www.crunchbase.com/funding_round/chinahotelhelp-series-a--ff10ae83,"Hospitality, Tourism, Travel","Guizhou, Liaoning, China, Asia",Series A,10000000,CNY,1402052,2019-10-09,ChinaHotelHelp,https://www.crunchbase.com/organization/chinahotelhelp,http://www.jiudianbang.com/,,,,,ChinaHotelHelp is a self-service check-in system developer.,Early Stage Venture,Yes,,10000000,CNY,1402053,Early Stage Venture,1,,,,"600,410"
Grant - Smart Coast California,https://www.crunchbase.com/funding_round/smart-coast-california-grant--dfd3def0,"Charity, Non Profit",,Grant,300000,USD,300000,2021-10-05,Smart Coast California,https://www.crunchbase.com/organization/smart-coast-california,https://www.smartcoastca.org,,,,California Association of Realtors,Smart Coast California is a 501(c)(6) organization founded by REALTORS® in response to sea level rise policies.,,No,,1007000,USD,1007000,,3,California Association of Realtors,1,,"600,411"
Seed Round - Unmanned Life,https://www.crunchbase.com/funding_round/unmanned-systems-ltd-seed--56e7a6fe,"Artificial Intelligence (AI), Autonomous Vehicles, Drones, Industrial Automation, Machine Learning, Robotics, Software, Telecommunications","London, England, United Kingdom, Europe",Seed,1000000,USD,1000000,2017-12-15,Unmanned Life,https://www.crunchbase.com/organization/unmanned-systems-ltd,http://unmanned.life/,,,,,Unmanned Life is the leading software platform for seamless orchestration of autonomous robotics,Seed,Yes,,4842062,USD,4842062,Seed,9,,,,"600,412"
Debt Financing - Intellect,https://www.crunchbase.com/funding_round/interneer-debt-financing--9e5c6047,"Enterprise Software, Information Technology, Quality Assurance, SaaS, Software","Los Angeles, California, United States, North America",Debt Financing,100000,USD,100000,2015-05-19,Intellect,https://www.crunchbase.com/organization/interneer,http://www.intellect.com/,,,,Lighter Capital,"Intellect, is a leader in SaaS QMS software and no-code platform offering extreme configurability.",,No,$1M to $10M,7100000,USD,7100000,Seed,7,,1,,"600,413"
Pre Seed Round - DNAstack,https://www.crunchbase.com/funding_round/dnastack-pre-seed--a9838020,Internet,"Toronto, Ontario, Canada, North America",Pre-Seed,,,,2019-01-10,DNAstack,https://www.crunchbase.com/organization/dnastack,https://www.dnastack.com,,,,FACIT,"DNAstack is an advanced platform for genomics data storage, bioinformatics, and sharing on the cloud.",Seed,Yes,,35000,USD,35000,Seed,5,,1,,"600,414"
