Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Birda,https://www.crunchbase.com/funding_round/birda-seed--2e6ed3d9,"Information Technology, Internet, Lifestyle, Social Media, Social Network","London, England, United Kingdom, Europe",Seed,1200000,GBP,1630620,2022-01-08,Birda,https://www.crunchbase.com/organization/birda,https://birda.org,,,,Kaltroco LTD,Birda is an intuitive yet powerful tool that reveals the fascinating world of birds to everyone.,Seed,Yes,,4200000,GBP,5442071,Seed,5,,1,,"74,409"
Series C - Agilyx,https://www.crunchbase.com/funding_round/agilyx-series-c--c81929ef,"Recycling, Renewable Energy, Sustainability","Oslo, Oslo, Norway, Europe",Series C,25000000,USD,25000000,2011-12-19,Agilyx,https://www.crunchbase.com/organization/agilyx,http://www.agilyx.com,,,,"Chrysalix Venture Capital, Crossroads Capital, Kleiner Perkins, Reference Capital, Saffron Hill Ventures, TotalEnergies Ventures, Waste Management",Agilyx is a pioneer in chemically recycling difficult-to-recycle post.,Late Stage Venture,Yes,$10M to $50M,172712966,USD,172712966,IPO,9,Crossroads Capital,7,2,"74,406"
Seed Round - DevicePilot,https://www.crunchbase.com/funding_round/devicepilot-seed--08e0f665,"Big Data, Business Intelligence, Cloud Computing, Consulting, Information Services, Internet of Things","London, England, United Kingdom, Europe",Seed,1400000,GBP,1825578,2019-04-30,DevicePilot,https://www.crunchbase.com/organization/devicepilot,https://www.devicepilot.com/,5700000,GBP,7432714,"8point Capital, Alice Bentinck, Bob Pettigrew, Bonamy Grimes, Gareth Williams, John Lazar, Matt Clifford, Pontaq, Rob Dobson",DevicePilot provides Service Monitoring for connected devices,Seed,Yes,$1M to $10M,7570510,USD,7570510,,6,,9,,"74,474"
Series B - Chaldal,https://www.crunchbase.com/funding_round/chaldal-series-b--5c866563,"Delivery, E-Commerce, Grocery","Dhaka, Dhaka, Bangladesh, Asia",Series B,5000000,USD,5000000,2021-03-01,Chaldal,https://www.crunchbase.com/organization/chaldal,http://www.chaldal.com,,,,"International Finance Corporation, Millville Opportunities Management, Mir Holdings, Razor Capital, Startup Bangladesh","Chaldal is an online platform for grocery and delivery based in Dhaka, Bangladesh.",Early Stage Venture,Yes,Less than $1M,32800000,USD,32800000,Late Stage Venture,11,International Finance Corporation,5,,"74,446"
Venture Round - NFWare,https://www.crunchbase.com/funding_round/nfware-series-unknown--bb5d0ef9,"Cloud Infrastructure, Software, Telecommunications, Virtualization","Sunnyvale, California, United States, North America",Venture - Series Unknown,1400000,USD,1400000,2021-01-13,NFWare,https://www.crunchbase.com/organization/nfware,https://www.nfware.com,,,,"Almaz Capital, Maxfield Capital, Plug and Play, Sistema_VC, Softline Venture Partners",NFWare develops disruptive virtualized network software for operators and data-centers.,,Yes,$1M to $10M,4100000,USD,4100000,,5,,5,3,"74,434"
Angel Round - DevicePilot,https://www.crunchbase.com/funding_round/devicepilot-angel--15db8562,"Big Data, Business Intelligence, Cloud Computing, Consulting, Information Services, Internet of Things","London, England, United Kingdom, Europe",Angel,900000,USD,900000,2016-05-12,DevicePilot,https://www.crunchbase.com/organization/devicepilot,https://www.devicepilot.com/,,,,Rob Dobson,DevicePilot provides Service Monitoring for connected devices,Seed,Yes,$1M to $10M,7570510,USD,7570510,,6,Rob Dobson,1,,"74,436"
Venture Round - Animoca Brands,https://www.crunchbase.com/funding_round/animoca-brands-corporation-series-unknown--a3c2b2f9,"Apps, Blockchain, Casual Games, Developer Platform, Metaverse, Video Games","Cyberport, Hong Kong Island, Hong Kong, Asia",Venture - Series Unknown,65000000,USD,65000000,2021-10-20,Animoca Brands,https://www.crunchbase.com/organization/animoca-brands-corporation,https://www.animocabrands.com,2135000000,USD,2135000000,"10T Holdings, Adit Ventures, AngelHub, Black Anthem, Com2uS, Dragonfly Capital, Justin Sun, Kingsway Capital, Liberty City Ventures, Mirana, MSA Novo, Seek Ventures, Sequoia Capital China, Sigitech Holdings, Smile Group, Summer Capital, Tess Ventures, Token Bay Capital, Ubisoft",Animoca Brands is a metaverse and gaming company focused on driving digital property rights through NFTs.,,Yes,$500M to $1B,856712964,USD,856712964,IPO,28,"Dragonfly Capital, Summer Capital, Token Bay Capital",19,3,"74,429"
Series A - Cloud1 Oy,https://www.crunchbase.com/funding_round/cloud1-oy-77fb-series-a--a8ac9f64,"Analytics, Cloud Management, Task Management, UX Design","Helsinki, Southern Finland, Finland, Europe",Series A,,,,2022-12-27,Cloud1 Oy,https://www.crunchbase.com/organization/cloud1-oy-77fb,https://www.cloud1.fi/en/,,,,,Cloud1 is a finnish specialist company that provide data driven cloud service solutions.,Early Stage Venture,Yes,$1M to $10M,,USD,,Early Stage Venture,2,,0,,"74,510"
Venture Round - Assetz Capital,https://www.crunchbase.com/funding_round/assetz-capital-series-unknown--be5355d5,"Crowdfunding, Finance, Financial Services, FinTech, Marketplace","Manchester, Manchester, United Kingdom, Europe",Venture - Series Unknown,15000000,GBP,18404998,2020-03-14,Assetz Capital,https://www.crunchbase.com/organization/assetz-capital,https://www.assetzcapital.co.uk,,,,"British Business Investments, Pario Ventures","Assetz Capital is a marketplace lender that provides its services for SME finance, bridging, and property development sectors.",,Yes,$1M to $10M,48534839,GBP,62603903,,10,British Business Investments,2,1,"74,561"
Series A - Neotiv,https://www.crunchbase.com/funding_round/neotiv-series-a--bc8ac616,"Biotechnology, Therapeutics","Magdeburg, Sachsen-Anhalt, Germany, Europe",Series A,,,,2021-11-16,Neotiv,https://www.crunchbase.com/organization/neotiv,https://www.neotiv.com/,,,,Lakeside Invest & Consult,Neotiv develops digital solutions for the early detection and follow-up of memory problems.,Early Stage Venture,Yes,$1M to $10M,10000000,EUR,10019367,Seed,3,,1,,"74,707"
